29834   , -73232.7    , array([ 0.134551   ,  0.875862   ,  3.9288e-50 ,  1.65628e-09,  0.000881876])
29835   , -73236.9    , array([ 0.134685   ,  0.875862   ,  3.9288e-50 ,  1.65628e-09,  0.000881876])
29836   , -73233.7    , array([ 0.134551   ,  0.876738   ,  3.9288e-50 ,  1.65628e-09,  0.000881876])
29837   , -73232.7    , array([ 0.134551   ,  0.875862   ,  3.93273e-50,  1.65628e-09,  0.000881876])
29838   , -73232.7    , array([ 0.134551   ,  0.875862   ,  3.9288e-50 ,  1.65793e-09,  0.000881876])
29839   , -73227.4    , array([ 0.134551   ,  0.875862   ,  3.9288e-50 ,  1.65628e-09,  0.000882758])
29840   , -73232.7    , array([ 0.134551   ,  0.875862   ,  3.9288e-50 ,  1.65628e-09,  0.000881876])
29841   , -61993.9    , array([ 0.072315   ,  0.750197   ,  3.9288e-50 ,  1.65628e-09,  0.00192648 ])
29842   , -61993.9    , array([ 0.072315   ,  0.750197   ,  3.9288e-50 ,  1.65628e-09,  0.00192648 ])
29843   , -62003.2    , array([ 0.0723874  ,  0.750197   ,  3.9288e-50 ,  1.65628e-09,  0.00192648 ])
29844   , -61995.9    , array([ 0.072315   ,  0.750947   ,  3.9288e-50 ,  1.65628e-09,  0.00192648 ])
29845   , -61993.9    , array([ 0.072315   ,  0.750197   ,  3.93273e-50,  1.65628e-09,  0.00192648 ])
29846   , -61993.9    , array([ 0.072315   ,  0.750197   ,  3.9288e-50 ,  1.65793e-09,  0.00192648 ])
29847   , -61982.2    , array([ 0.072315   ,  0.750197   ,  3.9288e-50 ,  1.65628e-09,  0.00192841 ])
29848   , -414544     , array([ 0.00603394 ,  0.403769   ,  3.9288e-50 ,  1.65628e-09,  0.0438731  ])
29849   , -414544     , array([ 0.00603394 ,  0.403769   ,  3.9288e-50 ,  1.65628e-09,  0.0438731  ])
29850   , -414231     , array([ 0.00603998 ,  0.403769   ,  3.9288e-50 ,  1.65628e-09,  0.0438731  ])
29851   , -414556     , array([ 0.00603394 ,  0.404173   ,  3.9288e-50 ,  1.65628e-09,  0.0438731  ])
29852   , -414544     , array([ 0.00603394 ,  0.403769   ,  3.93273e-50,  1.65628e-09,  0.0438731  ])
29853   , -414544     , array([ 0.00603394 ,  0.403769   ,  3.9288e-50 ,  1.65793e-09,  0.0438731  ])
29854   , -414819     , array([ 0.00603394 ,  0.403769   ,  3.9288e-50 ,  1.65628e-09,  0.043917   ])
29855   , -50498.1    , array([ 0.0398843  ,  0.646719   ,  3.9288e-50 ,  1.65628e-09,  0.00407371 ])
29856   , -50498.1    , array([ 0.0398843  ,  0.646719   ,  3.9288e-50 ,  1.65628e-09,  0.00407371 ])
29857   , -50496.1    , array([ 0.0399242  ,  0.646719   ,  3.9288e-50 ,  1.65628e-09,  0.00407371 ])
29858   , -50501.3    , array([ 0.0398843  ,  0.647366   ,  3.9288e-50 ,  1.65628e-09,  0.00407371 ])
29859   , -50498.1    , array([ 0.0398843  ,  0.646719   ,  3.93273e-50,  1.65628e-09,  0.00407371 ])
29860   , -50498.1    , array([ 0.0398843  ,  0.646719   ,  3.9288e-50 ,  1.65793e-09,  0.00407371 ])
29861   , -50495.9    , array([ 0.0398843  ,  0.646719   ,  3.9288e-50 ,  1.65628e-09,  0.00407779 ])
29869   , -50494.6    , array([ 0.0398889  ,  0.646348   ,  3.9288e-50 ,  1.65628e-09,  0.00407631 ])
29870   , -50494.6    , array([ 0.0398889  ,  0.646348   ,  3.9288e-50 ,  1.65628e-09,  0.00407631 ])
29871   , -50492.6    , array([ 0.0399288  ,  0.646348   ,  3.9288e-50 ,  1.65628e-09,  0.00407631 ])
29872   , -50497.8    , array([ 0.0398889  ,  0.646994   ,  3.9288e-50 ,  1.65628e-09,  0.00407631 ])
29873   , -50494.6    , array([ 0.0398889  ,  0.646348   ,  3.93273e-50,  1.65628e-09,  0.00407631 ])
29874   , -50494.6    , array([ 0.0398889  ,  0.646348   ,  3.9288e-50 ,  1.65793e-09,  0.00407631 ])
29875   , -50492.3    , array([ 0.0398889  ,  0.646348   ,  3.9288e-50 ,  1.65628e-09,  0.00408038 ])
29876   , -50466.7    , array([ 0.0399252  ,  0.643402   ,  3.9288e-50 ,  1.65628e-09,  0.00409698 ])
29877   , -50466.7    , array([ 0.0399252  ,  0.643402   ,  3.9288e-50 ,  1.65628e-09,  0.00409698 ])
29878   , -50464.6    , array([ 0.0399652  ,  0.643402   ,  3.9288e-50 ,  1.65628e-09,  0.00409698 ])
29879   , -50469.9    , array([ 0.0399252  ,  0.644046   ,  3.9288e-50 ,  1.65628e-09,  0.00409698 ])
29880   , -50466.7    , array([ 0.0399252  ,  0.643402   ,  3.93273e-50,  1.65628e-09,  0.00409698 ])
29881   , -50466.7    , array([ 0.0399252  ,  0.643402   ,  3.9288e-50 ,  1.65793e-09,  0.00409698 ])
29882   , -50464.5    , array([ 0.0399252  ,  0.643402   ,  3.9288e-50 ,  1.65628e-09,  0.00410108 ])
29883   , -717042     , array([ 0.0843273  ,  0.0150981  ,  3.9288e-50 ,  1.65628e-09,  0.261602   ])
29884   , -717042     , array([ 0.0843273  ,  0.0150981  ,  3.9288e-50 ,  1.65628e-09,  0.261602   ])
29885   , -716903     , array([ 0.0844117  ,  0.0150981  ,  3.9288e-50 ,  1.65628e-09,  0.261602   ])
29886   , -716444     , array([ 0.0843273  ,  0.0151132  ,  3.9288e-50 ,  1.65628e-09,  0.261602   ])
