24746   , -1852.54    , array([ 2.42627    ,  0.00367264 ,  8.03503e-21,  0.000431991])
24747   , -1852.54    , array([ 2.4287     ,  0.00367264 ,  8.03503e-21,  0.000431991])
24748   , -1852.21    , array([ 2.42627    ,  0.00367632 ,  8.03503e-21,  0.000431991])
24749   , -1852.54    , array([ 2.42627    ,  0.00367264 ,  8.04307e-21,  0.000431991])
24750   , -1852.87    , array([ 2.42627    ,  0.00367264 ,  8.03503e-21,  0.000432423])
24751   , -1852.54    , array([ 2.42627    ,  0.00367264 ,  8.03503e-21,  0.000431991])
24752   , -1973.24    , array([ 2.42627    ,  0.00756522 ,  8.03503e-21,  0.000213322])
24753   , -1973.24    , array([ 2.42627    ,  0.00756522 ,  8.03503e-21,  0.000213322])
24754   , -1973.24    , array([ 2.4287     ,  0.00756522 ,  8.03503e-21,  0.000213322])
24755   , -1973.47    , array([ 2.42627    ,  0.00757279 ,  8.03503e-21,  0.000213322])
24756   , -1973.24    , array([ 2.42627    ,  0.00756522 ,  8.04307e-21,  0.000213322])
24757   , -1973.01    , array([ 2.42627    ,  0.00756522 ,  8.03503e-21,  0.000213535])
24758   , -1794.84    , array([ 2.42627    ,  0.00453744 ,  8.03503e-21,  0.000351405])
24759   , -1794.84    , array([ 2.42627    ,  0.00453744 ,  8.03503e-21,  0.000351405])
24760   , -1794.84    , array([ 2.4287     ,  0.00453744 ,  8.03503e-21,  0.000351405])
24761   , -1794.86    , array([ 2.42627    ,  0.00454198 ,  8.03503e-21,  0.000351405])
24762   , -1794.84    , array([ 2.42627    ,  0.00453744 ,  8.04307e-21,  0.000351405])
24763   , -1794.82    , array([ 2.42627    ,  0.00453744 ,  8.03503e-21,  0.000351757])
24764   , -1774.11    , array([ 2.42627    ,  0.0265329  ,  8.03503e-21,  0.00215151 ])
24765   , -1774.11    , array([ 2.42627    ,  0.0265329  ,  8.03503e-21,  0.00215151 ])
24766   , -1774.11    , array([ 2.4287     ,  0.0265329  ,  8.03503e-21,  0.00215151 ])
24767   , -1774.13    , array([ 2.42627    ,  0.0265594  ,  8.03503e-21,  0.00215151 ])
24768   , -1774.11    , array([ 2.42627    ,  0.0265329  ,  8.04307e-21,  0.00215151 ])
24769   , -1774.06    , array([ 2.42627    ,  0.0265329  ,  8.03503e-21,  0.00215366 ])
24770   , -37480.4    , array([ 2.42627    ,  31.0224    ,  8.03503e-21,  3.02331    ])
24771   , -37480.4    , array([ 2.42627    ,  31.0224    ,  8.03503e-21,  3.02331    ])
24772   , -37480.4    , array([ 2.4287     ,  31.0224    ,  8.03503e-21,  3.02331    ])
24773   , -37492.8    , array([ 2.42627    ,  31.0534    ,  8.03503e-21,  3.02331    ])
24774   , -37480.4    , array([ 2.42627    ,  31.0224    ,  8.04307e-21,  3.02331    ])
24775   , -37485.6    , array([ 2.42627    ,  31.0224    ,  8.03503e-21,  3.02633    ])
24776   , -1744.96    , array([ 2.42627    ,  0.0600426  ,  8.03503e-21,  0.00497336 ])
24777   , -1744.96    , array([ 2.42627    ,  0.0600426  ,  8.03503e-21,  0.00497336 ])
24778   , -1744.96    , array([ 2.4287     ,  0.0600426  ,  8.03503e-21,  0.00497336 ])
24779   , -1745.04    , array([ 2.42627    ,  0.0601027  ,  8.03503e-21,  0.00497336 ])
24780   , -1744.96    , array([ 2.42627    ,  0.0600426  ,  8.04307e-21,  0.00497336 ])
24781   , -1744.84    , array([ 2.42627    ,  0.0600426  ,  8.03503e-21,  0.00497834 ])
24782   , -1714.09    , array([ 2.42627    ,  0.102651   ,  8.03503e-21,  0.00862217 ])
24783   , -1714.09    , array([ 2.42627    ,  0.102651   ,  8.03503e-21,  0.00862217 ])
24784   , -1714.09    , array([ 2.4287     ,  0.102651   ,  8.03503e-21,  0.00862217 ])
24785   , -1714.23    , array([ 2.42627    ,  0.102754   ,  8.03503e-21,  0.00862217 ])
24786   , -1714.09    , array([ 2.42627    ,  0.102651   ,  8.04307e-21,  0.00862217 ])
24787   , -1713.88    , array([ 2.42627    ,  0.102651   ,  8.03503e-21,  0.0086308  ])
24788   , -3789.81    , array([ 2.42627    ,  1.78451    ,  8.03503e-21,  0.161454   ])
24789   , -3789.81    , array([ 2.42627    ,  1.78451    ,  8.03503e-21,  0.161454   ])
24790   , -3789.81    , array([ 2.4287     ,  1.78451    ,  8.03503e-21,  0.161454   ])
24791   , -3792.32    , array([ 2.42627    ,  1.7863     ,  8.03503e-21,  0.161454   ])
24792   , -3789.81    , array([ 2.42627    ,  1.78451    ,  8.04307e-21,  0.161454   ])
24793   , -3790.94    , array([ 2.42627    ,  1.78451    ,  8.03503e-21,  0.161616   ])
24794   , -1670.29    , array([ 2.42627    ,  0.205126   ,  8.03503e-21,  0.0175428  ])
24795   , -1670.29    , array([ 2.42627    ,  0.205126   ,  8.03503e-21,  0.0175428  ])
24796   , -1670.29    , array([ 2.4287     ,  0.205126   ,  8.03503e-21,  0.0175428  ])
24797   , -1670.6     , array([ 2.42627    ,  0.205332   ,  8.03503e-21,  0.0175428  ])
24798   , -1670.29    , array([ 2.42627    ,  0.205126   ,  8.04307e-21,  0.0175428  ])
24799   , -1669.93    , array([ 2.42627    ,  0.205126   ,  8.03503e-21,  0.0175604  ])
24800   , -1664.61    , array([ 2.42627    ,  0.289944   ,  8.03503e-21,  0.025021   ])
24801   , -1664.61    , array([ 2.42627    ,  0.289944   ,  8.03503e-21,  0.025021   ])
24802   , -1664.61    , array([ 2.4287     ,  0.289944   ,  8.03503e-21,  0.025021   ])
24803   , -1665.07    , array([ 2.42627    ,  0.290234   ,  8.03503e-21,  0.025021   ])
24804   , -1664.61    , array([ 2.42627    ,  0.289944   ,  8.04307e-21,  0.025021   ])
24805   , -1664.18    , array([ 2.42627    ,  0.289944   ,  8.03503e-21,  0.025046   ])
24806   , -1663.73    , array([ 2.42627    ,  0.25702    ,  8.03503e-21,  0.0221103  ])
24807   , -1663.73    , array([ 2.42627    ,  0.25702    ,  8.03503e-21,  0.0221103  ])
