120486  , -75147.3    , array([ 4.58436    ,  0.00865629 ,  3.6094e-45 ,  1.85026e-82,  3.002e-05  ])
120510  , -64256.4    , array([ 4.58019    ,  0.00424435 ,  3.6094e-45 ,  1.85026e-82,  6.13886e-05])
120511  , -64243.5    , array([ 4.58019    ,  0.0042401  ,  3.61301e-45,  1.85026e-82,  6.13886e-05])
120512  , -64243.5    , array([ 4.58019    ,  0.0042401  ,  3.6094e-45 ,  1.85211e-82,  6.13886e-05])
120513  , -64230.6    , array([ 4.58019    ,  0.0042401  ,  3.6094e-45 ,  1.85026e-82,  6.145e-05  ])
120514  , -64234.4    , array([ 4.58019    ,  0.00423861 ,  3.6094e-45 ,  1.85026e-82,  6.14102e-05])
120515  , -64234.4    , array([ 4.58019    ,  0.00423861 ,  3.6094e-45 ,  1.85026e-82,  6.14102e-05])
120516  , -64234.4    , array([ 4.58477    ,  0.00423861 ,  3.6094e-45 ,  1.85026e-82,  6.14102e-05])
120517  , -64247.3    , array([ 4.58019    ,  0.00424285 ,  3.6094e-45 ,  1.85026e-82,  6.14102e-05])
120518  , -64234.4    , array([ 4.58019    ,  0.00423861 ,  3.61301e-45,  1.85026e-82,  6.14102e-05])
120519  , -64234.4    , array([ 4.58019    ,  0.00423861 ,  3.6094e-45 ,  1.85211e-82,  6.14102e-05])
120520  , -64221.4    , array([ 4.58019    ,  0.00423861 ,  3.6094e-45 ,  1.85026e-82,  6.14717e-05])
120521  , -4182.78    , array([ 4.57187    ,  0.00101805 ,  3.6094e-45 ,  1.85026e-82,  0.000256528])
120522  , -4182.78    , array([ 4.57187    ,  0.00101805 ,  3.6094e-45 ,  1.85026e-82,  0.000256528])
120523  , -4182.79    , array([ 4.57644    ,  0.00101805 ,  3.6094e-45 ,  1.85026e-82,  0.000256528])
120524  , -4192.18    , array([ 4.57187    ,  0.00101907 ,  3.6094e-45 ,  1.85026e-82,  0.000256528])
120525  , -4182.78    , array([ 4.57187    ,  0.00101805 ,  3.61301e-45,  1.85026e-82,  0.000256528])
120526  , -4182.78    , array([ 4.57187    ,  0.00101805 ,  3.6094e-45 ,  1.85211e-82,  0.000256528])
120527  , -4173.4     , array([ 4.57187    ,  0.00101805 ,  3.6094e-45 ,  1.85026e-82,  0.000256785])
120535  , -4182.76    , array([ 4.57187    ,  0.00101805 ,  3.6094e-45 ,  1.85026e-82,  0.000256528])
120536  , -4182.76    , array([ 4.57187    ,  0.00101805 ,  3.6094e-45 ,  1.85026e-82,  0.000256528])
120537  , -4182.77    , array([ 4.57644    ,  0.00101805 ,  3.6094e-45 ,  1.85026e-82,  0.000256528])
120538  , -4192.16    , array([ 4.57187    ,  0.00101907 ,  3.6094e-45 ,  1.85026e-82,  0.000256528])
120539  , -4182.76    , array([ 4.57187    ,  0.00101805 ,  3.61301e-45,  1.85026e-82,  0.000256528])
120540  , -4182.76    , array([ 4.57187    ,  0.00101805 ,  3.6094e-45 ,  1.85211e-82,  0.000256528])
120541  , -4173.37    , array([ 4.57187    ,  0.00101805 ,  3.6094e-45 ,  1.85026e-82,  0.000256785])
120542  , -4169.82    , array([ 4.57186    ,  0.00101735 ,  3.6094e-45 ,  1.85026e-82,  0.000256706])
120543  , -4169.82    , array([ 4.57186    ,  0.00101735 ,  3.6094e-45 ,  1.85026e-82,  0.000256706])
120544  , -4169.82    , array([ 4.57644    ,  0.00101735 ,  3.6094e-45 ,  1.85026e-82,  0.000256706])
120545  , -4179.18    , array([ 4.57186    ,  0.00101837 ,  3.6094e-45 ,  1.85026e-82,  0.000256706])
120546  , -4169.82    , array([ 4.57186    ,  0.00101735 ,  3.61301e-45,  1.85026e-82,  0.000256706])
120547  , -4169.82    , array([ 4.57186    ,  0.00101735 ,  3.6094e-45 ,  1.85211e-82,  0.000256706])
120548  , -4160.47    , array([ 4.57186    ,  0.00101735 ,  3.6094e-45 ,  1.85026e-82,  0.000256962])
120556  , -4169.81    , array([ 4.57186    ,  0.00101735 ,  3.6094e-45 ,  1.85026e-82,  0.000256706])
120557  , -4169.81    , array([ 4.57186    ,  0.00101735 ,  3.6094e-45 ,  1.85026e-82,  0.000256706])
120558  , -4169.81    , array([ 4.57644    ,  0.00101735 ,  3.6094e-45 ,  1.85026e-82,  0.000256706])
120559  , -4179.17    , array([ 4.57186    ,  0.00101837 ,  3.6094e-45 ,  1.85026e-82,  0.000256706])
120560  , -4169.81    , array([ 4.57186    ,  0.00101735 ,  3.61301e-45,  1.85026e-82,  0.000256706])
120561  , -4169.81    , array([ 4.57186    ,  0.00101735 ,  3.6094e-45 ,  1.85211e-82,  0.000256706])
120562  , -4160.46    , array([ 4.57186    ,  0.00101735 ,  3.6094e-45 ,  1.85026e-82,  0.000256963])
120563  , -4166.62    , array([ 4.57186    ,  0.00101718 ,  3.6094e-45 ,  1.85026e-82,  0.00025675 ])
120564  , -4166.62    , array([ 4.57186    ,  0.00101718 ,  3.6094e-45 ,  1.85026e-82,  0.00025675 ])
120565  , -4166.62    , array([ 4.57644    ,  0.00101718 ,  3.6094e-45 ,  1.85026e-82,  0.00025675 ])
120566  , -4175.97    , array([ 4.57186    ,  0.00101819 ,  3.6094e-45 ,  1.85026e-82,  0.00025675 ])
120567  , -4166.62    , array([ 4.57186    ,  0.00101718 ,  3.61301e-45,  1.85026e-82,  0.00025675 ])
120568  , -4166.62    , array([ 4.57186    ,  0.00101718 ,  3.6094e-45 ,  1.85211e-82,  0.00025675 ])
120569  , -4157.28    , array([ 4.57186    ,  0.00101718 ,  3.6094e-45 ,  1.85026e-82,  0.000257006])
120577  , -4166.62    , array([ 4.57186    ,  0.00101718 ,  3.6094e-45 ,  1.85026e-82,  0.00025675 ])
120578  , -4166.62    , array([ 4.57186    ,  0.00101718 ,  3.6094e-45 ,  1.85026e-82,  0.00025675 ])
120579  , -4166.62    , array([ 4.57644    ,  0.00101718 ,  3.6094e-45 ,  1.85026e-82,  0.00025675 ])
120580  , -4175.97    , array([ 4.57186    ,  0.00101819 ,  3.6094e-45 ,  1.85026e-82,  0.00025675 ])
120581  , -4166.62    , array([ 4.57186    ,  0.00101718 ,  3.61301e-45,  1.85026e-82,  0.00025675 ])
120582  , -4166.62    , array([ 4.57186    ,  0.00101718 ,  3.6094e-45 ,  1.85211e-82,  0.00025675 ])
120583  , -4157.28    , array([ 4.57186    ,  0.00101718 ,  3.6094e-45 ,  1.85026e-82,  0.000257006])
120584  , -4165.83    , array([ 4.57186    ,  0.00101713 ,  3.6094e-45 ,  1.85026e-82,  0.00025676 ])
120585  , -4165.83    , array([ 4.57186    ,  0.00101713 ,  3.6094e-45 ,  1.85026e-82,  0.00025676 ])
120586  , -4165.83    , array([ 4.57644    ,  0.00101713 ,  3.6094e-45 ,  1.85026e-82,  0.00025676 ])
120587  , -4175.18    , array([ 4.57186    ,  0.00101815 ,  3.6094e-45 ,  1.85026e-82,  0.00025676 ])
120588  , -4165.83    , array([ 4.57186    ,  0.00101713 ,  3.61301e-45,  1.85026e-82,  0.00025676 ])
120589  , -4165.83    , array([ 4.57186    ,  0.00101713 ,  3.6094e-45 ,  1.85211e-82,  0.00025676 ])
120590  , -4156.49    , array([ 4.57186    ,  0.00101713 ,  3.6094e-45 ,  1.85026e-82,  0.000257017])
120598  , -4165.83    , array([ 4.57186    ,  0.00101713 ,  3.6094e-45 ,  1.85026e-82,  0.00025676 ])
120599  , -4165.83    , array([ 4.57186    ,  0.00101713 ,  3.6094e-45 ,  1.85026e-82,  0.00025676 ])
120600  , -4165.83    , array([ 4.57644    ,  0.00101713 ,  3.6094e-45 ,  1.85026e-82,  0.00025676 ])
120601  , -4175.18    , array([ 4.57186    ,  0.00101815 ,  3.6094e-45 ,  1.85026e-82,  0.00025676 ])
120602  , -4165.83    , array([ 4.57186    ,  0.00101713 ,  3.61301e-45,  1.85026e-82,  0.00025676 ])
120603  , -4165.83    , array([ 4.57186    ,  0.00101713 ,  3.6094e-45 ,  1.85211e-82,  0.00025676 ])
120604  , -4156.49    , array([ 4.57186    ,  0.00101713 ,  3.6094e-45 ,  1.85026e-82,  0.000257017])
120605  , -4165.6     , array([ 4.57186    ,  0.00101712 ,  3.6094e-45 ,  1.85026e-82,  0.000256764])
120606  , -4165.6     , array([ 4.57186    ,  0.00101712 ,  3.6094e-45 ,  1.85026e-82,  0.000256764])
120607  , -4165.6     , array([ 4.57643    ,  0.00101712 ,  3.6094e-45 ,  1.85026e-82,  0.000256764])
120608  , -4174.94    , array([ 4.57186    ,  0.00101814 ,  3.6094e-45 ,  1.85026e-82,  0.000256764])
120609  , -4165.6     , array([ 4.57186    ,  0.00101712 ,  3.61301e-45,  1.85026e-82,  0.000256764])
120610  , -4165.6     , array([ 4.57186    ,  0.00101712 ,  3.6094e-45 ,  1.85211e-82,  0.000256764])
120611  , -4156.26    , array([ 4.57186    ,  0.00101712 ,  3.6094e-45 ,  1.85026e-82,  0.000257021])
120612  , -3952.96    , array([ 4.57179    ,  0.00100521 ,  3.6094e-45 ,  1.85026e-82,  0.000259814])
120613  , -3952.96    , array([ 4.57179    ,  0.00100521 ,  3.6094e-45 ,  1.85026e-82,  0.000259814])
120614  , -3952.96    , array([ 4.57637    ,  0.00100521 ,  3.6094e-45 ,  1.85026e-82,  0.000259814])
120615  , -3961.64    , array([ 4.57179    ,  0.00100621 ,  3.6094e-45 ,  1.85026e-82,  0.000259814])
120616  , -3952.96    , array([ 4.57179    ,  0.00100521 ,  3.61301e-45,  1.85026e-82,  0.000259814])
120617  , -3952.96    , array([ 4.57179    ,  0.00100521 ,  3.6094e-45 ,  1.85211e-82,  0.000259814])
120618  , -3944.28    , array([ 4.57179    ,  0.00100521 ,  3.6094e-45 ,  1.85026e-82,  0.000260074])
120626  , -3952.96    , array([ 4.57179    ,  0.00100521 ,  3.6094e-45 ,  1.85026e-82,  0.000259814])
120627  , -3952.96    , array([ 4.57179    ,  0.00100521 ,  3.6094e-45 ,  1.85026e-82,  0.000259814])
120628  , -3952.96    , array([ 4.57637    ,  0.00100521 ,  3.6094e-45 ,  1.85026e-82,  0.000259814])
120629  , -3961.64    , array([ 4.57179    ,  0.00100621 ,  3.6094e-45 ,  1.85026e-82,  0.000259814])
120630  , -3952.96    , array([ 4.57179    ,  0.00100521 ,  3.61301e-45,  1.85026e-82,  0.000259814])
120631  , -3952.96    , array([ 4.57179    ,  0.00100521 ,  3.6094e-45 ,  1.85211e-82,  0.000259814])
120632  , -3944.28    , array([ 4.57179    ,  0.00100521 ,  3.6094e-45 ,  1.85026e-82,  0.000260074])
120633  , -3952.93    , array([ 4.57179    ,  0.0010052  ,  3.6094e-45 ,  1.85026e-82,  0.000259815])
120634  , -3952.93    , array([ 4.57179    ,  0.0010052  ,  3.6094e-45 ,  1.85026e-82,  0.000259815])
120635  , -3952.93    , array([ 4.57637    ,  0.0010052  ,  3.6094e-45 ,  1.85026e-82,  0.000259815])
120636  , -3961.61    , array([ 4.57179    ,  0.00100621 ,  3.6094e-45 ,  1.85026e-82,  0.000259815])
120637  , -3952.93    , array([ 4.57179    ,  0.0010052  ,  3.61301e-45,  1.85026e-82,  0.000259815])
120638  , -3952.93    , array([ 4.57179    ,  0.0010052  ,  3.6094e-45 ,  1.85211e-82,  0.000259815])
120639  , -3944.25    , array([ 4.57179    ,  0.0010052  ,  3.6094e-45 ,  1.85026e-82,  0.000260075])
120640  , -3886.22    , array([ 4.57177    ,  0.0010013  ,  3.6094e-45 ,  1.85026e-82,  0.000260829])
120641  , -3886.22    , array([ 4.57177    ,  0.0010013  ,  3.6094e-45 ,  1.85026e-82,  0.000260829])
120642  , -3886.22    , array([ 4.57634    ,  0.0010013  ,  3.6094e-45 ,  1.85026e-82,  0.000260829])
120643  , -3894.68    , array([ 4.57177    ,  0.00100231 ,  3.6094e-45 ,  1.85026e-82,  0.000260829])
120644  , -3886.22    , array([ 4.57177    ,  0.0010013  ,  3.61301e-45,  1.85026e-82,  0.000260829])
120645  , -3886.22    , array([ 4.57177    ,  0.0010013  ,  3.6094e-45 ,  1.85211e-82,  0.000260829])
120646  , -3877.76    , array([ 4.57177    ,  0.0010013  ,  3.6094e-45 ,  1.85026e-82,  0.00026109 ])
120654  , -3886.22    , array([ 4.57177    ,  0.0010013  ,  3.6094e-45 ,  1.85026e-82,  0.000260829])
120655  , -3886.22    , array([ 4.57177    ,  0.0010013  ,  3.6094e-45 ,  1.85026e-82,  0.000260829])
120656  , -3886.22    , array([ 4.57634    ,  0.0010013  ,  3.6094e-45 ,  1.85026e-82,  0.000260829])
120657  , -3894.68    , array([ 4.57177    ,  0.00100231 ,  3.6094e-45 ,  1.85026e-82,  0.000260829])
120658  , -3886.22    , array([ 4.57177    ,  0.0010013  ,  3.61301e-45,  1.85026e-82,  0.000260829])
120659  , -3886.22    , array([ 4.57177    ,  0.0010013  ,  3.6094e-45 ,  1.85211e-82,  0.000260829])
120660  , -3877.76    , array([ 4.57177    ,  0.0010013  ,  3.6094e-45 ,  1.85026e-82,  0.00026109 ])
120661  , -3886.22    , array([ 4.57177    ,  0.0010013  ,  3.6094e-45 ,  1.85026e-82,  0.000260829])
120662  , -3886.22    , array([ 4.57177    ,  0.0010013  ,  3.6094e-45 ,  1.85026e-82,  0.000260829])
120663  , -3886.22    , array([ 4.57634    ,  0.0010013  ,  3.6094e-45 ,  1.85026e-82,  0.000260829])
120664  , -3894.68    , array([ 4.57177    ,  0.00100231 ,  3.6094e-45 ,  1.85026e-82,  0.000260829])
120665  , -3886.22    , array([ 4.57177    ,  0.0010013  ,  3.61301e-45,  1.85026e-82,  0.000260829])
120666  , -3886.22    , array([ 4.57177    ,  0.0010013  ,  3.6094e-45 ,  1.85211e-82,  0.000260829])
120667  , -3877.76    , array([ 4.57177    ,  0.0010013  ,  3.6094e-45 ,  1.85026e-82,  0.00026109 ])
120668  , -3864.58    , array([ 4.57176    ,  0.00100002 ,  3.6094e-45 ,  1.85026e-82,  0.000261165])
120669  , -3864.58    , array([ 4.57176    ,  0.00100002 ,  3.6094e-45 ,  1.85026e-82,  0.000261165])
120670  , -3864.58    , array([ 4.57634    ,  0.00100002 ,  3.6094e-45 ,  1.85026e-82,  0.000261165])
120671  , -3872.97    , array([ 4.57176    ,  0.00100102 ,  3.6094e-45 ,  1.85026e-82,  0.000261165])
120672  , -3864.58    , array([ 4.57176    ,  0.00100002 ,  3.61301e-45,  1.85026e-82,  0.000261165])
120673  , -3864.58    , array([ 4.57176    ,  0.00100002 ,  3.6094e-45 ,  1.85211e-82,  0.000261165])
120674  , -3856.2     , array([ 4.57176    ,  0.00100002 ,  3.6094e-45 ,  1.85026e-82,  0.000261426])
120678  , -3858.74    , array([ 4.57176    ,  0.00100017 ,  3.6094e-45 ,  1.85026e-82,  0.000261387])
120682  , -3864.58    , array([ 4.57176    ,  0.00100002 ,  3.6094e-45 ,  1.85026e-82,  0.000261165])
120683  , -3864.58    , array([ 4.57176    ,  0.00100002 ,  3.6094e-45 ,  1.85026e-82,  0.000261165])
120684  , -3864.58    , array([ 4.57634    ,  0.00100002 ,  3.6094e-45 ,  1.85026e-82,  0.000261165])
120685  , -3872.97    , array([ 4.57176    ,  0.00100102 ,  3.6094e-45 ,  1.85026e-82,  0.000261165])
120686  , -3864.58    , array([ 4.57176    ,  0.00100002 ,  3.61301e-45,  1.85026e-82,  0.000261165])
120687  , -3864.58    , array([ 4.57176    ,  0.00100002 ,  3.6094e-45 ,  1.85211e-82,  0.000261165])
120688  , -3856.2     , array([ 4.57176    ,  0.00100002 ,  3.6094e-45 ,  1.85026e-82,  0.000261426])
120689  , -3864.58    , array([ 4.57176    ,  0.00100002 ,  3.6094e-45 ,  1.85026e-82,  0.000261165])
120690  , -3864.58    , array([ 4.57176    ,  0.00100002 ,  3.6094e-45 ,  1.85026e-82,  0.000261165])
120691  , -3864.58    , array([ 4.57634    ,  0.00100002 ,  3.6094e-45 ,  1.85026e-82,  0.000261165])
120692  , -3872.97    , array([ 4.57176    ,  0.00100102 ,  3.6094e-45 ,  1.85026e-82,  0.000261165])
120693  , -3864.58    , array([ 4.57176    ,  0.00100002 ,  3.61301e-45,  1.85026e-82,  0.000261165])
120694  , -3864.58    , array([ 4.57176    ,  0.00100002 ,  3.6094e-45 ,  1.85211e-82,  0.000261165])
120695  , -3856.2     , array([ 4.57176    ,  0.00100002 ,  3.6094e-45 ,  1.85026e-82,  0.000261426])
120699  , -3865.85    , array([ 4.57176    ,  0.0010006  ,  3.6094e-45 ,  1.85026e-82,  0.000261276])
120703  , -3864.58    , array([ 4.57176    ,  0.00100002 ,  3.6094e-45 ,  1.85026e-82,  0.000261165])
120704  , -3864.58    , array([ 4.57176    ,  0.00100002 ,  3.6094e-45 ,  1.85026e-82,  0.000261165])
120705  , -3864.58    , array([ 4.57634    ,  0.00100002 ,  3.6094e-45 ,  1.85026e-82,  0.000261165])
120706  , -3872.97    , array([ 4.57176    ,  0.00100102 ,  3.6094e-45 ,  1.85026e-82,  0.000261165])
120707  , -3864.58    , array([ 4.57176    ,  0.00100002 ,  3.61301e-45,  1.85026e-82,  0.000261165])
120708  , -3864.58    , array([ 4.57176    ,  0.00100002 ,  3.6094e-45 ,  1.85211e-82,  0.000261165])
120709  , -3856.2     , array([ 4.57176    ,  0.00100002 ,  3.6094e-45 ,  1.85026e-82,  0.000261426])
120713  , -3868.27    , array([ 4.57176    ,  0.00100074 ,  3.6094e-45 ,  1.85026e-82,  0.000261238])
120717  , -3864.58    , array([ 4.57176    ,  0.00100002 ,  3.6094e-45 ,  1.85026e-82,  0.000261165])
120718  , -3864.58    , array([ 4.57176    ,  0.00100002 ,  3.6094e-45 ,  1.85026e-82,  0.000261165])
120719  , -3864.58    , array([ 4.57634    ,  0.00100002 ,  3.6094e-45 ,  1.85026e-82,  0.000261165])
120720  , -3872.97    , array([ 4.57176    ,  0.00100102 ,  3.6094e-45 ,  1.85026e-82,  0.000261165])
120721  , -3864.58    , array([ 4.57176    ,  0.00100002 ,  3.61301e-45,  1.85026e-82,  0.000261165])
120722  , -3864.58    , array([ 4.57176    ,  0.00100002 ,  3.6094e-45 ,  1.85211e-82,  0.000261165])
120723  , -3856.2     , array([ 4.57176    ,  0.00100002 ,  3.6094e-45 ,  1.85026e-82,  0.000261426])
120727  , -3869.86    , array([ 4.57176    ,  0.00100084 ,  3.6094e-45 ,  1.85026e-82,  0.000261213])
120731  , -3864.58    , array([ 4.57176    ,  0.00100002 ,  3.6094e-45 ,  1.85026e-82,  0.000261165])
120732  , -3864.58    , array([ 4.57176    ,  0.00100002 ,  3.6094e-45 ,  1.85026e-82,  0.000261165])
120733  , -3864.58    , array([ 4.57634    ,  0.00100002 ,  3.6094e-45 ,  1.85026e-82,  0.000261165])
120734  , -3872.97    , array([ 4.57176    ,  0.00100102 ,  3.6094e-45 ,  1.85026e-82,  0.000261165])
120735  , -3864.58    , array([ 4.57176    ,  0.00100002 ,  3.61301e-45,  1.85026e-82,  0.000261165])
120736  , -3864.58    , array([ 4.57176    ,  0.00100002 ,  3.6094e-45 ,  1.85211e-82,  0.000261165])
120737  , -3856.2     , array([ 4.57176    ,  0.00100002 ,  3.6094e-45 ,  1.85026e-82,  0.000261426])
120738  , -3864.58    , array([ 4.57176    ,  0.00100002 ,  3.6094e-45 ,  1.85026e-82,  0.000261165])
120739  , -3864.58    , array([ 4.57176    ,  0.00100002 ,  3.6094e-45 ,  1.85026e-82,  0.000261165])
120740  , -3864.58    , array([ 4.57634    ,  0.00100002 ,  3.6094e-45 ,  1.85026e-82,  0.000261165])
120741  , -3872.97    , array([ 4.57176    ,  0.00100102 ,  3.6094e-45 ,  1.85026e-82,  0.000261165])
120742  , -3864.58    , array([ 4.57176    ,  0.00100002 ,  3.61301e-45,  1.85026e-82,  0.000261165])
120743  , -3864.58    , array([ 4.57176    ,  0.00100002 ,  3.6094e-45 ,  1.85211e-82,  0.000261165])
120744  , -3856.2     , array([ 4.57176    ,  0.00100002 ,  3.6094e-45 ,  1.85026e-82,  0.000261426])
120748  , -3871.42    , array([ 4.57176    ,  0.00100093 ,  3.6094e-45 ,  1.85026e-82,  0.000261189])
120752  , -3864.58    , array([ 4.57176    ,  0.00100002 ,  3.6094e-45 ,  1.85026e-82,  0.000261165])
120753  , -3864.58    , array([ 4.57176    ,  0.00100002 ,  3.6094e-45 ,  1.85026e-82,  0.000261165])
120754  , -3864.58    , array([ 4.57634    ,  0.00100002 ,  3.6094e-45 ,  1.85026e-82,  0.000261165])
120755  , -3872.97    , array([ 4.57176    ,  0.00100102 ,  3.6094e-45 ,  1.85026e-82,  0.000261165])
120756  , -3864.58    , array([ 4.57176    ,  0.00100002 ,  3.61301e-45,  1.85026e-82,  0.000261165])
120757  , -3864.58    , array([ 4.57176    ,  0.00100002 ,  3.6094e-45 ,  1.85211e-82,  0.000261165])
120758  , -3856.2     , array([ 4.57176    ,  0.00100002 ,  3.6094e-45 ,  1.85026e-82,  0.000261426])
120762  , -3871.94    , array([ 4.57176    ,  0.00100096 ,  3.6094e-45 ,  1.85026e-82,  0.000261181])
120766  , -3864.58    , array([ 4.57176    ,  0.00100002 ,  3.6094e-45 ,  1.85026e-82,  0.000261165])
120767  , -3864.58    , array([ 4.57176    ,  0.00100002 ,  3.6094e-45 ,  1.85026e-82,  0.000261165])
120768  , -3864.58    , array([ 4.57634    ,  0.00100002 ,  3.6094e-45 ,  1.85026e-82,  0.000261165])
120769  , -3872.97    , array([ 4.57176    ,  0.00100102 ,  3.6094e-45 ,  1.85026e-82,  0.000261165])
120770  , -3864.58    , array([ 4.57176    ,  0.00100002 ,  3.61301e-45,  1.85026e-82,  0.000261165])
120771  , -3864.58    , array([ 4.57176    ,  0.00100002 ,  3.6094e-45 ,  1.85211e-82,  0.000261165])
120772  , -3856.2     , array([ 4.57176    ,  0.00100002 ,  3.6094e-45 ,  1.85026e-82,  0.000261426])
120773  , -3864.58    , array([ 4.57176    ,  0.00100002 ,  3.6094e-45 ,  1.85026e-82,  0.000261165])
120774  , -3864.58    , array([ 4.57176    ,  0.00100002 ,  3.6094e-45 ,  1.85026e-82,  0.000261165])
120775  , -3864.58    , array([ 4.57634    ,  0.00100002 ,  3.6094e-45 ,  1.85026e-82,  0.000261165])
120776  , -3872.97    , array([ 4.57176    ,  0.00100102 ,  3.6094e-45 ,  1.85026e-82,  0.000261165])
120777  , -3864.58    , array([ 4.57176    ,  0.00100002 ,  3.61301e-45,  1.85026e-82,  0.000261165])
120778  , -3864.58    , array([ 4.57176    ,  0.00100002 ,  3.6094e-45 ,  1.85211e-82,  0.000261165])
120779  , -3856.2     , array([ 4.57176    ,  0.00100002 ,  3.6094e-45 ,  1.85026e-82,  0.000261426])
120783  , -3872.46    , array([ 4.57176    ,  0.00100099 ,  3.6094e-45 ,  1.85026e-82,  0.000261173])
120787  , -3864.58    , array([ 4.57176    ,  0.00100002 ,  3.6094e-45 ,  1.85026e-82,  0.000261165])
120788  , -3864.58    , array([ 4.57176    ,  0.00100002 ,  3.6094e-45 ,  1.85026e-82,  0.000261165])
120789  , -3864.58    , array([ 4.57634    ,  0.00100002 ,  3.6094e-45 ,  1.85026e-82,  0.000261165])
120790  , -3872.97    , array([ 4.57176    ,  0.00100102 ,  3.6094e-45 ,  1.85026e-82,  0.000261165])
120791  , -3864.58    , array([ 4.57176    ,  0.00100002 ,  3.61301e-45,  1.85026e-82,  0.000261165])
120792  , -3864.58    , array([ 4.57176    ,  0.00100002 ,  3.6094e-45 ,  1.85211e-82,  0.000261165])
120793  , -3856.2     , array([ 4.57176    ,  0.00100002 ,  3.6094e-45 ,  1.85026e-82,  0.000261426])
120794  , -3864.58    , array([ 4.57176    ,  0.00100002 ,  3.6094e-45 ,  1.85026e-82,  0.000261165])
120795  , -3864.58    , array([ 4.57176    ,  0.00100002 ,  3.6094e-45 ,  1.85026e-82,  0.000261165])
120796  , -3864.58    , array([ 4.57634    ,  0.00100002 ,  3.6094e-45 ,  1.85026e-82,  0.000261165])
120797  , -3872.97    , array([ 4.57176    ,  0.00100102 ,  3.6094e-45 ,  1.85026e-82,  0.000261165])
120798  , -3864.58    , array([ 4.57176    ,  0.00100002 ,  3.61301e-45,  1.85026e-82,  0.000261165])
120799  , -3864.58    , array([ 4.57176    ,  0.00100002 ,  3.6094e-45 ,  1.85211e-82,  0.000261165])
120800  , -3856.2     , array([ 4.57176    ,  0.00100002 ,  3.6094e-45 ,  1.85026e-82,  0.000261426])
120801  , -3864.32    , array([ 4.57176    ,  0.001      ,  3.6094e-45 ,  1.85026e-82,  0.000261169])
120802  , -3864.32    , array([ 4.57176    ,  0.001      ,  3.6094e-45 ,  1.85026e-82,  0.000261169])
120803  , -3864.33    , array([ 4.57634    ,  0.001      ,  3.6094e-45 ,  1.85026e-82,  0.000261169])
120804  , -3872.71    , array([ 4.57176    ,  0.001001   ,  3.6094e-45 ,  1.85026e-82,  0.000261169])
120805  , -3864.32    , array([ 4.57176    ,  0.001      ,  3.61301e-45,  1.85026e-82,  0.000261169])
120806  , -3864.32    , array([ 4.57176    ,  0.001      ,  3.6094e-45 ,  1.85211e-82,  0.000261169])
120807  , -3855.94    , array([ 4.57176    ,  0.001      ,  3.6094e-45 ,  1.85026e-82,  0.00026143 ])
120811  , -3872.54    , array([ 4.57176    ,  0.00100099 ,  3.6094e-45 ,  1.85026e-82,  0.000261172])
120815  , -3864.32    , array([ 4.57176    ,  0.001      ,  3.6094e-45 ,  1.85026e-82,  0.000261169])
120816  , -3864.32    , array([ 4.57176    ,  0.001      ,  3.6094e-45 ,  1.85026e-82,  0.000261169])
120817  , -3864.33    , array([ 4.57634    ,  0.001      ,  3.6094e-45 ,  1.85026e-82,  0.000261169])
