Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-1351.56	2713.12	82.72	19975.68	0.9746,0.1146,5.4117,1.0235,0.0515
our_model	Round_1_Replicate_2	-2074.94	4159.88	1471.18	7162.11	2.6665,0.2808,1.0682,2.9661,30.0
our_model	Round_1_Replicate_3	-1327.17	2664.34	32.83	20021.45	0.9712,0.1079,5.3172,1.5286,0.0503
our_model	Round_1_Replicate_4	-2333.9	4677.8	1952.88	6846.41	2.6489,0.3933,1.0151,2.0427,30.0
our_model	Round_1_Replicate_5	-1323.27	2656.54	24.91	20115.55	0.9397,0.1069,5.4715,1.6829,0.0518
our_model	Round_1_Replicate_6	-2750.92	5511.84	2688.34	4118.1	4.1787,0.8369,0.6206,0.9228,30.0
our_model	Round_1_Replicate_7	-2341.59	4693.18	1967.32	4047.12	4.4813,0.6684,0.5995,1.2013,30.0
our_model	Round_1_Replicate_8	-1463.01	2936.02	299.61	19296.58	1.8029,0.0856,3.1387,3.027,0.04
our_model	Round_1_Replicate_9	-2638.06	5286.12	2491.84	5672.8	3.0686,0.5748,0.8498,1.3568,30.0
our_model	Round_1_Replicate_10	-2128.77	4267.54	1574.45	7552.04	2.4941,0.2896,1.1212,2.8481,30.0
our_model	Round_2_Replicate_1	-1312.6	2635.2	3.34	20001.0	1.0038,0.1002,5.0547,2.1965,0.0487
our_model	Round_2_Replicate_2	-1335.81	2681.62	48.9	19789.43	1.0188,0.1206,4.9095,1.7773,0.0597
our_model	Round_2_Replicate_3	-1401.07	2812.14	177.71	19793.83	0.9716,0.1406,5.4045,1.1824,0.0695
our_model	Round_2_Replicate_4	-1354.47	2718.94	89.51	20060.27	0.9535,0.1189,5.9448,1.2993,0.0568
our_model	Round_2_Replicate_5	-1313.38	2636.76	4.89	20078.16	0.9647,0.1007,5.2114,2.7158,0.052
our_model	Round_2_Replicate_6	-1311.88	2633.76	1.9	19991.04	1.0181,0.0972,4.9661,2.5105,0.048
our_model	Round_2_Replicate_7	-1332.4	2674.8	42.98	20075.34	1.0159,0.083,4.6856,3.7911,0.0428
our_model	Round_2_Replicate_8	-1343.75	2697.5	64.62	19721.07	1.0478,0.1234,4.9333,1.7724,0.0617
our_model	Round_2_Replicate_9	-1311.71	2633.42	1.56	19998.73	1.0122,0.097,4.9562,2.7087,0.0487
our_model	Round_2_Replicate_10	-1324.6	2659.2	27.09	19919.18	0.9947,0.1143,5.1381,2.1974,0.0595
our_model	Round_2_Replicate_11	-1311.35	2632.7	0.85	20004.97	1.0056,0.0975,4.9487,2.5785,0.0485
our_model	Round_2_Replicate_12	-1315.21	2640.42	8.51	19908.02	1.0132,0.1082,4.9588,2.1476,0.0538
our_model	Round_2_Replicate_13	-1342.1	2694.2	63.73	20010.68	1.0837,0.0812,4.6329,2.8308,0.0379
our_model	Round_2_Replicate_14	-1311.72	2633.44	1.59	20024.34	0.9826,0.1018,5.0953,2.5644,0.0517
our_model	Round_2_Replicate_15	-1318.37	2646.74	15.01	20059.26	0.981,0.1033,5.4416,1.9263,0.0498
our_model	Round_2_Replicate_16	-1316.96	2643.92	11.95	19922.29	1.0016,0.1102,5.0397,2.1627,0.0555
our_model	Round_2_Replicate_17	-1311.97	2633.94	2.09	19994.59	1.0114,0.0976,4.9426,2.4312,0.0478
our_model	Round_2_Replicate_18	-1311.65	2633.3	1.44	19941.63	1.0299,0.1002,4.8915,2.4303,0.0497
our_model	Round_2_Replicate_19	-1355.64	2721.28	88.19	19975.73	0.9506,0.1196,5.1386,2.4768,0.0678
our_model	Round_2_Replicate_20	-1321.37	2652.74	21.08	20061.76	0.9624,0.107,5.4564,1.7982,0.0514
