7759    , -2336.8     , array([ 1.30295    ,  0.360398   ,  1.22242e-07,  2.7014e-13 ])
7760    , -2336.8     , array([ 1.30425    ,  0.360398   ,  1.22242e-07,  2.7014e-13 ])
7761    , -2336.8     , array([ 1.30295    ,  0.360759   ,  1.22242e-07,  2.7014e-13 ])
7762    , -2336.8     , array([ 1.30295    ,  0.360398   ,  1.22365e-07,  2.7014e-13 ])
7763    , -2336.8     , array([ 1.30295    ,  0.360398   ,  1.22242e-07,  2.7041e-13 ])
7764    , -2336.8     , array([ 1.30295    ,  0.360398   ,  1.22242e-07,  2.7014e-13 ])
7765    , -2336.8     , array([ 1.3006     ,  0.360398   ,  1.22176e-07,  2.7014e-13 ])
7766    , -2336.8     , array([ 1.3006     ,  0.360398   ,  1.22176e-07,  2.7014e-13 ])
7767    , -2336.8     , array([ 1.30191    ,  0.360398   ,  1.22176e-07,  2.7014e-13 ])
7768    , -2336.8     , array([ 1.3006     ,  0.360759   ,  1.22176e-07,  2.7014e-13 ])
7769    , -2336.8     , array([ 1.3006     ,  0.360398   ,  1.22298e-07,  2.7014e-13 ])
7770    , -2336.8     , array([ 1.3006     ,  0.360398   ,  1.22176e-07,  2.7041e-13 ])
7771    , -2336.8     , array([ 1.29127    ,  0.360398   ,  1.21909e-07,  2.7014e-13 ])
7772    , -2336.8     , array([ 1.29127    ,  0.360398   ,  1.21909e-07,  2.7014e-13 ])
7773    , -2336.8     , array([ 1.29256    ,  0.360398   ,  1.21909e-07,  2.7014e-13 ])
7774    , -2336.8     , array([ 1.29127    ,  0.360759   ,  1.21909e-07,  2.7014e-13 ])
7775    , -2336.8     , array([ 1.29127    ,  0.360398   ,  1.22031e-07,  2.7014e-13 ])
7776    , -2336.8     , array([ 1.29127    ,  0.360398   ,  1.21909e-07,  2.7041e-13 ])
7777    , -2336.8     , array([ 1.25457    ,  0.360398   ,  1.20848e-07,  2.7014e-13 ])
7778    , -2336.8     , array([ 1.25457    ,  0.360398   ,  1.20848e-07,  2.7014e-13 ])
7779    , -2336.8     , array([ 1.25583    ,  0.360398   ,  1.20848e-07,  2.7014e-13 ])
7780    , -2336.8     , array([ 1.25457    ,  0.360758   ,  1.20848e-07,  2.7014e-13 ])
7781    , -2336.8     , array([ 1.25457    ,  0.360398   ,  1.20969e-07,  2.7014e-13 ])
7782    , -2336.8     , array([ 1.25457    ,  0.360398   ,  1.20848e-07,  2.70411e-13])
7783    , -2336.8     , array([ 1.11795    ,  0.360397   ,  1.16696e-07,  2.70141e-13])
7784    , -2336.8     , array([ 1.11795    ,  0.360397   ,  1.16696e-07,  2.70141e-13])
7785    , -2336.8     , array([ 1.11907    ,  0.360397   ,  1.16696e-07,  2.70141e-13])
7786    , -2336.8     , array([ 1.11795    ,  0.360758   ,  1.16696e-07,  2.70141e-13])
7787    , -2336.8     , array([ 1.11795    ,  0.360397   ,  1.16813e-07,  2.70141e-13])
7788    , -2336.8     , array([ 1.11795    ,  0.360397   ,  1.16696e-07,  2.70411e-13])
7789    , -2336.8     , array([ 0.704886   ,  0.360396   ,  1.01465e-07,  2.70144e-13])
7790    , -2336.8     , array([ 0.704886   ,  0.360396   ,  1.01465e-07,  2.70144e-13])
7791    , -2336.8     , array([ 0.705591   ,  0.360396   ,  1.01465e-07,  2.70144e-13])
7792    , -2336.8     , array([ 0.704886   ,  0.360756   ,  1.01465e-07,  2.70144e-13])
7793    , -2336.8     , array([ 0.704886   ,  0.360396   ,  1.01567e-07,  2.70144e-13])
7794    , -2336.8     , array([ 0.704886   ,  0.360396   ,  1.01465e-07,  2.70414e-13])
7795    , -2336.8     , array([ 0.111406   ,  0.360389   ,  5.7992e-08 ,  2.70156e-13])
7796    , -2336.8     , array([ 0.111406   ,  0.360389   ,  5.7992e-08 ,  2.70156e-13])
7797    , -2336.8     , array([ 0.111518   ,  0.360389   ,  5.7992e-08 ,  2.70156e-13])
7798    , -2336.8     , array([ 0.111406   ,  0.36075    ,  5.7992e-08 ,  2.70156e-13])
7799    , -2336.8     , array([ 0.111406   ,  0.360389   ,  5.805e-08  ,  2.70156e-13])
7800    , -2336.8     , array([ 0.111406   ,  0.360389   ,  5.7992e-08 ,  2.70427e-13])
7807    , -2336.8     , array([ 0.111406   ,  0.360389   ,  5.7992e-08 ,  2.70156e-13])
7808    , -2336.8     , array([ 0.111406   ,  0.360389   ,  5.7992e-08 ,  2.70156e-13])
7809    , -2336.8     , array([ 0.111518   ,  0.360389   ,  5.7992e-08 ,  2.70156e-13])
7810    , -2336.8     , array([ 0.111406   ,  0.36075    ,  5.7992e-08 ,  2.70156e-13])
7811    , -2336.8     , array([ 0.111406   ,  0.360389   ,  5.805e-08  ,  2.70156e-13])
7812    , -2336.8     , array([ 0.111406   ,  0.360389   ,  5.7992e-08 ,  2.70427e-13])
7813    , -2336.8     , array([ 0.111406   ,  0.360389   ,  5.7992e-08 ,  2.70156e-13])
7814    , -2336.8     , array([ 0.111406   ,  0.360389   ,  5.7992e-08 ,  2.70156e-13])
7815    , -2336.8     , array([ 0.111518   ,  0.360389   ,  5.7992e-08 ,  2.70156e-13])
7816    , -2336.8     , array([ 0.111406   ,  0.36075    ,  5.7992e-08 ,  2.70156e-13])
7817    , -2336.8     , array([ 0.111406   ,  0.360389   ,  5.805e-08  ,  2.70156e-13])
7818    , -2336.8     , array([ 0.111406   ,  0.360389   ,  5.7992e-08 ,  2.70427e-13])
7819    , -2336.67    , array([ 0.00278286 ,  0.360376   ,  1.89438e-08,  2.7018e-13 ])
7820    , -2336.67    , array([ 0.00278286 ,  0.360376   ,  1.89438e-08,  2.7018e-13 ])
7821    , -2336.67    , array([ 0.00278564 ,  0.360376   ,  1.89438e-08,  2.7018e-13 ])
7822    , -2336.67    , array([ 0.00278286 ,  0.360736   ,  1.89438e-08,  2.7018e-13 ])
7823    , -2336.67    , array([ 0.00278286 ,  0.360376   ,  1.89628e-08,  2.7018e-13 ])
7824    , -2336.67    , array([ 0.00278286 ,  0.360376   ,  1.89438e-08,  2.70451e-13])
7825    , -2336.67    , array([ 0.00278286 ,  0.360376   ,  1.89438e-08,  2.7018e-13 ])
7826    , -2336.67    , array([ 0.00278286 ,  0.360376   ,  1.89438e-08,  2.7018e-13 ])
7827    , -2336.67    , array([ 0.00278564 ,  0.360376   ,  1.89438e-08,  2.7018e-13 ])
7828    , -2336.67    , array([ 0.00278286 ,  0.360736   ,  1.89438e-08,  2.7018e-13 ])
7829    , -2336.67    , array([ 0.00278286 ,  0.360376   ,  1.89628e-08,  2.7018e-13 ])
7830    , -2336.67    , array([ 0.00278286 ,  0.360376   ,  1.89438e-08,  2.70451e-13])
7831    , -2336.67    , array([ 0.00277433 ,  0.360376   ,  1.89262e-08,  2.7018e-13 ])
7832    , -2336.67    , array([ 0.00277433 ,  0.360376   ,  1.89262e-08,  2.7018e-13 ])
7833    , -2336.67    , array([ 0.0027771  ,  0.360376   ,  1.89262e-08,  2.7018e-13 ])
7834    , -2336.67    , array([ 0.00277433 ,  0.360736   ,  1.89262e-08,  2.7018e-13 ])
7835    , -2336.67    , array([ 0.00277433 ,  0.360376   ,  1.89452e-08,  2.7018e-13 ])
7836    , -2336.67    , array([ 0.00277433 ,  0.360376   ,  1.89262e-08,  2.70451e-13])
7843    , -2336.67    , array([ 0.00277433 ,  0.360376   ,  1.89262e-08,  2.7018e-13 ])
7844    , -2336.67    , array([ 0.00277433 ,  0.360376   ,  1.89262e-08,  2.7018e-13 ])
7845    , -2336.67    , array([ 0.0027771  ,  0.360376   ,  1.89262e-08,  2.7018e-13 ])
7846    , -2336.67    , array([ 0.00277433 ,  0.360736   ,  1.89262e-08,  2.7018e-13 ])
7847    , -2336.67    , array([ 0.00277433 ,  0.360376   ,  1.89452e-08,  2.7018e-13 ])
7848    , -2336.67    , array([ 0.00277433 ,  0.360376   ,  1.89262e-08,  2.70451e-13])
7849    , -2336.67    , array([ 0.00277433 ,  0.360376   ,  1.89262e-08,  2.7018e-13 ])
7850    , -2336.67    , array([ 0.00277433 ,  0.360376   ,  1.89262e-08,  2.7018e-13 ])
7851    , -2336.67    , array([ 0.0027771  ,  0.360376   ,  1.89262e-08,  2.7018e-13 ])
7852    , -2336.67    , array([ 0.00277433 ,  0.360736   ,  1.89262e-08,  2.7018e-13 ])
7853    , -2336.67    , array([ 0.00277433 ,  0.360376   ,  1.89452e-08,  2.7018e-13 ])
7854    , -2336.67    , array([ 0.00277433 ,  0.360376   ,  1.89262e-08,  2.70451e-13])
7855    , -2336.67    , array([ 0.00277433 ,  0.360376   ,  1.89262e-08,  2.7018e-13 ])
7856    , -2336.67    , array([ 0.00277433 ,  0.360376   ,  1.89262e-08,  2.7018e-13 ])
7857    , -2336.67    , array([ 0.0027771  ,  0.360376   ,  1.89262e-08,  2.7018e-13 ])
7858    , -2336.67    , array([ 0.00277433 ,  0.360736   ,  1.89262e-08,  2.7018e-13 ])
7859    , -2336.67    , array([ 0.00277433 ,  0.360376   ,  1.89452e-08,  2.7018e-13 ])
7860    , -2336.67    , array([ 0.00277433 ,  0.360376   ,  1.89262e-08,  2.70451e-13])
7861    , -2336.67    , array([ 0.00277433 ,  0.360376   ,  1.89262e-08,  2.7018e-13 ])
7862    , -2336.67    , array([ 0.00277433 ,  0.360376   ,  1.89262e-08,  2.7018e-13 ])
