5632    , -2336.8     , array([ 1.70371    ,  12.8241    ,  4.6306e-37 ,  2.11093e-08])
5633    , -2336.8     , array([ 1.70541    ,  12.8241    ,  4.6306e-37 ,  2.11093e-08])
5634    , -2336.8     , array([ 1.70371    ,  12.837     ,  4.6306e-37 ,  2.11093e-08])
5635    , -2336.8     , array([ 1.70371    ,  12.8241    ,  4.63524e-37,  2.11093e-08])
5636    , -2336.8     , array([ 1.70371    ,  12.8241    ,  4.6306e-37 ,  2.11304e-08])
5637    , -2336.8     , array([ 1.70371    ,  12.8241    ,  4.6306e-37 ,  2.11093e-08])
5638    , -2336.8     , array([ 1.70371    ,  12.8237    ,  4.6306e-37 ,  2.11014e-08])
5639    , -2336.8     , array([ 1.70371    ,  12.8237    ,  4.6306e-37 ,  2.11014e-08])
5640    , -2336.8     , array([ 1.70541    ,  12.8237    ,  4.6306e-37 ,  2.11014e-08])
5641    , -2336.8     , array([ 1.70371    ,  12.8366    ,  4.6306e-37 ,  2.11014e-08])
5642    , -2336.8     , array([ 1.70371    ,  12.8237    ,  4.63524e-37,  2.11014e-08])
5643    , -2336.8     , array([ 1.70371    ,  12.8237    ,  4.6306e-37 ,  2.11225e-08])
5644    , -2336.8     , array([ 1.70371    ,  12.8221    ,  4.6306e-37 ,  2.10698e-08])
5645    , -2336.8     , array([ 1.70371    ,  12.8221    ,  4.6306e-37 ,  2.10698e-08])
5646    , -2336.8     , array([ 1.70541    ,  12.8221    ,  4.6306e-37 ,  2.10698e-08])
5647    , -2336.8     , array([ 1.70371    ,  12.8349    ,  4.6306e-37 ,  2.10698e-08])
5648    , -2336.8     , array([ 1.70371    ,  12.8221    ,  4.63524e-37,  2.10698e-08])
5649    , -2336.8     , array([ 1.70371    ,  12.8221    ,  4.6306e-37 ,  2.10909e-08])
5650    , -2336.8     , array([ 1.70371    ,  12.8156    ,  4.6306e-37 ,  2.09441e-08])
5651    , -2336.8     , array([ 1.70371    ,  12.8156    ,  4.6306e-37 ,  2.09441e-08])
5652    , -2336.8     , array([ 1.70541    ,  12.8156    ,  4.6306e-37 ,  2.09441e-08])
5653    , -2336.8     , array([ 1.70371    ,  12.8285    ,  4.6306e-37 ,  2.09441e-08])
5654    , -2336.8     , array([ 1.70371    ,  12.8156    ,  4.63524e-37,  2.09441e-08])
5655    , -2336.8     , array([ 1.70371    ,  12.8156    ,  4.6306e-37 ,  2.0965e-08 ])
5656    , -2336.8     , array([ 1.70371    ,  12.7897    ,  4.6306e-37 ,  2.04484e-08])
5657    , -2336.8     , array([ 1.70371    ,  12.7897    ,  4.6306e-37 ,  2.04484e-08])
5658    , -2336.8     , array([ 1.70541    ,  12.7897    ,  4.6306e-37 ,  2.04484e-08])
5659    , -2336.8     , array([ 1.70371    ,  12.8025    ,  4.6306e-37 ,  2.04484e-08])
5660    , -2336.8     , array([ 1.70371    ,  12.7897    ,  4.63524e-37,  2.04484e-08])
5661    , -2336.8     , array([ 1.70371    ,  12.7897    ,  4.6306e-37 ,  2.04689e-08])
5662    , -2336.8     , array([ 1.70371    ,  12.6865    ,  4.6306e-37 ,  1.85806e-08])
5663    , -2336.8     , array([ 1.70371    ,  12.6865    ,  4.6306e-37 ,  1.85806e-08])
5664    , -2336.8     , array([ 1.70541    ,  12.6865    ,  4.6306e-37 ,  1.85806e-08])
5665    , -2336.8     , array([ 1.70371    ,  12.6992    ,  4.6306e-37 ,  1.85806e-08])
5666    , -2336.8     , array([ 1.70371    ,  12.6865    ,  4.63524e-37,  1.85806e-08])
