Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-394.85	797.7	599.95	56569.12	0.9294,0.1314,0.0352,0.2967
our_model	Round_1_Replicate_2	-398.92	805.84	607.96	18673.42	30.0,0.3954,1.9559,0.8581
our_model	Round_1_Replicate_3	-394.39	796.78	599.06	49190.85	1.2889,0.1513,29.5704,0.3619
our_model	Round_1_Replicate_4	-396.85	801.7	604.17	19054.82	2.2473,0.3884,30.0,0.7474
our_model	Round_1_Replicate_5	-396.8	801.6	604.08	17514.05	2.4558,0.4226,30.0,0.8155
our_model	Round_1_Replicate_6	-397.58	803.16	605.5	8133.38	30.0,0.9091,7.1462,2.0746
our_model	Round_1_Replicate_7	-398.88	805.76	607.89	8385.65	30.0,0.8806,6.1891,1.9275
our_model	Round_1_Replicate_8	-398.07	804.14	606.41	8081.36	30.0,0.9145,6.8945,2.0506
our_model	Round_1_Replicate_9	-394.24	796.48	599.29	4105.01	29.9997,1.8093,29.949,4.773
our_model	Round_1_Replicate_10	-395.07	798.14	600.0	35759.33	3.462,0.2082,1.4842,0.5093
our_model	Round_2_Replicate_1	-399.82	807.64	609.58	2200.61	30.0,3.3529,30.0,6.4092
our_model	Round_2_Replicate_2	-396.03	800.06	602.64	11185.77	4.1743,0.6623,30.0,1.3438
our_model	Round_2_Replicate_3	-394.66	797.32	599.3	4294.81	22.2766,1.7341,27.4835,4.3175
our_model	Round_2_Replicate_4	-400.35	808.7	610.55	2149.22	30.0,3.4316,30.0,6.4589
our_model	Round_2_Replicate_5	-394.29	796.58	598.56	5846.45	13.6321,1.2748,28.4097,3.2052
our_model	Round_2_Replicate_6	-400.2	808.4	610.28	2163.25	30.0,3.4097,30.0,6.4454
our_model	Round_2_Replicate_7	-397.56	803.12	605.47	2653.58	30.0,2.7866,27.8754,5.8211
our_model	Round_2_Replicate_8	-399.95	807.9	609.82	2187.34	30.0,3.3729,30.0,6.4221
our_model	Round_2_Replicate_9	-396.5	801.0	603.52	8823.88	5.0334,0.839,30.0,1.65
our_model	Round_2_Replicate_10	-397.05	802.1	604.53	3999.03	11.7444,1.8501,30.0,3.6013
our_model	Round_3_Replicate_1	-399.74	807.48	609.45	2208.1	30.0,3.3417,30.0,6.4019
our_model	Round_3_Replicate_2	-397.17	802.34	604.76	2991.02	30.0,2.4733,24.8314,5.3176
our_model	Round_3_Replicate_3	-394.65	797.3	600.07	5204.07	13.0079,1.4262,30.0,3.3549
our_model	Round_3_Replicate_4	-397.37	802.74	605.12	2802.07	21.8781,2.6395,30.0,5.3345
our_model	Round_3_Replicate_5	-396.04	800.08	602.67	3616.01	30.0,2.0486,22.5477,4.7171
our_model	Round_3_Replicate_6	-399.44	806.88	608.91	2240.52	30.0,3.2942,30.0,6.3703
our_model	Round_3_Replicate_7	-394.06	796.12	598.22	6884.86	12.326,1.0825,26.5831,2.8092
our_model	Round_3_Replicate_8	-399.6	807.2	609.2	2222.77	30.0,3.3201,30.0,6.3876
our_model	Round_3_Replicate_9	-394.9	797.8	600.53	3464.69	29.9999,2.1415,30.0,5.2436
our_model	Round_3_Replicate_10	-396.35	800.7	603.24	5777.05	8.0361,1.2818,30.0,2.5598
our_model	Round_3_Replicate_11	-399.68	807.36	609.34	2214.76	30.0,3.3319,30.0,6.3954
our_model	Round_3_Replicate_12	-393.7	795.4	598.28	7879.8	11.6533,0.9434,30.0,2.5676
our_model	Round_3_Replicate_13	-396.35	800.7	603.24	6311.31	7.2811,1.1733,30.0,2.3387
our_model	Round_3_Replicate_14	-396.96	801.92	604.37	3129.26	18.1569,2.3646,30.0,4.7852
our_model	Round_3_Replicate_15	-394.53	797.06	599.85	3767.5	30.0,1.9704,29.9993,5.0113
our_model	Round_3_Replicate_16	-399.71	807.42	609.39	2211.55	30.0,3.3366,30.0,6.3986
our_model	Round_3_Replicate_17	-395.27	798.54	601.23	3235.77	29.9999,2.2917,30.0,5.4325
our_model	Round_3_Replicate_18	-398.57	805.14	607.32	2348.45	30.0,3.1453,30.0,6.264
our_model	Round_3_Replicate_19	-399.44	806.88	608.9	2240.76	30.0,3.2939,30.0,6.37
our_model	Round_3_Replicate_20	-395.63	799.26	601.91	3059.15	30.0,2.4228,30.0,5.5864
