152517  , -33761      , array([ 0.400134   ,  1.55448    ,  0.895105   ,  5.23079e-73,  0.061971   ])
152518  , -33761      , array([ 0.400134   ,  1.55448    ,  0.895105   ,  5.23079e-73,  0.061971   ])
152519  , -37246.6    , array([ 1.40013    ,  1.55448    ,  0.895105   ,  5.23079e-73,  0.061971   ])
152521  , -33761      , array([ 0.400134   ,  1.55448    ,  0.895105   ,  5.23079e-73,  0.061971   ])
152523  , -33544.7    , array([ 0.7821     ,  1.55448    ,  0.895105   ,  5.23079e-73,  0.061971   ])
152524  , -32753.8    , array([ 0.591118   ,  1.55448    ,  0.895105   ,  5.23079e-73,  0.061971   ])
152525  , -32774.6    , array([ 0.602604   ,  1.55448    ,  0.895105   ,  5.23079e-73,  0.061971   ])
152526  , -32753.1    , array([ 0.526788   ,  1.55448    ,  0.895105   ,  5.23079e-73,  0.061971   ])
152527  , -32932      , array([ 0.47841    ,  1.55448    ,  0.895105   ,  5.23079e-73,  0.061971   ])
152528  , -32726      , array([ 0.558735   ,  1.55448    ,  0.895105   ,  5.23079e-73,  0.061971   ])
152529  , -32726.2    , array([ 0.560321   ,  1.55448    ,  0.895105   ,  5.23079e-73,  0.061971   ])
152530  , -32726      , array([ 0.557149   ,  1.55448    ,  0.895105   ,  5.23079e-73,  0.061971   ])
152531  , -32729.9    , array([ 0.545552   ,  1.55448    ,  0.895105   ,  5.23079e-73,  0.061971   ])
152532  , -32726.1    , array([ 0.555578   ,  1.55448    ,  0.895105   ,  5.23079e-73,  0.061971   ])
152533  , -32726      , array([ 0.557149   ,  1.55448    ,  0.895105   ,  5.23079e-73,  0.061971   ])
152534  , -37757.6    , array([ 0.557149   ,  2.55448    ,  0.895105   ,  5.23079e-73,  0.061971   ])
152536  , -32726      , array([ 0.557149   ,  1.55448    ,  0.895105   ,  5.23079e-73,  0.061971   ])
152537  , -25947.3    , array([ 0.557149   ,  0.936443   ,  0.895105   ,  5.23079e-73,  0.061971   ])
152538  , -17733.2    , array([ 0.557149   ,  0.554477   ,  0.895105   ,  5.23079e-73,  0.061971   ])
152539  , -9520       , array([ 0.557149   ,  0.318409   ,  0.895105   ,  5.23079e-73,  0.061971   ])
152540  , -4770.35    , array([ 0.557149   ,  0.172511   ,  0.895105   ,  5.23079e-73,  0.061971   ])
152541  , -11406.7    , array([ 0.557149   ,  0.0823407  ,  0.895105   ,  5.23079e-73,  0.061971   ])
152542  , -5502.11    , array([ 0.557149   ,  0.209262   ,  0.895105   ,  5.23079e-73,  0.061971   ])
152543  , -5056.63    , array([ 0.557149   ,  0.138069   ,  0.895105   ,  5.23079e-73,  0.061971   ])
152544  , -4725.9     , array([ 0.557149   ,  0.158691   ,  0.895105   ,  5.23079e-73,  0.061971   ])
152545  , -4725.9     , array([ 0.557149   ,  0.158691   ,  0.895105   ,  5.23079e-73,  0.061971   ])
152546  , -3882.21    , array([ 0.557149   ,  0.158691   ,  1.8951     ,  5.23079e-73,  0.061971   ])
152547  , -2984.8     , array([ 0.557149   ,  0.158691   ,  3.51314    ,  5.23079e-73,  0.061971   ])
152548  , -2488.15    , array([ 0.557149   ,  0.158691   ,  5.21569    ,  5.23079e-73,  0.061971   ])
152549  , -2369.48    , array([ 0.557149   ,  0.158691   ,  7.97046    ,  5.23079e-73,  0.061971   ])
152550  , -2330.9     , array([ 0.557149   ,  0.158691   ,  6.97925    ,  5.23079e-73,  0.061971   ])
152551  , -2330.9     , array([ 0.557149   ,  0.158691   ,  6.97925    ,  5.23079e-73,  0.061971   ])
152552  , -2354.05    , array([ 0.557149   ,  0.158691   ,  6.30563    ,  5.23079e-73,  0.061971   ])
152553  , -2335.92    , array([ 0.557149   ,  0.158691   ,  7.35786    ,  5.23079e-73,  0.061971   ])
152554  , -2330.86    , array([ 0.557149   ,  0.158691   ,  7.04009    ,  5.23079e-73,  0.061971   ])
152555  , -2331.15    , array([ 0.557149   ,  0.158691   ,  7.10154    ,  5.23079e-73,  0.061971   ])
152556  , -2330.86    , array([ 0.557149   ,  0.158691   ,  7.04009    ,  5.23079e-73,  0.061971   ])
152557  , -2691.67    , array([ 0.557149   ,  0.158691   ,  7.04009    ,  1          ,  0.061971   ])
152559  , -2330.86    , array([ 0.557149   ,  0.158691   ,  7.04009    ,  5.23079e-73,  0.061971   ])
152561  , -2441       , array([ 0.557149   ,  0.158691   ,  7.04009    ,  0.381966   ,  0.061971   ])
152562  , -2381.09    , array([ 0.557149   ,  0.158691   ,  7.04009    ,  0.190982   ,  0.061971   ])
152565  , -2348.84    , array([ 0.557149   ,  0.158691   ,  7.04009    ,  0.0729487  ,  0.061971   ])
152567  , -2337.54    , array([ 0.557149   ,  0.158691   ,  7.04009    ,  0.0278639  ,  0.061971   ])
152569  , -2333.38    , array([ 0.557149   ,  0.158691   ,  7.04009    ,  0.0106431  ,  0.061971   ])
152571  , -2331.82    , array([ 0.557149   ,  0.158691   ,  7.04009    ,  0.00406529 ,  0.061971   ])
152573  , -2331.22    , array([ 0.557149   ,  0.158691   ,  7.04009    ,  0.0015528  ,  0.061971   ])
152575  , -2331       , array([ 0.557149   ,  0.158691   ,  7.04009    ,  0.000593118,  0.061971   ])
152577  , -2330.91    , array([ 0.557149   ,  0.158691   ,  7.04009    ,  0.000226551,  0.061971   ])
152579  , -2330.88    , array([ 0.557149   ,  0.158691   ,  7.04009    ,  8.65347e-05,  0.061971   ])
152581  , -2330.86    , array([ 0.557149   ,  0.158691   ,  7.04009    ,  3.30533e-05,  0.061971   ])
152583  , -2330.86    , array([ 0.557149   ,  0.158691   ,  7.04009    ,  1.26252e-05,  0.061971   ])
152585  , -2330.86    , array([ 0.557149   ,  0.158691   ,  7.04009    ,  4.82241e-06,  0.061971   ])
152587  , -2330.86    , array([ 0.557149   ,  0.158691   ,  7.04009    ,  1.842e-06  ,  0.061971   ])
152589  , -2330.86    , array([ 0.557149   ,  0.158691   ,  7.04009    ,  7.03581e-07,  0.061971   ])
152591  , -2330.86    , array([ 0.557149   ,  0.158691   ,  7.04009    ,  2.68744e-07,  0.061971   ])
152593  , -2330.86    , array([ 0.557149   ,  0.158691   ,  7.04009    ,  1.02651e-07,  0.061971   ])
152595  , -2330.86    , array([ 0.557149   ,  0.158691   ,  7.04009    ,  3.92092e-08,  0.061971   ])
152597  , -2330.86    , array([ 0.557149   ,  0.158691   ,  7.04009    ,  1.49766e-08,  0.061971   ])
152599  , -2330.86    , array([ 0.557149   ,  0.158691   ,  7.04009    ,  5.72054e-09,  0.061971   ])
152601  , -2330.86    , array([ 0.557149   ,  0.158691   ,  7.04009    ,  2.18505e-09,  0.061971   ])
152603  , -2330.86    , array([ 0.557149   ,  0.158691   ,  7.04009    ,  8.34616e-10,  0.061971   ])
152605  , -2330.86    , array([ 0.557149   ,  0.158691   ,  7.04009    ,  3.18795e-10,  0.061971   ])
152607  , -2330.86    , array([ 0.557149   ,  0.158691   ,  7.04009    ,  1.21769e-10,  0.061971   ])
152609  , -2330.86    , array([ 0.557149   ,  0.158691   ,  7.04009    ,  4.65116e-11,  0.061971   ])
152611  , -2330.86    , array([ 0.557149   ,  0.158691   ,  7.04009    ,  1.77658e-11,  0.061971   ])
152613  , -2330.86    , array([ 0.557149   ,  0.158691   ,  7.04009    ,  5.23079e-73,  0.061971   ])
