26578   , -38863.6    , array([ 0.262777   ,  24.6034    ,  4.37079    ,  0.432092   ])
26579   , -38842.6    , array([ 0.26304    ,  24.6034    ,  4.37079    ,  0.432092   ])
26580   , -38867.8    , array([ 0.262777   ,  24.628     ,  4.37079    ,  0.432092   ])
26581   , -38863.6    , array([ 0.262777   ,  24.6034    ,  4.37516    ,  0.432092   ])
26582   , -38880.3    , array([ 0.262777   ,  24.6034    ,  4.37079    ,  0.432525   ])
26583   , -38863.6    , array([ 0.262777   ,  24.6034    ,  4.37079    ,  0.432092   ])
26584   , -15886.8    , array([ 0.572954   ,  21.0362    ,  4.37078    ,  0.23178    ])
26585   , -15886.8    , array([ 0.572954   ,  21.0362    ,  4.37078    ,  0.23178    ])
26586   , -15874.1    , array([ 0.573527   ,  21.0362    ,  4.37078    ,  0.23178    ])
26587   , -15888.3    , array([ 0.572954   ,  21.0572    ,  4.37078    ,  0.23178    ])
26588   , -15886.9    , array([ 0.572954   ,  21.0362    ,  4.37515    ,  0.23178    ])
26589   , -15897.9    , array([ 0.572954   ,  21.0362    ,  4.37078    ,  0.232011   ])
26596   , -15883.2    , array([ 0.572864   ,  21.053     ,  4.37056    ,  0.231638   ])
26597   , -15883.2    , array([ 0.572864   ,  21.053     ,  4.37056    ,  0.231638   ])
26598   , -15870.5    , array([ 0.573437   ,  21.053     ,  4.37056    ,  0.231638   ])
26599   , -15884.7    , array([ 0.572864   ,  21.074     ,  4.37056    ,  0.231638   ])
26600   , -15883.3    , array([ 0.572864   ,  21.053     ,  4.37494    ,  0.231638   ])
26601   , -15894.3    , array([ 0.572864   ,  21.053     ,  4.37056    ,  0.231869   ])
26602   , -15879.6    , array([ 0.572774   ,  21.0698    ,  4.37035    ,  0.231496   ])
26603   , -15879.6    , array([ 0.572774   ,  21.0698    ,  4.37035    ,  0.231496   ])
26604   , -15866.9    , array([ 0.573347   ,  21.0698    ,  4.37035    ,  0.231496   ])
26605   , -15881.1    , array([ 0.572774   ,  21.0909    ,  4.37035    ,  0.231496   ])
26606   , -15879.7    , array([ 0.572774   ,  21.0698    ,  4.37472    ,  0.231496   ])
26607   , -15890.7    , array([ 0.572774   ,  21.0698    ,  4.37035    ,  0.231728   ])
26614   , -15878.7    , array([ 0.572751   ,  21.074     ,  4.3703     ,  0.231461   ])
26615   , -15878.7    , array([ 0.572751   ,  21.074     ,  4.3703     ,  0.231461   ])
