5462    , -2336.8     , array([ 1.4252     ,  0.328548   ,  8.51752e-67,  2.06608e-07])
5463    , -2336.8     , array([ 1.42662    ,  0.328548   ,  8.51752e-67,  2.06608e-07])
5464    , -2336.8     , array([ 1.4252     ,  0.328876   ,  8.51752e-67,  2.06608e-07])
5465    , -2336.8     , array([ 1.4252     ,  0.328548   ,  8.52604e-67,  2.06608e-07])
5466    , -2336.8     , array([ 1.4252     ,  0.328548   ,  8.51752e-67,  2.06815e-07])
5467    , -2336.8     , array([ 1.4252     ,  0.328548   ,  8.51752e-67,  2.06608e-07])
5468    , -2336.8     , array([ 1.4252     ,  0.324604   ,  8.51752e-67,  2.08292e-07])
5469    , -2336.8     , array([ 1.4252     ,  0.324604   ,  8.51752e-67,  2.08292e-07])
5470    , -2336.8     , array([ 1.42662    ,  0.324604   ,  8.51752e-67,  2.08292e-07])
5471    , -2336.8     , array([ 1.4252     ,  0.324929   ,  8.51752e-67,  2.08292e-07])
5472    , -2336.8     , array([ 1.4252     ,  0.324604   ,  8.52604e-67,  2.08292e-07])
5473    , -2336.8     , array([ 1.4252     ,  0.324604   ,  8.51752e-67,  2.085e-07  ])
5474    , -2336.8     , array([ 1.4252     ,  0.309297   ,  8.51752e-67,  2.15165e-07])
5475    , -2336.8     , array([ 1.4252     ,  0.309297   ,  8.51752e-67,  2.15165e-07])
5476    , -2336.8     , array([ 1.42662    ,  0.309297   ,  8.51752e-67,  2.15165e-07])
5477    , -2336.8     , array([ 1.4252     ,  0.309606   ,  8.51752e-67,  2.15165e-07])
5478    , -2336.8     , array([ 1.4252     ,  0.309297   ,  8.52604e-67,  2.15165e-07])
5479    , -2336.8     , array([ 1.4252     ,  0.309297   ,  8.51752e-67,  2.15381e-07])
5480    , -2336.79    , array([ 1.4252     ,  0.254954   ,  8.51752e-67,  2.45003e-07])
5481    , -2336.79    , array([ 1.4252     ,  0.254954   ,  8.51752e-67,  2.45003e-07])
5482    , -2336.79    , array([ 1.42662    ,  0.254954   ,  8.51752e-67,  2.45003e-07])
5483    , -2336.79    , array([ 1.4252     ,  0.255209   ,  8.51752e-67,  2.45003e-07])
5484    , -2336.79    , array([ 1.4252     ,  0.254954   ,  8.52604e-67,  2.45003e-07])
5485    , -2336.79    , array([ 1.4252     ,  0.254954   ,  8.51752e-67,  2.45249e-07])
5486    , -2336.75    , array([ 1.4252     ,  0.117709   ,  8.51752e-67,  4.11882e-07])
5487    , -2336.75    , array([ 1.4252     ,  0.117709   ,  8.51752e-67,  4.11882e-07])
5488    , -2336.75    , array([ 1.42662    ,  0.117709   ,  8.51752e-67,  4.11882e-07])
5489    , -2336.75    , array([ 1.4252     ,  0.117827   ,  8.51752e-67,  4.11882e-07])
5490    , -2336.75    , array([ 1.4252     ,  0.117709   ,  8.52604e-67,  4.11882e-07])
5491    , -2336.75    , array([ 1.4252     ,  0.117709   ,  8.51752e-67,  4.12294e-07])
5492    , -2325.16    , array([ 1.4252     ,  0.00534809 ,  8.51752e-67,  3.28982e-06])
5493    , -2325.16    , array([ 1.4252     ,  0.00534809 ,  8.51752e-67,  3.28982e-06])
5494    , -2325.16    , array([ 1.42662    ,  0.00534809 ,  8.51752e-67,  3.28982e-06])
5495    , -2325.17    , array([ 1.4252     ,  0.00535344 ,  8.51752e-67,  3.28982e-06])
5496    , -2325.16    , array([ 1.4252     ,  0.00534809 ,  8.52604e-67,  3.28982e-06])
5497    , -2325.15    , array([ 1.4252     ,  0.00534809 ,  8.51752e-67,  3.29312e-06])
5504    , -2325.16    , array([ 1.4252     ,  0.00534807 ,  8.51752e-67,  3.28984e-06])
5505    , -2325.16    , array([ 1.4252     ,  0.00534807 ,  8.51752e-67,  3.28984e-06])
5506    , -2325.16    , array([ 1.42662    ,  0.00534807 ,  8.51752e-67,  3.28984e-06])
5507    , -2325.17    , array([ 1.4252     ,  0.00535342 ,  8.51752e-67,  3.28984e-06])
5508    , -2325.16    , array([ 1.4252     ,  0.00534807 ,  8.52604e-67,  3.28984e-06])
5509    , -2325.15    , array([ 1.4252     ,  0.00534807 ,  8.51752e-67,  3.29313e-06])
5510    , -2325.16    , array([ 1.4252     ,  0.00534804 ,  8.51752e-67,  3.28985e-06])
5511    , -2325.16    , array([ 1.4252     ,  0.00534804 ,  8.51752e-67,  3.28985e-06])
5512    , -2325.16    , array([ 1.42662    ,  0.00534804 ,  8.51752e-67,  3.28985e-06])
5513    , -2325.17    , array([ 1.4252     ,  0.00535339 ,  8.51752e-67,  3.28985e-06])
5514    , -2325.16    , array([ 1.4252     ,  0.00534804 ,  8.52604e-67,  3.28985e-06])
5515    , -2325.15    , array([ 1.4252     ,  0.00534804 ,  8.51752e-67,  3.29314e-06])
5522    , -2325.16    , array([ 1.4252     ,  0.00534803 ,  8.51752e-67,  3.28985e-06])
5523    , -2325.16    , array([ 1.4252     ,  0.00534803 ,  8.51752e-67,  3.28985e-06])
5524    , -2325.16    , array([ 1.42662    ,  0.00534803 ,  8.51752e-67,  3.28985e-06])
5525    , -2325.17    , array([ 1.4252     ,  0.00535338 ,  8.51752e-67,  3.28985e-06])
5526    , -2325.16    , array([ 1.4252     ,  0.00534803 ,  8.52604e-67,  3.28985e-06])
5527    , -2325.15    , array([ 1.4252     ,  0.00534803 ,  8.51752e-67,  3.29314e-06])
5528    , -2325.16    , array([ 1.4252     ,  0.00534803 ,  8.51752e-67,  3.28985e-06])
5529    , -2325.16    , array([ 1.4252     ,  0.00534803 ,  8.51752e-67,  3.28985e-06])
5530    , -2325.16    , array([ 1.42662    ,  0.00534803 ,  8.51752e-67,  3.28985e-06])
5531    , -2325.17    , array([ 1.4252     ,  0.00535338 ,  8.51752e-67,  3.28985e-06])
5532    , -2325.16    , array([ 1.4252     ,  0.00534803 ,  8.52604e-67,  3.28985e-06])
5533    , -2325.15    , array([ 1.4252     ,  0.00534803 ,  8.51752e-67,  3.29314e-06])
5540    , -2325.16    , array([ 1.4252     ,  0.00534802 ,  8.51752e-67,  3.28985e-06])
5541    , -2325.16    , array([ 1.4252     ,  0.00534802 ,  8.51752e-67,  3.28985e-06])
5542    , -2325.16    , array([ 1.42662    ,  0.00534802 ,  8.51752e-67,  3.28985e-06])
5543    , -2325.17    , array([ 1.4252     ,  0.00535337 ,  8.51752e-67,  3.28985e-06])
5544    , -2325.16    , array([ 1.4252     ,  0.00534802 ,  8.52604e-67,  3.28985e-06])
5545    , -2325.15    , array([ 1.4252     ,  0.00534802 ,  8.51752e-67,  3.29314e-06])
5546    , -2325.16    , array([ 1.4252     ,  0.00534802 ,  8.51752e-67,  3.28985e-06])
5547    , -2325.16    , array([ 1.4252     ,  0.00534802 ,  8.51752e-67,  3.28985e-06])
5548    , -2325.16    , array([ 1.42662    ,  0.00534802 ,  8.51752e-67,  3.28985e-06])
5549    , -2325.17    , array([ 1.4252     ,  0.00535337 ,  8.51752e-67,  3.28985e-06])
5550    , -2325.16    , array([ 1.4252     ,  0.00534802 ,  8.52604e-67,  3.28985e-06])
5551    , -2325.15    , array([ 1.4252     ,  0.00534802 ,  8.51752e-67,  3.29314e-06])
5552    , -2198.2     , array([ 1.4252     ,  0.00113996 ,  8.51752e-67,  9.29771e-06])
5553    , -2198.2     , array([ 1.4252     ,  0.00113996 ,  8.51752e-67,  9.29771e-06])
5554    , -2198.2     , array([ 1.42662    ,  0.00113996 ,  8.51752e-67,  9.29771e-06])
5555    , -2198.32    , array([ 1.4252     ,  0.0011411  ,  8.51752e-67,  9.29771e-06])
5556    , -2198.2     , array([ 1.4252     ,  0.00113996 ,  8.52604e-67,  9.29771e-06])
5557    , -2198.08    , array([ 1.4252     ,  0.00113996 ,  8.51752e-67,  9.30701e-06])
5558    , -2198.2     , array([ 1.4252     ,  0.00113996 ,  8.51752e-67,  9.29772e-06])
5559    , -2198.2     , array([ 1.4252     ,  0.00113996 ,  8.51752e-67,  9.29772e-06])
5560    , -2198.2     , array([ 1.42662    ,  0.00113996 ,  8.51752e-67,  9.29772e-06])
5561    , -2198.32    , array([ 1.4252     ,  0.0011411  ,  8.51752e-67,  9.29772e-06])
5562    , -2198.2     , array([ 1.4252     ,  0.00113996 ,  8.52604e-67,  9.29772e-06])
5563    , -2198.08    , array([ 1.4252     ,  0.00113996 ,  8.51752e-67,  9.30702e-06])
5564    , -2198.2     , array([ 1.4252     ,  0.00113996 ,  8.51752e-67,  9.29772e-06])
5565    , -2198.2     , array([ 1.4252     ,  0.00113996 ,  8.51752e-67,  9.29772e-06])
5566    , -2198.2     , array([ 1.42662    ,  0.00113996 ,  8.51752e-67,  9.29772e-06])
5567    , -2198.32    , array([ 1.4252     ,  0.0011411  ,  8.51752e-67,  9.29772e-06])
5568    , -2198.2     , array([ 1.4252     ,  0.00113996 ,  8.52604e-67,  9.29772e-06])
5569    , -2198.08    , array([ 1.4252     ,  0.00113996 ,  8.51752e-67,  9.30702e-06])
5576    , -2198.2     , array([ 1.4252     ,  0.00113996 ,  8.51752e-67,  9.29772e-06])
5577    , -2198.2     , array([ 1.4252     ,  0.00113996 ,  8.51752e-67,  9.29772e-06])
5578    , -2198.2     , array([ 1.42662    ,  0.00113996 ,  8.51752e-67,  9.29772e-06])
5579    , -2198.32    , array([ 1.4252     ,  0.0011411  ,  8.51752e-67,  9.29772e-06])
5580    , -2198.2     , array([ 1.4252     ,  0.00113996 ,  8.52604e-67,  9.29772e-06])
5581    , -2198.08    , array([ 1.4252     ,  0.00113996 ,  8.51752e-67,  9.30702e-06])
5582    , -2198.2     , array([ 1.4252     ,  0.00113996 ,  8.51752e-67,  9.29772e-06])
5583    , -2198.2     , array([ 1.4252     ,  0.00113996 ,  8.51752e-67,  9.29772e-06])
5584    , -2198.2     , array([ 1.42662    ,  0.00113996 ,  8.51752e-67,  9.29772e-06])
5585    , -2198.32    , array([ 1.4252     ,  0.0011411  ,  8.51752e-67,  9.29772e-06])
5586    , -2198.2     , array([ 1.4252     ,  0.00113996 ,  8.52604e-67,  9.29772e-06])
5587    , -2198.08    , array([ 1.4252     ,  0.00113996 ,  8.51752e-67,  9.30703e-06])
5594    , -2198.2     , array([ 1.4252     ,  0.00113996 ,  8.51752e-67,  9.29772e-06])
5595    , -2198.2     , array([ 1.4252     ,  0.00113996 ,  8.51752e-67,  9.29772e-06])
5596    , -2198.2     , array([ 1.42662    ,  0.00113996 ,  8.51752e-67,  9.29772e-06])
5597    , -2198.32    , array([ 1.4252     ,  0.0011411  ,  8.51752e-67,  9.29772e-06])
5598    , -2198.2     , array([ 1.4252     ,  0.00113996 ,  8.52604e-67,  9.29772e-06])
5599    , -2198.08    , array([ 1.4252     ,  0.00113996 ,  8.51752e-67,  9.30703e-06])
5600    , -2198.2     , array([ 1.4252     ,  0.00113996 ,  8.51752e-67,  9.29772e-06])
5601    , -2198.2     , array([ 1.4252     ,  0.00113996 ,  8.51752e-67,  9.29772e-06])
5602    , -2198.2     , array([ 1.42662    ,  0.00113996 ,  8.51752e-67,  9.29772e-06])
5603    , -2198.32    , array([ 1.4252     ,  0.0011411  ,  8.51752e-67,  9.29772e-06])
5604    , -2198.2     , array([ 1.4252     ,  0.00113996 ,  8.52604e-67,  9.29772e-06])
5605    , -2198.08    , array([ 1.4252     ,  0.00113996 ,  8.51752e-67,  9.30703e-06])
5612    , -2198.2     , array([ 1.4252     ,  0.00113996 ,  8.51752e-67,  9.29772e-06])
5613    , -2198.2     , array([ 1.4252     ,  0.00113996 ,  8.51752e-67,  9.29772e-06])
5614    , -2198.2     , array([ 1.42662    ,  0.00113996 ,  8.51752e-67,  9.29772e-06])
5615    , -2198.32    , array([ 1.4252     ,  0.0011411  ,  8.51752e-67,  9.29772e-06])
5616    , -2198.2     , array([ 1.4252     ,  0.00113996 ,  8.52604e-67,  9.29772e-06])
5617    , -2198.08    , array([ 1.4252     ,  0.00113996 ,  8.51752e-67,  9.30703e-06])
5618    , -2198.2     , array([ 1.4252     ,  0.00113996 ,  8.51752e-67,  9.29772e-06])
5619    , -2198.2     , array([ 1.4252     ,  0.00113996 ,  8.51752e-67,  9.29772e-06])
5620    , -2198.2     , array([ 1.42662    ,  0.00113996 ,  8.51752e-67,  9.29772e-06])
5621    , -2198.32    , array([ 1.4252     ,  0.0011411  ,  8.51752e-67,  9.29772e-06])
5622    , -2198.2     , array([ 1.4252     ,  0.00113996 ,  8.52604e-67,  9.29772e-06])
5623    , -2198.08    , array([ 1.4252     ,  0.00113996 ,  8.51752e-67,  9.30703e-06])
5624    , -2177.2     , array([ 1.4252     ,  0.00103498 ,  8.51752e-67,  9.92148e-06])
5625    , -2177.2     , array([ 1.4252     ,  0.00103498 ,  8.51752e-67,  9.92148e-06])
5626    , -2177.2     , array([ 1.42662    ,  0.00103498 ,  8.51752e-67,  9.92148e-06])
5627    , -2177.34    , array([ 1.4252     ,  0.00103601 ,  8.51752e-67,  9.92148e-06])
5628    , -2177.2     , array([ 1.4252     ,  0.00103498 ,  8.52604e-67,  9.92148e-06])
5629    , -2177.06    , array([ 1.4252     ,  0.00103498 ,  8.51752e-67,  9.93141e-06])
5630    , -2177.2     , array([ 1.4252     ,  0.00103498 ,  8.51752e-67,  9.92148e-06])
5631    , -2177.2     , array([ 1.4252     ,  0.00103498 ,  8.51752e-67,  9.92148e-06])
5632    , -2177.2     , array([ 1.42662    ,  0.00103498 ,  8.51752e-67,  9.92148e-06])
5633    , -2177.34    , array([ 1.4252     ,  0.00103601 ,  8.51752e-67,  9.92148e-06])
5634    , -2177.2     , array([ 1.4252     ,  0.00103498 ,  8.52604e-67,  9.92148e-06])
5635    , -2177.06    , array([ 1.4252     ,  0.00103498 ,  8.51752e-67,  9.93141e-06])
5636    , -2177.2     , array([ 1.4252     ,  0.00103498 ,  8.51752e-67,  9.92148e-06])
5637    , -2177.2     , array([ 1.4252     ,  0.00103498 ,  8.51752e-67,  9.92148e-06])
5638    , -2177.2     , array([ 1.42662    ,  0.00103498 ,  8.51752e-67,  9.92148e-06])
5639    , -2177.34    , array([ 1.4252     ,  0.00103601 ,  8.51752e-67,  9.92148e-06])
5640    , -2177.2     , array([ 1.4252     ,  0.00103498 ,  8.52604e-67,  9.92148e-06])
5641    , -2177.06    , array([ 1.4252     ,  0.00103498 ,  8.51752e-67,  9.93141e-06])
