38224   , -2309.9     , array([ 0.421123   ,  0.317848   ,  7.55175e-09,  0.000666565])
38225   , -2309.9     , array([ 0.421545   ,  0.317848   ,  7.55175e-09,  0.000666565])
38226   , -2309.93    , array([ 0.421123   ,  0.318166   ,  7.55175e-09,  0.000666565])
38227   , -2309.9     , array([ 0.421123   ,  0.317848   ,  7.5593e-09 ,  0.000666565])
38228   , -2309.87    , array([ 0.421123   ,  0.317848   ,  7.55175e-09,  0.000667232])
38229   , -2309.9     , array([ 0.421123   ,  0.317848   ,  7.55175e-09,  0.000666565])
38230   , -2209.78    , array([ 0.42112    ,  0.138057   ,  7.55178e-09,  0.00117846 ])
38231   , -2209.78    , array([ 0.42112    ,  0.138057   ,  7.55178e-09,  0.00117846 ])
38232   , -2209.78    , array([ 0.421542   ,  0.138057   ,  7.55178e-09,  0.00117846 ])
38233   , -2209.91    , array([ 0.42112    ,  0.138195   ,  7.55178e-09,  0.00117846 ])
38234   , -2209.78    , array([ 0.42112    ,  0.138057   ,  7.55933e-09,  0.00117846 ])
38235   , -2209.66    , array([ 0.42112    ,  0.138057   ,  7.55178e-09,  0.00117964 ])
38236   , -7088.21    , array([ 0.421108   ,  0.00491376 ,  7.5519e-09 ,  0.0115133  ])
38237   , -7088.21    , array([ 0.421108   ,  0.00491376 ,  7.5519e-09 ,  0.0115133  ])
38238   , -7088.21    , array([ 0.42153    ,  0.00491376 ,  7.5519e-09 ,  0.0115133  ])
38239   , -7089.98    , array([ 0.421108   ,  0.00491868 ,  7.5519e-09 ,  0.0115133  ])
38240   , -7088.21    , array([ 0.421108   ,  0.00491376 ,  7.55946e-09,  0.0115133  ])
38241   , -7084.65    , array([ 0.421108   ,  0.00491376 ,  7.5519e-09 ,  0.0115249  ])
38242   , -2201.28    , array([ 0.42112    ,  0.132721   ,  7.55178e-09,  0.00121063 ])
38243   , -2201.28    , array([ 0.42112    ,  0.132721   ,  7.55178e-09,  0.00121063 ])
38244   , -2201.28    , array([ 0.421541   ,  0.132721   ,  7.55178e-09,  0.00121063 ])
38245   , -2201.42    , array([ 0.42112    ,  0.132854   ,  7.55178e-09,  0.00121063 ])
38246   , -2201.28    , array([ 0.42112    ,  0.132721   ,  7.55934e-09,  0.00121063 ])
38247   , -2201.16    , array([ 0.42112    ,  0.132721   ,  7.55178e-09,  0.00121184 ])
38248   , -2192.02    , array([ 0.42112    ,  0.127426   ,  7.55178e-09,  0.00124478 ])
38249   , -2192.02    , array([ 0.42112    ,  0.127426   ,  7.55178e-09,  0.00124478 ])
38250   , -2192.02    , array([ 0.421541   ,  0.127426   ,  7.55178e-09,  0.00124478 ])
38251   , -2192.17    , array([ 0.42112    ,  0.127554   ,  7.55178e-09,  0.00124478 ])
38252   , -2192.02    , array([ 0.42112    ,  0.127426   ,  7.55934e-09,  0.00124478 ])
38253   , -2191.89    , array([ 0.42112    ,  0.127426   ,  7.55178e-09,  0.00124603 ])
38254   , -1889.26    , array([ 0.421114   ,  0.0250228  ,  7.55184e-09,  0.00378571 ])
38255   , -1889.26    , array([ 0.421114   ,  0.0250228  ,  7.55184e-09,  0.00378571 ])
38256   , -1889.26    , array([ 0.421535   ,  0.0250228  ,  7.55184e-09,  0.00378571 ])
38257   , -1888.68    , array([ 0.421114   ,  0.0250479  ,  7.55184e-09,  0.00378571 ])
38258   , -1889.26    , array([ 0.421114   ,  0.0250228  ,  7.5594e-09 ,  0.00378571 ])
38259   , -1889.74    , array([ 0.421114   ,  0.0250228  ,  7.55184e-09,  0.0037895  ])
38260   , -2096.99    , array([ 0.421119   ,  0.0914076  ,  7.55179e-09,  0.001562   ])
38261   , -2096.99    , array([ 0.421119   ,  0.0914076  ,  7.55179e-09,  0.001562   ])
38262   , -2096.99    , array([ 0.42154    ,  0.0914076  ,  7.55179e-09,  0.001562   ])
38263   , -2097.2     , array([ 0.421119   ,  0.0914991  ,  7.55179e-09,  0.001562   ])
38264   , -2096.99    , array([ 0.421119   ,  0.0914076  ,  7.55935e-09,  0.001562   ])
38265   , -2096.8     , array([ 0.421119   ,  0.0914076  ,  7.55179e-09,  0.00156356 ])
38266   , -1766.24    , array([ 0.421115   ,  0.0363797  ,  7.55183e-09,  0.00293152 ])
38267   , -1766.24    , array([ 0.421115   ,  0.0363797  ,  7.55183e-09,  0.00293152 ])
38268   , -1766.24    , array([ 0.421537   ,  0.0363797  ,  7.55183e-09,  0.00293152 ])
38269   , -1766.29    , array([ 0.421115   ,  0.0364161  ,  7.55183e-09,  0.00293152 ])
38270   , -1766.24    , array([ 0.421115   ,  0.0363797  ,  7.55938e-09,  0.00293152 ])
38271   , -1766.16    , array([ 0.421115   ,  0.0363797  ,  7.55183e-09,  0.00293445 ])
38272   , -1763.18    , array([ 0.421115   ,  0.0342527  ,  7.55183e-09,  0.00305472 ])
38273   , -1763.18    , array([ 0.421115   ,  0.0342527  ,  7.55183e-09,  0.00305472 ])
38274   , -1763.18    , array([ 0.421537   ,  0.0342527  ,  7.55183e-09,  0.00305472 ])
38275   , -1763.16    , array([ 0.421115   ,  0.034287   ,  7.55183e-09,  0.00305472 ])
38276   , -1763.18    , array([ 0.421115   ,  0.0342527  ,  7.55939e-09,  0.00305472 ])
38277   , -1763.16    , array([ 0.421115   ,  0.0342527  ,  7.55183e-09,  0.00305777 ])
38284   , -1763.18    , array([ 0.421115   ,  0.0342528  ,  7.55183e-09,  0.0030548  ])
38285   , -1763.18    , array([ 0.421115   ,  0.0342528  ,  7.55183e-09,  0.0030548  ])
38286   , -1763.18    , array([ 0.421537   ,  0.0342528  ,  7.55183e-09,  0.0030548  ])
38287   , -1763.16    , array([ 0.421115   ,  0.0342871  ,  7.55183e-09,  0.0030548  ])
38288   , -1763.18    , array([ 0.421115   ,  0.0342528  ,  7.55939e-09,  0.0030548  ])
38289   , -1763.16    , array([ 0.421115   ,  0.0342528  ,  7.55183e-09,  0.00305786 ])
38290   , -1763.17    , array([ 0.421115   ,  0.0342531  ,  7.55183e-09,  0.00305505 ])
38291   , -1763.17    , array([ 0.421115   ,  0.0342531  ,  7.55183e-09,  0.00305505 ])
38292   , -1763.17    , array([ 0.421537   ,  0.0342531  ,  7.55183e-09,  0.00305505 ])
38293   , -1763.16    , array([ 0.421115   ,  0.0342874  ,  7.55183e-09,  0.00305505 ])
38294   , -1763.17    , array([ 0.421115   ,  0.0342531  ,  7.55939e-09,  0.00305505 ])
38295   , -1763.15    , array([ 0.421115   ,  0.0342531  ,  7.55183e-09,  0.0030581  ])
38302   , -1763.17    , array([ 0.421115   ,  0.0342532  ,  7.55183e-09,  0.00305507 ])
38303   , -1763.17    , array([ 0.421115   ,  0.0342532  ,  7.55183e-09,  0.00305507 ])
38304   , -1763.17    , array([ 0.421537   ,  0.0342532  ,  7.55183e-09,  0.00305507 ])
38305   , -1763.16    , array([ 0.421115   ,  0.0342874  ,  7.55183e-09,  0.00305507 ])
38306   , -1763.17    , array([ 0.421115   ,  0.0342532  ,  7.55939e-09,  0.00305507 ])
38307   , -1763.15    , array([ 0.421115   ,  0.0342532  ,  7.55183e-09,  0.00305812 ])
38308   , -1763.17    , array([ 0.421115   ,  0.0342532  ,  7.55183e-09,  0.00305513 ])
38309   , -1763.17    , array([ 0.421115   ,  0.0342532  ,  7.55183e-09,  0.00305513 ])
38310   , -1763.17    , array([ 0.421537   ,  0.0342532  ,  7.55183e-09,  0.00305513 ])
38311   , -1763.16    , array([ 0.421115   ,  0.0342875  ,  7.55183e-09,  0.00305513 ])
38312   , -1763.17    , array([ 0.421115   ,  0.0342532  ,  7.55939e-09,  0.00305513 ])
38313   , -1763.15    , array([ 0.421115   ,  0.0342532  ,  7.55183e-09,  0.00305819 ])
38314   , -2336.8     , array([ 0.421104   ,  0.0782166  ,  7.55195e-09,  2.961      ])
38315   , -2336.8     , array([ 0.421104   ,  0.0782166  ,  7.55195e-09,  2.961      ])
38316   , -2336.8     , array([ 0.421525   ,  0.0782166  ,  7.55195e-09,  2.961      ])
38317   , -2336.8     , array([ 0.421104   ,  0.0782948  ,  7.55195e-09,  2.961      ])
38318   , -2336.8     , array([ 0.421104   ,  0.0782166  ,  7.55951e-09,  2.961      ])
38319   , -2336.8     , array([ 0.421104   ,  0.0782166  ,  7.55195e-09,  2.96396    ])
38320   , -1773.76    , array([ 0.421115   ,  0.0353653  ,  7.55183e-09,  0.00398642 ])
38321   , -1773.76    , array([ 0.421115   ,  0.0353653  ,  7.55183e-09,  0.00398642 ])
38322   , -1773.76    , array([ 0.421536   ,  0.0353653  ,  7.55183e-09,  0.00398642 ])
38323   , -1773.56    , array([ 0.421115   ,  0.0354006  ,  7.55183e-09,  0.00398642 ])
38324   , -1773.76    , array([ 0.421115   ,  0.0353653  ,  7.55939e-09,  0.00398642 ])
38325   , -1773.89    , array([ 0.421115   ,  0.0353653  ,  7.55183e-09,  0.00399041 ])
38326   , -1762.59    , array([ 0.421115   ,  0.0344578  ,  7.55183e-09,  0.00321043 ])
38327   , -1762.59    , array([ 0.421115   ,  0.0344578  ,  7.55183e-09,  0.00321043 ])
38328   , -1762.59    , array([ 0.421536   ,  0.0344578  ,  7.55183e-09,  0.00321043 ])
