52399   , -65439.5    , array([ 0.0835978  ,  3.4741     ,  3.30581e-29,  6.86498e-15,  0.00185406 ])
52400   , -65448.8    , array([ 0.0836815  ,  3.4741     ,  3.30581e-29,  6.86498e-15,  0.00185406 ])
52401   , -65440      , array([ 0.0835978  ,  3.47758    ,  3.30581e-29,  6.86498e-15,  0.00185406 ])
52402   , -65439.5    , array([ 0.0835978  ,  3.4741     ,  3.30912e-29,  6.86498e-15,  0.00185406 ])
52403   , -65439.5    , array([ 0.0835978  ,  3.4741     ,  3.30581e-29,  6.87185e-15,  0.00185406 ])
52404   , -65429.6    , array([ 0.0835978  ,  3.4741     ,  3.30581e-29,  6.86498e-15,  0.00185591 ])
52405   , -65439.5    , array([ 0.0835978  ,  3.4741     ,  3.30581e-29,  6.86498e-15,  0.00185406 ])
52406   , -53255.3    , array([ 0.041947   ,  3.35478    ,  3.30581e-29,  6.86498e-15,  0.00387474 ])
52407   , -53255.3    , array([ 0.041947   ,  3.35478    ,  3.30581e-29,  6.86498e-15,  0.00387474 ])
52408   , -53256.3    , array([ 0.041989   ,  3.35478    ,  3.30581e-29,  6.86498e-15,  0.00387474 ])
52409   , -53256      , array([ 0.041947   ,  3.35813    ,  3.30581e-29,  6.86498e-15,  0.00387474 ])
52410   , -53255.3    , array([ 0.041947   ,  3.35478    ,  3.30912e-29,  6.86498e-15,  0.00387474 ])
52411   , -53255.3    , array([ 0.041947   ,  3.35478    ,  3.30581e-29,  6.87185e-15,  0.00387474 ])
52412   , -53252.7    , array([ 0.041947   ,  3.35478    ,  3.30581e-29,  6.86498e-15,  0.00387861 ])
52420   , -53254.3    , array([ 0.0419635  ,  3.35373    ,  3.30581e-29,  6.86498e-15,  0.00387649 ])
52421   , -53254.3    , array([ 0.0419635  ,  3.35373    ,  3.30581e-29,  6.86498e-15,  0.00387649 ])
52422   , -53255.3    , array([ 0.0420055  ,  3.35373    ,  3.30581e-29,  6.86498e-15,  0.00387649 ])
52423   , -53255      , array([ 0.0419635  ,  3.35708    ,  3.30581e-29,  6.86498e-15,  0.00387649 ])
52424   , -53254.3    , array([ 0.0419635  ,  3.35373    ,  3.30912e-29,  6.86498e-15,  0.00387649 ])
52425   , -53254.3    , array([ 0.0419635  ,  3.35373    ,  3.30581e-29,  6.87185e-15,  0.00387649 ])
52426   , -53251.7    , array([ 0.0419635  ,  3.35373    ,  3.30581e-29,  6.86498e-15,  0.00388037 ])
52427   , -53253.3    , array([ 0.0419799  ,  3.35267    ,  3.30581e-29,  6.86498e-15,  0.00387825 ])
52428   , -53253.3    , array([ 0.0419799  ,  3.35267    ,  3.30581e-29,  6.86498e-15,  0.00387825 ])
52429   , -53254.3    , array([ 0.0420219  ,  3.35267    ,  3.30581e-29,  6.86498e-15,  0.00387825 ])
52430   , -53254      , array([ 0.0419799  ,  3.35603    ,  3.30581e-29,  6.86498e-15,  0.00387825 ])
52431   , -53253.3    , array([ 0.0419799  ,  3.35267    ,  3.30912e-29,  6.86498e-15,  0.00387825 ])
52432   , -53253.3    , array([ 0.0419799  ,  3.35267    ,  3.30581e-29,  6.87185e-15,  0.00387825 ])
52433   , -53250.7    , array([ 0.0419799  ,  3.35267    ,  3.30581e-29,  6.86498e-15,  0.00388213 ])
52434   , -472101     , array([ 4.96429    ,  0.0737661  ,  3.30581e-29,  6.86498e-15,  0.974569   ])
52435   , -472101     , array([ 4.96429    ,  0.0737661  ,  3.30581e-29,  6.86498e-15,  0.974569   ])
