4057    , -1990.47    , array([ 0.0684804  ,  0.0516097  ,  0.0181155  ,  8.02388e-19])
4058    , -1989.22    , array([ 0.068549   ,  0.0516097  ,  0.0181155  ,  8.02388e-19])
4059    , -1990.47    , array([ 0.0684804  ,  0.0516613  ,  0.0181155  ,  8.02388e-19])
4060    , -1991.19    , array([ 0.0684804  ,  0.0516097  ,  0.0181336  ,  8.02388e-19])
4061    , -1990.47    , array([ 0.0684804  ,  0.0516097  ,  0.0181155  ,  8.03191e-19])
4062    , -1990.47    , array([ 0.0684804  ,  0.0516097  ,  0.0181155  ,  8.02388e-19])
4063    , -1757.18    , array([ 0.164768   ,  0.0516097  ,  0.010996   ,  8.02388e-19])
4064    , -1757.18    , array([ 0.164768   ,  0.0516097  ,  0.010996   ,  8.02388e-19])
4065    , -1757.48    , array([ 0.164933   ,  0.0516097  ,  0.010996   ,  8.02388e-19])
4066    , -1757.18    , array([ 0.164768   ,  0.0516613  ,  0.010996   ,  8.02388e-19])
4067    , -1756.87    , array([ 0.164768   ,  0.0516097  ,  0.011007   ,  8.02388e-19])
4068    , -1757.18    , array([ 0.164768   ,  0.0516097  ,  0.010996   ,  8.03191e-19])
4069    , -7382.25    , array([ 2.50266    ,  0.0516097  ,  0.701245   ,  8.02388e-19])
4070    , -7382.25    , array([ 2.50266    ,  0.0516097  ,  0.701245   ,  8.02388e-19])
4071    , -7389.17    , array([ 2.50516    ,  0.0516097  ,  0.701245   ,  8.02388e-19])
4072    , -7382.25    , array([ 2.50266    ,  0.0516613  ,  0.701245   ,  8.02388e-19])
4073    , -7383.13    , array([ 2.50266    ,  0.0516097  ,  0.701947   ,  8.02388e-19])
4074    , -7382.25    , array([ 2.50266    ,  0.0516097  ,  0.701245   ,  8.03191e-19])
4075    , -1659.15    , array([ 0.273019   ,  0.0516097  ,  0.0237804  ,  8.02388e-19])
4076    , -1659.15    , array([ 0.273019   ,  0.0516097  ,  0.0237804  ,  8.02388e-19])
4077    , -1659.59    , array([ 0.273292   ,  0.0516097  ,  0.0237804  ,  8.02388e-19])
4078    , -1659.15    , array([ 0.273019   ,  0.0516613  ,  0.0237804  ,  8.02388e-19])
4079    , -1658.73    , array([ 0.273019   ,  0.0516097  ,  0.0238042  ,  8.02388e-19])
4080    , -1659.15    , array([ 0.273019   ,  0.0516097  ,  0.0237804  ,  8.03191e-19])
4081    , -1595.93    , array([ 0.394268   ,  0.0516097  ,  0.0416855  ,  8.02388e-19])
4082    , -1595.93    , array([ 0.394268   ,  0.0516097  ,  0.0416855  ,  8.02388e-19])
4083    , -1596.61    , array([ 0.394662   ,  0.0516097  ,  0.0416855  ,  8.02388e-19])
4084    , -1595.93    , array([ 0.394268   ,  0.0516613  ,  0.0416855  ,  8.02388e-19])
4085    , -1595.42    , array([ 0.394268   ,  0.0516097  ,  0.0417272  ,  8.02388e-19])
4086    , -1595.93    , array([ 0.394268   ,  0.0516097  ,  0.0416855  ,  8.03191e-19])
4087    , -4231.42    , array([ 1.53937    ,  0.0516097  ,  0.479081   ,  8.02388e-19])
4088    , -4231.42    , array([ 1.53937    ,  0.0516097  ,  0.479081   ,  8.02388e-19])
4089    , -4236.43    , array([ 1.54091    ,  0.0516097  ,  0.479081   ,  8.02388e-19])
4090    , -4231.42    , array([ 1.53937    ,  0.0516613  ,  0.479081   ,  8.02388e-19])
4091    , -4231.87    , array([ 1.53937    ,  0.0516097  ,  0.479561   ,  8.02388e-19])
4092    , -4231.42    , array([ 1.53937    ,  0.0516097  ,  0.479081   ,  8.03191e-19])
4093    , -1569.62    , array([ 0.451399   ,  0.0516097  ,  0.0531295  ,  8.02388e-19])
4094    , -1569.62    , array([ 0.451399   ,  0.0516097  ,  0.0531295  ,  8.02388e-19])
4095    , -1570.45    , array([ 0.45185    ,  0.0516097  ,  0.0531295  ,  8.02388e-19])
4096    , -1569.62    , array([ 0.451399   ,  0.0516613  ,  0.0531295  ,  8.02388e-19])
4097    , -1569.08    , array([ 0.451399   ,  0.0516097  ,  0.0531826  ,  8.02388e-19])
4098    , -1569.62    , array([ 0.451399   ,  0.0516097  ,  0.0531295  ,  8.03191e-19])
4099    , -1516.53    , array([ 0.475239   ,  0.0516097  ,  0.063458   ,  8.02388e-19])
4100    , -1516.53    , array([ 0.475239   ,  0.0516097  ,  0.063458   ,  8.02388e-19])
4101    , -1517.46    , array([ 0.475714   ,  0.0516097  ,  0.063458   ,  8.02388e-19])
4102    , -1516.53    , array([ 0.475239   ,  0.0516613  ,  0.063458   ,  8.02388e-19])
4103    , -1515.97    , array([ 0.475239   ,  0.0516097  ,  0.0635214  ,  8.02388e-19])
