Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-2589.56	5189.12	2407.93	3863.68	4.5415,0.8219,0.5776,0.9532,30.0
our_model	Round_1_Replicate_2	-2036.43	4082.86	1395.38	4339.0	4.4605,0.4266,0.6508,1.9698,30.0
our_model	Round_1_Replicate_3	-2446.76	4903.52	2155.2	5292.11	3.3704,0.5514,0.7863,1.4402,30.0
our_model	Round_1_Replicate_4	-2447.43	4904.86	2158.42	3278.17	5.4678,0.8871,0.4864,0.8964,30.0
our_model	Round_1_Replicate_5	-2081.55	4173.1	1484.01	6392.54	2.9822,0.3183,0.9529,2.6133,30.0
our_model	Round_1_Replicate_6	-1575.95	3161.9	523.42	19150.49	2.4748,0.0823,2.5609,2.364,0.0355
our_model	Round_1_Replicate_7	-1322.54	2655.08	23.43	20021.97	0.974,0.1067,5.2819,1.6715,0.0503
our_model	Round_1_Replicate_8	-2155.72	4321.44	1626.58	3376.16	5.5703,0.6666,0.4995,1.2344,30.0
our_model	Round_1_Replicate_9	-1358.03	2726.06	92.84	20136.52	0.8786,0.1232,5.5226,1.9397,0.0645
our_model	Round_1_Replicate_10	-2054.05	4118.1	1430.22	7515.98	2.5572,0.2569,1.1245,3.2563,30.0
our_model	Round_2_Replicate_1	-1316.67	2643.34	11.52	20117.02	0.9399,0.104,5.4026,2.0959,0.0511
our_model	Round_2_Replicate_2	-1325.23	2660.46	28.62	20143.53	0.9601,0.0869,4.933,3.307,0.0432
our_model	Round_2_Replicate_3	-1330.51	2671.02	39.94	20150.5	0.9852,0.0842,5.0828,2.8354,0.0403
our_model	Round_2_Replicate_4	-1314.06	2638.12	6.21	19947.94	0.9991,0.1073,5.031,2.2672,0.054
our_model	Round_2_Replicate_5	-1344.28	2698.56	67.19	20057.17	1.0314,0.0789,4.4281,3.6106,0.0378
our_model	Round_2_Replicate_6	-1311.51	2633.02	1.15	19974.9	1.0104,0.0985,4.837,2.5575,0.0488
our_model	Round_2_Replicate_7	-1320.74	2651.48	19.77	20015.22	1.0175,0.0957,5.0274,1.973,0.0447
our_model	Round_2_Replicate_8	-1317.98	2645.96	14.19	19949.93	1.0669,0.092,4.8149,2.7212,0.045
our_model	Round_2_Replicate_9	-1322.4	2654.8	22.96	20105.1	0.9789,0.0884,4.9601,3.2416,0.044
our_model	Round_2_Replicate_10	-1353.22	2716.44	86.11	20190.42	0.9833,0.075,4.7892,4.0532,0.0373
our_model	Round_2_Replicate_11	-1311.3	2632.6	0.73	19951.44	1.0171,0.1013,4.9063,2.4455,0.0505
our_model	Round_2_Replicate_12	-1319.42	2648.84	17.05	20153.38	0.9528,0.0905,5.1347,2.9099,0.0447
our_model	Round_2_Replicate_13	-1341.64	2693.28	62.3	20056.13	1.0441,0.0787,4.4653,3.5078,0.0382
our_model	Round_2_Replicate_14	-1319.67	2649.34	17.44	19954.47	0.9848,0.1111,5.1547,1.9353,0.0545
our_model	Round_2_Replicate_15	-1315.84	2641.68	9.85	20112.98	0.9426,0.1033,5.3669,2.129,0.0508
our_model	Round_2_Replicate_16	-1312.65	2635.3	3.45	20061.07	0.9845,0.0951,5.0038,2.6681,0.0473
our_model	Round_2_Replicate_17	-1365.85	2741.7	112.66	19932.41	1.1915,0.0759,4.472,3.4914,0.036
our_model	Round_2_Replicate_18	-1311.16	2632.32	0.47	20011.23	1.0019,0.0981,4.9934,2.598,0.0491
our_model	Round_2_Replicate_19	-1321.04	2652.08	20.39	20049.12	1.009,0.091,4.9216,2.3551,0.0429
our_model	Round_2_Replicate_20	-1311.68	2633.36	1.5	19987.28	0.9916,0.1025,4.9765,2.4103,0.051
