300480  , -402005     , array([ 0.142119   ,  0.0136318  ,  3.62559e-32,  1.96568e-24,  0.146874   ])
300481  , -401960     , array([ 0.142261   ,  0.0136318  ,  3.62559e-32,  1.96568e-24,  0.146874   ])
300482  , -401626     , array([ 0.142119   ,  0.0136455  ,  3.62559e-32,  1.96568e-24,  0.146874   ])
300483  , -402005     , array([ 0.142119   ,  0.0136318  ,  3.62922e-32,  1.96568e-24,  0.146874   ])
300484  , -402005     , array([ 0.142119   ,  0.0136318  ,  3.62559e-32,  1.96765e-24,  0.146874   ])
300485  , -402422     , array([ 0.142119   ,  0.0136318  ,  3.62559e-32,  1.96568e-24,  0.147021   ])
300486  , -402005     , array([ 0.142119   ,  0.0136318  ,  3.62559e-32,  1.96568e-24,  0.146874   ])
300487  , -92023.5    , array([ 0.154097   ,  0.0268276  ,  3.62559e-32,  1.96568e-24,  0.0697184  ])
300488  , -92023.5    , array([ 0.154097   ,  0.0268276  ,  3.62559e-32,  1.96568e-24,  0.0697184  ])
300489  , -92001      , array([ 0.154251   ,  0.0268276  ,  3.62559e-32,  1.96568e-24,  0.0697184  ])
300490  , -91933.2    , array([ 0.154097   ,  0.0268544  ,  3.62559e-32,  1.96568e-24,  0.0697184  ])
300491  , -92023.5    , array([ 0.154097   ,  0.0268276  ,  3.62922e-32,  1.96568e-24,  0.0697184  ])
300492  , -92023.5    , array([ 0.154097   ,  0.0268276  ,  3.62559e-32,  1.96765e-24,  0.0697184  ])
300493  , -92131.3    , array([ 0.154097   ,  0.0268276  ,  3.62559e-32,  1.96568e-24,  0.0697882  ])
300501  , -91396.7    , array([ 0.15954    ,  0.0264511  ,  3.62559e-32,  1.96568e-24,  0.0689807  ])
300502  , -91396.7    , array([ 0.15954    ,  0.0264511  ,  3.62559e-32,  1.96568e-24,  0.0689807  ])
300503  , -91375.2    , array([ 0.159699   ,  0.0264511  ,  3.62559e-32,  1.96568e-24,  0.0689807  ])
300504  , -91305.9    , array([ 0.15954    ,  0.0264775  ,  3.62559e-32,  1.96568e-24,  0.0689807  ])
300505  , -91396.7    , array([ 0.15954    ,  0.0264511  ,  3.62922e-32,  1.96568e-24,  0.0689807  ])
300506  , -91396.7    , array([ 0.15954    ,  0.0264511  ,  3.62559e-32,  1.96765e-24,  0.0689807  ])
300507  , -91504.1    , array([ 0.15954    ,  0.0264511  ,  3.62559e-32,  1.96568e-24,  0.0690497  ])
300508  , -87070.4    , array([ 0.245904   ,  0.0221786  ,  3.62559e-32,  1.96568e-24,  0.0604145  ])
300509  , -87070.4    , array([ 0.245904   ,  0.0221786  ,  3.62559e-32,  1.96568e-24,  0.0604145  ])
300510  , -87059.1    , array([ 0.24615    ,  0.0221786  ,  3.62559e-32,  1.96568e-24,  0.0604145  ])
300511  , -86973.4    , array([ 0.245904   ,  0.0222008  ,  3.62559e-32,  1.96568e-24,  0.0604145  ])
300512  , -87070.4    , array([ 0.245904   ,  0.0221786  ,  3.62922e-32,  1.96568e-24,  0.0604145  ])
300513  , -87070.4    , array([ 0.245904   ,  0.0221786  ,  3.62559e-32,  1.96765e-24,  0.0604145  ])
300514  , -87174.6    , array([ 0.245904   ,  0.0221786  ,  3.62559e-32,  1.96568e-24,  0.060475   ])
300515  , -122603     , array([ 5.28024    ,  0.645745   ,  3.62559e-32,  1.96568e-24,  1.75867    ])
300516  , -122603     , array([ 5.28024    ,  0.645745   ,  3.62559e-32,  1.96568e-24,  1.75867    ])
300517  , -122598     , array([ 5.28553    ,  0.645745   ,  3.62559e-32,  1.96568e-24,  1.75867    ])
300518  , -122514     , array([ 5.28024    ,  0.646391   ,  3.62559e-32,  1.96568e-24,  1.75867    ])
300519  , -122603     , array([ 5.28024    ,  0.645745   ,  3.62922e-32,  1.96568e-24,  1.75867    ])
300520  , -122603     , array([ 5.28024    ,  0.645745   ,  3.62559e-32,  1.96765e-24,  1.75867    ])
300521  , -122726     , array([ 5.28024    ,  0.645745   ,  3.62559e-32,  1.96568e-24,  1.76043    ])
300522  , -85972.5    , array([ 0.366998   ,  0.0344428  ,  3.62559e-32,  1.96568e-24,  0.0938197  ])
