163854  , -79089.4    , array([ 0.367647   ,  0.00507513 ,  1.40379e-07,  3.46359e-38,  1.4826e-12 ])
163855  , -79089.4    , array([ 0.368015   ,  0.00507513 ,  1.40379e-07,  3.46359e-38,  1.4826e-12 ])
163856  , -79089.4    , array([ 0.367647   ,  0.00508021 ,  1.40379e-07,  3.46359e-38,  1.4826e-12 ])
163857  , -79089.4    , array([ 0.367647   ,  0.00507513 ,  1.40519e-07,  3.46359e-38,  1.4826e-12 ])
163858  , -79089.4    , array([ 0.367647   ,  0.00507513 ,  1.40379e-07,  3.46705e-38,  1.4826e-12 ])
163859  , -79089.4    , array([ 0.367647   ,  0.00507513 ,  1.40379e-07,  3.46359e-38,  1.48408e-12])
163860  , -79089.4    , array([ 0.367647   ,  0.00507513 ,  1.40379e-07,  3.46359e-38,  1.4826e-12 ])
163861  , -79089.4    , array([ 0.367646   ,  0.00507339 ,  1.40379e-07,  3.46359e-38,  1.48311e-12])
163862  , -79089.4    , array([ 0.367646   ,  0.00507339 ,  1.40379e-07,  3.46359e-38,  1.48311e-12])
163863  , -79089.4    , array([ 0.368014   ,  0.00507339 ,  1.40379e-07,  3.46359e-38,  1.48311e-12])
163864  , -79089.4    , array([ 0.367646   ,  0.00507846 ,  1.40379e-07,  3.46359e-38,  1.48311e-12])
163865  , -79089.4    , array([ 0.367646   ,  0.00507339 ,  1.40519e-07,  3.46359e-38,  1.48311e-12])
163866  , -79089.4    , array([ 0.367646   ,  0.00507339 ,  1.40379e-07,  3.46705e-38,  1.48311e-12])
163867  , -79089.4    , array([ 0.367646   ,  0.00507339 ,  1.40379e-07,  3.46359e-38,  1.48459e-12])
163868  , -79089.4    , array([ 0.367641   ,  0.00506643 ,  1.40379e-07,  3.46359e-38,  1.48517e-12])
163869  , -79089.4    , array([ 0.367641   ,  0.00506643 ,  1.40379e-07,  3.46359e-38,  1.48517e-12])
163870  , -79089.4    , array([ 0.368009   ,  0.00506643 ,  1.40379e-07,  3.46359e-38,  1.48517e-12])
163871  , -79089.4    , array([ 0.367641   ,  0.0050715  ,  1.40379e-07,  3.46359e-38,  1.48517e-12])
163872  , -79089.4    , array([ 0.367641   ,  0.00506643 ,  1.40519e-07,  3.46359e-38,  1.48517e-12])
163873  , -79089.4    , array([ 0.367641   ,  0.00506643 ,  1.40379e-07,  3.46705e-38,  1.48517e-12])
163874  , -79089.4    , array([ 0.367641   ,  0.00506643 ,  1.40379e-07,  3.46359e-38,  1.48665e-12])
163875  , -79089.4    , array([ 0.367623   ,  0.0050387  ,  1.40379e-07,  3.46359e-38,  1.49343e-12])
163876  , -79089.4    , array([ 0.367623   ,  0.0050387  ,  1.40379e-07,  3.46359e-38,  1.49343e-12])
163877  , -79089.4    , array([ 0.367991   ,  0.0050387  ,  1.40379e-07,  3.46359e-38,  1.49343e-12])
163878  , -79089.4    , array([ 0.367623   ,  0.00504374 ,  1.40379e-07,  3.46359e-38,  1.49343e-12])
163879  , -79089.4    , array([ 0.367623   ,  0.0050387  ,  1.40519e-07,  3.46359e-38,  1.49343e-12])
163880  , -79089.4    , array([ 0.367623   ,  0.0050387  ,  1.40379e-07,  3.46705e-38,  1.49343e-12])
163881  , -79089.4    , array([ 0.367623   ,  0.0050387  ,  1.40379e-07,  3.46359e-38,  1.49492e-12])
163882  , -79089.4    , array([ 0.367549   ,  0.00492929 ,  1.40379e-07,  3.46359e-38,  1.52693e-12])
163883  , -79089.4    , array([ 0.367549   ,  0.00492929 ,  1.40379e-07,  3.46359e-38,  1.52693e-12])
163884  , -79089.4    , array([ 0.367917   ,  0.00492929 ,  1.40379e-07,  3.46359e-38,  1.52693e-12])
163885  , -79089.4    , array([ 0.367549   ,  0.00493422 ,  1.40379e-07,  3.46359e-38,  1.52693e-12])
163886  , -79089.4    , array([ 0.367549   ,  0.00492929 ,  1.40519e-07,  3.46359e-38,  1.52693e-12])
163887  , -79089.4    , array([ 0.367549   ,  0.00492929 ,  1.40379e-07,  3.46705e-38,  1.52693e-12])
163888  , -79089.4    , array([ 0.367549   ,  0.00492929 ,  1.40379e-07,  3.46359e-38,  1.52845e-12])
163889  , -79089.4    , array([ 0.367255   ,  0.0045149  ,  1.40379e-07,  3.46359e-38,  1.66861e-12])
163890  , -79089.4    , array([ 0.367255   ,  0.0045149  ,  1.40379e-07,  3.46359e-38,  1.66861e-12])
163891  , -79089.4    , array([ 0.367622   ,  0.0045149  ,  1.40379e-07,  3.46359e-38,  1.66861e-12])
163892  , -79089.4    , array([ 0.367255   ,  0.00451942 ,  1.40379e-07,  3.46359e-38,  1.66861e-12])
163893  , -79089.4    , array([ 0.367255   ,  0.0045149  ,  1.40519e-07,  3.46359e-38,  1.66861e-12])
163894  , -79089.4    , array([ 0.367255   ,  0.0045149  ,  1.40379e-07,  3.46705e-38,  1.66861e-12])
163895  , -79089.4    , array([ 0.367255   ,  0.0045149  ,  1.40379e-07,  3.46359e-38,  1.67028e-12])
163896  , -79089.4    , array([ 0.36608    ,  0.00317762 ,  1.40379e-07,  3.46359e-38,  2.37957e-12])
163897  , -79089.4    , array([ 0.36608    ,  0.00317762 ,  1.40379e-07,  3.46359e-38,  2.37957e-12])
163898  , -79089.4    , array([ 0.366446   ,  0.00317762 ,  1.40379e-07,  3.46359e-38,  2.37957e-12])
163899  , -79089.4    , array([ 0.36608    ,  0.0031808  ,  1.40379e-07,  3.46359e-38,  2.37957e-12])
163900  , -79089.4    , array([ 0.36608    ,  0.00317762 ,  1.40519e-07,  3.46359e-38,  2.37957e-12])
163901  , -79089.4    , array([ 0.36608    ,  0.00317762 ,  1.40379e-07,  3.46705e-38,  2.37957e-12])
163902  , -79089.4    , array([ 0.36608    ,  0.00317762 ,  1.40379e-07,  3.46359e-38,  2.38195e-12])
163910  , -79089.4    , array([ 0.36608    ,  0.00317762 ,  1.40379e-07,  3.46359e-38,  2.37957e-12])
163911  , -79089.4    , array([ 0.36608    ,  0.00317762 ,  1.40379e-07,  3.46359e-38,  2.37957e-12])
163912  , -79089.4    , array([ 0.366446   ,  0.00317762 ,  1.40379e-07,  3.46359e-38,  2.37957e-12])
163913  , -79089.4    , array([ 0.36608    ,  0.0031808  ,  1.40379e-07,  3.46359e-38,  2.37957e-12])
163914  , -79089.4    , array([ 0.36608    ,  0.00317762 ,  1.40519e-07,  3.46359e-38,  2.37957e-12])
163915  , -79089.4    , array([ 0.36608    ,  0.00317762 ,  1.40379e-07,  3.46705e-38,  2.37957e-12])
163916  , -79089.4    , array([ 0.36608    ,  0.00317762 ,  1.40379e-07,  3.46359e-38,  2.38195e-12])
163917  , -79089.4    , array([ 0.36608    ,  0.00317762 ,  1.40379e-07,  3.46359e-38,  2.37957e-12])
163918  , -79089.4    , array([ 0.36608    ,  0.00317762 ,  1.40379e-07,  3.46359e-38,  2.37957e-12])
163919  , -79089.4    , array([ 0.366446   ,  0.00317762 ,  1.40379e-07,  3.46359e-38,  2.37957e-12])
163920  , -79089.4    , array([ 0.36608    ,  0.0031808  ,  1.40379e-07,  3.46359e-38,  2.37957e-12])
163921  , -79089.4    , array([ 0.36608    ,  0.00317762 ,  1.40519e-07,  3.46359e-38,  2.37957e-12])
163922  , -79089.4    , array([ 0.36608    ,  0.00317762 ,  1.40379e-07,  3.46705e-38,  2.37957e-12])
163923  , -79089.4    , array([ 0.36608    ,  0.00317762 ,  1.40379e-07,  3.46359e-38,  2.38195e-12])
163924  , -79089.4    , array([ 0.363742   ,  0.00157402 ,  1.40379e-07,  3.46359e-38,  4.83936e-12])
163925  , -79089.4    , array([ 0.363742   ,  0.00157402 ,  1.40379e-07,  3.46359e-38,  4.83936e-12])
163926  , -79089.4    , array([ 0.364106   ,  0.00157402 ,  1.40379e-07,  3.46359e-38,  4.83936e-12])
163927  , -79089.4    , array([ 0.363742   ,  0.00157559 ,  1.40379e-07,  3.46359e-38,  4.83936e-12])
163928  , -79089.4    , array([ 0.363742   ,  0.00157402 ,  1.40519e-07,  3.46359e-38,  4.83936e-12])
163929  , -79089.4    , array([ 0.363742   ,  0.00157402 ,  1.40379e-07,  3.46705e-38,  4.83936e-12])
163930  , -79089.4    , array([ 0.363742   ,  0.00157402 ,  1.40379e-07,  3.46359e-38,  4.8442e-12 ])
163931  , -79089.4    , array([ 0.363742   ,  0.00157402 ,  1.40379e-07,  3.46359e-38,  4.83936e-12])
163932  , -79089.4    , array([ 0.363742   ,  0.00157402 ,  1.40379e-07,  3.46359e-38,  4.83936e-12])
163933  , -79089.4    , array([ 0.364106   ,  0.00157402 ,  1.40379e-07,  3.46359e-38,  4.83936e-12])
163934  , -79089.4    , array([ 0.363742   ,  0.00157559 ,  1.40379e-07,  3.46359e-38,  4.83936e-12])
163935  , -79089.4    , array([ 0.363742   ,  0.00157402 ,  1.40519e-07,  3.46359e-38,  4.83936e-12])
163936  , -79089.4    , array([ 0.363742   ,  0.00157402 ,  1.40379e-07,  3.46705e-38,  4.83936e-12])
163937  , -79089.4    , array([ 0.363742   ,  0.00157402 ,  1.40379e-07,  3.46359e-38,  4.8442e-12 ])
163938  , -79089.4    , array([ 0.363742   ,  0.00157402 ,  1.40379e-07,  3.46359e-38,  4.83936e-12])
163939  , -79089.4    , array([ 0.363742   ,  0.00157402 ,  1.40379e-07,  3.46359e-38,  4.83936e-12])
163940  , -79089.4    , array([ 0.364106   ,  0.00157402 ,  1.40379e-07,  3.46359e-38,  4.83936e-12])
163941  , -79089.4    , array([ 0.363742   ,  0.00157559 ,  1.40379e-07,  3.46359e-38,  4.83936e-12])
163942  , -79089.4    , array([ 0.363742   ,  0.00157402 ,  1.40519e-07,  3.46359e-38,  4.83936e-12])
163943  , -79089.4    , array([ 0.363742   ,  0.00157402 ,  1.40379e-07,  3.46705e-38,  4.83936e-12])
163944  , -79089.4    , array([ 0.363742   ,  0.00157402 ,  1.40379e-07,  3.46359e-38,  4.8442e-12 ])
163945  , -79089.4    , array([ 0.362579   ,  0.00110781 ,  1.40379e-07,  3.46359e-38,  6.90132e-12])
163946  , -79089.4    , array([ 0.362579   ,  0.00110781 ,  1.40379e-07,  3.46359e-38,  6.90132e-12])
163947  , -79089.4    , array([ 0.362941   ,  0.00110781 ,  1.40379e-07,  3.46359e-38,  6.90132e-12])
163948  , -79089.4    , array([ 0.362579   ,  0.00110892 ,  1.40379e-07,  3.46359e-38,  6.90132e-12])
163949  , -79089.4    , array([ 0.362579   ,  0.00110781 ,  1.40519e-07,  3.46359e-38,  6.90132e-12])
163950  , -79089.4    , array([ 0.362579   ,  0.00110781 ,  1.40379e-07,  3.46705e-38,  6.90132e-12])
163951  , -79089.4    , array([ 0.362579   ,  0.00110781 ,  1.40379e-07,  3.46359e-38,  6.90822e-12])
163952  , -79089.4    , array([ 0.362579   ,  0.00110781 ,  1.40379e-07,  3.46359e-38,  6.90132e-12])
163953  , -79089.4    , array([ 0.362579   ,  0.00110781 ,  1.40379e-07,  3.46359e-38,  6.90132e-12])
163954  , -79089.4    , array([ 0.362941   ,  0.00110781 ,  1.40379e-07,  3.46359e-38,  6.90132e-12])
163955  , -79089.4    , array([ 0.362579   ,  0.00110892 ,  1.40379e-07,  3.46359e-38,  6.90132e-12])
163956  , -79089.4    , array([ 0.362579   ,  0.00110781 ,  1.40519e-07,  3.46359e-38,  6.90132e-12])
163957  , -79089.4    , array([ 0.362579   ,  0.00110781 ,  1.40379e-07,  3.46705e-38,  6.90132e-12])
163958  , -79089.4    , array([ 0.362579   ,  0.00110781 ,  1.40379e-07,  3.46359e-38,  6.90822e-12])
163959  , -79089.4    , array([ 0.362579   ,  0.00110781 ,  1.40379e-07,  3.46359e-38,  6.90132e-12])
163960  , -79089.4    , array([ 0.362579   ,  0.00110781 ,  1.40379e-07,  3.46359e-38,  6.90132e-12])
163961  , -79089.4    , array([ 0.362941   ,  0.00110781 ,  1.40379e-07,  3.46359e-38,  6.90132e-12])
163962  , -79089.4    , array([ 0.362579   ,  0.00110892 ,  1.40379e-07,  3.46359e-38,  6.90132e-12])
163963  , -79089.4    , array([ 0.362579   ,  0.00110781 ,  1.40519e-07,  3.46359e-38,  6.90132e-12])
163964  , -79089.4    , array([ 0.362579   ,  0.00110781 ,  1.40379e-07,  3.46705e-38,  6.90132e-12])
