242731  , -79089.4    , array([ 0.132954   ,  3.7237     ,  9.47744e-52,  0.00262282 ,  3.42081e-26])
242732  , -79089.4    , array([ 0.132954   ,  3.7237     ,  9.47744e-52,  0.00262282 ,  3.42081e-26])
242733  , -79089.4    , array([ 1.13295    ,  3.7237     ,  9.47744e-52,  0.00262282 ,  3.42081e-26])
242734  , -79089.4    , array([ 2.75099    ,  3.7237     ,  9.47744e-52,  0.00262282 ,  3.42081e-26])
242735  , -79089.4    , array([ 1.13295    ,  3.7237     ,  9.47744e-52,  0.00262282 ,  3.42081e-26])
242736  , -79089.4    , array([ 1.75099    ,  3.7237     ,  9.47744e-52,  0.00262282 ,  3.42081e-26])
242737  , -79089.4    , array([ 2.13295    ,  3.7237     ,  9.47744e-52,  0.00262282 ,  3.42081e-26])
242738  , -79089.4    , array([ 2.36902    ,  3.7237     ,  9.47744e-52,  0.00262282 ,  3.42081e-26])
242739  , -79089.4    , array([ 2.51492    ,  3.7237     ,  9.47744e-52,  0.00262282 ,  3.42081e-26])
242740  , -79089.4    , array([ 2.60509    ,  3.7237     ,  9.47744e-52,  0.00262282 ,  3.42081e-26])
242741  , -79089.4    , array([ 2.66082    ,  3.7237     ,  9.47744e-52,  0.00262282 ,  3.42081e-26])
242742  , -79089.4    , array([ 2.69526    ,  3.7237     ,  9.47744e-52,  0.00262282 ,  3.42081e-26])
242743  , -79089.4    , array([ 2.72088    ,  3.7237     ,  9.47744e-52,  0.00262282 ,  3.42081e-26])
242744  , -79089.4    , array([ 2.72088    ,  3.7237     ,  9.47744e-52,  0.00262282 ,  3.42081e-26])
242745  , -79089.4    , array([ 2.72088    ,  4.7237     ,  9.47744e-52,  0.00262282 ,  3.42081e-26])
242746  , -79089.4    , array([ 2.72088    ,  6.34173    ,  9.47744e-52,  0.00262282 ,  3.42081e-26])
242747  , -79089.4    , array([ 2.72088    ,  4.7237     ,  9.47744e-52,  0.00262282 ,  3.42081e-26])
242748  , -79089.4    , array([ 2.72088    ,  5.34173    ,  9.47744e-52,  0.00262282 ,  3.42081e-26])
242749  , -79089.4    , array([ 2.72088    ,  5.7237     ,  9.47744e-52,  0.00262282 ,  3.42081e-26])
242750  , -79089.4    , array([ 2.72088    ,  5.95977    ,  9.47744e-52,  0.00262282 ,  3.42081e-26])
242751  , -79089.4    , array([ 2.72088    ,  6.10566    ,  9.47744e-52,  0.00262282 ,  3.42081e-26])
