27288   , -68826.7    , array([ 1.03331    ,  9.6287     ,  4.83991e-15,  0.0918975  ,  0.566644   ])
27289   , -68826.7    , array([ 1.03331    ,  9.6287     ,  4.83991e-15,  0.0918975  ,  0.566644   ])
27290   , -52083.6    , array([ 2.03331    ,  9.6287     ,  4.83991e-15,  0.0918975  ,  0.566644   ])
27291   , -49000.6    , array([ 3.65134    ,  9.6287     ,  4.83991e-15,  0.0918975  ,  0.566644   ])
27292   , -49038.3    , array([ 3.01043    ,  9.6287     ,  4.83991e-15,  0.0918975  ,  0.566644   ])
27293   , -52588.9    , array([ 6.26937    ,  9.6287     ,  4.83991e-15,  0.0918975  ,  0.566644   ])
27294   , -49000.6    , array([ 3.65134    ,  9.6287     ,  4.83991e-15,  0.0918975  ,  0.566644   ])
27295   , -50042.9    , array([ 4.65134    ,  9.6287     ,  4.83991e-15,  0.0918975  ,  0.566644   ])
27296   , -49020.3    , array([ 3.03331    ,  9.6287     ,  4.83991e-15,  0.0918975  ,  0.566644   ])
27297   , -48912.7    , array([ 3.3664     ,  9.6287     ,  4.83991e-15,  0.0918975  ,  0.566644   ])
27298   , -48912      , array([ 3.34307    ,  9.6287     ,  4.83991e-15,  0.0918975  ,  0.566644   ])
27299   , -48912.4    , array([ 3.31997    ,  9.6287     ,  4.83991e-15,  0.0918975  ,  0.566644   ])
27300   , -48912      , array([ 3.34307    ,  9.6287     ,  4.83991e-15,  0.0918975  ,  0.566644   ])
27301   , -50117.4    , array([ 3.34307    ,  10.6287    ,  4.83991e-15,  0.0918975  ,  0.566644   ])
27302   , -46530.6    , array([ 3.34307    ,  8.01066    ,  4.83991e-15,  0.0918975  ,  0.566644   ])
27303   , -40939.2    , array([ 3.34307    ,  5.39263    ,  4.83991e-15,  0.0918975  ,  0.566644   ])
27304   , -25669.5    , array([ 3.34307    ,  1.15656    ,  4.83991e-15,  0.0918975  ,  0.566644   ])
27306   , -25669.5    , array([ 3.34307    ,  1.15656    ,  4.83991e-15,  0.0918975  ,  0.566644   ])
27308   , -31516.7    , array([ 3.34307    ,  2.7746     ,  4.83991e-15,  0.0918975  ,  0.566644   ])
27309   , -27784.3    , array([ 3.34307    ,  1.96538    ,  4.83991e-15,  0.0918975  ,  0.566644   ])
27310   , -36514.2    , array([ 3.34307    ,  0.502073   ,  4.83991e-15,  0.0918975  ,  0.566644   ])
27311   , -25941      , array([ 3.34307    ,  1.4655     ,  4.83991e-15,  0.0918975  ,  0.566644   ])
27312   , -25621.9    , array([ 3.34307    ,  1.24128    ,  4.83991e-15,  0.0918975  ,  0.566644   ])
27313   , -25677.8    , array([ 3.34307    ,  1.32516    ,  4.83991e-15,  0.0918975  ,  0.566644   ])
27314   , -25621.9    , array([ 3.34307    ,  1.24128    ,  4.83991e-15,  0.0918975  ,  0.566644   ])
27315   , -15570      , array([ 3.34307    ,  1.24128    ,  1          ,  0.0918975  ,  0.566644   ])
27316   , -17269      , array([ 3.34307    ,  1.24128    ,  2.61803    ,  0.0918975  ,  0.566644   ])
