21815   , -1758.44    , array([ 3.23629    ,  0.0382021  ,  4.85274e-14,  0.00347093 ])
21816   , -1758.44    , array([ 3.23953    ,  0.0382021  ,  4.85274e-14,  0.00347093 ])
21817   , -1758.42    , array([ 3.23629    ,  0.0382403  ,  4.85274e-14,  0.00347093 ])
21818   , -1758.44    , array([ 3.23629    ,  0.0382021  ,  4.8576e-14 ,  0.00347093 ])
21819   , -1758.42    , array([ 3.23629    ,  0.0382021  ,  4.85274e-14,  0.00347441 ])
21820   , -1758.44    , array([ 3.23629    ,  0.0382021  ,  4.85274e-14,  0.00347093 ])
21821   , -1718.35    , array([ 3.23629    ,  0.0778575  ,  4.85274e-14,  0.00710489 ])
21822   , -1718.35    , array([ 3.23629    ,  0.0778575  ,  4.85274e-14,  0.00710489 ])
21823   , -1718.35    , array([ 3.23953    ,  0.0778575  ,  4.85274e-14,  0.00710489 ])
21824   , -1718.4     , array([ 3.23629    ,  0.0779354  ,  4.85274e-14,  0.00710489 ])
21825   , -1718.35    , array([ 3.23629    ,  0.0778575  ,  4.8576e-14 ,  0.00710489 ])
21826   , -1718.22    , array([ 3.23629    ,  0.0778575  ,  4.85274e-14,  0.007112   ])
21827   , -2939.33    , array([ 3.23629    ,  1.34324    ,  4.85274e-14,  0.124739   ])
21828   , -2939.33    , array([ 3.23629    ,  1.34324    ,  4.85274e-14,  0.124739   ])
21829   , -2939.33    , array([ 3.23953    ,  1.34324    ,  4.85274e-14,  0.124739   ])
21830   , -2941.38    , array([ 3.23629    ,  1.34458    ,  4.85274e-14,  0.124739   ])
21831   , -2939.33    , array([ 3.23629    ,  1.34324    ,  4.8576e-14 ,  0.124739   ])
21832   , -2939.81    , array([ 3.23629    ,  1.34324    ,  4.85274e-14,  0.124864   ])
21833   , -1656.21    , array([ 3.23629    ,  0.172722   ,  4.85274e-14,  0.0158391  ])
21834   , -1656.21    , array([ 3.23629    ,  0.172722   ,  4.85274e-14,  0.0158391  ])
21835   , -1656.21    , array([ 3.23953    ,  0.172722   ,  4.85274e-14,  0.0158391  ])
21836   , -1656.46    , array([ 3.23629    ,  0.172895   ,  4.85274e-14,  0.0158391  ])
21837   , -1656.21    , array([ 3.23629    ,  0.172722   ,  4.8576e-14 ,  0.0158391  ])
21838   , -1655.9     , array([ 3.23629    ,  0.172722   ,  4.85274e-14,  0.0158549  ])
21839   , -1647.21    , array([ 3.23629    ,  0.347807   ,  4.85274e-14,  0.0320321  ])
21840   , -1647.21    , array([ 3.23629    ,  0.347807   ,  4.85274e-14,  0.0320321  ])
21841   , -1647.21    , array([ 3.23953    ,  0.347807   ,  4.85274e-14,  0.0320321  ])
21842   , -1647.78    , array([ 3.23629    ,  0.348155   ,  4.85274e-14,  0.0320321  ])
21843   , -1647.21    , array([ 3.23629    ,  0.347807   ,  4.8576e-14 ,  0.0320321  ])
21844   , -1646.74    , array([ 3.23629    ,  0.347807   ,  4.85274e-14,  0.0320642  ])
21845   , -1639.13    , array([ 3.23629    ,  0.23272    ,  4.85274e-14,  0.0213801  ])
21846   , -1639.13    , array([ 3.23629    ,  0.23272    ,  4.85274e-14,  0.0213801  ])
21847   , -1639.13    , array([ 3.23953    ,  0.23272    ,  4.85274e-14,  0.0213801  ])
21848   , -1639.48    , array([ 3.23629    ,  0.232953   ,  4.85274e-14,  0.0213801  ])
21849   , -1639.13    , array([ 3.23629    ,  0.23272    ,  4.8576e-14 ,  0.0213801  ])
21850   , -1638.74    , array([ 3.23629    ,  0.23272    ,  4.85274e-14,  0.0214015  ])
21857   , -1639.13    , array([ 3.23629    ,  0.23272    ,  4.85274e-14,  0.0213801  ])
21858   , -1639.13    , array([ 3.23629    ,  0.23272    ,  4.85274e-14,  0.0213801  ])
21859   , -1639.13    , array([ 3.23953    ,  0.23272    ,  4.85274e-14,  0.0213801  ])
21860   , -1639.48    , array([ 3.23629    ,  0.232953   ,  4.85274e-14,  0.0213801  ])
21861   , -1639.13    , array([ 3.23629    ,  0.23272    ,  4.8576e-14 ,  0.0213801  ])
21862   , -1638.74    , array([ 3.23629    ,  0.23272    ,  4.85274e-14,  0.0214015  ])
21863   , -1639.13    , array([ 3.23629    ,  0.232723   ,  4.85274e-14,  0.0213804  ])
21864   , -1639.13    , array([ 3.23629    ,  0.232723   ,  4.85274e-14,  0.0213804  ])
21865   , -1639.13    , array([ 3.23953    ,  0.232723   ,  4.85274e-14,  0.0213804  ])
21866   , -1639.48    , array([ 3.23629    ,  0.232956   ,  4.85274e-14,  0.0213804  ])
21867   , -1639.13    , array([ 3.23629    ,  0.232723   ,  4.8576e-14 ,  0.0213804  ])
21868   , -1638.74    , array([ 3.23629    ,  0.232723   ,  4.85274e-14,  0.0214018  ])
21869   , -8720.27    , array([ 3.23629    ,  3.97153    ,  4.85274e-14,  0.390121   ])
21870   , -8720.27    , array([ 3.23629    ,  3.97153    ,  4.85274e-14,  0.390121   ])
21871   , -8720.27    , array([ 3.23953    ,  3.97153    ,  4.85274e-14,  0.390121   ])
21872   , -8724.98    , array([ 3.23629    ,  3.97551    ,  4.85274e-14,  0.390121   ])
21873   , -8720.27    , array([ 3.23629    ,  3.97153    ,  4.8576e-14 ,  0.390121   ])
21874   , -8724.03    , array([ 3.23629    ,  3.97153    ,  4.85274e-14,  0.390511   ])
21875   , -1637.51    , array([ 3.23629    ,  0.315024   ,  4.85274e-14,  0.0291489  ])
21876   , -1637.51    , array([ 3.23629    ,  0.315024   ,  4.85274e-14,  0.0291489  ])
21877   , -1637.51    , array([ 3.23953    ,  0.315024   ,  4.85274e-14,  0.0291489  ])
21878   , -1638.02    , array([ 3.23629    ,  0.31534    ,  4.85274e-14,  0.0291489  ])
21879   , -1637.51    , array([ 3.23629    ,  0.315024   ,  4.8576e-14 ,  0.0291489  ])
21880   , -1637.05    , array([ 3.23629    ,  0.315024   ,  4.85274e-14,  0.0291781  ])
21881   , -1635.11    , array([ 3.23629    ,  0.270322   ,  4.85274e-14,  0.0249225  ])
21882   , -1635.11    , array([ 3.23629    ,  0.270322   ,  4.85274e-14,  0.0249225  ])
21883   , -1635.11    , array([ 3.23953    ,  0.270322   ,  4.85274e-14,  0.0249225  ])
21884   , -1635.53    , array([ 3.23629    ,  0.270593   ,  4.85274e-14,  0.0249225  ])
21885   , -1635.11    , array([ 3.23629    ,  0.270322   ,  4.8576e-14 ,  0.0249225  ])
21886   , -1634.68    , array([ 3.23629    ,  0.270322   ,  4.85274e-14,  0.0249475  ])
21887   , -1627       , array([ 3.23629    ,  0.280546   ,  4.85274e-14,  0.0263683  ])
21888   , -1627       , array([ 3.23629    ,  0.280546   ,  4.85274e-14,  0.0263683  ])
21889   , -1627       , array([ 3.23953    ,  0.280546   ,  4.85274e-14,  0.0263683  ])
21890   , -1627.44    , array([ 3.23629    ,  0.280826   ,  4.85274e-14,  0.0263683  ])
