Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-1318.75	2647.5	15.77	20041.57	0.9664,0.1076,5.3482,1.8343,0.0522
our_model	Round_1_Replicate_2	-1370.51	2751.02	115.38	19715.36	1.012,0.127,4.8772,2.3881,0.0675
our_model	Round_1_Replicate_3	-2188.68	4387.36	1687.09	4549.44	4.0901,0.5171,0.6738,1.5818,30.0
our_model	Round_1_Replicate_4	-1979.78	3969.56	1271.49	10970.25	1.8382,0.1238,1.7147,6.9877,30.0
our_model	Round_1_Replicate_5	-1425.17	2860.34	231.17	19816.71	0.9731,0.1372,5.5212,0.6334,0.0611
our_model	Round_1_Replicate_6	-1413.25	2836.5	203.7	19225.85	1.4311,0.1109,3.6808,2.3448,0.0527
our_model	Round_1_Replicate_7	-2008.1	4026.2	1337.49	5594.0	3.4994,0.3049,0.8466,2.7789,30.0
our_model	Round_1_Replicate_8	-1310.95	2631.9	0.05	20008.31	0.9962,0.0998,5.002,2.5082,0.0499
our_model	Round_1_Replicate_9	-2292.73	4595.46	1885.03	2608.79	7.1071,0.9773,0.3827,0.8301,30.0
our_model	Round_1_Replicate_10	-1322.53	2655.06	23.42	20092.54	0.9582,0.1035,5.3985,1.6622,0.0489
our_model	Round_2_Replicate_1	-1315.71	2641.42	9.56	20112.9	0.9532,0.0948,5.0322,2.5434,0.0463
our_model	Round_2_Replicate_2	-1516.18	3042.36	425.19	20141.26	1.1471,0.0477,2.8312,7.4308,0.0229
our_model	Round_2_Replicate_3	-1788.39	3586.78	1056.53	20410.76	0.9845,0.0252,0.0168,10.9899,0.0108
our_model	Round_2_Replicate_4	-1372.42	2754.84	122.37	20142.72	1.0122,0.0729,4.6209,5.2757,0.0389
our_model	Round_2_Replicate_5	-1646.94	3303.88	705.96	20106.31	1.301,0.0375,0.3494,7.089,0.0157
our_model	Round_2_Replicate_6	-1368.38	2746.76	117.65	20040.52	1.1035,0.0715,4.3327,4.2535,0.0351
our_model	Round_2_Replicate_7	-1433.16	2876.32	250.37	20350.84	0.8832,0.0639,4.3253,3.2647,0.0279
our_model	Round_2_Replicate_8	-1805.14	3620.28	1091.64	20383.18	1.0893,0.023,0.0115,15.064,0.0103
our_model	Round_2_Replicate_9	-1320.04	2650.08	18.09	19895.81	1.0072,0.1124,5.0424,1.9783,0.0558
our_model	Round_2_Replicate_10	-1783.93	3577.86	1046.55	20402.45	0.9924,0.0257,0.0177,10.4038,0.0109
our_model	Round_3_Replicate_1	-1413.62	2837.24	208.11	19794.19	1.3626,0.0683,3.6292,4.8167,0.0341
our_model	Round_3_Replicate_2	-1314.18	2638.36	6.48	20111.03	0.9544,0.099,5.2132,2.7843,0.0512
our_model	Round_3_Replicate_3	-1313.48	2636.96	5.08	19908.32	1.0293,0.1036,4.9044,2.5948,0.0526
our_model	Round_3_Replicate_4	-1405.32	2820.64	194.22	20121.83	1.0485,0.0664,3.921,3.3032,0.0294
our_model	Round_3_Replicate_5	-1320.52	2651.04	19.31	19940.63	1.0821,0.0912,4.8481,2.8267,0.0448
our_model	Round_3_Replicate_6	-1312.09	2634.18	2.31	19981.76	0.9961,0.1013,4.9358,2.6426,0.0511
our_model	Round_3_Replicate_7	-1316.7	2643.4	11.51	20079.41	0.972,0.0925,4.8807,2.9865,0.0461
our_model	Round_3_Replicate_8	-1443.75	2897.5	277.28	20038.15	1.2021,0.0595,3.6753,4.4491,0.0268
our_model	Round_3_Replicate_9	-1389.91	2789.82	156.7	19876.88	0.951,0.1365,5.501,1.1455,0.0665
our_model	Round_3_Replicate_10	-1376.53	2763.06	135.02	19945.59	1.196,0.0725,4.2508,3.6353,0.0341
our_model	Round_4_Replicate_1	-1315.47	2640.94	9.05	19996.92	1.022,0.093,4.8109,3.0997,0.0473
our_model	Round_4_Replicate_2	-1311.52	2633.04	1.17	20036.69	0.9905,0.0972,5.0042,2.5715,0.0484
our_model	Round_4_Replicate_3	-1320.96	2651.92	20.15	20034.29	1.0022,0.0935,4.8655,2.1272,0.0437
our_model	Round_4_Replicate_4	-1324.34	2658.68	26.8	20005.15	0.9596,0.1138,5.3269,1.8209,0.0563
our_model	Round_4_Replicate_5	-1322.91	2655.82	24.09	20035.74	1.0195,0.087,4.6935,3.0687,0.0424
our_model	Round_4_Replicate_6	-1330.83	2671.66	40.55	20140.79	0.9943,0.0825,4.9739,3.3467,0.041
