19606   , -78453.5    , array([ 2.1704     ,  4.27718    ,  3.24574e-32,  2.57052e-70,  0.000973383])
19607   , -78453.5    , array([ 2.1704     ,  4.27718    ,  3.24574e-32,  2.57052e-70,  0.000973383])
19608   , -78565.2    , array([ 3.1704     ,  4.27718    ,  3.24574e-32,  2.57052e-70,  0.000973383])
19609   , -77438.1    , array([ 0.552367   ,  4.27718    ,  3.24574e-32,  2.57052e-70,  0.000973383])
19611   , -77438.1    , array([ 0.552367   ,  4.27718    ,  3.24574e-32,  2.57052e-70,  0.000973383])
19613   , -78153.2    , array([ 1.1704     ,  4.27718    ,  3.24574e-32,  2.57052e-70,  0.000973383])
19614   , -77921.7    , array([ 0.861375   ,  4.27718    ,  3.24574e-32,  2.57052e-70,  0.000973383])
19615   , -74613.7    , array([ 0.170401   ,  4.27718    ,  3.24574e-32,  2.57052e-70,  0.000973383])
19617   , -76460.8    , array([ 0.316299   ,  4.27718    ,  3.24574e-32,  2.57052e-70,  0.000973383])
19618   , -70667.2    , array([ 0.0802313  ,  4.27718    ,  3.24574e-32,  2.57052e-70,  0.000973383])
19619   , -60066.8    , array([ 0.0245033  ,  4.27718    ,  3.24574e-32,  2.57052e-70,  0.000973383])
19621   , -66216      , array([ 0.0459622  ,  4.27718    ,  3.24574e-32,  2.57052e-70,  0.000973383])
19622   , -60066.8    , array([ 0.0245033  ,  4.27718    ,  3.24574e-32,  2.57052e-70,  0.000973383])
19623   , -60099.6    , array([ 0.0245033  ,  5.27718    ,  3.24574e-32,  2.57052e-70,  0.000973383])
19624   , -59961.7    , array([ 0.0245033  ,  2.65915    ,  3.24574e-32,  2.57052e-70,  0.000973383])
19625   , -45107.7    , array([ 0.0245033  ,  0.0411162  ,  3.24574e-32,  2.57052e-70,  0.000973383])
19627   , -45107.7    , array([ 0.0245033  ,  0.0411162  ,  3.24574e-32,  2.57052e-70,  0.000973383])
19629   , -59532.2    , array([ 0.0245033  ,  1.04112    ,  3.24574e-32,  2.57052e-70,  0.000973383])
19630   , -58886.7    , array([ 0.0245033  ,  0.540811   ,  3.24574e-32,  2.57052e-70,  0.000973383])
19633   , -57144.2    , array([ 0.0245033  ,  0.231982   ,  3.24574e-32,  2.57052e-70,  0.000973383])
19635   , -54148.9    , array([ 0.0245033  ,  0.114021   ,  3.24574e-32,  2.57052e-70,  0.000973383])
19637   , -45107.7    , array([ 0.0245033  ,  0.0411162  ,  3.24574e-32,  2.57052e-70,  0.000973383])
19638   , -45121.4    , array([ 0.0245033  ,  0.0411162  ,  1          ,  2.57052e-70,  0.000973383])
19640   , -45107.7    , array([ 0.0245033  ,  0.0411162  ,  3.24574e-32,  2.57052e-70,  0.000973383])
19642   , -45112.9    , array([ 0.0245033  ,  0.0411162  ,  0.381966   ,  2.57052e-70,  0.000973383])
19643   , -45110.3    , array([ 0.0245033  ,  0.0411162  ,  0.190983   ,  2.57052e-70,  0.000973383])
19646   , -45108.7    , array([ 0.0245033  ,  0.0411162  ,  0.072949   ,  2.57052e-70,  0.000973383])
19648   , -45108.1    , array([ 0.0245033  ,  0.0411162  ,  0.027864   ,  2.57052e-70,  0.000973383])
19650   , -45107.9    , array([ 0.0245033  ,  0.0411162  ,  0.0106431  ,  2.57052e-70,  0.000973383])
19652   , -45107.8    , array([ 0.0245033  ,  0.0411162  ,  0.00406531 ,  2.57052e-70,  0.000973383])
19654   , -45107.7    , array([ 0.0245033  ,  0.0411162  ,  0.00155281 ,  2.57052e-70,  0.000973383])
19656   , -45107.7    , array([ 0.0245033  ,  0.0411162  ,  0.00059312 ,  2.57052e-70,  0.000973383])
19658   , -45107.7    , array([ 0.0245033  ,  0.0411162  ,  0.000226552,  2.57052e-70,  0.000973383])
19660   , -45107.7    , array([ 0.0245033  ,  0.0411162  ,  8.65351e-05,  2.57052e-70,  0.000973383])
19662   , -45107.7    , array([ 0.0245033  ,  0.0411162  ,  3.30535e-05,  2.57052e-70,  0.000973383])
19664   , -45107.7    , array([ 0.0245033  ,  0.0411162  ,  1.26253e-05,  2.57052e-70,  0.000973383])
19666   , -45107.7    , array([ 0.0245033  ,  0.0411162  ,  4.82244e-06,  2.57052e-70,  0.000973383])
19668   , -45107.7    , array([ 0.0245033  ,  0.0411162  ,  1.84201e-06,  2.57052e-70,  0.000973383])
19670   , -45107.7    , array([ 0.0245033  ,  0.0411162  ,  7.03584e-07,  2.57052e-70,  0.000973383])
19672   , -45107.7    , array([ 0.0245033  ,  0.0411162  ,  2.68745e-07,  2.57052e-70,  0.000973383])
19674   , -45107.7    , array([ 0.0245033  ,  0.0411162  ,  1.02651e-07,  2.57052e-70,  0.000973383])
19676   , -45107.7    , array([ 0.0245033  ,  0.0411162  ,  3.92094e-08,  2.57052e-70,  0.000973383])
