20567   , -79089.4    , array([ 0.285361   ,  3.92577    ,  0.000143456,  1.46906e-82,  3.3912e-21 ])
20588   , -79089.4    , array([ 2.87329    ,  6.39791    ,  0.000143456,  1.46906e-82,  3.3912e-21 ])
20589   , -79089.4    , array([ 2.87329    ,  6.45363    ,  0.000143456,  1.46906e-82,  3.3912e-21 ])
20590   , -79089.4    , array([ 2.87329    ,  6.48808    ,  0.000143456,  1.46906e-82,  3.3912e-21 ])
20591   , -79089.4    , array([ 2.87329    ,  6.5137     ,  0.000143456,  1.46906e-82,  3.3912e-21 ])
20592   , -79089.4    , array([ 2.87329    ,  6.5137     ,  0.000143456,  1.46906e-82,  3.3912e-21 ])
20593   , -79089.4    , array([ 2.87329    ,  6.5137     ,  1.00014    ,  1.46906e-82,  3.3912e-21 ])
20594   , -79089.4    , array([ 2.87329    ,  6.5137     ,  2.61818    ,  1.46906e-82,  3.3912e-21 ])
20595   , -79089.4    , array([ 2.87329    ,  6.5137     ,  1.00014    ,  1.46906e-82,  3.3912e-21 ])
20596   , -79089.4    , array([ 2.87329    ,  6.5137     ,  1.61818    ,  1.46906e-82,  3.3912e-21 ])
20597   , -79089.4    , array([ 2.87329    ,  6.5137     ,  2.00014    ,  1.46906e-82,  3.3912e-21 ])
20598   , -79089.4    , array([ 2.87329    ,  6.5137     ,  2.23621    ,  1.46906e-82,  3.3912e-21 ])
20599   , -79089.4    , array([ 2.87329    ,  6.5137     ,  2.38211    ,  1.46906e-82,  3.3912e-21 ])
20600   , -79089.4    , array([ 2.87329    ,  6.5137     ,  2.47228    ,  1.46906e-82,  3.3912e-21 ])
20601   , -79089.4    , array([ 2.87329    ,  6.5137     ,  2.52801    ,  1.46906e-82,  3.3912e-21 ])
20602   , -79089.4    , array([ 2.87329    ,  6.5137     ,  2.56245    ,  1.46906e-82,  3.3912e-21 ])
20603   , -79089.4    , array([ 2.87329    ,  6.5137     ,  2.58807    ,  1.46906e-82,  3.3912e-21 ])
20604   , -79089.4    , array([ 2.87329    ,  6.5137     ,  2.58807    ,  1.46906e-82,  3.3912e-21 ])
20605   , -79089.4    , array([ 2.87329    ,  6.5137     ,  2.58807    ,  1          ,  3.3912e-21 ])
20606   , -79089.4    , array([ 2.87329    ,  6.5137     ,  2.58807    ,  2.61803    ,  3.3912e-21 ])
20607   , -79089.4    , array([ 2.87329    ,  6.5137     ,  2.58807    ,  1          ,  3.3912e-21 ])
20608   , -79089.4    , array([ 2.87329    ,  6.5137     ,  2.58807    ,  1.61803    ,  3.3912e-21 ])
20609   , -79089.4    , array([ 2.87329    ,  6.5137     ,  2.58807    ,  2          ,  3.3912e-21 ])
20610   , -79089.4    , array([ 2.87329    ,  6.5137     ,  2.58807    ,  2.23607    ,  3.3912e-21 ])
20611   , -79089.4    , array([ 2.87329    ,  6.5137     ,  2.58807    ,  2.38197    ,  3.3912e-21 ])
20612   , -79089.4    , array([ 2.87329    ,  6.5137     ,  2.58807    ,  2.47214    ,  3.3912e-21 ])
20613   , -79089.4    , array([ 2.87329    ,  6.5137     ,  2.58807    ,  2.52786    ,  3.3912e-21 ])
20614   , -79089.4    , array([ 2.87329    ,  6.5137     ,  2.58807    ,  2.56231    ,  3.3912e-21 ])
20615   , -79089.4    , array([ 2.87329    ,  6.5137     ,  2.58807    ,  2.58793    ,  3.3912e-21 ])
20616   , -79089.4    , array([ 2.87329    ,  6.5137     ,  2.58807    ,  2.58793    ,  3.3912e-21 ])
20617   , -71429.9    , array([ 2.87329    ,  6.5137     ,  2.58807    ,  2.58793    ,  1          ])
20618   , -71202.8    , array([ 2.87329    ,  6.5137     ,  2.58807    ,  2.58793    ,  2.61803    ])
20619   , -72389.3    , array([ 2.87329    ,  6.5137     ,  2.58807    ,  2.58793    ,  1.83345    ])
20620   , -71429.9    , array([ 2.87329    ,  6.5137     ,  2.58807    ,  2.58793    ,  1          ])
20621   , -68612.5    , array([ 2.87329    ,  6.5137     ,  2.58807    ,  2.58793    ,  0.618034   ])
20622   , -65005.9    , array([ 2.87329    ,  6.5137     ,  2.58807    ,  2.58793    ,  0.381966   ])
20623   , -62051.5    , array([ 2.87329    ,  6.5137     ,  2.58807    ,  2.58793    ,  0.236068   ])
20624   , -61028.8    , array([ 2.87329    ,  6.5137     ,  2.58807    ,  2.58793    ,  0.145898   ])
20625   , -67130      , array([ 2.87329    ,  6.5137     ,  2.58807    ,  2.58793    ,  0.0406914  ])
20626   , -61613.2    , array([ 2.87329    ,  6.5137     ,  2.58807    ,  2.58793    ,  0.105713   ])
20627   , -61056.3    , array([ 2.87329    ,  6.5137     ,  2.58807    ,  2.58793    ,  0.162424   ])
20628   , -61025.1    , array([ 2.87329    ,  6.5137     ,  2.58807    ,  2.58793    ,  0.151245   ])
20629   , -61024.8    , array([ 2.87329    ,  6.5137     ,  2.58807    ,  2.58793    ,  0.149733   ])
20630   , -61025.6    , array([ 2.87329    ,  6.5137     ,  2.58807    ,  2.58793    ,  0.148236   ])
20631   , -83858.7    , array([ 5.46122    ,  9.10163    ,  5.176      ,  5.17586    ,  0.299466   ])
20632   , -61024.8    , array([ 2.87329    ,  6.5137     ,  2.58807    ,  2.58793    ,  0.149733   ])
20633   , -64359.3    , array([ 3.87329    ,  6.5137     ,  2.58807    ,  2.58793    ,  0.149733   ])
20634   , -51723.1    , array([ 1.25526    ,  6.5137     ,  2.58807    ,  2.58793    ,  0.149733   ])
20636   , -51723.1    , array([ 1.25526    ,  6.5137     ,  2.58807    ,  2.58793    ,  0.149733   ])
20637   , -60735      , array([ 0.255256   ,  6.5137     ,  2.58807    ,  2.58793    ,  0.149733   ])
20638   , -55988.7    , array([ 1.87329    ,  6.5137     ,  2.58807    ,  2.58793    ,  0.149733   ])
20639   , -51415.1    , array([ 1.2134     ,  6.5137     ,  2.58807    ,  2.58793    ,  0.149733   ])
20640   , -49014.2    , array([ 0.847422   ,  6.5137     ,  2.58807    ,  2.58793    ,  0.149733   ])
20641   , -48669.7    , array([ 0.621235   ,  6.5137     ,  2.58807    ,  2.58793    ,  0.149733   ])
20642   , -48606.8    , array([ 0.64479    ,  6.5137     ,  2.58807    ,  2.58793    ,  0.149733   ])
20643   , -48572.2    , array([ 0.697518   ,  6.5137     ,  2.58807    ,  2.58793    ,  0.149733   ])
20644   , -48664.9    , array([ 0.754776   ,  6.5137     ,  2.58807    ,  2.58793    ,  0.149733   ])
20645   , -48593.6    , array([ 0.719275   ,  6.5137     ,  2.58807    ,  2.58793    ,  0.149733   ])
20646   , -48570.4    , array([ 0.67576    ,  6.5137     ,  2.58807    ,  2.58793    ,  0.149733   ])
20647   , -48570.4    , array([ 0.67576    ,  6.5137     ,  2.58807    ,  2.58793    ,  0.149733   ])
20648   , -49379.8    , array([ 0.67576    ,  7.5137     ,  2.58807    ,  2.58793    ,  0.149733   ])
20649   , -46638.7    , array([ 0.67576    ,  4.89567    ,  2.58807    ,  2.58793    ,  0.149733   ])
20650   , -38913.4    , array([ 0.67576    ,  2.27763    ,  2.58807    ,  2.58793    ,  0.149733   ])
20652   , -38913.4    , array([ 0.67576    ,  2.27763    ,  2.58807    ,  2.58793    ,  0.149733   ])
20653   , -18410.5    , array([ 0.67576    ,  0.659598   ,  2.58807    ,  2.58793    ,  0.149733   ])
20655   , -32571.3    , array([ 0.67576    ,  1.46845    ,  2.58807    ,  2.58793    ,  0.149733   ])
20656   , -5616.96    , array([ 0.67576    ,  0.277632   ,  2.58807    ,  2.58793    ,  0.149733   ])
20657   , -31299.2    , array([ 0.67576    ,  0.0415637  ,  2.58807    ,  2.58793    ,  0.149733   ])
20658   , -9853.49    , array([ 0.67576    ,  0.395872   ,  2.58807    ,  2.58793    ,  0.149733   ])
20659   , -3673.9     , array([ 0.67576    ,  0.187462   ,  2.58807    ,  2.58793    ,  0.149733   ])
20660   , -5591.35    , array([ 0.67576    ,  0.124199   ,  2.58807    ,  2.58793    ,  0.149733   ])
20661   , -3673.9     , array([ 0.67576    ,  0.187462   ,  2.58807    ,  2.58793    ,  0.149733   ])
20662   , -2828.07    , array([ 0.67576    ,  0.187462   ,  3.58807    ,  2.58793    ,  0.149733   ])
20663   , -2282.47    , array([ 0.67576    ,  0.187462   ,  5.20611    ,  2.58793    ,  0.149733   ])
20664   , -2277.06    , array([ 0.67576    ,  0.187462   ,  5.26489    ,  2.58793    ,  0.149733   ])
20665   , -2270.1     , array([ 0.67576    ,  0.187462   ,  5.35999    ,  2.58793    ,  0.149733   ])
20666   , -2261.95    , array([ 0.67576    ,  0.187462   ,  5.61178    ,  2.58793    ,  0.149733   ])
20667   , -2278.27    , array([ 0.67576    ,  0.187462   ,  6.01917    ,  2.58793    ,  0.149733   ])
20668   , -2261.95    , array([ 0.67576    ,  0.187462   ,  5.61178    ,  2.58793    ,  0.149733   ])
20669   , -2264.04    , array([ 0.67576    ,  0.187462   ,  5.76739    ,  2.58793    ,  0.149733   ])
20670   , -2263.34    , array([ 0.67576    ,  0.187462   ,  5.5156     ,  2.58793    ,  0.149733   ])
20671   , -2261.94    , array([ 0.67576    ,  0.187462   ,  5.64201    ,  2.58793    ,  0.149733   ])
20672   , -2262.14    , array([ 0.67576    ,  0.187462   ,  5.67255    ,  2.58793    ,  0.149733   ])
20673   , -2261.94    , array([ 0.67576    ,  0.187462   ,  5.64201    ,  2.58793    ,  0.149733   ])
20674   , -2830.13    , array([ 0.67576    ,  0.187462   ,  5.64201    ,  3.58793    ,  0.149733   ])
20675   , -2548.4     , array([ 0.67576    ,  0.187462   ,  5.64201    ,  0.969895   ,  0.149733   ])
20676   , -2261.94    , array([ 0.67576    ,  0.187462   ,  5.64201    ,  2.58793    ,  0.149733   ])
20677   , -2137.44    , array([ 0.67576    ,  0.187462   ,  5.64201    ,  1.96989    ,  0.149733   ])
20678   , -2185.33    , array([ 0.67576    ,  0.187462   ,  5.64201    ,  1.58793    ,  0.149733   ])
20679   , -2137.54    , array([ 0.67576    ,  0.187462   ,  5.64201    ,  1.97608    ,  0.149733   ])
20680   , -2137.27    , array([ 0.67576    ,  0.187462   ,  5.64201    ,  1.94965    ,  0.149733   ])
20681   , -2143.85    , array([ 0.67576    ,  0.187462   ,  5.64201    ,  1.81149    ,  0.149733   ])
20682   , -2137.28    , array([ 0.67576    ,  0.187462   ,  5.64201    ,  1.94327    ,  0.149733   ])
20683   , -2137.29    , array([ 0.67576    ,  0.187462   ,  5.64201    ,  1.95603    ,  0.149733   ])
20684   , -2137.27    , array([ 0.67576    ,  0.187462   ,  5.64201    ,  1.94965    ,  0.149733   ])
20685   , -5691.2     , array([ 0.67576    ,  0.187462   ,  5.64201    ,  1.94965    ,  1.14973    ])
20687   , -2137.27    , array([ 0.67576    ,  0.187462   ,  5.64201    ,  1.94965    ,  0.149733   ])
20689   , -4417.68    , array([ 0.67576    ,  0.187462   ,  5.64201    ,  1.94965    ,  0.531699   ])
20690   , -3565.83    , array([ 0.67576    ,  0.187462   ,  5.64201    ,  1.94965    ,  0.340698   ])
20692   , -4526.88    , array([ 0.67576    ,  0.187462   ,  5.64201    ,  1.94965    ,  0.0595631  ])
20693   , -2684.77    , array([ 0.67576    ,  0.187462   ,  5.64201    ,  1.94965    ,  0.222675   ])
20694   , -2128.83    , array([ 0.67576    ,  0.187462   ,  5.64201    ,  1.94965    ,  0.115291   ])
20695   , -2085.75    , array([ 0.67576    ,  0.187462   ,  5.64201    ,  1.94965    ,  0.130701   ])
20696   , -2086.15    , array([ 0.67576    ,  0.187462   ,  5.64201    ,  1.94965    ,  0.131746   ])
20697   , -2085.68    , array([ 0.67576    ,  0.187462   ,  5.64201    ,  1.94965    ,  0.130235   ])
20698   , -2085.68    , array([ 0.67576    ,  0.187462   ,  5.64201    ,  1.94965    ,  0.130035   ])
20699   , -2085.68    , array([ 0.67576    ,  0.187462   ,  5.64201    ,  1.94965    ,  0.129838   ])
20701   , -2085.68    , array([ 0.67576    ,  0.187462   ,  5.64201    ,  1.94965    ,  0.130035   ])
20702   , -2724.31    , array([ 1.67576    ,  0.187462   ,  5.64201    ,  1.94965    ,  0.130035   ])
20704   , -2085.68    , array([ 0.67576    ,  0.187462   ,  5.64201    ,  1.94965    ,  0.130035   ])
20705   , -60454.4    , array([ 0.0577259  ,  0.187462   ,  5.64201    ,  1.94965    ,  0.130035   ])
20706   , -1929       , array([ 1.05773    ,  0.187462   ,  5.64201    ,  1.94965    ,  0.130035   ])
20707   , -1838.24    , array([ 0.868924   ,  0.187462   ,  5.64201    ,  1.94965    ,  0.130035   ])
20708   , -1840.71    , array([ 0.91121    ,  0.187462   ,  5.64201    ,  1.94965    ,  0.130035   ])
20709   , -1837.56    , array([ 0.879901   ,  0.187462   ,  5.64201    ,  1.94965    ,  0.130035   ])
20710   , -1837.54    , array([ 0.882429   ,  0.187462   ,  5.64201    ,  1.94965    ,  0.130035   ])
20711   , -1837.57    , array([ 0.884496   ,  0.187462   ,  5.64201    ,  1.94965    ,  0.130035   ])
20712   , -1837.54    , array([ 0.882429   ,  0.187462   ,  5.64201    ,  1.94965    ,  0.130035   ])
20713   , -30410.5    , array([ 0.882429   ,  1.18746    ,  5.64201    ,  1.94965    ,  0.130035   ])
20715   , -1837.54    , array([ 0.882429   ,  0.187462   ,  5.64201    ,  1.94965    ,  0.130035   ])
20717   , -16076.2    , array([ 0.882429   ,  0.569428   ,  5.64201    ,  1.94965    ,  0.130035   ])
20718   , -8671.27    , array([ 0.882429   ,  0.37833    ,  5.64201    ,  1.94965    ,  0.130035   ])
20720   , -6886.91    , array([ 0.882429   ,  0.0972918  ,  5.64201    ,  1.94965    ,  0.130035   ])
20721   , -2684.31    , array([ 0.882429   ,  0.228092   ,  5.64201    ,  1.94965    ,  0.130035   ])
20722   , -1864.72    , array([ 0.882429   ,  0.190039   ,  5.64201    ,  1.94965    ,  0.130035   ])
20723   , -1793.57    , array([ 0.882429   ,  0.169265   ,  5.64201    ,  1.94965    ,  0.130035   ])
20724   , -2414.53    , array([ 0.882429   ,  0.141774   ,  5.64201    ,  1.94965    ,  0.130035   ])
20725   , -1776.57    , array([ 0.882429   ,  0.175275   ,  5.64201    ,  1.94965    ,  0.130035   ])
20726   , -1776.6     , array([ 0.882429   ,  0.175556   ,  5.64201    ,  1.94965    ,  0.130035   ])
20727   , -1776.58    , array([ 0.882429   ,  0.175153   ,  5.64201    ,  1.94965    ,  0.130035   ])
20728   , -1776.58    , array([ 0.882429   ,  0.175397   ,  5.64201    ,  1.94965    ,  0.130035   ])
20729   , -1776.57    , array([ 0.882429   ,  0.175275   ,  5.64201    ,  1.94965    ,  0.130035   ])
20730   , -1922.01    , array([ 0.882429   ,  0.175275   ,  6.64201    ,  1.94965    ,  0.130035   ])
20731   , -1981.33    , array([ 0.882429   ,  0.175275   ,  4.02398    ,  1.94965    ,  0.130035   ])
20732   , -1776.57    , array([ 0.882429   ,  0.175275   ,  5.64201    ,  1.94965    ,  0.130035   ])
20733   , -1781.23    , array([ 0.882429   ,  0.175275   ,  5.02398    ,  1.94965    ,  0.130035   ])
20734   , -1811.68    , array([ 0.882429   ,  0.175275   ,  6.02398    ,  1.94965    ,  0.130035   ])
20735   , -1768.73    , array([ 0.882429   ,  0.175275   ,  5.3709     ,  1.94965    ,  0.130035   ])
20736   , -1768.72    , array([ 0.882429   ,  0.175275   ,  5.36819    ,  1.94965    ,  0.130035   ])
20737   , -1768.72    , array([ 0.882429   ,  0.175275   ,  5.36459    ,  1.94965    ,  0.130035   ])
20738   , -1770.52    , array([ 0.882429   ,  0.175275   ,  5.23449    ,  1.94965    ,  0.130035   ])
20739   , -1768.72    , array([ 0.882429   ,  0.175275   ,  5.36181    ,  1.94965    ,  0.130035   ])
20740   , -1768.72    , array([ 0.882429   ,  0.175275   ,  5.36459    ,  1.94965    ,  0.130035   ])
20741   , -1937.21    , array([ 0.882429   ,  0.175275   ,  5.36459    ,  2.94965    ,  0.130035   ])
20742   , -3068.55    , array([ 0.882429   ,  0.175275   ,  5.36459    ,  0.331618   ,  0.130035   ])
20743   , -1768.72    , array([ 0.882429   ,  0.175275   ,  5.36459    ,  1.94965    ,  0.130035   ])
20744   , -1955.4     , array([ 0.882429   ,  0.175275   ,  5.36459    ,  1.33162    ,  0.130035   ])
20745   , -1776.3     , array([ 0.882429   ,  0.175275   ,  5.36459    ,  2.33162    ,  0.130035   ])
20746   , -1762.07    , array([ 0.882429   ,  0.175275   ,  5.36459    ,  2.10982    ,  0.130035   ])
20747   , -1762.05    , array([ 0.882429   ,  0.175275   ,  5.36459    ,  2.10478    ,  0.130035   ])
20748   , -1762.05    , array([ 0.882429   ,  0.175275   ,  5.36459    ,  2.10185    ,  0.130035   ])
20749   , -1762.05    , array([ 0.882429   ,  0.175275   ,  5.36459    ,  2.10033    ,  0.130035   ])
20750   , -1762.05    , array([ 0.882429   ,  0.175275   ,  5.36459    ,  2.10185    ,  0.130035   ])
20751   , -6690.66    , array([ 0.882429   ,  0.175275   ,  5.36459    ,  2.10185    ,  1.13004    ])
20753   , -1762.05    , array([ 0.882429   ,  0.175275   ,  5.36459    ,  2.10185    ,  0.130035   ])
20755   , -5067.11    , array([ 0.882429   ,  0.175275   ,  5.36459    ,  2.10185    ,  0.512001   ])
20756   , -3818.38    , array([ 0.882429   ,  0.175275   ,  5.36459    ,  2.10185    ,  0.320991   ])
20758   , -7502.78    , array([ 0.882429   ,  0.175275   ,  5.36459    ,  2.10185    ,  0.0398653  ])
20759   , -2561.29    , array([ 0.882429   ,  0.175275   ,  5.36459    ,  2.10185    ,  0.202974   ])
20760   , -1828.1     , array([ 0.882429   ,  0.175275   ,  5.36459    ,  2.10185    ,  0.0955934  ])
20761   , -1717.48    , array([ 0.882429   ,  0.175275   ,  5.36459    ,  2.10185    ,  0.120811   ])
20762   , -1708       , array([ 0.882429   ,  0.175275   ,  5.36459    ,  2.10185    ,  0.116397   ])
20763   , -1707.11    , array([ 0.882429   ,  0.175275   ,  5.36459    ,  2.10185    ,  0.113153   ])
20764   , -1706.79    , array([ 0.882429   ,  0.175275   ,  5.36459    ,  2.10185    ,  0.11421    ])
20765   , -1706.79    , array([ 0.882429   ,  0.175275   ,  5.36459    ,  2.10185    ,  0.114368   ])
20766   , -1706.8     , array([ 0.882429   ,  0.175275   ,  5.36459    ,  2.10185    ,  0.114052   ])
20767   , -1631.06    , array([ 1.0891     ,  0.163088   ,  5.08716    ,  2.25404    ,  0.0983852  ])
20768   , -1706.79    , array([ 0.882429   ,  0.175275   ,  5.36459    ,  2.10185    ,  0.11421    ])
20769   , -1631.06    , array([ 1.0891     ,  0.163088   ,  5.08716    ,  2.25404    ,  0.0983852  ])
20770   , -1709.64    , array([ 1.4235     ,  0.143369   ,  4.63827    ,  2.5003     ,  0.0727799  ])
20771   , -1631.06    , array([ 1.0891     ,  0.163088   ,  5.08716    ,  2.25404    ,  0.0983852  ])
20772   , -1637.46    , array([ 1.21683    ,  0.155556   ,  4.9157     ,  2.34811    ,  0.0886049  ])
20773   , -1642.97    , array([ 1.01016    ,  0.167743   ,  5.19313    ,  2.19591    ,  0.10443    ])
20774   , -1630.11    , array([ 1.12719    ,  0.160842   ,  5.03602    ,  2.2821     ,  0.0954683  ])
20775   , -1630.09    , array([ 1.12302    ,  0.161088   ,  5.04162    ,  2.27903    ,  0.0957875  ])
20776   , -1630.09    , array([ 1.12062    ,  0.161229   ,  5.04485    ,  2.27726    ,  0.0959718  ])
20777   , -1630.1     , array([ 1.11824    ,  0.16137    ,  5.04804    ,  2.2755     ,  0.0961541  ])
20778   , -1630.09    , array([ 1.12062    ,  0.161229   ,  5.04485    ,  2.27726    ,  0.0959718  ])
20779   , -8065.77    , array([ 1.12062    ,  0.161229   ,  5.04485    ,  2.27726    ,  1.09597    ])
20781   , -1630.09    , array([ 1.12062    ,  0.161229   ,  5.04485    ,  2.27726    ,  0.0959718  ])
20783   , -6039.72    , array([ 1.12062    ,  0.161229   ,  5.04485    ,  2.27726    ,  0.477938   ])
20784   , -4320.19    , array([ 1.12062    ,  0.161229   ,  5.04485    ,  2.27726    ,  0.286919   ])
20786   , -47040.3    , array([ 1.12062    ,  0.161229   ,  5.04485    ,  2.27726    ,  0.00580182 ])
20787   , -2555.26    , array([ 1.12062    ,  0.161229   ,  5.04485    ,  2.27726    ,  0.168907   ])
20788   , -2762.93    , array([ 1.12062    ,  0.161229   ,  5.04485    ,  2.27726    ,  0.0615299  ])
20789   , -1745.3     , array([ 1.12062    ,  0.161229   ,  5.04485    ,  2.27726    ,  0.117497   ])
20790   , -1685.17    , array([ 1.12062    ,  0.161229   ,  5.04485    ,  2.27726    ,  0.0879709  ])
20791   , -1627.92    , array([ 1.12062    ,  0.161229   ,  5.04485    ,  2.27726    ,  0.100277   ])
20792   , -1626.82    , array([ 1.12062    ,  0.161229   ,  5.04485    ,  2.27726    ,  0.0986104  ])
20793   , -1626.82    , array([ 1.12062    ,  0.161229   ,  5.04485    ,  2.27726    ,  0.0986963  ])
20794   , -1626.82    , array([ 1.12062    ,  0.161229   ,  5.04485    ,  2.27726    ,  0.0986652  ])
20795   , -1626.82    , array([ 1.12062    ,  0.161229   ,  5.04485    ,  2.27726    ,  0.0986383  ])
20796   , -1626.82    , array([ 1.12062    ,  0.161229   ,  5.04485    ,  2.27726    ,  0.0986652  ])
20797   , -33444.7    , array([ 1.12062    ,  1.16123    ,  5.04485    ,  2.27726    ,  0.0986652  ])
20799   , -1626.82    , array([ 1.12062    ,  0.161229   ,  5.04485    ,  2.27726    ,  0.0986652  ])
20801   , -18116.7    , array([ 1.12062    ,  0.543195   ,  5.04485    ,  2.27726    ,  0.0986652  ])
20802   , -9742.15    , array([ 1.12062    ,  0.352079   ,  5.04485    ,  2.27726    ,  0.0986652  ])
20804   , -10130.2    , array([ 1.12062    ,  0.0710595  ,  5.04485    ,  2.27726    ,  0.0986652  ])
20805   , -3048.81    , array([ 1.12062    ,  0.212987   ,  5.04485    ,  2.27726    ,  0.0986652  ])
20806   , -2046.32    , array([ 1.12062    ,  0.126788   ,  5.04485    ,  2.27726    ,  0.0986652  ])
20807   , -1595.91    , array([ 1.12062    ,  0.157247   ,  5.04485    ,  2.27726    ,  0.0986652  ])
20808   , -1581.81    , array([ 1.12062    ,  0.153311   ,  5.04485    ,  2.27726    ,  0.0986652  ])
20809   , -1581.02    , array([ 1.12062    ,  0.151885   ,  5.04485    ,  2.27726    ,  0.0986652  ])
20810   , -1580.99    , array([ 1.12062    ,  0.152111   ,  5.04485    ,  2.27726    ,  0.0986652  ])
20811   , -1580.99    , array([ 1.12062    ,  0.152202   ,  5.04485    ,  2.27726    ,  0.0986652  ])
20812   , -1580.99    , array([ 1.12062    ,  0.15202    ,  5.04485    ,  2.27726    ,  0.0986652  ])
20813   , -1580.99    , array([ 1.12062    ,  0.152111   ,  5.04485    ,  2.27726    ,  0.0986652  ])
20814   , -1705.71    , array([ 1.12062    ,  0.152111   ,  6.04485    ,  2.27726    ,  0.0986652  ])
20815   , -1722.2     , array([ 1.12062    ,  0.152111   ,  3.42681    ,  2.27726    ,  0.0986652  ])
20816   , -1580.99    , array([ 1.12062    ,  0.152111   ,  5.04485    ,  2.27726    ,  0.0986652  ])
20817   , -1578.38    , array([ 1.12062    ,  0.152111   ,  4.42681    ,  2.27726    ,  0.0986652  ])
20818   , -1609.92    , array([ 1.12062    ,  0.152111   ,  4.04485    ,  2.27726    ,  0.0986652  ])
20819   , -1571.77    , array([ 1.12062    ,  0.152111   ,  4.7115     ,  2.27726    ,  0.0986652  ])
20820   , -1571.77    , array([ 1.12062    ,  0.152111   ,  4.70816    ,  2.27726    ,  0.0986652  ])
20821   , -1571.77    , array([ 1.12062    ,  0.152111   ,  4.7048     ,  2.27726    ,  0.0986652  ])
20822   , -1572.74    , array([ 1.12062    ,  0.152111   ,  4.59862    ,  2.27726    ,  0.0986652  ])
20823   , -1571.77    , array([ 1.12062    ,  0.152111   ,  4.7014     ,  2.27726    ,  0.0986652  ])
20824   , -1571.77    , array([ 1.12062    ,  0.152111   ,  4.7048     ,  2.27726    ,  0.0986652  ])
20825   , -1702.89    , array([ 1.12062    ,  0.152111   ,  4.7048     ,  3.27726    ,  0.0986652  ])
20826   , -2335.77    , array([ 1.12062    ,  0.152111   ,  4.7048     ,  0.659222   ,  0.0986652  ])
20827   , -1571.77    , array([ 1.12062    ,  0.152111   ,  4.7048     ,  2.27726    ,  0.0986652  ])
20828   , -1682.56    , array([ 1.12062    ,  0.152111   ,  4.7048     ,  1.65922    ,  0.0986652  ])
20829   , -1582.9     , array([ 1.12062    ,  0.152111   ,  4.7048     ,  2.65922    ,  0.0986652  ])
20830   , -1569.42    , array([ 1.12062    ,  0.152111   ,  4.7048     ,  2.39833    ,  0.0986652  ])
20831   , -1569.4     , array([ 1.12062    ,  0.152111   ,  4.7048     ,  2.38988    ,  0.0986652  ])
20832   , -1569.4     , array([ 1.12062    ,  0.152111   ,  4.7048     ,  2.38792    ,  0.0986652  ])
20833   , -1569.4     , array([ 1.12062    ,  0.152111   ,  4.7048     ,  2.38681    ,  0.0986652  ])
20834   , -1569.4     , array([ 1.12062    ,  0.152111   ,  4.7048     ,  2.38792    ,  0.0986652  ])
20835   , -1550.37    , array([ 1.35881    ,  0.138066   ,  4.38506    ,  2.56333    ,  0.0804268  ])
