Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-1992.27	3994.54	1303.56	11565.04	1.7092,0.1373,1.7654,6.2108,30.0
our_model	Round_1_Replicate_2	-1979.78	3969.56	1271.66	12306.57	1.6377,0.1108,1.922,7.8031,30.0
our_model	Round_1_Replicate_3	-1400.33	2810.66	172.37	19503.14	1.072,0.1332,4.5751,2.3233,0.0711
our_model	Round_1_Replicate_4	-1376.44	2762.88	126.83	19671.25	1.0263,0.1273,4.7949,2.4869,0.0684
our_model	Round_1_Replicate_5	-1391.46	2792.92	155.78	19495.6	1.0858,0.1305,4.5028,2.3737,0.0694
our_model	Round_1_Replicate_6	-2102.85	4215.7	1525.03	5516.68	3.4364,0.3818,0.8206,2.1704,30.0
our_model	Round_1_Replicate_7	-2842.98	5695.96	2874.46	2113.55	8.3464,1.6469,0.3135,0.4707,30.0
our_model	Round_1_Replicate_8	-1509.83	3029.66	391.33	19177.16	2.0206,0.0873,3.0579,2.9495,0.0404
our_model	Round_1_Replicate_9	-1350.48	2710.96	79.59	20239.36	0.8635,0.113,5.7965,1.4782,0.0536
our_model	Round_1_Replicate_10	-2326.82	4663.64	1940.07	5989.48	3.0313,0.4471,0.8879,1.7987,30.0
our_model	Round_2_Replicate_1	-2163.85	4337.7	1648.11	33093.66	0.5357,0.0671,4.9827,11.6418,1.3382
our_model	Round_2_Replicate_2	-1783.98	3577.96	1047.82	20381.86	1.0424,0.0254,0.0114,11.0625,0.0109
our_model	Round_2_Replicate_3	-1716.78	3443.56	883.16	20378.18	1.0028,0.0297,1.0997,10.2672,0.0131
our_model	Round_2_Replicate_4	-2699.58	5409.16	2640.36	72132.36	0.2258,0.0375,14.6596,19.4864,0.5279
our_model	Round_2_Replicate_5	-1349.32	2708.64	78.35	20075.88	1.0365,0.0794,4.6044,2.703,0.0362
our_model	Round_2_Replicate_6	-1756.04	3522.08	866.55	18807.69	1.2063,0.1943,4.7583,0.6937,0.0968
our_model	Round_2_Replicate_7	-1474.18	2958.36	313.29	19887.74	1.036,0.0849,4.1159,6.7424,0.0554
our_model	Round_2_Replicate_8	-1328.53	2667.06	35.4	20048.04	1.0327,0.0845,4.7479,3.6103,0.0432
our_model	Round_2_Replicate_9	-1334.79	2679.58	47.84	20023.51	1.0281,0.0836,4.4559,3.1967,0.0396
our_model	Round_2_Replicate_10	-1553.21	3116.42	513.76	20062.34	1.3454,0.0455,2.6382,6.6147,0.0203
our_model	Round_3_Replicate_1	-1330.25	2670.5	38.8	20048.36	1.0264,0.0831,4.561,3.481,0.0414
our_model	Round_3_Replicate_2	-1721.0	3452.0	895.68	20351.49	1.0146,0.0311,0.6427,7.4366,0.013
our_model	Round_3_Replicate_3	-1522.32	3054.64	443.9	20264.6	1.005,0.049,3.0808,5.0046,0.0212
our_model	Round_3_Replicate_4	-1353.56	2717.12	86.79	20101.97	1.0224,0.076,4.4523,3.3467,0.0356
our_model	Round_3_Replicate_5	-1408.99	2827.98	196.89	20241.28	0.8303,0.1266,6.0001,1.0236,0.0588
our_model	Round_3_Replicate_6	-1525.14	3060.28	449.36	20272.77	1.0062,0.0476,3.0965,5.8709,0.0212
our_model	Round_3_Replicate_7	-1633.8	3277.6	680.21	20187.97	1.2027,0.0363,1.5127,9.6961,0.0164
our_model	Round_3_Replicate_8	-1536.59	3083.18	479.38	19933.6	1.5455,0.0507,2.797,4.8446,0.0221
our_model	Round_3_Replicate_9	-1321.29	2652.58	20.69	19795.85	1.0969,0.1035,4.8035,2.7242,0.0531
