163912  , -74702.3    , array([ 0.0232256  ,  0.123146   ,  1.2172e-05 ,  1.12987e-12,  0.000107003])
163913  , -74705.4    , array([ 0.0232488  ,  0.123146   ,  1.2172e-05 ,  1.12987e-12,  0.000107003])
163914  , -74703.2    , array([ 0.0232256  ,  0.123269   ,  1.2172e-05 ,  1.12987e-12,  0.000107003])
163915  , -74702.3    , array([ 0.0232256  ,  0.123146   ,  1.21841e-05,  1.12987e-12,  0.000107003])
163916  , -74702.3    , array([ 0.0232256  ,  0.123146   ,  1.2172e-05 ,  1.131e-12  ,  0.000107003])
163917  , -74698.2    , array([ 0.0232256  ,  0.123146   ,  1.2172e-05 ,  1.12987e-12,  0.00010711 ])
163918  , -74702.3    , array([ 0.0232256  ,  0.123146   ,  1.2172e-05 ,  1.12987e-12,  0.000107003])
163919  , -65582.3    , array([ 0.0126744  ,  0.102788   ,  1.2172e-05 ,  1.12987e-12,  0.000235249])
163920  , -65582.3    , array([ 0.0126744  ,  0.102788   ,  1.2172e-05 ,  1.12987e-12,  0.000235249])
163921  , -65590.5    , array([ 0.0126871  ,  0.102788   ,  1.2172e-05 ,  1.12987e-12,  0.000235249])
163922  , -65584.3    , array([ 0.0126744  ,  0.10289    ,  1.2172e-05 ,  1.12987e-12,  0.000235249])
163923  , -65582.3    , array([ 0.0126744  ,  0.102788   ,  1.21841e-05,  1.12987e-12,  0.000235249])
163924  , -65582.3    , array([ 0.0126744  ,  0.102788   ,  1.2172e-05 ,  1.131e-12  ,  0.000235249])
163925  , -65572      , array([ 0.0126744  ,  0.102788   ,  1.2172e-05 ,  1.12987e-12,  0.000235485])
163926  , -363150     , array([ 0.00112403 ,  0.0498917  ,  1.2172e-05 ,  1.12987e-12,  0.00549617 ])
163927  , -363150     , array([ 0.00112403 ,  0.0498917  ,  1.2172e-05 ,  1.12987e-12,  0.00549617 ])
163928  , -362899     , array([ 0.00112515 ,  0.0498917  ,  1.2172e-05 ,  1.12987e-12,  0.00549617 ])
163929  , -363165     , array([ 0.00112403 ,  0.0499416  ,  1.2172e-05 ,  1.12987e-12,  0.00549617 ])
163930  , -363150     , array([ 0.00112403 ,  0.0498917  ,  1.21841e-05,  1.12987e-12,  0.00549617 ])
163931  , -363150     , array([ 0.00112403 ,  0.0498917  ,  1.2172e-05 ,  1.131e-12  ,  0.00549617 ])
163932  , -363363     , array([ 0.00112403 ,  0.0498917  ,  1.2172e-05 ,  1.12987e-12,  0.00550167 ])
163933  , -52835.3    , array([ 0.0073986  ,  0.0875371  ,  1.2172e-05 ,  1.12987e-12,  0.000473809])
163934  , -52835.3    , array([ 0.0073986  ,  0.0875371  ,  1.2172e-05 ,  1.12987e-12,  0.000473809])
163935  , -52840.7    , array([ 0.00740601 ,  0.0875371  ,  1.2172e-05 ,  1.12987e-12,  0.000473809])
