18928   , -79089.4    , array([ 0.0508705  ,  2.24831    ,  2.02018e-47,  1.24384e-24,  6.27302e-71])
18929   , -79089.4    , array([ 0.0508705  ,  2.24831    ,  2.02018e-47,  1.24384e-24,  6.27302e-71])
18930   , -79089.4    , array([ 1.05087    ,  2.24831    ,  2.02018e-47,  1.24384e-24,  6.27302e-71])
18931   , -79089.4    , array([ 2.6689     ,  2.24831    ,  2.02018e-47,  1.24384e-24,  6.27302e-71])
18932   , -79089.4    , array([ 1.05087    ,  2.24831    ,  2.02018e-47,  1.24384e-24,  6.27302e-71])
18933   , -79089.4    , array([ 1.6689     ,  2.24831    ,  2.02018e-47,  1.24384e-24,  6.27302e-71])
18934   , -79089.4    , array([ 2.05087    ,  2.24831    ,  2.02018e-47,  1.24384e-24,  6.27302e-71])
18935   , -79089.4    , array([ 2.28694    ,  2.24831    ,  2.02018e-47,  1.24384e-24,  6.27302e-71])
18936   , -79089.4    , array([ 2.43284    ,  2.24831    ,  2.02018e-47,  1.24384e-24,  6.27302e-71])
18937   , -79089.4    , array([ 2.52301    ,  2.24831    ,  2.02018e-47,  1.24384e-24,  6.27302e-71])
18938   , -79089.4    , array([ 2.57873    ,  2.24831    ,  2.02018e-47,  1.24384e-24,  6.27302e-71])
18939   , -79089.4    , array([ 2.61318    ,  2.24831    ,  2.02018e-47,  1.24384e-24,  6.27302e-71])
18940   , -79089.4    , array([ 2.6388     ,  2.24831    ,  2.02018e-47,  1.24384e-24,  6.27302e-71])
18941   , -79089.4    , array([ 2.6388     ,  2.24831    ,  2.02018e-47,  1.24384e-24,  6.27302e-71])
18942   , -79089.4    , array([ 2.6388     ,  3.24831    ,  2.02018e-47,  1.24384e-24,  6.27302e-71])
18943   , -79089.4    , array([ 2.6388     ,  4.86634    ,  2.02018e-47,  1.24384e-24,  6.27302e-71])
18944   , -79089.4    , array([ 2.6388     ,  3.24831    ,  2.02018e-47,  1.24384e-24,  6.27302e-71])
18945   , -79089.4    , array([ 2.6388     ,  3.86634    ,  2.02018e-47,  1.24384e-24,  6.27302e-71])
18946   , -79089.4    , array([ 2.6388     ,  4.24831    ,  2.02018e-47,  1.24384e-24,  6.27302e-71])
18947   , -79089.4    , array([ 2.6388     ,  4.48438    ,  2.02018e-47,  1.24384e-24,  6.27302e-71])
18948   , -79089.4    , array([ 2.6388     ,  4.63028    ,  2.02018e-47,  1.24384e-24,  6.27302e-71])
18949   , -79089.4    , array([ 2.6388     ,  4.72045    ,  2.02018e-47,  1.24384e-24,  6.27302e-71])
18950   , -79089.4    , array([ 2.6388     ,  4.77617    ,  2.02018e-47,  1.24384e-24,  6.27302e-71])
18951   , -79089.4    , array([ 2.6388     ,  4.81062    ,  2.02018e-47,  1.24384e-24,  6.27302e-71])
18952   , -79089.4    , array([ 2.6388     ,  4.83624    ,  2.02018e-47,  1.24384e-24,  6.27302e-71])
