15317   , -2336.69    , array([ 0.0122096  ,  0.0135892  ,  1.11662e-13,  7.8863e-08 ])
15318   , -2336.69    , array([ 0.0122219  ,  0.0135892  ,  1.11662e-13,  7.8863e-08 ])
15319   , -2336.69    , array([ 0.0122096  ,  0.0136028  ,  1.11662e-13,  7.8863e-08 ])
15320   , -2336.69    , array([ 0.0122096  ,  0.0135892  ,  1.11774e-13,  7.8863e-08 ])
15321   , -2336.69    , array([ 0.0122096  ,  0.0135892  ,  1.11662e-13,  7.89419e-08])
15322   , -2336.69    , array([ 0.0122096  ,  0.0135892  ,  1.11662e-13,  7.8863e-08 ])
15323   , -2336.67    , array([ 0.0122096  ,  0.0121563  ,  1.11662e-13,  8.8035e-08 ])
15324   , -2336.67    , array([ 0.0122096  ,  0.0121563  ,  1.11662e-13,  8.8035e-08 ])
15325   , -2336.67    , array([ 0.0122219  ,  0.0121563  ,  1.11662e-13,  8.8035e-08 ])
15326   , -2336.67    , array([ 0.0122096  ,  0.0121685  ,  1.11662e-13,  8.8035e-08 ])
15327   , -2336.67    , array([ 0.0122096  ,  0.0121563  ,  1.11774e-13,  8.8035e-08 ])
15328   , -2336.67    , array([ 0.0122096  ,  0.0121563  ,  1.11662e-13,  8.8123e-08 ])
15329   , -2336.47    , array([ 0.0122096  ,  0.00778458 ,  1.11662e-13,  1.36704e-07])
15330   , -2336.47    , array([ 0.0122096  ,  0.00778458 ,  1.11662e-13,  1.36704e-07])
15331   , -2336.47    , array([ 0.0122218  ,  0.00778458 ,  1.11662e-13,  1.36704e-07])
15332   , -2336.47    , array([ 0.0122096  ,  0.00779237 ,  1.11662e-13,  1.36704e-07])
15333   , -2336.47    , array([ 0.0122096  ,  0.00778458 ,  1.11774e-13,  1.36704e-07])
15334   , -2336.47    , array([ 0.0122096  ,  0.00778458 ,  1.11662e-13,  1.36841e-07])
15335   , -2325.26    , array([ 0.0122096  ,  0.00130909 ,  1.11663e-13,  7.9486e-07 ])
15336   , -2325.26    , array([ 0.0122096  ,  0.00130909 ,  1.11663e-13,  7.9486e-07 ])
15337   , -2325.26    , array([ 0.0122218  ,  0.00130909 ,  1.11663e-13,  7.9486e-07 ])
15338   , -2325.27    , array([ 0.0122096  ,  0.0013104  ,  1.11663e-13,  7.9486e-07 ])
15339   , -2325.26    , array([ 0.0122096  ,  0.00130909 ,  1.11774e-13,  7.9486e-07 ])
15340   , -2325.25    , array([ 0.0122096  ,  0.00130909 ,  1.11663e-13,  7.95655e-07])
15347   , -2325.26    , array([ 0.0122096  ,  0.00130909 ,  1.11663e-13,  7.94861e-07])
15348   , -2325.26    , array([ 0.0122096  ,  0.00130909 ,  1.11663e-13,  7.94861e-07])
15349   , -2325.26    , array([ 0.0122218  ,  0.00130909 ,  1.11663e-13,  7.94861e-07])
15350   , -2325.27    , array([ 0.0122096  ,  0.0013104  ,  1.11663e-13,  7.94861e-07])
15351   , -2325.26    , array([ 0.0122096  ,  0.00130909 ,  1.11774e-13,  7.94861e-07])
15352   , -2325.25    , array([ 0.0122096  ,  0.00130909 ,  1.11663e-13,  7.95656e-07])
15353   , -2325.26    , array([ 0.0122096  ,  0.00130909 ,  1.11663e-13,  7.94863e-07])
15354   , -2325.26    , array([ 0.0122096  ,  0.00130909 ,  1.11663e-13,  7.94863e-07])
15355   , -2325.26    , array([ 0.0122218  ,  0.00130909 ,  1.11663e-13,  7.94863e-07])
15356   , -2325.27    , array([ 0.0122096  ,  0.00131039 ,  1.11663e-13,  7.94863e-07])
15357   , -2325.26    , array([ 0.0122096  ,  0.00130909 ,  1.11774e-13,  7.94863e-07])
15358   , -2325.25    , array([ 0.0122096  ,  0.00130909 ,  1.11663e-13,  7.95658e-07])
15365   , -2325.26    , array([ 0.0122096  ,  0.00130908 ,  1.11663e-13,  7.94863e-07])
15366   , -2325.26    , array([ 0.0122096  ,  0.00130908 ,  1.11663e-13,  7.94863e-07])
15367   , -2325.26    , array([ 0.0122218  ,  0.00130908 ,  1.11663e-13,  7.94863e-07])
15368   , -2325.27    , array([ 0.0122096  ,  0.00131039 ,  1.11663e-13,  7.94863e-07])
15369   , -2325.26    , array([ 0.0122096  ,  0.00130908 ,  1.11774e-13,  7.94863e-07])
15370   , -2325.25    , array([ 0.0122096  ,  0.00130908 ,  1.11663e-13,  7.95658e-07])
