7840    , -2332.9     , array([ 0.187117   ,  0.955433   ,  2.82944e-74,  0.00436171 ])
7841    , -2332.9     , array([ 0.187304   ,  0.955433   ,  2.82944e-74,  0.00436171 ])
7842    , -2332.98    , array([ 0.187117   ,  0.956389   ,  2.82944e-74,  0.00436171 ])
7843    , -2332.9     , array([ 0.187117   ,  0.955433   ,  2.83227e-74,  0.00436171 ])
7844    , -2332.89    , array([ 0.187117   ,  0.955433   ,  2.82944e-74,  0.00436608 ])
7845    , -2332.9     , array([ 0.187117   ,  0.955433   ,  2.82944e-74,  0.00436171 ])
7846    , -2190.53    , array([ 0.187117   ,  0.348337   ,  2.82944e-74,  0.00456291 ])
7847    , -2190.53    , array([ 0.187117   ,  0.348337   ,  2.82944e-74,  0.00456291 ])
7848    , -2190.53    , array([ 0.187304   ,  0.348337   ,  2.82944e-74,  0.00456291 ])
7849    , -2190.73    , array([ 0.187117   ,  0.348686   ,  2.82944e-74,  0.00456291 ])
7850    , -2190.53    , array([ 0.187117   ,  0.348337   ,  2.83227e-74,  0.00456291 ])
7851    , -2190.4     , array([ 0.187117   ,  0.348337   ,  2.82944e-74,  0.00456748 ])
7852    , -6205.28    , array([ 0.187117   ,  0.00615461 ,  2.82944e-74,  0.0054649  ])
7853    , -6205.28    , array([ 0.187117   ,  0.00615461 ,  2.82944e-74,  0.0054649  ])
7854    , -6205.28    , array([ 0.187304   ,  0.00615461 ,  2.82944e-74,  0.0054649  ])
7855    , -6201.42    , array([ 0.187117   ,  0.00616076 ,  2.82944e-74,  0.0054649  ])
7856    , -6205.28    , array([ 0.187117   ,  0.00615461 ,  2.83227e-74,  0.0054649  ])
7857    , -6208.66    , array([ 0.187117   ,  0.00615461 ,  2.82944e-74,  0.00547036 ])
7858    , -1967.75    , array([ 0.187117   ,  0.148227   ,  2.82944e-74,  0.00474053 ])
7859    , -1967.75    , array([ 0.187117   ,  0.148227   ,  2.82944e-74,  0.00474053 ])
7860    , -1967.75    , array([ 0.187304   ,  0.148227   ,  2.82944e-74,  0.00474053 ])
7861    , -1968.04    , array([ 0.187117   ,  0.148375   ,  2.82944e-74,  0.00474053 ])
7862    , -1967.75    , array([ 0.187117   ,  0.148227   ,  2.83227e-74,  0.00474053 ])
7863    , -1967.49    , array([ 0.187117   ,  0.148227   ,  2.82944e-74,  0.00474527 ])
7864    , -1806.64    , array([ 0.187117   ,  0.084864   ,  2.82944e-74,  0.00486017 ])
7865    , -1806.64    , array([ 0.187117   ,  0.084864   ,  2.82944e-74,  0.00486017 ])
7866    , -1806.64    , array([ 0.187304   ,  0.084864   ,  2.82944e-74,  0.00486017 ])
7867    , -1806.88    , array([ 0.187117   ,  0.0849489  ,  2.82944e-74,  0.00486017 ])
7868    , -1806.64    , array([ 0.187117   ,  0.084864   ,  2.83227e-74,  0.00486017 ])
7869    , -1806.4     , array([ 0.187117   ,  0.084864   ,  2.82944e-74,  0.00486504 ])
7870    , -1746.19    , array([ 0.187117   ,  0.0479333  ,  2.82944e-74,  0.00498586 ])
7871    , -1746.19    , array([ 0.187117   ,  0.0479333  ,  2.82944e-74,  0.00498586 ])
7872    , -1746.19    , array([ 0.187304   ,  0.0479333  ,  2.82944e-74,  0.00498586 ])
7873    , -1746.09    , array([ 0.187117   ,  0.0479813  ,  2.82944e-74,  0.00498586 ])
7874    , -1746.19    , array([ 0.187117   ,  0.0479333  ,  2.83227e-74,  0.00498586 ])
7875    , -1746.21    , array([ 0.187117   ,  0.0479333  ,  2.82944e-74,  0.00499085 ])
7876    , -1742       , array([ 0.187117   ,  0.0564907  ,  2.82944e-74,  0.00494939 ])
7877    , -1742       , array([ 0.187117   ,  0.0564907  ,  2.82944e-74,  0.00494939 ])
7878    , -1742       , array([ 0.187304   ,  0.0564907  ,  2.82944e-74,  0.00494939 ])
7879    , -1742.04    , array([ 0.187117   ,  0.0565472  ,  2.82944e-74,  0.00494939 ])
7880    , -1742       , array([ 0.187117   ,  0.0564907  ,  2.83227e-74,  0.00494939 ])
7881    , -1741.91    , array([ 0.187117   ,  0.0564907  ,  2.82944e-74,  0.00495434 ])
7888    , -1742       , array([ 0.187117   ,  0.0564892  ,  2.82944e-74,  0.00494946 ])
7889    , -1742       , array([ 0.187117   ,  0.0564892  ,  2.82944e-74,  0.00494946 ])
7890    , -1742       , array([ 0.187304   ,  0.0564892  ,  2.82944e-74,  0.00494946 ])
7891    , -1742.04    , array([ 0.187117   ,  0.0565457  ,  2.82944e-74,  0.00494946 ])
7892    , -1742       , array([ 0.187117   ,  0.0564892  ,  2.83227e-74,  0.00494946 ])
7893    , -1741.91    , array([ 0.187117   ,  0.0564892  ,  2.82944e-74,  0.00495441 ])
7894    , -1739.51    , array([ 0.187117   ,  0.0532215  ,  2.82944e-74,  0.00512119 ])
7895    , -1739.51    , array([ 0.187117   ,  0.0532215  ,  2.82944e-74,  0.00512119 ])
7896    , -1739.51    , array([ 0.187304   ,  0.0532215  ,  2.82944e-74,  0.00512119 ])
7897    , -1739.48    , array([ 0.187117   ,  0.0532747  ,  2.82944e-74,  0.00512119 ])
7898    , -1739.51    , array([ 0.187117   ,  0.0532215  ,  2.83227e-74,  0.00512119 ])
7899    , -1739.48    , array([ 0.187117   ,  0.0532215  ,  2.82944e-74,  0.00512631 ])
7900    , -1734.19    , array([ 0.187117   ,  0.0572132  ,  2.82944e-74,  0.00558407 ])
7901    , -1734.19    , array([ 0.187117   ,  0.0572132  ,  2.82944e-74,  0.00558407 ])
7902    , -1734.19    , array([ 0.187304   ,  0.0572132  ,  2.82944e-74,  0.00558407 ])
7903    , -1734.16    , array([ 0.187117   ,  0.0572705  ,  2.82944e-74,  0.00558407 ])
7904    , -1734.19    , array([ 0.187117   ,  0.0572132  ,  2.83227e-74,  0.00558407 ])
7905    , -1734.15    , array([ 0.187117   ,  0.0572132  ,  2.82944e-74,  0.00558965 ])
7906    , -1707.49    , array([ 0.187117   ,  0.0764073  ,  2.82944e-74,  0.0078935  ])
7907    , -1707.49    , array([ 0.187117   ,  0.0764073  ,  2.82944e-74,  0.0078935  ])
7908    , -1707.49    , array([ 0.187304   ,  0.0764073  ,  2.82944e-74,  0.0078935  ])
