330491  , -60195.7    , array([ 0.0055221  ,  0.900603   ,  2.37889e-28,  9.05086e-36,  0.000218838])
330492  , -60205.4    , array([ 0.00552762 ,  0.900603   ,  2.37889e-28,  9.05086e-36,  0.000218838])
330493  , -60195.9    , array([ 0.0055221  ,  0.901504   ,  2.37889e-28,  9.05086e-36,  0.000218838])
330494  , -60195.7    , array([ 0.0055221  ,  0.900603   ,  2.38127e-28,  9.05086e-36,  0.000218838])
330495  , -60195.7    , array([ 0.0055221  ,  0.900603   ,  2.37889e-28,  9.05991e-36,  0.000218838])
330496  , -60185.8    , array([ 0.0055221  ,  0.900603   ,  2.37889e-28,  9.05086e-36,  0.000219057])
330497  , -60195.7    , array([ 0.0055221  ,  0.900603   ,  2.37889e-28,  9.05086e-36,  0.000218838])
330498  , -58933.6    , array([ 0.00272531 ,  0.888582   ,  2.37889e-28,  9.05086e-36,  0.000450473])
330499  , -58933.6    , array([ 0.00272531 ,  0.888582   ,  2.37889e-28,  9.05086e-36,  0.000450473])
330500  , -58917.1    , array([ 0.00272804 ,  0.888582   ,  2.37889e-28,  9.05086e-36,  0.000450473])
330501  , -58933.9    , array([ 0.00272531 ,  0.889471   ,  2.37889e-28,  9.05086e-36,  0.000450473])
330502  , -58933.6    , array([ 0.00272531 ,  0.888582   ,  2.38127e-28,  9.05086e-36,  0.000450473])
330503  , -58933.6    , array([ 0.00272531 ,  0.888582   ,  2.37889e-28,  9.05991e-36,  0.000450473])
330504  , -58949.7    , array([ 0.00272531 ,  0.888582   ,  2.37889e-28,  9.05086e-36,  0.000450924])
330505  , -55734.7    , array([ 0.00423411 ,  0.896063   ,  2.37889e-28,  9.05086e-36,  0.000287107])
330506  , -55734.7    , array([ 0.00423411 ,  0.896063   ,  2.37889e-28,  9.05086e-36,  0.000287107])
330507  , -55740.4    , array([ 0.00423835 ,  0.896063   ,  2.37889e-28,  9.05086e-36,  0.000287107])
330508  , -55735      , array([ 0.00423411 ,  0.89696    ,  2.37889e-28,  9.05086e-36,  0.000287107])
330509  , -55734.7    , array([ 0.00423411 ,  0.896063   ,  2.38127e-28,  9.05086e-36,  0.000287107])
330510  , -55734.7    , array([ 0.00423411 ,  0.896063   ,  2.37889e-28,  9.05991e-36,  0.000287107])
330511  , -55728.8    , array([ 0.00423411 ,  0.896063   ,  2.37889e-28,  9.05086e-36,  0.000287394])
330519  , -55734.6    , array([ 0.00423493 ,  0.89581    ,  2.37889e-28,  9.05086e-36,  0.000287164])
330520  , -55734.6    , array([ 0.00423493 ,  0.89581    ,  2.37889e-28,  9.05086e-36,  0.000287164])
330521  , -55740.3    , array([ 0.00423917 ,  0.89581    ,  2.37889e-28,  9.05086e-36,  0.000287164])
330522  , -55734.8    , array([ 0.00423493 ,  0.896706   ,  2.37889e-28,  9.05086e-36,  0.000287164])
330523  , -55734.6    , array([ 0.00423493 ,  0.89581    ,  2.38127e-28,  9.05086e-36,  0.000287164])
330524  , -55734.6    , array([ 0.00423493 ,  0.89581    ,  2.37889e-28,  9.05991e-36,  0.000287164])
330525  , -55728.7    , array([ 0.00423493 ,  0.89581    ,  2.37889e-28,  9.05086e-36,  0.000287451])
330526  , -55734.5    , array([ 0.00423575 ,  0.895556   ,  2.37889e-28,  9.05086e-36,  0.000287221])
330527  , -55734.5    , array([ 0.00423575 ,  0.895556   ,  2.37889e-28,  9.05086e-36,  0.000287221])
330528  , -55740.1    , array([ 0.00423999 ,  0.895556   ,  2.37889e-28,  9.05086e-36,  0.000287221])
330529  , -55734.7    , array([ 0.00423575 ,  0.896452   ,  2.37889e-28,  9.05086e-36,  0.000287221])
330530  , -55734.5    , array([ 0.00423575 ,  0.895556   ,  2.38127e-28,  9.05086e-36,  0.000287221])
330531  , -55734.5    , array([ 0.00423575 ,  0.895556   ,  2.37889e-28,  9.05991e-36,  0.000287221])
330532  , -55728.5    , array([ 0.00423575 ,  0.895556   ,  2.37889e-28,  9.05086e-36,  0.000287508])
330540  , -55734.4    , array([ 0.00423596 ,  0.895493   ,  2.37889e-28,  9.05086e-36,  0.000287235])
330541  , -55734.4    , array([ 0.00423596 ,  0.895493   ,  2.37889e-28,  9.05086e-36,  0.000287235])
330542  , -55740.1    , array([ 0.00424019 ,  0.895493   ,  2.37889e-28,  9.05086e-36,  0.000287235])
330543  , -55734.6    , array([ 0.00423596 ,  0.896389   ,  2.37889e-28,  9.05086e-36,  0.000287235])
