144237  , -63000.8    , array([ 0.364178   ,  0.0260996  ,  1.90721e-26,  2.78072e-26,  0.0561783  ])
144238  , -62994.5    , array([ 0.364543   ,  0.0260996  ,  1.90721e-26,  2.78072e-26,  0.0561783  ])
144239  , -62924.3    , array([ 0.364178   ,  0.0261257  ,  1.90721e-26,  2.78072e-26,  0.0561783  ])
144240  , -63000.8    , array([ 0.364178   ,  0.0260996  ,  1.90912e-26,  2.78072e-26,  0.0561783  ])
144241  , -63000.8    , array([ 0.364178   ,  0.0260996  ,  1.90721e-26,  2.7835e-26 ,  0.0561783  ])
144242  , -63080.7    , array([ 0.364178   ,  0.0260996  ,  1.90721e-26,  2.78072e-26,  0.0562345  ])
144243  , -63000.8    , array([ 0.364178   ,  0.0260996  ,  1.90721e-26,  2.78072e-26,  0.0561783  ])
144244  , -5484.69    , array([ 0.385475   ,  0.0524131  ,  1.90721e-26,  2.78072e-26,  0.0271131  ])
144245  , -5484.69    , array([ 0.385475   ,  0.0524131  ,  1.90721e-26,  2.78072e-26,  0.0271131  ])
144246  , -5480.84    , array([ 0.385861   ,  0.0524131  ,  1.90721e-26,  2.78072e-26,  0.0271131  ])
144247  , -5473.65    , array([ 0.385475   ,  0.0524655  ,  1.90721e-26,  2.78072e-26,  0.0271131  ])
144248  , -5484.69    , array([ 0.385475   ,  0.0524131  ,  1.90912e-26,  2.78072e-26,  0.0271131  ])
144249  , -5484.69    , array([ 0.385475   ,  0.0524131  ,  1.90721e-26,  2.7835e-26 ,  0.0271131  ])
144250  , -5498.57    , array([ 0.385475   ,  0.0524131  ,  1.90721e-26,  2.78072e-26,  0.0271402  ])
144258  , -5462.4     , array([ 0.387407   ,  0.0523026  ,  1.90721e-26,  2.78072e-26,  0.0270613  ])
144259  , -5462.4     , array([ 0.387407   ,  0.0523026  ,  1.90721e-26,  2.78072e-26,  0.0270613  ])
144260  , -5458.6     , array([ 0.387794   ,  0.0523026  ,  1.90721e-26,  2.78072e-26,  0.0270613  ])
144261  , -5451.35    , array([ 0.387407   ,  0.0523549  ,  1.90721e-26,  2.78072e-26,  0.0270613  ])
144262  , -5462.4     , array([ 0.387407   ,  0.0523026  ,  1.90912e-26,  2.78072e-26,  0.0270613  ])
144263  , -5462.4     , array([ 0.387407   ,  0.0523026  ,  1.90721e-26,  2.7835e-26 ,  0.0270613  ])
144264  , -5476.26    , array([ 0.387407   ,  0.0523026  ,  1.90721e-26,  2.78072e-26,  0.0270884  ])
144265  , -4489.51    , array([ 0.558922   ,  0.0448019  ,  1.90721e-26,  2.78072e-26,  0.0235208  ])
144266  , -4489.51    , array([ 0.558922   ,  0.0448019  ,  1.90721e-26,  2.78072e-26,  0.0235208  ])
144267  , -4488.02    , array([ 0.559482   ,  0.0448019  ,  1.90721e-26,  2.78072e-26,  0.0235208  ])
144268  , -4477.37    , array([ 0.558922   ,  0.0448467  ,  1.90721e-26,  2.78072e-26,  0.0235208  ])
144269  , -4489.51    , array([ 0.558922   ,  0.0448019  ,  1.90912e-26,  2.78072e-26,  0.0235208  ])
144270  , -4489.51    , array([ 0.558922   ,  0.0448019  ,  1.90721e-26,  2.7835e-26 ,  0.0235208  ])
144271  , -4502.34    , array([ 0.558922   ,  0.0448019  ,  1.90721e-26,  2.78072e-26,  0.0235444  ])
144272  , -100439     , array([ 67.8348    ,  8.26149    ,  1.90721e-26,  2.78072e-26,  4.86836    ])
144273  , -100439     , array([ 67.8348    ,  8.26149    ,  1.90721e-26,  2.78072e-26,  4.86836    ])
144274  , -100450     , array([ 67.9027    ,  8.26149    ,  1.90721e-26,  2.78072e-26,  4.86836    ])
144275  , -100429     , array([ 67.8348    ,  8.26975    ,  1.90721e-26,  2.78072e-26,  4.86836    ])
