1272    , -2292.22    , array([ 0.941786   ,  0.602562   ,  6.24233e-68,  0.00363234 ])
1273    , -2292.22    , array([ 0.942728   ,  0.602562   ,  6.24233e-68,  0.00363234 ])
1274    , -2292.33    , array([ 0.941786   ,  0.603165   ,  6.24233e-68,  0.00363234 ])
1275    , -2292.22    , array([ 0.941786   ,  0.602562   ,  6.24858e-68,  0.00363234 ])
1276    , -2292.18    , array([ 0.941786   ,  0.602562   ,  6.24233e-68,  0.00363597 ])
1277    , -2292.22    , array([ 0.941786   ,  0.602562   ,  6.24233e-68,  0.00363234 ])
1278    , -2073.53    , array([ 0.941786   ,  0.235859   ,  6.24233e-68,  0.00528297 ])
1279    , -2073.53    , array([ 0.941786   ,  0.235859   ,  6.24233e-68,  0.00528297 ])
1280    , -2073.53    , array([ 0.942728   ,  0.235859   ,  6.24233e-68,  0.00528297 ])
1281    , -2073.8     , array([ 0.941786   ,  0.236095   ,  6.24233e-68,  0.00528297 ])
1282    , -2073.53    , array([ 0.941786   ,  0.235859   ,  6.24858e-68,  0.00528297 ])
1283    , -2073.31    , array([ 0.941786   ,  0.235859   ,  6.24233e-68,  0.00528826 ])
1284    , -1962.17    , array([ 0.941786   ,  0.00553671 ,  6.24233e-68,  0.02364    ])
1285    , -1962.17    , array([ 0.941786   ,  0.00553671 ,  6.24233e-68,  0.02364    ])
1286    , -1962.17    , array([ 0.942728   ,  0.00553671 ,  6.24233e-68,  0.02364    ])
1287    , -1970.02    , array([ 0.941786   ,  0.00554225 ,  6.24233e-68,  0.02364    ])
1288    , -1962.17    , array([ 0.941786   ,  0.00553671 ,  6.24858e-68,  0.02364    ])
1289    , -1951.92    , array([ 0.941786   ,  0.00553671 ,  6.24233e-68,  0.0236636  ])
1296    , -1908.82    , array([ 0.941786   ,  0.00551197 ,  6.24233e-68,  0.0236823  ])
1297    , -1908.82    , array([ 0.941786   ,  0.00551197 ,  6.24233e-68,  0.0236823  ])
1298    , -1908.82    , array([ 0.942728   ,  0.00551197 ,  6.24233e-68,  0.0236823  ])
1299    , -1916.63    , array([ 0.941786   ,  0.00551748 ,  6.24233e-68,  0.0236823  ])
1300    , -1908.82    , array([ 0.941786   ,  0.00551197 ,  6.24858e-68,  0.0236823  ])
1301    , -1898.64    , array([ 0.941786   ,  0.00551197 ,  6.24233e-68,  0.023706   ])
1302    , -526.538    , array([ 0.941786   ,  0.00472803 ,  6.24233e-68,  0.0251787  ])
1303    , -526.538    , array([ 0.941786   ,  0.00472803 ,  6.24233e-68,  0.0251787  ])
1304    , -526.538    , array([ 0.942728   ,  0.00472803 ,  6.24233e-68,  0.0251787  ])
