271545  , -664251     , array([ 0.00234088 ,  0.00464555 ,  0.0330866  ,  9.51144e-08,  0.788703   ])
271546  , -664193     , array([ 0.00234323 ,  0.00464555 ,  0.0330866  ,  9.51144e-08,  0.788703   ])
271547  , -664198     , array([ 0.00234088 ,  0.0046502  ,  0.0330866  ,  9.51144e-08,  0.788703   ])
271548  , -664211     , array([ 0.00234088 ,  0.00464555 ,  0.0331197  ,  9.51144e-08,  0.788703   ])
271549  , -664251     , array([ 0.00234088 ,  0.00464555 ,  0.0330866  ,  9.52095e-08,  0.788703   ])
271550  , -664282     , array([ 0.00234088 ,  0.00464555 ,  0.0330866  ,  9.51144e-08,  0.789492   ])
271551  , -664251     , array([ 0.00234088 ,  0.00464555 ,  0.0330866  ,  9.51144e-08,  0.788703   ])
271552  , -570706     , array([ 0.00438498 ,  0.00824368 ,  0.0509409  ,  9.51153e-08,  0.565241   ])
271553  , -570706     , array([ 0.00438498 ,  0.00824368 ,  0.0509409  ,  9.51153e-08,  0.565241   ])
271554  , -570649     , array([ 0.00438937 ,  0.00824368 ,  0.0509409  ,  9.51153e-08,  0.565241   ])
271555  , -570653     , array([ 0.00438498 ,  0.00825193 ,  0.0509409  ,  9.51153e-08,  0.565241   ])
271556  , -570666     , array([ 0.00438498 ,  0.00824368 ,  0.0509918  ,  9.51153e-08,  0.565241   ])
271557  , -570706     , array([ 0.00438498 ,  0.00824368 ,  0.0509409  ,  9.52105e-08,  0.565241   ])
271558  , -570731     , array([ 0.00438498 ,  0.00824368 ,  0.0509409  ,  9.51153e-08,  0.565806   ])
271559  , -153545     , array([ 0.0539906  ,  0.081744   ,  0.286234   ,  9.51192e-08,  0.149112   ])
271560  , -153545     , array([ 0.0539906  ,  0.081744   ,  0.286234   ,  9.51192e-08,  0.149112   ])
271561  , -153447     , array([ 0.0540446  ,  0.081744   ,  0.286234   ,  9.51192e-08,  0.149112   ])
271562  , -153507     , array([ 0.0539906  ,  0.0818258  ,  0.286234   ,  9.51192e-08,  0.149112   ])
271563  , -153529     , array([ 0.0539906  ,  0.081744   ,  0.28652    ,  9.51192e-08,  0.149112   ])
271564  , -153545     , array([ 0.0539906  ,  0.081744   ,  0.286234   ,  9.52144e-08,  0.149112   ])
271565  , -153651     , array([ 0.0539906  ,  0.081744   ,  0.286234   ,  9.51192e-08,  0.149262   ])
271573  , -146976     , array([ 0.0558227  ,  0.0842751  ,  0.292877   ,  9.51193e-08,  0.146495   ])
271574  , -146976     , array([ 0.0558227  ,  0.0842751  ,  0.292877   ,  9.51193e-08,  0.146495   ])
271575  , -146880     , array([ 0.0558785  ,  0.0842751  ,  0.292877   ,  9.51193e-08,  0.146495   ])
271576  , -146941     , array([ 0.0558227  ,  0.0843594  ,  0.292877   ,  9.51193e-08,  0.146495   ])
271577  , -146961     , array([ 0.0558227  ,  0.0842751  ,  0.29317    ,  9.51193e-08,  0.146495   ])
271578  , -146976     , array([ 0.0558227  ,  0.0842751  ,  0.292877   ,  9.52145e-08,  0.146495   ])
271579  , -147079     , array([ 0.0558227  ,  0.0842751  ,  0.292877   ,  9.51193e-08,  0.146641   ])
271580  , -76115.2    , array([ 0.0911029  ,  0.13185    ,  0.410146   ,  9.51201e-08,  0.112958   ])
271581  , -76115.2    , array([ 0.0911029  ,  0.13185    ,  0.410146   ,  9.51201e-08,  0.112958   ])
271582  , -76052.5    , array([ 0.0911941  ,  0.13185    ,  0.410146   ,  9.51201e-08,  0.112958   ])
271583  , -76108.4    , array([ 0.0911029  ,  0.131982   ,  0.410146   ,  9.51201e-08,  0.112958   ])
271584  , -76108.7    , array([ 0.0911029  ,  0.13185    ,  0.410556   ,  9.51201e-08,  0.112958   ])
271585  , -76115.2    , array([ 0.0911029  ,  0.13185    ,  0.410146   ,  9.52152e-08,  0.112958   ])
271586  , -76170.8    , array([ 0.0911029  ,  0.13185    ,  0.410146   ,  9.51201e-08,  0.113071   ])
271594  , -73803.1    , array([ 0.0930497  ,  0.132762   ,  0.41242    ,  9.51201e-08,  0.111085   ])
271595  , -73803.1    , array([ 0.0930497  ,  0.132762   ,  0.41242    ,  9.51201e-08,  0.111085   ])
271596  , -73741.8    , array([ 0.0931428  ,  0.132762   ,  0.41242    ,  9.51201e-08,  0.111085   ])
271597  , -73796.7    , array([ 0.0930497  ,  0.132895   ,  0.41242    ,  9.51201e-08,  0.111085   ])
271598  , -73796.9    , array([ 0.0930497  ,  0.132762   ,  0.412833   ,  9.51201e-08,  0.111085   ])
271599  , -73803.1    , array([ 0.0930497  ,  0.132762   ,  0.41242    ,  9.52152e-08,  0.111085   ])
271600  , -73857.4    , array([ 0.0930497  ,  0.132762   ,  0.41242    ,  9.51201e-08,  0.111196   ])
271601  , -29754.9    , array([ 0.16239    ,  0.159197   ,  0.477071   ,  9.51203e-08,  0.071523   ])
271602  , -29754.9    , array([ 0.16239    ,  0.159197   ,  0.477071   ,  9.51203e-08,  0.071523   ])
271603  , -29721.2    , array([ 0.162553   ,  0.159197   ,  0.477071   ,  9.51203e-08,  0.071523   ])
271604  , -29756.6    , array([ 0.16239    ,  0.159357   ,  0.477071   ,  9.51203e-08,  0.071523   ])
271605  , -29752.8    , array([ 0.16239    ,  0.159197   ,  0.477549   ,  9.51203e-08,  0.071523   ])
271606  , -29754.9    , array([ 0.16239    ,  0.159197   ,  0.477071   ,  9.52155e-08,  0.071523   ])
271607  , -29780.9    , array([ 0.16239    ,  0.159197   ,  0.477071   ,  9.51203e-08,  0.0715946  ])
271615  , -29740.3    , array([ 0.162569   ,  0.159088   ,  0.477264   ,  9.51203e-08,  0.0715905  ])
271616  , -29740.3    , array([ 0.162569   ,  0.159088   ,  0.477264   ,  9.51203e-08,  0.0715905  ])
271617  , -29706.6    , array([ 0.162732   ,  0.159088   ,  0.477264   ,  9.51203e-08,  0.0715905  ])
271618  , -29741.9    , array([ 0.162569   ,  0.159247   ,  0.477264   ,  9.51203e-08,  0.0715905  ])
271619  , -29738.2    , array([ 0.162569   ,  0.159088   ,  0.477741   ,  9.51203e-08,  0.0715905  ])
271620  , -29740.3    , array([ 0.162569   ,  0.159088   ,  0.477264   ,  9.52155e-08,  0.0715905  ])
271621  , -29766.3    , array([ 0.162569   ,  0.159088   ,  0.477264   ,  9.51203e-08,  0.0716621  ])
271622  , -29597.8    , array([ 0.164372   ,  0.157997   ,  0.479193   ,  9.51203e-08,  0.0722693  ])
271623  , -29597.8    , array([ 0.164372   ,  0.157997   ,  0.479193   ,  9.51203e-08,  0.0722693  ])
271624  , -29564.3    , array([ 0.164537   ,  0.157997   ,  0.479193   ,  9.51203e-08,  0.0722693  ])
271625  , -29599.1    , array([ 0.164372   ,  0.158155   ,  0.479193   ,  9.51203e-08,  0.0722693  ])
271626  , -29595.7    , array([ 0.164372   ,  0.157997   ,  0.479673   ,  9.51203e-08,  0.0722693  ])
271627  , -29597.8    , array([ 0.164372   ,  0.157997   ,  0.479193   ,  9.52155e-08,  0.0722693  ])
271628  , -29624      , array([ 0.164372   ,  0.157997   ,  0.479193   ,  9.51203e-08,  0.0723416  ])
271629  , -403984     , array([ 5.57858    ,  0.0175341  ,  1.73965    ,  9.51273e-08,  1.47486    ])
271630  , -403984     , array([ 5.57858    ,  0.0175341  ,  1.73965    ,  9.51273e-08,  1.47486    ])
271631  , -404024     , array([ 5.58416    ,  0.0175341  ,  1.73965    ,  9.51273e-08,  1.47486    ])
271632  , -403839     , array([ 5.57858    ,  0.0175516  ,  1.73965    ,  9.51273e-08,  1.47486    ])
271633  , -403891     , array([ 5.57858    ,  0.0175341  ,  1.74139    ,  9.51273e-08,  1.47486    ])
271634  , -403978     , array([ 5.57858    ,  0.0175341  ,  1.73965    ,  9.52225e-08,  1.47486    ])
271635  , -403987     , array([ 5.57858    ,  0.0175341  ,  1.73965    ,  9.51273e-08,  1.47634    ])
271636  , -28674.5    , array([ 0.180354   ,  0.149113   ,  0.495737   ,  9.51205e-08,  0.0782412  ])
271637  , -28674.5    , array([ 0.180354   ,  0.149113   ,  0.495737   ,  9.51205e-08,  0.0782412  ])
271638  , -28643.1    , array([ 0.180534   ,  0.149113   ,  0.495737   ,  9.51205e-08,  0.0782412  ])
271639  , -28672.3    , array([ 0.180354   ,  0.149262   ,  0.495737   ,  9.51205e-08,  0.0782412  ])
271640  , -28672.2    , array([ 0.180354   ,  0.149113   ,  0.496233   ,  9.51205e-08,  0.0782412  ])
271641  , -28674.5    , array([ 0.180354   ,  0.149113   ,  0.495737   ,  9.52157e-08,  0.0782412  ])
271642  , -28702.3    , array([ 0.180354   ,  0.149113   ,  0.495737   ,  9.51205e-08,  0.0783194  ])
271643  , -30314      , array([ 0.608757   ,  0.632274   ,  0.0328606  ,  9.51423e-08,  0.256683   ])
271644  , -30314      , array([ 0.608757   ,  0.632274   ,  0.0328606  ,  9.51423e-08,  0.256683   ])
271645  , -30285.9    , array([ 0.609366   ,  0.632274   ,  0.0328606  ,  9.51423e-08,  0.256683   ])
271646  , -30316.9    , array([ 0.608757   ,  0.632907   ,  0.0328606  ,  9.51423e-08,  0.256683   ])
271647  , -30313.4    , array([ 0.608757   ,  0.632274   ,  0.0328935  ,  9.51423e-08,  0.256683   ])
271648  , -30314      , array([ 0.608757   ,  0.632274   ,  0.0328606  ,  9.52375e-08,  0.256683   ])
271649  , -30344.9    , array([ 0.608757   ,  0.632274   ,  0.0328606  ,  9.51423e-08,  0.256939   ])
271650  , -28128      , array([ 0.274776   ,  0.245844   ,  0.193793   ,  9.51281e-08,  0.118036   ])
271651  , -28128      , array([ 0.274776   ,  0.245844   ,  0.193793   ,  9.51281e-08,  0.118036   ])
271652  , -28097.3    , array([ 0.275051   ,  0.245844   ,  0.193793   ,  9.51281e-08,  0.118036   ])
271653  , -28127.5    , array([ 0.274776   ,  0.24609    ,  0.193793   ,  9.51281e-08,  0.118036   ])
271654  , -28126.5    , array([ 0.274776   ,  0.245844   ,  0.193987   ,  9.51281e-08,  0.118036   ])
271655  , -28128      , array([ 0.274776   ,  0.245844   ,  0.193793   ,  9.52232e-08,  0.118036   ])
271656  , -28156.1    , array([ 0.274776   ,  0.245844   ,  0.193793   ,  9.51281e-08,  0.118154   ])
271657  , -27039.8    , array([ 0.27994    ,  0.244731   ,  0.195347   ,  9.5377e-08 ,  0.115863   ])
271658  , -27039.8    , array([ 0.27994    ,  0.244731   ,  0.195347   ,  9.5377e-08 ,  0.115863   ])
271659  , -27010      , array([ 0.28022    ,  0.244731   ,  0.195347   ,  9.5377e-08 ,  0.115863   ])
271660  , -27039.5    , array([ 0.27994    ,  0.244976   ,  0.195347   ,  9.5377e-08 ,  0.115863   ])
271661  , -27038.4    , array([ 0.27994    ,  0.244731   ,  0.195542   ,  9.5377e-08 ,  0.115863   ])
271662  , -27039.8    , array([ 0.27994    ,  0.244731   ,  0.195347   ,  9.54724e-08,  0.115863   ])
271663  , -27067.2    , array([ 0.27994    ,  0.244731   ,  0.195347   ,  9.5377e-08 ,  0.115979   ])
271664  , -22998.1    , array([ 0.301583   ,  0.240331   ,  0.201686   ,  9.63794e-08,  0.107566   ])
271665  , -22998.1    , array([ 0.301583   ,  0.240331   ,  0.201686   ,  9.63794e-08,  0.107566   ])
271666  , -22971.6    , array([ 0.301885   ,  0.240331   ,  0.201686   ,  9.63794e-08,  0.107566   ])
271667  , -22998.1    , array([ 0.301583   ,  0.240571   ,  0.201686   ,  9.63794e-08,  0.107566   ])
