238374  , -48509.3    , array([ 3.49701    ,  1.27275    ,  9.5009e-07 ,  2.23854e-64,  0.0387703  ])
238375  , -48513.8    , array([ 3.5005     ,  1.27275    ,  9.5009e-07 ,  2.23854e-64,  0.0387703  ])
238376  , -48527.7    , array([ 3.49701    ,  1.27403    ,  9.5009e-07 ,  2.23854e-64,  0.0387703  ])
238377  , -48509.3    , array([ 3.49701    ,  1.27275    ,  9.51041e-07,  2.23854e-64,  0.0387703  ])
238378  , -48509.3    , array([ 3.49701    ,  1.27275    ,  9.5009e-07 ,  2.24078e-64,  0.0387703  ])
238379  , -48488.9    , array([ 3.49701    ,  1.27275    ,  9.5009e-07 ,  2.23854e-64,  0.0388091  ])
238380  , -48509.3    , array([ 3.49701    ,  1.27275    ,  9.5009e-07 ,  2.23854e-64,  0.0387703  ])
238381  , -17131.7    , array([ 2.97201    ,  0.653474   ,  9.5009e-07 ,  2.23854e-64,  0.0813499  ])
238382  , -17131.7    , array([ 2.97201    ,  0.653474   ,  9.5009e-07 ,  2.23854e-64,  0.0813499  ])
238383  , -17134.4    , array([ 2.97498    ,  0.653474   ,  9.5009e-07 ,  2.23854e-64,  0.0813499  ])
238384  , -17152.5    , array([ 2.97201    ,  0.654128   ,  9.5009e-07 ,  2.23854e-64,  0.0813499  ])
238385  , -17131.7    , array([ 2.97201    ,  0.653474   ,  9.51041e-07,  2.23854e-64,  0.0813499  ])
238386  , -17131.7    , array([ 2.97201    ,  0.653474   ,  9.5009e-07 ,  2.24078e-64,  0.0813499  ])
238387  , -17113.5    , array([ 2.97201    ,  0.653474   ,  9.5009e-07 ,  2.23854e-64,  0.0814313  ])
238388  , -794320     , array([ 1.55047    ,  0.0454116  ,  9.5009e-07 ,  2.23854e-64,  1.57685    ])
238389  , -794320     , array([ 1.55047    ,  0.0454116  ,  9.5009e-07 ,  2.23854e-64,  1.57685    ])
238390  , -794408     , array([ 1.55202    ,  0.0454116  ,  9.5009e-07 ,  2.23854e-64,  1.57685    ])
238391  , -794155     , array([ 1.55047    ,  0.045457   ,  9.5009e-07 ,  2.23854e-64,  1.57685    ])
238392  , -794286     , array([ 1.55047    ,  0.0454116  ,  9.51041e-07,  2.23854e-64,  1.57685    ])
238393  , -794320     , array([ 1.55047    ,  0.0454116  ,  9.5009e-07 ,  2.24078e-64,  1.57685    ])
238394  , -794351     , array([ 1.55047    ,  0.0454116  ,  9.5009e-07 ,  2.23854e-64,  1.57842    ])
238395  , -14236.2    , array([ 2.91946    ,  0.607406   ,  9.5009e-07 ,  2.23854e-64,  0.0882376  ])
238396  , -14236.2    , array([ 2.91946    ,  0.607406   ,  9.5009e-07 ,  2.23854e-64,  0.0882376  ])
238397  , -14238.5    , array([ 2.92238    ,  0.607406   ,  9.5009e-07 ,  2.23854e-64,  0.0882376  ])
238398  , -14255.4    , array([ 2.91946    ,  0.608014   ,  9.5009e-07 ,  2.23854e-64,  0.0882376  ])
238399  , -14236.2    , array([ 2.91946    ,  0.607406   ,  9.51041e-07,  2.23854e-64,  0.0882376  ])
238400  , -14236.2    , array([ 2.91946    ,  0.607406   ,  9.5009e-07 ,  2.24078e-64,  0.0882376  ])
238401  , -14220.4    , array([ 2.91946    ,  0.607406   ,  9.5009e-07 ,  2.23854e-64,  0.0883258  ])
238402  , -211979     , array([ 4.25844    ,  0.0286721  ,  9.5009e-07 ,  2.23854e-64,  0.182277   ])
238403  , -211979     , array([ 4.25844    ,  0.0286721  ,  9.5009e-07 ,  2.23854e-64,  0.182277   ])
238404  , -211981     , array([ 4.2627     ,  0.0286721  ,  9.5009e-07 ,  2.23854e-64,  0.182277   ])
238405  , -211754     , array([ 4.25844    ,  0.0287008  ,  9.5009e-07 ,  2.23854e-64,  0.182277   ])
