Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-1429.25	2868.5	232.8	19983.14	0.8881,0.1425,5.6729,1.0692,0.0693
our_model	Round_1_Replicate_2	-2192.48	4394.96	1694.21	4423.85	4.2037,0.5339,0.6551,1.5313,30.0
our_model	Round_1_Replicate_3	-2327.64	4665.28	1943.74	3225.48	5.6589,0.826,0.4769,0.975,30.0
our_model	Round_1_Replicate_4	-2012.79	4035.58	1347.24	5435.01	3.5935,0.319,0.821,2.6518,30.0
our_model	Round_1_Replicate_5	-2401.83	4813.66	2075.36	4327.7	4.1514,0.6539,0.6423,1.2201,30.0
our_model	Round_1_Replicate_6	-1458.16	2926.32	298.76	19848.44	0.9504,0.1407,5.6915,0.4868,0.0616
our_model	Round_1_Replicate_7	-2062.06	4134.12	1446.05	5860.23	3.2717,0.3349,0.8756,2.4936,30.0
our_model	Round_1_Replicate_8	-2080.29	4170.58	1481.56	6093.23	3.1298,0.3332,0.9084,2.4972,30.0
our_model	Round_1_Replicate_9	-2016.68	4043.36	1355.23	9291.76	2.0978,0.189,1.402,4.4685,30.0
our_model	Round_1_Replicate_10	-1311.84	2633.68	1.83	20033.68	0.9754,0.1013,5.0246,2.5127,0.0512
our_model	Round_2_Replicate_1	-1713.93	3437.86	879.24	20340.3	1.0234,0.0319,0.6927,6.9399,0.0132
our_model	Round_2_Replicate_2	-1341.2	2692.4	61.34	20148.74	0.9909,0.0786,4.7259,3.7507,0.0392
our_model	Round_2_Replicate_3	-1421.02	2852.04	216.86	19330.32	1.5818,0.0952,3.7126,2.6576,0.0455
our_model	Round_2_Replicate_4	-1317.16	2644.32	12.46	20094.98	0.9467,0.1003,5.1295,2.0916,0.048
our_model	Round_2_Replicate_5	-2169.24	4348.48	1639.12	67616.2	0.2649,0.0334,11.7385,24.5641,0.8336
our_model	Round_2_Replicate_6	-1756.53	3523.06	867.16	18734.76	1.2481,0.1922,4.475,0.4962,0.0889
our_model	Round_2_Replicate_7	-1462.02	2934.04	316.24	19942.58	1.3718,0.0597,3.9724,4.8054,0.0274
our_model	Round_2_Replicate_8	-1641.29	3292.58	701.52	20246.22	1.1068,0.0361,1.28,8.2139,0.0158
our_model	Round_2_Replicate_9	-1433.35	2876.7	256.25	20109.05	1.1128,0.0624,3.9675,3.3426,0.0272
our_model	Round_2_Replicate_10	-1314.32	2638.64	6.81	19961.0	1.0068,0.1055,5.1045,2.0316,0.0515
our_model	Round_3_Replicate_1	-1311.95	2633.9	2.05	20000.24	1.0099,0.0963,4.8808,2.601,0.0477
our_model	Round_3_Replicate_2	-1512.23	3034.46	414.32	20505.83	0.7899,0.055,4.1214,3.7777,0.0235
our_model	Round_3_Replicate_3	-1468.65	2947.3	326.41	20103.14	1.1431,0.0541,3.3147,5.9583,0.0253
our_model	Round_3_Replicate_4	-1474.88	2959.76	342.03	20073.36	1.1821,0.055,3.2201,4.8324,0.0243
our_model	Round_3_Replicate_5	-1323.33	2656.66	24.59	19777.92	1.1175,0.0964,4.2049,2.5317,0.0464
our_model	Round_3_Replicate_6	-1700.35	3410.7	849.02	20379.49	0.98,0.032,1.2712,7.9805,0.0137
our_model	Round_3_Replicate_7	-1554.36	3118.72	516.43	19995.98	1.485,0.0461,2.7808,6.8505,0.021
our_model	Round_3_Replicate_8	-1614.39	3238.78	644.57	20258.26	1.0825,0.0388,2.1366,7.6392,0.0169
our_model	Round_3_Replicate_9	-1379.36	2768.72	137.06	20035.48	1.0874,0.0703,4.1126,5.1973,0.0363
our_model	Round_3_Replicate_10	-1341.01	2692.02	59.78	19585.68	1.2091,0.1064,4.4408,2.4813,0.0534
our_model	Round_4_Replicate_1	-1311.49	2632.98	1.12	19968.63	1.0082,0.1022,5.0109,2.4052,0.0509
our_model	Round_4_Replicate_2	-1336.71	2683.42	52.26	20208.16	0.9559,0.0808,4.9746,3.5758,0.0404
our_model	Round_4_Replicate_3	-1387.52	2785.04	149.54	19646.17	1.0348,0.1374,5.0574,1.5728,0.071
our_model	Round_4_Replicate_4	-1325.25	2660.5	28.33	19780.24	1.0482,0.1141,4.8015,1.9846,0.0562
