14667   , -79089.4    , array([ 1.66562    ,  0.723001   ,  3.79536e-24,  9.8155e-67 ,  1.1529e-56 ])
14668   , -79089.4    , array([ 1.66562    ,  0.723001   ,  3.79536e-24,  9.8155e-67 ,  1.1529e-56 ])
14669   , -79089.4    , array([ 2.66562    ,  0.723001   ,  3.79536e-24,  9.8155e-67 ,  1.1529e-56 ])
14670   , -79089.4    , array([ 4.28365    ,  0.723001   ,  3.79536e-24,  9.8155e-67 ,  1.1529e-56 ])
14671   , -79089.4    , array([ 2.66562    ,  0.723001   ,  3.79536e-24,  9.8155e-67 ,  1.1529e-56 ])
14672   , -79089.4    , array([ 3.28365    ,  0.723001   ,  3.79536e-24,  9.8155e-67 ,  1.1529e-56 ])
14673   , -79089.4    , array([ 3.66562    ,  0.723001   ,  3.79536e-24,  9.8155e-67 ,  1.1529e-56 ])
14674   , -79089.4    , array([ 3.90168    ,  0.723001   ,  3.79536e-24,  9.8155e-67 ,  1.1529e-56 ])
14675   , -79089.4    , array([ 4.04758    ,  0.723001   ,  3.79536e-24,  9.8155e-67 ,  1.1529e-56 ])
14676   , -79089.4    , array([ 4.13775    ,  0.723001   ,  3.79536e-24,  9.8155e-67 ,  1.1529e-56 ])
14677   , -79089.4    , array([ 4.19348    ,  0.723001   ,  3.79536e-24,  9.8155e-67 ,  1.1529e-56 ])
14678   , -79089.4    , array([ 4.22792    ,  0.723001   ,  3.79536e-24,  9.8155e-67 ,  1.1529e-56 ])
14679   , -79089.4    , array([ 4.25355    ,  0.723001   ,  3.79536e-24,  9.8155e-67 ,  1.1529e-56 ])
14680   , -79089.4    , array([ 4.25355    ,  0.723001   ,  3.79536e-24,  9.8155e-67 ,  1.1529e-56 ])
14681   , -79089.4    , array([ 4.25355    ,  1.723      ,  3.79536e-24,  9.8155e-67 ,  1.1529e-56 ])
14682   , -79089.4    , array([ 4.25355    ,  3.34103    ,  3.79536e-24,  9.8155e-67 ,  1.1529e-56 ])
14683   , -79089.4    , array([ 4.25355    ,  1.723      ,  3.79536e-24,  9.8155e-67 ,  1.1529e-56 ])
14684   , -79089.4    , array([ 4.25355    ,  2.34103    ,  3.79536e-24,  9.8155e-67 ,  1.1529e-56 ])
14685   , -79089.4    , array([ 4.25355    ,  2.723      ,  3.79536e-24,  9.8155e-67 ,  1.1529e-56 ])
14686   , -79089.4    , array([ 4.25355    ,  2.95907    ,  3.79536e-24,  9.8155e-67 ,  1.1529e-56 ])
14687   , -79089.4    , array([ 4.25355    ,  3.10497    ,  3.79536e-24,  9.8155e-67 ,  1.1529e-56 ])
14688   , -79089.4    , array([ 4.25355    ,  3.19514    ,  3.79536e-24,  9.8155e-67 ,  1.1529e-56 ])
14689   , -79089.4    , array([ 4.25355    ,  3.25086    ,  3.79536e-24,  9.8155e-67 ,  1.1529e-56 ])
14690   , -79089.4    , array([ 4.25355    ,  3.28531    ,  3.79536e-24,  9.8155e-67 ,  1.1529e-56 ])
14691   , -79089.4    , array([ 4.25355    ,  3.31093    ,  3.79536e-24,  9.8155e-67 ,  1.1529e-56 ])
14692   , -79089.4    , array([ 4.25355    ,  3.31093    ,  3.79536e-24,  9.8155e-67 ,  1.1529e-56 ])
14693   , -79089.4    , array([ 4.25355    ,  3.31093    ,  1          ,  9.8155e-67 ,  1.1529e-56 ])
14694   , -79089.4    , array([ 4.25355    ,  3.31093    ,  2.61803    ,  9.8155e-67 ,  1.1529e-56 ])
14695   , -79089.4    , array([ 4.25355    ,  3.31093    ,  1          ,  9.8155e-67 ,  1.1529e-56 ])
14696   , -79089.4    , array([ 4.25355    ,  3.31093    ,  1.61803    ,  9.8155e-67 ,  1.1529e-56 ])
14697   , -79089.4    , array([ 4.25355    ,  3.31093    ,  2          ,  9.8155e-67 ,  1.1529e-56 ])
14698   , -79089.4    , array([ 4.25355    ,  3.31093    ,  2.23607    ,  9.8155e-67 ,  1.1529e-56 ])
14699   , -79089.4    , array([ 4.25355    ,  3.31093    ,  2.38197    ,  9.8155e-67 ,  1.1529e-56 ])
