6088    , -2337.34    , array([ 0.347395   ,  1.07241    ,  4.71758e-58,  0.000408785])
6089    , -2337.34    , array([ 0.347743   ,  1.07241    ,  4.71758e-58,  0.000408785])
6090    , -2337.34    , array([ 0.347395   ,  1.07348    ,  4.71758e-58,  0.000408785])
6091    , -2337.34    , array([ 0.347395   ,  1.07241    ,  4.7223e-58 ,  0.000408785])
6092    , -2337.34    , array([ 0.347395   ,  1.07241    ,  4.71758e-58,  0.000409194])
6093    , -2337.34    , array([ 0.347395   ,  1.07241    ,  4.71758e-58,  0.000408785])
6094    , -2325.56    , array([ 0.347395   ,  0.391626   ,  4.71758e-58,  0.000379994])
6095    , -2325.56    , array([ 0.347395   ,  0.391626   ,  4.71758e-58,  0.000379994])
6096    , -2325.56    , array([ 0.347743   ,  0.391626   ,  4.71758e-58,  0.000379994])
6097    , -2325.58    , array([ 0.347395   ,  0.392018   ,  4.71758e-58,  0.000379994])
6098    , -2325.56    , array([ 0.347395   ,  0.391626   ,  4.7223e-58 ,  0.000379994])
6099    , -2325.55    , array([ 0.347395   ,  0.391626   ,  4.71758e-58,  0.000380374])
6100    , -1888.46    , array([ 0.347395   ,  0.0069649  ,  4.71758e-58,  0.000283728])
6101    , -1888.46    , array([ 0.347395   ,  0.0069649  ,  4.71758e-58,  0.000283728])
6102    , -1888.46    , array([ 0.347743   ,  0.0069649  ,  4.71758e-58,  0.000283728])
6103    , -1888.69    , array([ 0.347395   ,  0.00697187 ,  4.71758e-58,  0.000283728])
6104    , -1888.46    , array([ 0.347395   ,  0.0069649  ,  4.7223e-58 ,  0.000283728])
6105    , -1888.24    , array([ 0.347395   ,  0.0069649  ,  4.71758e-58,  0.000284011])
6112    , -1888.45    , array([ 0.347395   ,  0.00696428 ,  4.71758e-58,  0.000283726])
6113    , -1888.45    , array([ 0.347395   ,  0.00696428 ,  4.71758e-58,  0.000283726])
6114    , -1888.45    , array([ 0.347743   ,  0.00696428 ,  4.71758e-58,  0.000283726])
6115    , -1888.67    , array([ 0.347395   ,  0.00697125 ,  4.71758e-58,  0.000283726])
6116    , -1888.45    , array([ 0.347395   ,  0.00696428 ,  4.7223e-58 ,  0.000283726])
6117    , -1888.22    , array([ 0.347395   ,  0.00696428 ,  4.71758e-58,  0.00028401 ])
6124    , -1888.45    , array([ 0.347395   ,  0.00696427 ,  4.71758e-58,  0.000283726])
6125    , -1888.45    , array([ 0.347395   ,  0.00696427 ,  4.71758e-58,  0.000283726])
6126    , -1888.45    , array([ 0.347743   ,  0.00696427 ,  4.71758e-58,  0.000283726])
6127    , -1888.67    , array([ 0.347395   ,  0.00697123 ,  4.71758e-58,  0.000283726])
6128    , -1888.45    , array([ 0.347395   ,  0.00696427 ,  4.7223e-58 ,  0.000283726])
6129    , -1888.22    , array([ 0.347395   ,  0.00696427 ,  4.71758e-58,  0.00028401 ])
6130    , -2019.06    , array([ 0.347395   ,  0.00160202 ,  4.71758e-58,  0.000255051])
6131    , -2019.06    , array([ 0.347395   ,  0.00160202 ,  4.71758e-58,  0.000255051])
6132    , -2019.06    , array([ 0.347743   ,  0.00160202 ,  4.71758e-58,  0.000255051])
6133    , -2018.3     , array([ 0.347395   ,  0.00160362 ,  4.71758e-58,  0.000255051])
6134    , -2019.06    , array([ 0.347395   ,  0.00160202 ,  4.7223e-58 ,  0.000255051])
6135    , -2019.82    , array([ 0.347395   ,  0.00160202 ,  4.71758e-58,  0.000255306])
6136    , -1798.23    , array([ 0.347395   ,  0.0037588  ,  4.71758e-58,  0.000271319])
6137    , -1798.23    , array([ 0.347395   ,  0.0037588  ,  4.71758e-58,  0.000271319])
6138    , -1798.23    , array([ 0.347743   ,  0.0037588  ,  4.71758e-58,  0.000271319])
6139    , -1798.28    , array([ 0.347395   ,  0.00376256 ,  4.71758e-58,  0.000271319])
6140    , -1798.23    , array([ 0.347395   ,  0.0037588  ,  4.7223e-58 ,  0.000271319])
6141    , -1798.17    , array([ 0.347395   ,  0.0037588  ,  4.71758e-58,  0.000271591])
6142    , -1795.58    , array([ 0.347395   ,  0.00336528 ,  4.71758e-58,  0.000269153])
6143    , -1795.58    , array([ 0.347395   ,  0.00336528 ,  4.71758e-58,  0.000269153])
6144    , -1795.58    , array([ 0.347743   ,  0.00336528 ,  4.71758e-58,  0.000269153])
6145    , -1795.58    , array([ 0.347395   ,  0.00336865 ,  4.71758e-58,  0.000269153])
6146    , -1795.58    , array([ 0.347395   ,  0.00336528 ,  4.7223e-58 ,  0.000269153])
6147    , -1795.59    , array([ 0.347395   ,  0.00336528 ,  4.71758e-58,  0.000269422])
6148    , -2271.09    , array([ 0.347395   ,  0.0235371  ,  4.71758e-58,  8.70923e-05])
6149    , -2271.09    , array([ 0.347395   ,  0.0235371  ,  4.71758e-58,  8.70923e-05])
6150    , -2271.09    , array([ 0.347743   ,  0.0235371  ,  4.71758e-58,  8.70923e-05])
6151    , -2271.15    , array([ 0.347395   ,  0.0235607  ,  4.71758e-58,  8.70923e-05])
6152    , -2271.09    , array([ 0.347395   ,  0.0235371  ,  4.7223e-58 ,  8.70923e-05])
6153    , -2271.02    , array([ 0.347395   ,  0.0235371  ,  4.71758e-58,  8.71794e-05])
6154    , -1795.59    , array([ 0.347395   ,  0.00339202 ,  4.71758e-58,  0.00026792 ])
6155    , -1795.59    , array([ 0.347395   ,  0.00339202 ,  4.71758e-58,  0.00026792 ])
6156    , -1795.59    , array([ 0.347743   ,  0.00339202 ,  4.71758e-58,  0.00026792 ])
6157    , -1795.59    , array([ 0.347395   ,  0.00339542 ,  4.71758e-58,  0.00026792 ])
