139419  , -53265.2    , array([ 0.0757449  ,  0.71331    ,  2.013e-58  ,  3.0849e-15 ,  0.0218655  ])
139420  , -53233.3    , array([ 0.0758207  ,  0.71331    ,  2.013e-58  ,  3.0849e-15 ,  0.0218655  ])
139421  , -53273.9    , array([ 0.0757449  ,  0.714024   ,  2.013e-58  ,  3.0849e-15 ,  0.0218655  ])
139422  , -53265.2    , array([ 0.0757449  ,  0.71331    ,  2.01501e-58,  3.0849e-15 ,  0.0218655  ])
139423  , -53265.2    , array([ 0.0757449  ,  0.71331    ,  2.013e-58  ,  3.08799e-15,  0.0218655  ])
139424  , -53282.4    , array([ 0.0757449  ,  0.71331    ,  2.013e-58  ,  3.0849e-15 ,  0.0218874  ])
139425  , -53265.2    , array([ 0.0757449  ,  0.71331    ,  2.013e-58  ,  3.0849e-15 ,  0.0218655  ])
139426  , -40485.7    , array([ 0.17978    ,  0.56424    ,  2.013e-58  ,  3.0849e-15 ,  0.0137081  ])
139427  , -40485.7    , array([ 0.17978    ,  0.56424    ,  2.013e-58  ,  3.0849e-15 ,  0.0137081  ])
139428  , -40487.9    , array([ 0.17996    ,  0.56424    ,  2.013e-58  ,  3.0849e-15 ,  0.0137081  ])
139429  , -40496.1    , array([ 0.17978    ,  0.564804   ,  2.013e-58  ,  3.0849e-15 ,  0.0137081  ])
139430  , -40485.7    , array([ 0.17978    ,  0.56424    ,  2.01501e-58,  3.0849e-15 ,  0.0137081  ])
139431  , -40485.7    , array([ 0.17978    ,  0.56424    ,  2.013e-58  ,  3.08799e-15,  0.0137081  ])
139432  , -40471.7    , array([ 0.17978    ,  0.56424    ,  2.013e-58  ,  3.0849e-15 ,  0.0137218  ])
139433  , -5050.88    , array([ 0.447731   ,  0.133504   ,  2.013e-58  ,  3.0849e-15 ,  0.0342138  ])
139434  , -5050.88    , array([ 0.447731   ,  0.133504   ,  2.013e-58  ,  3.0849e-15 ,  0.0342138  ])
139435  , -5046.33    , array([ 0.448179   ,  0.133504   ,  2.013e-58  ,  3.0849e-15 ,  0.0342138  ])
139436  , -5058.7     , array([ 0.447731   ,  0.133638   ,  2.013e-58  ,  3.0849e-15 ,  0.0342138  ])
139437  , -5050.88    , array([ 0.447731   ,  0.133504   ,  2.01501e-58,  3.0849e-15 ,  0.0342138  ])
139438  , -5050.88    , array([ 0.447731   ,  0.133504   ,  2.013e-58  ,  3.08799e-15,  0.0342138  ])
139439  , -5047.16    , array([ 0.447731   ,  0.133504   ,  2.013e-58  ,  3.0849e-15 ,  0.034248   ])
139447  , -5042.4     , array([ 0.44731    ,  0.133213   ,  2.013e-58  ,  3.0849e-15 ,  0.0341746  ])
139448  , -5042.4     , array([ 0.44731    ,  0.133213   ,  2.013e-58  ,  3.0849e-15 ,  0.0341746  ])
139449  , -5037.85    , array([ 0.447757   ,  0.133213   ,  2.013e-58  ,  3.0849e-15 ,  0.0341746  ])
139450  , -5050.19    , array([ 0.44731    ,  0.133346   ,  2.013e-58  ,  3.0849e-15 ,  0.0341746  ])
139451  , -5042.4     , array([ 0.44731    ,  0.133213   ,  2.01501e-58,  3.0849e-15 ,  0.0341746  ])
139452  , -5042.4     , array([ 0.44731    ,  0.133213   ,  2.013e-58  ,  3.08799e-15,  0.0341746  ])
139453  , -5038.7     , array([ 0.44731    ,  0.133213   ,  2.013e-58  ,  3.0849e-15 ,  0.0342088  ])
139454  , -3711.59    , array([ 0.318748   ,  0.060716   ,  2.013e-58  ,  3.0849e-15 ,  0.0226399  ])
139455  , -3711.59    , array([ 0.318748   ,  0.060716   ,  2.013e-58  ,  3.0849e-15 ,  0.0226399  ])
139456  , -3707.17    , array([ 0.319067   ,  0.060716   ,  2.013e-58  ,  3.0849e-15 ,  0.0226399  ])
139457  , -3710.26    , array([ 0.318748   ,  0.0607768  ,  2.013e-58  ,  3.0849e-15 ,  0.0226399  ])
139458  , -3711.59    , array([ 0.318748   ,  0.060716   ,  2.01501e-58,  3.0849e-15 ,  0.0226399  ])
139459  , -3711.59    , array([ 0.318748   ,  0.060716   ,  2.013e-58  ,  3.08799e-15,  0.0226399  ])
139460  , -3716.47    , array([ 0.318748   ,  0.060716   ,  2.013e-58  ,  3.0849e-15 ,  0.0226625  ])
139461  , -3467.86    , array([ 1.00793    ,  0.183391   ,  2.013e-58  ,  3.0849e-15 ,  0.067875   ])
139462  , -3467.86    , array([ 1.00793    ,  0.183391   ,  2.013e-58  ,  3.0849e-15 ,  0.067875   ])
139463  , -3465.3     , array([ 1.00894    ,  0.183391   ,  2.013e-58  ,  3.0849e-15 ,  0.067875   ])
139464  , -3467.49    , array([ 1.00793    ,  0.183574   ,  2.013e-58  ,  3.0849e-15 ,  0.067875   ])
139465  , -3467.86    , array([ 1.00793    ,  0.183391   ,  2.01501e-58,  3.0849e-15 ,  0.067875   ])
139466  , -3467.86    , array([ 1.00793    ,  0.183391   ,  2.013e-58  ,  3.08799e-15,  0.067875   ])
139467  , -3472.53    , array([ 1.00793    ,  0.183391   ,  2.013e-58  ,  3.0849e-15 ,  0.0679429  ])
139468  , -3286.94    , array([ 0.509828   ,  0.0953142  ,  2.013e-58  ,  3.0849e-15 ,  0.035433   ])
139469  , -3286.94    , array([ 0.509828   ,  0.0953142  ,  2.013e-58  ,  3.0849e-15 ,  0.035433   ])
139470  , -3283.14    , array([ 0.510338   ,  0.0953142  ,  2.013e-58  ,  3.0849e-15 ,  0.035433   ])
139471  , -3285.94    , array([ 0.509828   ,  0.0954095  ,  2.013e-58  ,  3.0849e-15 ,  0.035433   ])
139472  , -3286.94    , array([ 0.509828   ,  0.0953142  ,  2.01501e-58,  3.0849e-15 ,  0.035433   ])
139473  , -3286.94    , array([ 0.509828   ,  0.0953142  ,  2.013e-58  ,  3.08799e-15,  0.035433   ])
