6847    , -2312.65    , array([ 0.241965   ,  0.00879969 ,  0.000409173,  5.73126e-68])
6848    , -2312.68    , array([ 0.242207   ,  0.00879969 ,  0.000409173,  5.73126e-68])
6849    , -2312.65    , array([ 0.241965   ,  0.00880849 ,  0.000409173,  5.73126e-68])
6850    , -2312.62    , array([ 0.241965   ,  0.00879969 ,  0.000409582,  5.73126e-68])
6851    , -2312.65    , array([ 0.241965   ,  0.00879969 ,  0.000409173,  5.73699e-68])
6852    , -2312.65    , array([ 0.241965   ,  0.00879969 ,  0.000409173,  5.73126e-68])
6853    , -2227.95    , array([ 0.108237   ,  0.00879969 ,  0.000753567,  5.73126e-68])
6854    , -2227.95    , array([ 0.108237   ,  0.00879969 ,  0.000753567,  5.73126e-68])
6855    , -2228.06    , array([ 0.108345   ,  0.00879969 ,  0.000753567,  5.73126e-68])
6856    , -2227.95    , array([ 0.108237   ,  0.00880849 ,  0.000753567,  5.73126e-68])
6857    , -2227.85    , array([ 0.108237   ,  0.00879969 ,  0.000754321,  5.73126e-68])
6858    , -2227.95    , array([ 0.108237   ,  0.00879969 ,  0.000753567,  5.73699e-68])
6859    , -7662.91    , array([ 0.00433381 ,  0.00879969 ,  0.00866923 ,  5.73126e-68])
6860    , -7662.91    , array([ 0.00433381 ,  0.00879969 ,  0.00866923 ,  5.73126e-68])
6861    , -7663.08    , array([ 0.00433815 ,  0.00879969 ,  0.00866923 ,  5.73126e-68])
6862    , -7662.91    , array([ 0.00433381 ,  0.00880849 ,  0.00866923 ,  5.73126e-68])
6863    , -7661.49    , array([ 0.00433381 ,  0.00879969 ,  0.00867791 ,  5.73126e-68])
6864    , -7662.91    , array([ 0.00433381 ,  0.00879969 ,  0.00866923 ,  5.73699e-68])
6865    , -2219.17    , array([ 0.103416   ,  0.00879969 ,  0.000780088,  5.73126e-68])
6866    , -2219.17    , array([ 0.103416   ,  0.00879969 ,  0.000780088,  5.73126e-68])
6867    , -2219.28    , array([ 0.103519   ,  0.00879969 ,  0.000780088,  5.73126e-68])
6868    , -2219.17    , array([ 0.103416   ,  0.00880849 ,  0.000780088,  5.73126e-68])
6869    , -2219.06    , array([ 0.103416   ,  0.00879969 ,  0.000780869,  5.73126e-68])
6870    , -2219.17    , array([ 0.103416   ,  0.00879969 ,  0.000780088,  5.73699e-68])
6871    , -2209.42    , array([ 0.0986405  ,  0.00879969 ,  0.000808592,  5.73126e-68])
6872    , -2209.42    , array([ 0.0986405  ,  0.00879969 ,  0.000808592,  5.73126e-68])
6873    , -2209.55    , array([ 0.0987392  ,  0.00879969 ,  0.000808592,  5.73126e-68])
6874    , -2209.42    , array([ 0.0986405  ,  0.00880849 ,  0.000808592,  5.73126e-68])
6875    , -2209.31    , array([ 0.0986405  ,  0.00879969 ,  0.000809401,  5.73126e-68])
6876    , -2209.42    , array([ 0.0986405  ,  0.00879969 ,  0.000808592,  5.73699e-68])
6877    , -1836.13    , array([ 0.0206758  ,  0.00879969 ,  0.00264762 ,  5.73126e-68])
6878    , -1836.13    , array([ 0.0206758  ,  0.00879969 ,  0.00264762 ,  5.73126e-68])
6879    , -1835.75    , array([ 0.0206965  ,  0.00879969 ,  0.00264762 ,  5.73126e-68])
6880    , -1836.13    , array([ 0.0206758  ,  0.00880849 ,  0.00264762 ,  5.73126e-68])
6881    , -1836.45    , array([ 0.0206758  ,  0.00879969 ,  0.00265027 ,  5.73126e-68])
6882    , -1836.13    , array([ 0.0206758  ,  0.00879969 ,  0.00264762 ,  5.73699e-68])
6883    , -2099.28    , array([ 0.0663329  ,  0.00879969 ,  0.00109281 ,  5.73126e-68])
6884    , -2099.28    , array([ 0.0663329  ,  0.00879969 ,  0.00109281 ,  5.73126e-68])
6885    , -2099.48    , array([ 0.0663992  ,  0.00879969 ,  0.00109281 ,  5.73126e-68])
6886    , -2099.28    , array([ 0.0663329  ,  0.00880849 ,  0.00109281 ,  5.73126e-68])
6887    , -2099.09    , array([ 0.0663329  ,  0.00879969 ,  0.0010939  ,  5.73126e-68])
6888    , -2099.28    , array([ 0.0663329  ,  0.00879969 ,  0.00109281 ,  5.73699e-68])
6889    , -1775.14    , array([ 0.0272324  ,  0.00879969 ,  0.00214807 ,  5.73126e-68])
6890    , -1775.14    , array([ 0.0272324  ,  0.00879969 ,  0.00214807 ,  5.73126e-68])
6891    , -1775.19    , array([ 0.0272597  ,  0.00879969 ,  0.00214807 ,  5.73126e-68])
6892    , -1775.14    , array([ 0.0272324  ,  0.00880849 ,  0.00214807 ,  5.73126e-68])
6893    , -1775.08    , array([ 0.0272324  ,  0.00879969 ,  0.00215021 ,  5.73126e-68])
6894    , -1775.14    , array([ 0.0272324  ,  0.00879969 ,  0.00214807 ,  5.73699e-68])
6895    , -1772.66    , array([ 0.0258608  ,  0.00879969 ,  0.00223401 ,  5.73126e-68])
6896    , -1772.66    , array([ 0.0258608  ,  0.00879969 ,  0.00223401 ,  5.73126e-68])
6897    , -1772.65    , array([ 0.0258867  ,  0.00879969 ,  0.00223401 ,  5.73126e-68])
6898    , -1772.66    , array([ 0.0258608  ,  0.00880849 ,  0.00223401 ,  5.73126e-68])
6899    , -1772.65    , array([ 0.0258608  ,  0.00879969 ,  0.00223625 ,  5.73126e-68])
6900    , -1772.66    , array([ 0.0258608  ,  0.00879969 ,  0.00223401 ,  5.73699e-68])
6907    , -1772.66    , array([ 0.0258609  ,  0.00879969 ,  0.00223404 ,  5.73126e-68])
6908    , -1772.66    , array([ 0.0258609  ,  0.00879969 ,  0.00223404 ,  5.73126e-68])
6909    , -1772.65    , array([ 0.0258867  ,  0.00879969 ,  0.00223404 ,  5.73126e-68])
6910    , -1772.66    , array([ 0.0258609  ,  0.00880849 ,  0.00223404 ,  5.73126e-68])
6911    , -1772.65    , array([ 0.0258609  ,  0.00879969 ,  0.00223627 ,  5.73126e-68])
6912    , -1772.66    , array([ 0.0258609  ,  0.00879969 ,  0.00223404 ,  5.73699e-68])
6913    , -1772.66    , array([ 0.025861   ,  0.00879969 ,  0.00223409 ,  5.73126e-68])
6914    , -1772.66    , array([ 0.025861   ,  0.00879969 ,  0.00223409 ,  5.73126e-68])
6915    , -1772.65    , array([ 0.0258869  ,  0.00879969 ,  0.00223409 ,  5.73126e-68])
6916    , -1772.66    , array([ 0.025861   ,  0.00880849 ,  0.00223409 ,  5.73126e-68])
6917    , -1772.65    , array([ 0.025861   ,  0.00879969 ,  0.00223633 ,  5.73126e-68])
6918    , -1772.66    , array([ 0.025861   ,  0.00879969 ,  0.00223409 ,  5.73699e-68])
6925    , -1772.66    , array([ 0.025861   ,  0.00879969 ,  0.0022341  ,  5.73126e-68])
6926    , -1772.66    , array([ 0.025861   ,  0.00879969 ,  0.0022341  ,  5.73126e-68])
6927    , -1772.65    , array([ 0.0258869  ,  0.00879969 ,  0.0022341  ,  5.73126e-68])
6928    , -1772.66    , array([ 0.025861   ,  0.00880849 ,  0.0022341  ,  5.73126e-68])
6929    , -1772.65    , array([ 0.025861   ,  0.00879969 ,  0.00223633 ,  5.73126e-68])
6930    , -1772.66    , array([ 0.025861   ,  0.00879969 ,  0.0022341  ,  5.73699e-68])
6931    , -1772.66    , array([ 0.025861   ,  0.00879969 ,  0.00223411 ,  5.73126e-68])
6932    , -1772.66    , array([ 0.025861   ,  0.00879969 ,  0.00223411 ,  5.73126e-68])
6933    , -1772.65    , array([ 0.0258869  ,  0.00879969 ,  0.00223411 ,  5.73126e-68])
6934    , -1772.66    , array([ 0.025861   ,  0.00880849 ,  0.00223411 ,  5.73126e-68])
6935    , -1772.65    , array([ 0.025861   ,  0.00879969 ,  0.00223635 ,  5.73126e-68])
6936    , -1772.66    , array([ 0.025861   ,  0.00879969 ,  0.00223411 ,  5.73699e-68])
6937    , -828.828    , array([ 0.0767587  ,  0.00879969 ,  0.288465   ,  5.73126e-68])
6938    , -828.828    , array([ 0.0767587  ,  0.00879969 ,  0.288465   ,  5.73126e-68])
6939    , -826.779    , array([ 0.0768355  ,  0.00879969 ,  0.288465   ,  5.73126e-68])
6940    , -828.828    , array([ 0.0767587  ,  0.00880849 ,  0.288465   ,  5.73126e-68])
6941    , -831.714    , array([ 0.0767587  ,  0.00879969 ,  0.288754   ,  5.73126e-68])
6942    , -828.828    , array([ 0.0767587  ,  0.00879969 ,  0.288465   ,  5.73699e-68])
6943    , -1772.27    , array([ 0.0260561  ,  0.00879969 ,  0.00231038 ,  5.73126e-68])
6944    , -1772.27    , array([ 0.0260561  ,  0.00879969 ,  0.00231038 ,  5.73126e-68])
6945    , -1772.24    , array([ 0.0260821  ,  0.00879969 ,  0.00231038 ,  5.73126e-68])
6946    , -1772.27    , array([ 0.0260561  ,  0.00880849 ,  0.00231038 ,  5.73126e-68])
6947    , -1772.27    , array([ 0.0260561  ,  0.00879969 ,  0.00231269 ,  5.73126e-68])
6948    , -1772.27    , array([ 0.0260561  ,  0.00879969 ,  0.00231038 ,  5.73699e-68])
6949    , -1771.43    , array([ 0.0268012  ,  0.00879969 ,  0.0023863  ,  5.73126e-68])
6950    , -1771.43    , array([ 0.0268012  ,  0.00879969 ,  0.0023863  ,  5.73126e-68])
6951    , -1771.4     , array([ 0.026828   ,  0.00879969 ,  0.0023863  ,  5.73126e-68])
6952    , -1771.43    , array([ 0.0268012  ,  0.00880849 ,  0.0023863  ,  5.73126e-68])
6953    , -1771.43    , array([ 0.0268012  ,  0.00879969 ,  0.00238869 ,  5.73126e-68])
6954    , -1771.43    , array([ 0.0268012  ,  0.00879969 ,  0.0023863  ,  5.73699e-68])
6955    , -1767.8     , array([ 0.0300008  ,  0.00879969 ,  0.00271577 ,  5.73126e-68])
6956    , -1767.8     , array([ 0.0300008  ,  0.00879969 ,  0.00271577 ,  5.73126e-68])
6957    , -1767.76    , array([ 0.0300308  ,  0.00879969 ,  0.00271577 ,  5.73126e-68])
6958    , -1767.8     , array([ 0.0300008  ,  0.00880849 ,  0.00271577 ,  5.73126e-68])
6959    , -1767.8     , array([ 0.0300008  ,  0.00879969 ,  0.00271848 ,  5.73126e-68])
6960    , -1767.8     , array([ 0.0300008  ,  0.00879969 ,  0.00271577 ,  5.73699e-68])
6961    , -1746.85    , array([ 0.0471027  ,  0.00879969 ,  0.00455578 ,  5.73126e-68])
6962    , -1746.85    , array([ 0.0471027  ,  0.00879969 ,  0.00455578 ,  5.73126e-68])
6963    , -1746.8     , array([ 0.0471499  ,  0.00879969 ,  0.00455578 ,  5.73126e-68])
6964    , -1746.85    , array([ 0.0471027  ,  0.00880849 ,  0.00455578 ,  5.73126e-68])
6965    , -1746.84    , array([ 0.0471027  ,  0.00879969 ,  0.00456034 ,  5.73126e-68])
6966    , -1746.85    , array([ 0.0471027  ,  0.00879969 ,  0.00455578 ,  5.73699e-68])
6967    , -1491.17    , array([ 0.286221   ,  0.00879969 ,  0.0360781  ,  5.73126e-68])
6968    , -1491.17    , array([ 0.286221   ,  0.00879969 ,  0.0360781  ,  5.73126e-68])
6969    , -1491.59    , array([ 0.286507   ,  0.00879969 ,  0.0360781  ,  5.73126e-68])
6970    , -1491.17    , array([ 0.286221   ,  0.00880849 ,  0.0360781  ,  5.73126e-68])
6971    , -1490.68    , array([ 0.286221   ,  0.00879969 ,  0.0361142  ,  5.73126e-68])
6972    , -1491.17    , array([ 0.286221   ,  0.00879969 ,  0.0360781  ,  5.73699e-68])
6979    , -1491.17    , array([ 0.286224   ,  0.00879969 ,  0.0360785  ,  5.73126e-68])
6980    , -1491.17    , array([ 0.286224   ,  0.00879969 ,  0.0360785  ,  5.73126e-68])
6981    , -1491.59    , array([ 0.286511   ,  0.00879969 ,  0.0360785  ,  5.73126e-68])
6982    , -1491.17    , array([ 0.286224   ,  0.00880849 ,  0.0360785  ,  5.73126e-68])
6983    , -1490.68    , array([ 0.286224   ,  0.00879969 ,  0.0361146  ,  5.73126e-68])
6984    , -1491.17    , array([ 0.286224   ,  0.00879969 ,  0.0360785  ,  5.73699e-68])
6985    , -1491.15    , array([ 0.286248   ,  0.00879969 ,  0.0360819  ,  5.73126e-68])
6986    , -1491.15    , array([ 0.286248   ,  0.00879969 ,  0.0360819  ,  5.73126e-68])
6987    , -1491.58    , array([ 0.286534   ,  0.00879969 ,  0.0360819  ,  5.73126e-68])
6988    , -1491.15    , array([ 0.286248   ,  0.00880849 ,  0.0360819  ,  5.73126e-68])
6989    , -1490.67    , array([ 0.286248   ,  0.00879969 ,  0.036118   ,  5.73126e-68])
6990    , -1491.15    , array([ 0.286248   ,  0.00879969 ,  0.0360819  ,  5.73699e-68])
6991    , -22654.5    , array([ 10.569     ,  0.00879969 ,  2.2627     ,  5.73126e-68])
6992    , -22654.5    , array([ 10.569     ,  0.00879969 ,  2.2627     ,  5.73126e-68])
6993    , -22667.8    , array([ 10.5795    ,  0.00879969 ,  2.2627     ,  5.73126e-68])
6994    , -22654.5    , array([ 10.569     ,  0.00880849 ,  2.2627     ,  5.73126e-68])
