12588   , -23199.6    , array([ 0.761133   ,  61.8273    ,  1.05963    ,  0.557794   ])
12589   , -23188      , array([ 0.761895   ,  61.8273    ,  1.05963    ,  0.557794   ])
12590   , -23201.4    , array([ 0.761133   ,  61.8892    ,  1.05963    ,  0.557794   ])
12591   , -23202      , array([ 0.761133   ,  61.8273    ,  1.06069    ,  0.557794   ])
12592   , -23214.6    , array([ 0.761133   ,  61.8273    ,  1.05963    ,  0.558352   ])
12593   , -23199.6    , array([ 0.761133   ,  61.8273    ,  1.05963    ,  0.557794   ])
12594   , -11558.2    , array([ 1.40116    ,  56.1978    ,  0.932956   ,  0.253429   ])
12595   , -11558.2    , array([ 1.40116    ,  56.1978    ,  0.932956   ,  0.253429   ])
12596   , -11560.2    , array([ 1.40257    ,  56.1978    ,  0.932956   ,  0.253429   ])
12597   , -11558.8    , array([ 1.40116    ,  56.254     ,  0.932956   ,  0.253429   ])
12598   , -11556.7    , array([ 1.40116    ,  56.1978    ,  0.93389    ,  0.253429   ])
12599   , -11566      , array([ 1.40116    ,  56.1978    ,  0.932956   ,  0.253683   ])
12600   , -3442.99    , array([ 0.422198   ,  48.8417    ,  1.90919    ,  0.0189545  ])
12601   , -3442.99    , array([ 0.422198   ,  48.8417    ,  1.90919    ,  0.0189545  ])
12602   , -3440.95    , array([ 0.42262    ,  48.8417    ,  1.90919    ,  0.0189545  ])
12603   , -3443       , array([ 0.422198   ,  48.8906    ,  1.90919    ,  0.0189545  ])
12604   , -3443.77    , array([ 0.422198   ,  48.8417    ,  1.91111    ,  0.0189545  ])
12605   , -3444.52    , array([ 0.422198   ,  48.8417    ,  1.90919    ,  0.0189735  ])
12612   , -3442.54    , array([ 0.422071   ,  48.8885    ,  1.90744    ,  0.0189501  ])
12613   , -3442.54    , array([ 0.422071   ,  48.8885    ,  1.90744    ,  0.0189501  ])
12614   , -3440.5     , array([ 0.422493   ,  48.8885    ,  1.90744    ,  0.0189501  ])
