13233   , -2992.32    , array([ 0.0233145  ,  2.00622    ,  1.8868e-16 ,  0.0565968  ])
13234   , -2992.32    , array([ 0.0233378  ,  2.00622    ,  1.8868e-16 ,  0.0565968  ])
13235   , -2993.13    , array([ 0.0233145  ,  2.00822    ,  1.8868e-16 ,  0.0565968  ])
13236   , -2992.32    , array([ 0.0233145  ,  2.00622    ,  1.88869e-16,  0.0565968  ])
13237   , -2992.99    , array([ 0.0233145  ,  2.00622    ,  1.8868e-16 ,  0.0566534  ])
13238   , -2992.32    , array([ 0.0233145  ,  2.00622    ,  1.8868e-16 ,  0.0565968  ])
13239   , -2291.02    , array([ 0.0233145  ,  0.923437   ,  1.8868e-16 ,  0.0296471  ])
13240   , -2291.02    , array([ 0.0233145  ,  0.923437   ,  1.8868e-16 ,  0.0296471  ])
13241   , -2291.02    , array([ 0.0233378  ,  0.923437   ,  1.8868e-16 ,  0.0296471  ])
13242   , -2291.6     , array([ 0.0233145  ,  0.924361   ,  1.8868e-16 ,  0.0296471  ])
13243   , -2291.02    , array([ 0.0233145  ,  0.923437   ,  1.88869e-16,  0.0296471  ])
13244   , -2290.98    , array([ 0.0233145  ,  0.923437   ,  1.8868e-16 ,  0.0296768  ])
13245   , -2505.12    , array([ 0.0233145  ,  0.086277   ,  1.8868e-16 ,  0.0627956  ])
13246   , -2505.12    , array([ 0.0233145  ,  0.086277   ,  1.8868e-16 ,  0.0627956  ])
13247   , -2505.12    , array([ 0.0233378  ,  0.086277   ,  1.8868e-16 ,  0.0627956  ])
13248   , -2502.91    , array([ 0.0233145  ,  0.0863634  ,  1.8868e-16 ,  0.0627956  ])
13249   , -2505.12    , array([ 0.0233145  ,  0.086277   ,  1.88869e-16,  0.0627956  ])
13250   , -2505.33    , array([ 0.0233145  ,  0.086277   ,  1.8868e-16 ,  0.0628584  ])
13251   , -1383.33    , array([ 0.0233145  ,  0.275199   ,  1.8868e-16 ,  0.0434951  ])
13252   , -1383.33    , array([ 0.0233145  ,  0.275199   ,  1.8868e-16 ,  0.0434951  ])
13253   , -1383.33    , array([ 0.0233378  ,  0.275199   ,  1.8868e-16 ,  0.0434951  ])
13254   , -1383.67    , array([ 0.0233145  ,  0.275474   ,  1.8868e-16 ,  0.0434951  ])
13255   , -1383.33    , array([ 0.0233145  ,  0.275199   ,  1.88869e-16,  0.0434951  ])
13256   , -1382.83    , array([ 0.0233145  ,  0.275199   ,  1.8868e-16 ,  0.0435386  ])
13257   , -2336.78    , array([ 0.0233145  ,  0.0114752  ,  1.8868e-16 ,  0.196082   ])
13258   , -2336.78    , array([ 0.0233145  ,  0.0114752  ,  1.8868e-16 ,  0.196082   ])
13259   , -2336.78    , array([ 0.0233378  ,  0.0114752  ,  1.8868e-16 ,  0.196082   ])
13260   , -2336.78    , array([ 0.0233145  ,  0.0114867  ,  1.8868e-16 ,  0.196082   ])
13261   , -2336.78    , array([ 0.0233145  ,  0.0114752  ,  1.88869e-16,  0.196082   ])
13262   , -2336.78    , array([ 0.0233145  ,  0.0114752  ,  1.8868e-16 ,  0.196278   ])
