244378  , -79073.1    , array([ 0.0186651  ,  1.13083    ,  4.2163e-08 ,  5.61236e-18,  3.7296e-07 ])
244379  , -79073.1    , array([ 0.0186837  ,  1.13083    ,  4.2163e-08 ,  5.61236e-18,  3.7296e-07 ])
244380  , -79073.1    , array([ 0.0186651  ,  1.13196    ,  4.2163e-08 ,  5.61236e-18,  3.7296e-07 ])
244381  , -79073.1    , array([ 0.0186651  ,  1.13083    ,  4.22052e-08,  5.61236e-18,  3.7296e-07 ])
244382  , -79073.1    , array([ 0.0186651  ,  1.13083    ,  4.2163e-08 ,  5.61798e-18,  3.7296e-07 ])
244383  , -79073.1    , array([ 0.0186651  ,  1.13083    ,  4.2163e-08 ,  5.61236e-18,  3.73333e-07])
244384  , -79073.1    , array([ 0.0186651  ,  1.13083    ,  4.2163e-08 ,  5.61236e-18,  3.7296e-07 ])
244385  , -79022.2    , array([ 0.00922296 ,  1.11163    ,  4.2163e-08 ,  5.61236e-18,  7.68584e-07])
244386  , -79022.2    , array([ 0.00922296 ,  1.11163    ,  4.2163e-08 ,  5.61236e-18,  7.68584e-07])
244387  , -79022.2    , array([ 0.00923219 ,  1.11163    ,  4.2163e-08 ,  5.61236e-18,  7.68584e-07])
244388  , -79022.2    , array([ 0.00922296 ,  1.11274    ,  4.2163e-08 ,  5.61236e-18,  7.68584e-07])
244389  , -79022.2    , array([ 0.00922296 ,  1.11163    ,  4.22052e-08,  5.61236e-18,  7.68584e-07])
244390  , -79022.2    , array([ 0.00922296 ,  1.11163    ,  4.2163e-08 ,  5.61798e-18,  7.68584e-07])
244391  , -79022.1    , array([ 0.00922296 ,  1.11163    ,  4.2163e-08 ,  5.61236e-18,  7.69353e-07])
244399  , -79022.2    , array([ 0.00922294 ,  1.11163    ,  4.2163e-08 ,  5.61236e-18,  7.68585e-07])
244400  , -79022.2    , array([ 0.00922294 ,  1.11163    ,  4.2163e-08 ,  5.61236e-18,  7.68585e-07])
244401  , -79022.2    , array([ 0.00923217 ,  1.11163    ,  4.2163e-08 ,  5.61236e-18,  7.68585e-07])
244402  , -79022.2    , array([ 0.00922294 ,  1.11274    ,  4.2163e-08 ,  5.61236e-18,  7.68585e-07])
244403  , -79022.2    , array([ 0.00922294 ,  1.11163    ,  4.22052e-08,  5.61236e-18,  7.68585e-07])
244404  , -79022.2    , array([ 0.00922294 ,  1.11163    ,  4.2163e-08 ,  5.61798e-18,  7.68585e-07])
244405  , -79022.1    , array([ 0.00922294 ,  1.11163    ,  4.2163e-08 ,  5.61236e-18,  7.69354e-07])
244406  , -79022.2    , array([ 0.00922293 ,  1.11163    ,  4.2163e-08 ,  5.61236e-18,  7.68587e-07])
244407  , -79022.2    , array([ 0.00922293 ,  1.11163    ,  4.2163e-08 ,  5.61236e-18,  7.68587e-07])
244408  , -79022.2    , array([ 0.00923215 ,  1.11163    ,  4.2163e-08 ,  5.61236e-18,  7.68587e-07])
244409  , -79022.2    , array([ 0.00922293 ,  1.11274    ,  4.2163e-08 ,  5.61236e-18,  7.68587e-07])
244410  , -79022.2    , array([ 0.00922293 ,  1.11163    ,  4.22052e-08,  5.61236e-18,  7.68587e-07])
244411  , -79022.2    , array([ 0.00922293 ,  1.11163    ,  4.2163e-08 ,  5.61798e-18,  7.68587e-07])
244412  , -79022.1    , array([ 0.00922293 ,  1.11163    ,  4.2163e-08 ,  5.61236e-18,  7.69356e-07])
244413  , -77953.3    , array([ 0.00225191 ,  1.0742     ,  4.2163e-08 ,  5.61236e-18,  3.264e-06  ])
244414  , -77953.3    , array([ 0.00225191 ,  1.0742     ,  4.2163e-08 ,  5.61236e-18,  3.264e-06  ])
244415  , -77954.4    , array([ 0.00225417 ,  1.0742     ,  4.2163e-08 ,  5.61236e-18,  3.264e-06  ])
244416  , -77953.3    , array([ 0.00225191 ,  1.07527    ,  4.2163e-08 ,  5.61236e-18,  3.264e-06  ])
244417  , -77953.3    , array([ 0.00225191 ,  1.0742     ,  4.22052e-08,  5.61236e-18,  3.264e-06  ])
244418  , -77953.3    , array([ 0.00225191 ,  1.0742     ,  4.2163e-08 ,  5.61798e-18,  3.264e-06  ])
244419  , -77952.2    , array([ 0.00225191 ,  1.0742     ,  4.2163e-08 ,  5.61236e-18,  3.26727e-06])
244420  , -77953.3    , array([ 0.0022519  ,  1.0742     ,  4.2163e-08 ,  5.61236e-18,  3.26402e-06])
244421  , -77953.3    , array([ 0.0022519  ,  1.0742     ,  4.2163e-08 ,  5.61236e-18,  3.26402e-06])
244422  , -77954.4    , array([ 0.00225415 ,  1.0742     ,  4.2163e-08 ,  5.61236e-18,  3.26402e-06])
244423  , -77953.3    , array([ 0.0022519  ,  1.07527    ,  4.2163e-08 ,  5.61236e-18,  3.26402e-06])
244424  , -77953.3    , array([ 0.0022519  ,  1.0742     ,  4.22052e-08,  5.61236e-18,  3.26402e-06])
244425  , -77953.3    , array([ 0.0022519  ,  1.0742     ,  4.2163e-08 ,  5.61798e-18,  3.26402e-06])
244426  , -77952.2    , array([ 0.0022519  ,  1.0742     ,  4.2163e-08 ,  5.61236e-18,  3.26729e-06])
244427  , -77953.3    , array([ 0.00225188 ,  1.0742     ,  4.2163e-08 ,  5.61236e-18,  3.26405e-06])
244428  , -77953.3    , array([ 0.00225188 ,  1.0742     ,  4.2163e-08 ,  5.61236e-18,  3.26405e-06])
244429  , -77954.4    , array([ 0.00225413 ,  1.0742     ,  4.2163e-08 ,  5.61236e-18,  3.26405e-06])
244430  , -77953.3    , array([ 0.00225188 ,  1.07527    ,  4.2163e-08 ,  5.61236e-18,  3.26405e-06])
244431  , -77953.3    , array([ 0.00225188 ,  1.0742     ,  4.22052e-08,  5.61236e-18,  3.26405e-06])
244432  , -77953.3    , array([ 0.00225188 ,  1.0742     ,  4.2163e-08 ,  5.61798e-18,  3.26405e-06])
244433  , -77952.2    , array([ 0.00225188 ,  1.0742     ,  4.2163e-08 ,  5.61236e-18,  3.26732e-06])
244434  , -74666.6    , array([ 0.00111273 ,  1.05596    ,  4.2163e-08 ,  5.61236e-18,  6.72639e-06])
244435  , -74666.6    , array([ 0.00111273 ,  1.05596    ,  4.2163e-08 ,  5.61236e-18,  6.72639e-06])
244436  , -74670.6    , array([ 0.00111384 ,  1.05596    ,  4.2163e-08 ,  5.61236e-18,  6.72639e-06])
244437  , -74666.6    , array([ 0.00111273 ,  1.05702    ,  4.2163e-08 ,  5.61236e-18,  6.72639e-06])
244438  , -74666.6    , array([ 0.00111273 ,  1.05596    ,  4.22052e-08,  5.61236e-18,  6.72639e-06])
244439  , -74666.6    , array([ 0.00111273 ,  1.05596    ,  4.2163e-08 ,  5.61798e-18,  6.72639e-06])
244440  , -74662.5    , array([ 0.00111273 ,  1.05596    ,  4.2163e-08 ,  5.61236e-18,  6.73312e-06])
244441  , -74666.5    , array([ 0.00111272 ,  1.05596    ,  4.2163e-08 ,  5.61236e-18,  6.72644e-06])
244442  , -74666.5    , array([ 0.00111272 ,  1.05596    ,  4.2163e-08 ,  5.61236e-18,  6.72644e-06])
244443  , -74670.6    , array([ 0.00111384 ,  1.05596    ,  4.2163e-08 ,  5.61236e-18,  6.72644e-06])
244444  , -74666.5    , array([ 0.00111272 ,  1.05702    ,  4.2163e-08 ,  5.61236e-18,  6.72644e-06])
244445  , -74666.5    , array([ 0.00111272 ,  1.05596    ,  4.22052e-08,  5.61236e-18,  6.72644e-06])
244446  , -74666.5    , array([ 0.00111272 ,  1.05596    ,  4.2163e-08 ,  5.61798e-18,  6.72644e-06])
244447  , -74662.5    , array([ 0.00111272 ,  1.05596    ,  4.2163e-08 ,  5.61236e-18,  6.73317e-06])
244448  , -74666.5    , array([ 0.00111272 ,  1.05596    ,  4.2163e-08 ,  5.61236e-18,  6.72648e-06])
244449  , -74666.5    , array([ 0.00111272 ,  1.05596    ,  4.2163e-08 ,  5.61236e-18,  6.72648e-06])
244450  , -74670.5    , array([ 0.00111383 ,  1.05596    ,  4.2163e-08 ,  5.61236e-18,  6.72648e-06])
244451  , -74666.5    , array([ 0.00111272 ,  1.05702    ,  4.2163e-08 ,  5.61236e-18,  6.72648e-06])
244452  , -74666.5    , array([ 0.00111272 ,  1.05596    ,  4.22052e-08,  5.61236e-18,  6.72648e-06])
244453  , -74666.5    , array([ 0.00111272 ,  1.05596    ,  4.2163e-08 ,  5.61798e-18,  6.72648e-06])
244454  , -74662.4    , array([ 0.00111272 ,  1.05596    ,  4.2163e-08 ,  5.61236e-18,  6.73321e-06])
244462  , -74666.5    , array([ 0.00111271 ,  1.05596    ,  4.2163e-08 ,  5.61236e-18,  6.7265e-06 ])
244463  , -74666.5    , array([ 0.00111271 ,  1.05596    ,  4.2163e-08 ,  5.61236e-18,  6.7265e-06 ])
244464  , -74670.5    , array([ 0.00111383 ,  1.05596    ,  4.2163e-08 ,  5.61236e-18,  6.7265e-06 ])
244465  , -74666.5    , array([ 0.00111271 ,  1.05702    ,  4.2163e-08 ,  5.61236e-18,  6.7265e-06 ])
244466  , -74666.5    , array([ 0.00111271 ,  1.05596    ,  4.22052e-08,  5.61236e-18,  6.7265e-06 ])
244467  , -74666.5    , array([ 0.00111271 ,  1.05596    ,  4.2163e-08 ,  5.61798e-18,  6.7265e-06 ])
244468  , -74662.4    , array([ 0.00111271 ,  1.05596    ,  4.2163e-08 ,  5.61236e-18,  6.73323e-06])
244469  , -74666.4    , array([ 0.00111271 ,  1.05596    ,  4.2163e-08 ,  5.61236e-18,  6.72651e-06])
244470  , -74666.4    , array([ 0.00111271 ,  1.05596    ,  4.2163e-08 ,  5.61236e-18,  6.72651e-06])
