44370   , -79089.4    , array([ 0.127931   ,  0.575474   ,  0.0104355  ,  3.6927e-18 ,  6.80957e-76])
44371   , -79089.4    , array([ 0.127931   ,  0.575474   ,  0.0104355  ,  3.6927e-18 ,  6.80957e-76])
44372   , -79089.4    , array([ 1.12793    ,  0.575474   ,  0.0104355  ,  3.6927e-18 ,  6.80957e-76])
44373   , -79089.4    , array([ 2.74596    ,  0.575474   ,  0.0104355  ,  3.6927e-18 ,  6.80957e-76])
44374   , -79089.4    , array([ 1.12793    ,  0.575474   ,  0.0104355  ,  3.6927e-18 ,  6.80957e-76])
44375   , -79089.4    , array([ 1.74596    ,  0.575474   ,  0.0104355  ,  3.6927e-18 ,  6.80957e-76])
44376   , -79089.4    , array([ 2.12793    ,  0.575474   ,  0.0104355  ,  3.6927e-18 ,  6.80957e-76])
44377   , -79089.4    , array([ 2.364      ,  0.575474   ,  0.0104355  ,  3.6927e-18 ,  6.80957e-76])
44378   , -79089.4    , array([ 2.5099     ,  0.575474   ,  0.0104355  ,  3.6927e-18 ,  6.80957e-76])
44379   , -79089.4    , array([ 2.60007    ,  0.575474   ,  0.0104355  ,  3.6927e-18 ,  6.80957e-76])
44380   , -79089.4    , array([ 2.65579    ,  0.575474   ,  0.0104355  ,  3.6927e-18 ,  6.80957e-76])
44381   , -79089.4    , array([ 2.69024    ,  0.575474   ,  0.0104355  ,  3.6927e-18 ,  6.80957e-76])
44382   , -79089.4    , array([ 2.71586    ,  0.575474   ,  0.0104355  ,  3.6927e-18 ,  6.80957e-76])
44383   , -79089.4    , array([ 2.71586    ,  0.575474   ,  0.0104355  ,  3.6927e-18 ,  6.80957e-76])
44384   , -79089.4    , array([ 2.71586    ,  1.57547    ,  0.0104355  ,  3.6927e-18 ,  6.80957e-76])
44385   , -79089.4    , array([ 2.71586    ,  3.19351    ,  0.0104355  ,  3.6927e-18 ,  6.80957e-76])
44386   , -79089.4    , array([ 2.71586    ,  1.57547    ,  0.0104355  ,  3.6927e-18 ,  6.80957e-76])
44387   , -79089.4    , array([ 2.71586    ,  2.19351    ,  0.0104355  ,  3.6927e-18 ,  6.80957e-76])
44388   , -79089.4    , array([ 2.71586    ,  2.57547    ,  0.0104355  ,  3.6927e-18 ,  6.80957e-76])
44389   , -79089.4    , array([ 2.71586    ,  2.81154    ,  0.0104355  ,  3.6927e-18 ,  6.80957e-76])
44390   , -79089.4    , array([ 2.71586    ,  2.95744    ,  0.0104355  ,  3.6927e-18 ,  6.80957e-76])
44391   , -79089.4    , array([ 2.71586    ,  3.04761    ,  0.0104355  ,  3.6927e-18 ,  6.80957e-76])
44392   , -79089.4    , array([ 2.71586    ,  3.10334    ,  0.0104355  ,  3.6927e-18 ,  6.80957e-76])
44393   , -79089.4    , array([ 2.71586    ,  3.13778    ,  0.0104355  ,  3.6927e-18 ,  6.80957e-76])
44394   , -79089.4    , array([ 2.71586    ,  3.1634     ,  0.0104355  ,  3.6927e-18 ,  6.80957e-76])
44395   , -79089.4    , array([ 2.71586    ,  3.1634     ,  0.0104355  ,  3.6927e-18 ,  6.80957e-76])
44396   , -79089.4    , array([ 2.71586    ,  3.1634     ,  1.01044    ,  3.6927e-18 ,  6.80957e-76])
44397   , -79089.4    , array([ 2.71586    ,  3.1634     ,  2.62847    ,  3.6927e-18 ,  6.80957e-76])
44398   , -79089.4    , array([ 2.71586    ,  3.1634     ,  1.01044    ,  3.6927e-18 ,  6.80957e-76])
44399   , -79089.4    , array([ 2.71586    ,  3.1634     ,  1.62847    ,  3.6927e-18 ,  6.80957e-76])
44400   , -79089.4    , array([ 2.71586    ,  3.1634     ,  2.01044    ,  3.6927e-18 ,  6.80957e-76])
44401   , -79089.4    , array([ 2.71586    ,  3.1634     ,  2.2465     ,  3.6927e-18 ,  6.80957e-76])
44402   , -79089.4    , array([ 2.71586    ,  3.1634     ,  2.3924     ,  3.6927e-18 ,  6.80957e-76])
44403   , -79089.4    , array([ 2.71586    ,  3.1634     ,  2.48257    ,  3.6927e-18 ,  6.80957e-76])
44404   , -79089.4    , array([ 2.71586    ,  3.1634     ,  2.5383     ,  3.6927e-18 ,  6.80957e-76])
44405   , -79089.4    , array([ 2.71586    ,  3.1634     ,  2.57274    ,  3.6927e-18 ,  6.80957e-76])
44406   , -79089.4    , array([ 2.71586    ,  3.1634     ,  2.59836    ,  3.6927e-18 ,  6.80957e-76])
44407   , -79089.4    , array([ 2.71586    ,  3.1634     ,  2.59836    ,  3.6927e-18 ,  6.80957e-76])
44408   , -79089.4    , array([ 2.71586    ,  3.1634     ,  2.59836    ,  1          ,  6.80957e-76])
44409   , -79089.4    , array([ 2.71586    ,  3.1634     ,  2.59836    ,  2.61803    ,  6.80957e-76])
44410   , -79089.4    , array([ 2.71586    ,  3.1634     ,  2.59836    ,  1          ,  6.80957e-76])
44411   , -79089.4    , array([ 2.71586    ,  3.1634     ,  2.59836    ,  1.61803    ,  6.80957e-76])
44412   , -79089.4    , array([ 2.71586    ,  3.1634     ,  2.59836    ,  2          ,  6.80957e-76])
44413   , -79089.4    , array([ 2.71586    ,  3.1634     ,  2.59836    ,  2.23607    ,  6.80957e-76])
44414   , -79089.4    , array([ 2.71586    ,  3.1634     ,  2.59836    ,  2.38197    ,  6.80957e-76])
44415   , -79089.4    , array([ 2.71586    ,  3.1634     ,  2.59836    ,  2.47214    ,  6.80957e-76])
44416   , -79089.4    , array([ 2.71586    ,  3.1634     ,  2.59836    ,  2.52786    ,  6.80957e-76])
