29741   , -43957.6    , array([ 0.00422779 ,  0.0157796  ,  2.36062e-12,  1.05331e-22,  0.00088352 ])
29742   , -43930.8    , array([ 0.00423202 ,  0.0157796  ,  2.36062e-12,  1.05331e-22,  0.00088352 ])
29743   , -43971.9    , array([ 0.00422779 ,  0.0157954  ,  2.36062e-12,  1.05331e-22,  0.00088352 ])
29744   , -43957.6    , array([ 0.00422779 ,  0.0157796  ,  2.36298e-12,  1.05331e-22,  0.00088352 ])
29745   , -43957.6    , array([ 0.00422779 ,  0.0157796  ,  2.36062e-12,  1.05436e-22,  0.00088352 ])
29746   , -43969.7    , array([ 0.00422779 ,  0.0157796  ,  2.36062e-12,  1.05331e-22,  0.000884403])
29747   , -43957.6    , array([ 0.00422779 ,  0.0157796  ,  2.36062e-12,  1.05331e-22,  0.00088352 ])
29748   , -29432.6    , array([ 0.00966642 ,  0.0101299  ,  2.36062e-12,  1.05331e-22,  0.000607937])
29749   , -29432.6    , array([ 0.00966642 ,  0.0101299  ,  2.36062e-12,  1.05331e-22,  0.000607937])
29750   , -29431.7    , array([ 0.0096761  ,  0.0101299  ,  2.36062e-12,  1.05331e-22,  0.000607937])
29751   , -29450.5    , array([ 0.00966642 ,  0.0101401  ,  2.36062e-12,  1.05331e-22,  0.000607937])
29752   , -29432.6    , array([ 0.00966642 ,  0.0101299  ,  2.36298e-12,  1.05331e-22,  0.000607937])
29753   , -29432.6    , array([ 0.00966642 ,  0.0101299  ,  2.36062e-12,  1.05436e-22,  0.000607937])
29754   , -29415.4    , array([ 0.00966642 ,  0.0101299  ,  2.36062e-12,  1.05331e-22,  0.000608546])
29755   , -4122.98    , array([ 0.0193025  ,  0.00319716 ,  2.36062e-12,  1.05331e-22,  0.000975568])
29756   , -4122.98    , array([ 0.0193025  ,  0.00319716 ,  2.36062e-12,  1.05331e-22,  0.000975568])
29757   , -4119.91    , array([ 0.0193218  ,  0.00319716 ,  2.36062e-12,  1.05331e-22,  0.000975568])
29758   , -4126.2     , array([ 0.0193025  ,  0.00320036 ,  2.36062e-12,  1.05331e-22,  0.000975568])
29759   , -4122.98    , array([ 0.0193025  ,  0.00319716 ,  2.36298e-12,  1.05331e-22,  0.000975568])
29760   , -4122.98    , array([ 0.0193025  ,  0.00319716 ,  2.36062e-12,  1.05436e-22,  0.000975568])
29761   , -4122.76    , array([ 0.0193025  ,  0.00319716 ,  2.36062e-12,  1.05331e-22,  0.000976544])
29769   , -4122.97    , array([ 0.0193036  ,  0.00319734 ,  2.36062e-12,  1.05331e-22,  0.000975622])
29770   , -4122.97    , array([ 0.0193036  ,  0.00319734 ,  2.36062e-12,  1.05331e-22,  0.000975622])
