21261   , -2993.9     , array([ 0.254086   ,  0.299654   ,  4.555      ,  0.169934   ])
21262   , -2989.61    , array([ 0.25434    ,  0.299654   ,  4.555      ,  0.169934   ])
21263   , -2998.27    , array([ 0.254086   ,  0.299954   ,  4.555      ,  0.169934   ])
21264   , -2993.9     , array([ 0.254086   ,  0.299654   ,  4.55956    ,  0.169934   ])
21265   , -2993.81    , array([ 0.254086   ,  0.299654   ,  4.555      ,  0.170104   ])
21266   , -2993.9     , array([ 0.254086   ,  0.299654   ,  4.555      ,  0.169934   ])
21267   , -419.022    , array([ 0.515051   ,  0.145633   ,  4.555      ,  0.172384   ])
21268   , -419.022    , array([ 0.515051   ,  0.145633   ,  4.555      ,  0.172384   ])
21269   , -419.07     , array([ 0.515567   ,  0.145633   ,  4.555      ,  0.172384   ])
21270   , -419.097    , array([ 0.515051   ,  0.145779   ,  4.555      ,  0.172384   ])
21271   , -419.022    , array([ 0.515051   ,  0.145633   ,  4.55956    ,  0.172384   ])
21272   , -418.902    , array([ 0.515051   ,  0.145633   ,  4.555      ,  0.172557   ])
21279   , -418.977    , array([ 0.514987   ,  0.145615   ,  4.555      ,  0.172427   ])
21280   , -418.977    , array([ 0.514987   ,  0.145615   ,  4.555      ,  0.172427   ])
21281   , -419.024    , array([ 0.515503   ,  0.145615   ,  4.555      ,  0.172427   ])
21282   , -419.052    , array([ 0.514987   ,  0.14576    ,  4.555      ,  0.172427   ])
21283   , -418.977    , array([ 0.514987   ,  0.145615   ,  4.55956    ,  0.172427   ])
21284   , -418.857    , array([ 0.514987   ,  0.145615   ,  4.555      ,  0.172599   ])
21285   , -414.678    , array([ 0.501659   ,  0.141761   ,  4.555      ,  0.181627   ])
21286   , -414.678    , array([ 0.501659   ,  0.141761   ,  4.555      ,  0.181627   ])
21287   , -414.566    , array([ 0.502161   ,  0.141761   ,  4.555      ,  0.181627   ])
21288   , -414.774    , array([ 0.501659   ,  0.141903   ,  4.555      ,  0.181627   ])
21289   , -414.678    , array([ 0.501659   ,  0.141761   ,  4.55956    ,  0.181627   ])
21290   , -414.697    , array([ 0.501659   ,  0.141761   ,  4.555      ,  0.181808   ])
21291   , -411.946    , array([ 0.221457   ,  0.0606922  ,  3.9562     ,  0.0798337  ])
21292   , -411.946    , array([ 0.221457   ,  0.0606922  ,  3.9562     ,  0.0798337  ])
21293   , -411.862    , array([ 0.221679   ,  0.0606922  ,  3.9562     ,  0.0798337  ])
21294   , -412.027    , array([ 0.221457   ,  0.0607529  ,  3.9562     ,  0.0798337  ])
21295   , -411.946    , array([ 0.221457   ,  0.0606922  ,  3.96016    ,  0.0798337  ])
21296   , -411.953    , array([ 0.221457   ,  0.0606922  ,  3.9562     ,  0.0799135  ])
21297   , -404.875    , array([ 0.00841032 ,  0.00203911 ,  2.25132    ,  0.00297996 ])
21298   , -404.875    , array([ 0.00841032 ,  0.00203911 ,  2.25132    ,  0.00297996 ])
21299   , -404.868    , array([ 0.00841874 ,  0.00203911 ,  2.25132    ,  0.00297996 ])
21300   , -404.921    , array([ 0.00841032 ,  0.00204115 ,  2.25132    ,  0.00297996 ])
21301   , -404.875    , array([ 0.00841032 ,  0.00203911 ,  2.25358    ,  0.00297996 ])
21302   , -404.839    , array([ 0.00841032 ,  0.00203911 ,  2.25132    ,  0.00298294 ])
21309   , -404.875    , array([ 0.00841032 ,  0.00203911 ,  2.25132    ,  0.00297996 ])
21310   , -404.875    , array([ 0.00841032 ,  0.00203911 ,  2.25132    ,  0.00297996 ])
21311   , -404.868    , array([ 0.00841874 ,  0.00203911 ,  2.25132    ,  0.00297996 ])
21312   , -404.921    , array([ 0.00841032 ,  0.00204115 ,  2.25132    ,  0.00297996 ])
21313   , -404.875    , array([ 0.00841032 ,  0.00203911 ,  2.25358    ,  0.00297996 ])
21314   , -404.839    , array([ 0.00841032 ,  0.00203911 ,  2.25132    ,  0.00298294 ])
21321   , -404.875    , array([ 0.00841032 ,  0.00203911 ,  2.25132    ,  0.00297996 ])
21322   , -404.875    , array([ 0.00841032 ,  0.00203911 ,  2.25132    ,  0.00297996 ])
21323   , -404.868    , array([ 0.00841873 ,  0.00203911 ,  2.25132    ,  0.00297996 ])
21324   , -404.921    , array([ 0.00841032 ,  0.00204115 ,  2.25132    ,  0.00297996 ])
21325   , -404.875    , array([ 0.00841032 ,  0.00203911 ,  2.25358    ,  0.00297996 ])
21326   , -404.839    , array([ 0.00841032 ,  0.00203911 ,  2.25132    ,  0.00298294 ])
21333   , -404.875    , array([ 0.00841032 ,  0.00203911 ,  2.25132    ,  0.00297996 ])
21334   , -404.875    , array([ 0.00841032 ,  0.00203911 ,  2.25132    ,  0.00297996 ])
21335   , -404.868    , array([ 0.00841873 ,  0.00203911 ,  2.25132    ,  0.00297996 ])
21336   , -404.921    , array([ 0.00841032 ,  0.00204115 ,  2.25132    ,  0.00297996 ])
21337   , -404.875    , array([ 0.00841032 ,  0.00203911 ,  2.25358    ,  0.00297996 ])
21338   , -404.839    , array([ 0.00841032 ,  0.00203911 ,  2.25132    ,  0.00298294 ])
21339   , -404.875    , array([ 0.00841032 ,  0.00203911 ,  2.25132    ,  0.00297996 ])
21340   , -404.875    , array([ 0.00841032 ,  0.00203911 ,  2.25132    ,  0.00297996 ])
21341   , -404.868    , array([ 0.00841873 ,  0.00203911 ,  2.25132    ,  0.00297996 ])
21342   , -404.921    , array([ 0.00841032 ,  0.00204115 ,  2.25132    ,  0.00297996 ])
