26289   , -2547.94    , array([ 0.00441925 ,  0.00924934 ,  4.90928e-37,  0.00243234 ])
26290   , -2547.94    , array([ 0.00442367 ,  0.00924934 ,  4.90928e-37,  0.00243234 ])
26291   , -2546.21    , array([ 0.00441925 ,  0.00925859 ,  4.90928e-37,  0.00243234 ])
26292   , -2547.94    , array([ 0.00441925 ,  0.00924934 ,  4.91419e-37,  0.00243234 ])
26293   , -2549.57    , array([ 0.00441925 ,  0.00924934 ,  4.90928e-37,  0.00243477 ])
26294   , -2547.94    , array([ 0.00441925 ,  0.00924934 ,  4.90928e-37,  0.00243234 ])
26295   , -1803.66    , array([ 0.00441925 ,  0.0193     ,  4.90928e-37,  0.00121739 ])
26296   , -1803.66    , array([ 0.00441925 ,  0.0193     ,  4.90928e-37,  0.00121739 ])
26297   , -1803.66    , array([ 0.00442367 ,  0.0193     ,  4.90928e-37,  0.00121739 ])
26298   , -1803.8     , array([ 0.00441925 ,  0.0193194  ,  4.90928e-37,  0.00121739 ])
26299   , -1803.66    , array([ 0.00441925 ,  0.0193     ,  4.91419e-37,  0.00121739 ])
26300   , -1803.52    , array([ 0.00441925 ,  0.0193     ,  4.90928e-37,  0.00121861 ])
26301   , -31722.4    , array([ 0.00441925 ,  21.8679    ,  4.90928e-37,  2.24781    ])
26302   , -31722.4    , array([ 0.00441925 ,  21.8679    ,  4.90928e-37,  2.24781    ])
26303   , -31722.4    , array([ 0.00442367 ,  21.8679    ,  4.90928e-37,  2.24781    ])
26304   , -31733.7    , array([ 0.00441925 ,  21.8898    ,  4.90928e-37,  2.24781    ])
26305   , -31722.4    , array([ 0.00441925 ,  21.8679    ,  4.91419e-37,  2.24781    ])
26306   , -31728      , array([ 0.00441925 ,  21.8679    ,  4.90928e-37,  2.25006    ])
26307   , -1771.86    , array([ 0.00441925 ,  0.0647886  ,  4.90928e-37,  0.0044452  ])
26308   , -1771.86    , array([ 0.00441925 ,  0.0647886  ,  4.90928e-37,  0.0044452  ])
26309   , -1771.86    , array([ 0.00442367 ,  0.0647886  ,  4.90928e-37,  0.0044452  ])
26310   , -1772.03    , array([ 0.00441925 ,  0.0648535  ,  4.90928e-37,  0.0044452  ])
26311   , -1771.86    , array([ 0.00441925 ,  0.0647886  ,  4.91419e-37,  0.0044452  ])
26312   , -1771.68    , array([ 0.00441925 ,  0.0647886  ,  4.90928e-37,  0.00444965 ])
26313   , -1723.97    , array([ 0.00441925 ,  0.182817   ,  4.90928e-37,  0.01348    ])
26314   , -1723.97    , array([ 0.00441925 ,  0.182817   ,  4.90928e-37,  0.01348    ])
26315   , -1723.97    , array([ 0.00442367 ,  0.182817   ,  4.90928e-37,  0.01348    ])
26316   , -1724.27    , array([ 0.00441925 ,  0.182999   ,  4.90928e-37,  0.01348    ])
26317   , -1723.97    , array([ 0.00441925 ,  0.182817   ,  4.91419e-37,  0.01348    ])
26318   , -1723.64    , array([ 0.00441925 ,  0.182817   ,  4.90928e-37,  0.0134935  ])
26319   , -4178.86    , array([ 0.00441925 ,  1.99946    ,  4.90928e-37,  0.174071   ])
26320   , -4178.86    , array([ 0.00441925 ,  1.99946    ,  4.90928e-37,  0.174071   ])
26321   , -4178.86    , array([ 0.00442367 ,  1.99946    ,  4.90928e-37,  0.174071   ])
26322   , -4181.51    , array([ 0.00441925 ,  2.00146    ,  4.90928e-37,  0.174071   ])
26323   , -4178.86    , array([ 0.00441925 ,  1.99946    ,  4.91419e-37,  0.174071   ])
26324   , -4180.29    , array([ 0.00441925 ,  1.99946    ,  4.90928e-37,  0.174245   ])
26325   , -1716.19    , array([ 0.00441925 ,  0.28189    ,  4.90928e-37,  0.0214197  ])
26326   , -1716.19    , array([ 0.00441925 ,  0.28189    ,  4.90928e-37,  0.0214197  ])
26327   , -1716.19    , array([ 0.00442367 ,  0.28189    ,  4.90928e-37,  0.0214197  ])
26328   , -1716.64    , array([ 0.00441925 ,  0.282172   ,  4.90928e-37,  0.0214197  ])
26329   , -1716.19    , array([ 0.00441925 ,  0.28189    ,  4.91419e-37,  0.0214197  ])
26330   , -1715.79    , array([ 0.00441925 ,  0.28189    ,  4.90928e-37,  0.0214412  ])
26331   , -1715.66    , array([ 0.00441925 ,  0.246104   ,  4.90928e-37,  0.018525   ])
26332   , -1715.66    , array([ 0.00441925 ,  0.246104   ,  4.90928e-37,  0.018525   ])
26333   , -1715.66    , array([ 0.00442367 ,  0.246104   ,  4.90928e-37,  0.018525   ])
26334   , -1716.06    , array([ 0.00441925 ,  0.24635    ,  4.90928e-37,  0.018525   ])
26335   , -1715.66    , array([ 0.00441925 ,  0.246104   ,  4.91419e-37,  0.018525   ])
26336   , -1715.28    , array([ 0.00441925 ,  0.246104   ,  4.90928e-37,  0.0185435  ])
26343   , -1715.66    , array([ 0.00441925 ,  0.246104   ,  4.90928e-37,  0.0185251  ])
26344   , -1715.66    , array([ 0.00441925 ,  0.246104   ,  4.90928e-37,  0.0185251  ])
26345   , -1715.66    , array([ 0.00442367 ,  0.246104   ,  4.90928e-37,  0.0185251  ])
26346   , -1716.06    , array([ 0.00441925 ,  0.246351   ,  4.90928e-37,  0.0185251  ])
26347   , -1715.66    , array([ 0.00441925 ,  0.246104   ,  4.91419e-37,  0.0185251  ])
26348   , -1715.28    , array([ 0.00441925 ,  0.246104   ,  4.90928e-37,  0.0185436  ])
26349   , -1715.66    , array([ 0.00441925 ,  0.246107   ,  4.90928e-37,  0.0185253  ])
26350   , -1715.66    , array([ 0.00441925 ,  0.246107   ,  4.90928e-37,  0.0185253  ])
26351   , -1715.66    , array([ 0.00442367 ,  0.246107   ,  4.90928e-37,  0.0185253  ])
26352   , -1716.06    , array([ 0.00441925 ,  0.246354   ,  4.90928e-37,  0.0185253  ])
26353   , -1715.66    , array([ 0.00441925 ,  0.246107   ,  4.91419e-37,  0.0185253  ])
26354   , -1715.28    , array([ 0.00441925 ,  0.246107   ,  4.90928e-37,  0.0185438  ])
26355   , -30356.4    , array([ 0.00441925 ,  19.4097    ,  4.90928e-37,  2.25319    ])
26356   , -30356.4    , array([ 0.00441925 ,  19.4097    ,  4.90928e-37,  2.25319    ])
26357   , -30356.4    , array([ 0.00442367 ,  19.4097    ,  4.90928e-37,  2.25319    ])
26358   , -30368.1    , array([ 0.00441925 ,  19.4291    ,  4.90928e-37,  2.25319    ])
26359   , -30356.4    , array([ 0.00441925 ,  19.4097    ,  4.91419e-37,  2.25319    ])
26360   , -30360.9    , array([ 0.00441925 ,  19.4097    ,  4.90928e-37,  2.25544    ])
26361   , -1715.44    , array([ 0.00441925 ,  0.248797   ,  4.90928e-37,  0.018748   ])
26362   , -1715.44    , array([ 0.00441925 ,  0.248797   ,  4.90928e-37,  0.018748   ])
26363   , -1715.44    , array([ 0.00442367 ,  0.248797   ,  4.90928e-37,  0.018748   ])
26364   , -1715.85    , array([ 0.00441925 ,  0.249046   ,  4.90928e-37,  0.018748   ])
26365   , -1715.44    , array([ 0.00441925 ,  0.248797   ,  4.91419e-37,  0.018748   ])
26366   , -1715.06    , array([ 0.00441925 ,  0.248797   ,  4.90928e-37,  0.0187668  ])
26367   , -1714.85    , array([ 0.00441925 ,  0.258477   ,  4.90928e-37,  0.0195512  ])
26368   , -1714.85    , array([ 0.00441925 ,  0.258477   ,  4.90928e-37,  0.0195512  ])
26369   , -1714.85    , array([ 0.00442367 ,  0.258477   ,  4.90928e-37,  0.0195512  ])
26370   , -1715.27    , array([ 0.00441925 ,  0.258735   ,  4.90928e-37,  0.0195512  ])
26371   , -1714.85    , array([ 0.00441925 ,  0.258477   ,  4.91419e-37,  0.0195512  ])
26372   , -1714.47    , array([ 0.00441925 ,  0.258477   ,  4.90928e-37,  0.0195708  ])
26373   , -1713.23    , array([ 0.00441925 ,  0.260122   ,  4.90928e-37,  0.0197667  ])
26374   , -1713.23    , array([ 0.00441925 ,  0.260122   ,  4.90928e-37,  0.0197667  ])
26375   , -1713.23    , array([ 0.00442367 ,  0.260122   ,  4.90928e-37,  0.0197667  ])
26376   , -1713.65    , array([ 0.00441925 ,  0.260383   ,  4.90928e-37,  0.0197667  ])
26377   , -1713.23    , array([ 0.00441925 ,  0.260122   ,  4.91419e-37,  0.0197667  ])
26378   , -1712.84    , array([ 0.00441925 ,  0.260122   ,  4.90928e-37,  0.0197865  ])
26379   , -1706.7     , array([ 0.00441925 ,  0.266811   ,  4.90928e-37,  0.0206526  ])
26380   , -1706.7     , array([ 0.00441925 ,  0.266811   ,  4.90928e-37,  0.0206526  ])
26381   , -1706.7     , array([ 0.00442367 ,  0.266811   ,  4.90928e-37,  0.0206526  ])
26382   , -1707.12    , array([ 0.00441925 ,  0.267078   ,  4.90928e-37,  0.0206526  ])
26383   , -1706.7     , array([ 0.00441925 ,  0.266811   ,  4.91419e-37,  0.0206526  ])
