159190  , -79089.4    , array([ 1.29347    ,  41.1405    ,  2.97851e-46,  5.84338e-39,  5.039e-10  ])
159191  , -79089.4    , array([ 1.29477    ,  41.1405    ,  2.97851e-46,  5.84338e-39,  5.039e-10  ])
159192  , -79089.4    , array([ 1.29347    ,  41.1816    ,  2.97851e-46,  5.84338e-39,  5.039e-10  ])
159193  , -79089.4    , array([ 1.29347    ,  41.1405    ,  2.98149e-46,  5.84338e-39,  5.039e-10  ])
159194  , -79089.4    , array([ 1.29347    ,  41.1405    ,  2.97851e-46,  5.84922e-39,  5.039e-10  ])
159195  , -79089.4    , array([ 1.29347    ,  41.1405    ,  2.97851e-46,  5.84338e-39,  5.04404e-10])
159196  , -79089.4    , array([ 1.29347    ,  41.1405    ,  2.97851e-46,  5.84338e-39,  5.039e-10  ])
159197  , -79089.4    , array([ 1.29307    ,  41.1399    ,  2.97851e-46,  5.84338e-39,  5.04068e-10])
159198  , -79089.4    , array([ 1.29307    ,  41.1399    ,  2.97851e-46,  5.84338e-39,  5.04068e-10])
159199  , -79089.4    , array([ 1.29437    ,  41.1399    ,  2.97851e-46,  5.84338e-39,  5.04068e-10])
159200  , -79089.4    , array([ 1.29307    ,  41.181     ,  2.97851e-46,  5.84338e-39,  5.04068e-10])
159201  , -79089.4    , array([ 1.29307    ,  41.1399    ,  2.98149e-46,  5.84338e-39,  5.04068e-10])
159202  , -79089.4    , array([ 1.29307    ,  41.1399    ,  2.97851e-46,  5.84922e-39,  5.04068e-10])
159203  , -79089.4    , array([ 1.29307    ,  41.1399    ,  2.97851e-46,  5.84338e-39,  5.04572e-10])
159204  , -79089.4    , array([ 1.29147    ,  41.1375    ,  2.97851e-46,  5.84338e-39,  5.04742e-10])
159205  , -79089.4    , array([ 1.29147    ,  41.1375    ,  2.97851e-46,  5.84338e-39,  5.04742e-10])
159206  , -79089.4    , array([ 1.29276    ,  41.1375    ,  2.97851e-46,  5.84338e-39,  5.04742e-10])
159207  , -79089.4    , array([ 1.29147    ,  41.1787    ,  2.97851e-46,  5.84338e-39,  5.04742e-10])
159208  , -79089.4    , array([ 1.29147    ,  41.1375    ,  2.98149e-46,  5.84338e-39,  5.04742e-10])
159209  , -79089.4    , array([ 1.29147    ,  41.1375    ,  2.97851e-46,  5.84922e-39,  5.04742e-10])
159210  , -79089.4    , array([ 1.29147    ,  41.1375    ,  2.97851e-46,  5.84338e-39,  5.05247e-10])
159211  , -79089.4    , array([ 1.28506    ,  41.1281    ,  2.97851e-46,  5.84338e-39,  5.07446e-10])
159212  , -79089.4    , array([ 1.28506    ,  41.1281    ,  2.97851e-46,  5.84338e-39,  5.07446e-10])
159213  , -79089.4    , array([ 1.28634    ,  41.1281    ,  2.97851e-46,  5.84338e-39,  5.07446e-10])
159214  , -79089.4    , array([ 1.28506    ,  41.1693    ,  2.97851e-46,  5.84338e-39,  5.07446e-10])
159215  , -79089.4    , array([ 1.28506    ,  41.1281    ,  2.98149e-46,  5.84338e-39,  5.07446e-10])
159216  , -79089.4    , array([ 1.28506    ,  41.1281    ,  2.97851e-46,  5.84922e-39,  5.07446e-10])
159217  , -79089.4    , array([ 1.28506    ,  41.1281    ,  2.97851e-46,  5.84338e-39,  5.07953e-10])
159218  , -79089.4    , array([ 1.25974    ,  41.0906    ,  2.97851e-46,  5.84338e-39,  5.18406e-10])
159219  , -79089.4    , array([ 1.25974    ,  41.0906    ,  2.97851e-46,  5.84338e-39,  5.18406e-10])
159220  , -79089.4    , array([ 1.261      ,  41.0906    ,  2.97851e-46,  5.84338e-39,  5.18406e-10])
159221  , -79089.4    , array([ 1.25974    ,  41.1317    ,  2.97851e-46,  5.84338e-39,  5.18406e-10])
159222  , -79089.4    , array([ 1.25974    ,  41.0906    ,  2.98149e-46,  5.84338e-39,  5.18406e-10])
159223  , -79089.4    , array([ 1.25974    ,  41.0906    ,  2.97851e-46,  5.84922e-39,  5.18406e-10])
159224  , -79089.4    , array([ 1.25974    ,  41.0906    ,  2.97851e-46,  5.84338e-39,  5.18925e-10])
159225  , -79089.4    , array([ 1.16336    ,  40.9407    ,  2.97851e-46,  5.84338e-39,  5.64669e-10])
159226  , -79089.4    , array([ 1.16336    ,  40.9407    ,  2.97851e-46,  5.84338e-39,  5.64669e-10])
159227  , -79089.4    , array([ 1.16452    ,  40.9407    ,  2.97851e-46,  5.84338e-39,  5.64669e-10])
159228  , -79089.4    , array([ 1.16336    ,  40.9816    ,  2.97851e-46,  5.84338e-39,  5.64669e-10])
159229  , -79089.4    , array([ 1.16336    ,  40.9407    ,  2.98149e-46,  5.84338e-39,  5.64669e-10])
159230  , -79089.4    , array([ 1.16336    ,  40.9407    ,  2.97851e-46,  5.84922e-39,  5.64669e-10])
159231  , -79089.4    , array([ 1.16336    ,  40.9407    ,  2.97851e-46,  5.84338e-39,  5.65234e-10])
159232  , -79089.4    , array([ 0.846142   ,  40.3466    ,  2.97851e-46,  5.84338e-39,  7.94857e-10])
159233  , -79089.4    , array([ 0.846142   ,  40.3466    ,  2.97851e-46,  5.84338e-39,  7.94857e-10])
159234  , -79089.4    , array([ 0.846988   ,  40.3466    ,  2.97851e-46,  5.84338e-39,  7.94857e-10])
159235  , -79089.4    , array([ 0.846142   ,  40.3869    ,  2.97851e-46,  5.84338e-39,  7.94857e-10])
159236  , -79089.4    , array([ 0.846142   ,  40.3466    ,  2.98149e-46,  5.84338e-39,  7.94857e-10])
159237  , -79089.4    , array([ 0.846142   ,  40.3466    ,  2.97851e-46,  5.84922e-39,  7.94857e-10])
159238  , -79089.4    , array([ 0.846142   ,  40.3466    ,  2.97851e-46,  5.84338e-39,  7.95652e-10])
159239  , -79089.4    , array([ 0.23679    ,  38.055     ,  2.97851e-46,  5.84338e-39,  3.12082e-09])
159240  , -79089.4    , array([ 0.23679    ,  38.055     ,  2.97851e-46,  5.84338e-39,  3.12082e-09])
159241  , -79089.4    , array([ 0.237027   ,  38.055     ,  2.97851e-46,  5.84338e-39,  3.12082e-09])
159242  , -79089.4    , array([ 0.23679    ,  38.0931    ,  2.97851e-46,  5.84338e-39,  3.12082e-09])
159243  , -79089.4    , array([ 0.23679    ,  38.055     ,  2.98149e-46,  5.84338e-39,  3.12082e-09])
159244  , -79089.4    , array([ 0.23679    ,  38.055     ,  2.97851e-46,  5.84922e-39,  3.12082e-09])
159245  , -79089.4    , array([ 0.23679    ,  38.055     ,  2.97851e-46,  5.84338e-39,  3.12394e-09])
159246  , -78684.7    , array([ 0.00145226 ,  30.1187    ,  2.97851e-46,  5.84338e-39,  7.41628e-07])
159247  , -78684.7    , array([ 0.00145226 ,  30.1187    ,  2.97851e-46,  5.84338e-39,  7.41628e-07])
159248  , -78685.1    , array([ 0.00145372 ,  30.1187    ,  2.97851e-46,  5.84338e-39,  7.41628e-07])
159249  , -78684.7    , array([ 0.00145226 ,  30.1488    ,  2.97851e-46,  5.84338e-39,  7.41628e-07])
159250  , -78684.7    , array([ 0.00145226 ,  30.1187    ,  2.98149e-46,  5.84338e-39,  7.41628e-07])
159251  , -78684.7    , array([ 0.00145226 ,  30.1187    ,  2.97851e-46,  5.84922e-39,  7.41628e-07])
159252  , -78684.3    , array([ 0.00145226 ,  30.1187    ,  2.97851e-46,  5.84338e-39,  7.4237e-07 ])
159260  , -78684.2    , array([ 0.00145143 ,  30.1179    ,  2.97851e-46,  5.84338e-39,  7.42087e-07])
159261  , -78684.2    , array([ 0.00145143 ,  30.1179    ,  2.97851e-46,  5.84338e-39,  7.42087e-07])
159262  , -78684.6    , array([ 0.00145288 ,  30.1179    ,  2.97851e-46,  5.84338e-39,  7.42087e-07])
159263  , -78684.2    , array([ 0.00145143 ,  30.148     ,  2.97851e-46,  5.84338e-39,  7.42087e-07])
159264  , -78684.2    , array([ 0.00145143 ,  30.1179    ,  2.98149e-46,  5.84338e-39,  7.42087e-07])
159265  , -78684.2    , array([ 0.00145143 ,  30.1179    ,  2.97851e-46,  5.84922e-39,  7.42087e-07])
159266  , -78683.8    , array([ 0.00145143 ,  30.1179    ,  2.97851e-46,  5.84338e-39,  7.4283e-07 ])
159267  , -78683.7    , array([ 0.00145059 ,  30.1171    ,  2.97851e-46,  5.84338e-39,  7.42548e-07])
159268  , -78683.7    , array([ 0.00145059 ,  30.1171    ,  2.97851e-46,  5.84338e-39,  7.42548e-07])
159269  , -78684.1    , array([ 0.00145204 ,  30.1171    ,  2.97851e-46,  5.84338e-39,  7.42548e-07])
159270  , -78683.7    , array([ 0.00145059 ,  30.1472    ,  2.97851e-46,  5.84338e-39,  7.42548e-07])
159271  , -78683.7    , array([ 0.00145059 ,  30.1171    ,  2.98149e-46,  5.84338e-39,  7.42548e-07])
159272  , -78683.7    , array([ 0.00145059 ,  30.1171    ,  2.97851e-46,  5.84922e-39,  7.42548e-07])
159273  , -78683.3    , array([ 0.00145059 ,  30.1171    ,  2.97851e-46,  5.84338e-39,  7.43291e-07])
159281  , -78683.6    , array([ 0.00145038 ,  30.1169    ,  2.97851e-46,  5.84338e-39,  7.42663e-07])
159282  , -78683.6    , array([ 0.00145038 ,  30.1169    ,  2.97851e-46,  5.84338e-39,  7.42663e-07])
159283  , -78684      , array([ 0.00145183 ,  30.1169    ,  2.97851e-46,  5.84338e-39,  7.42663e-07])
159284  , -78683.6    , array([ 0.00145038 ,  30.147     ,  2.97851e-46,  5.84338e-39,  7.42663e-07])
159285  , -78683.6    , array([ 0.00145038 ,  30.1169    ,  2.98149e-46,  5.84338e-39,  7.42663e-07])
159286  , -78683.6    , array([ 0.00145038 ,  30.1169    ,  2.97851e-46,  5.84922e-39,  7.42663e-07])
159287  , -78683.2    , array([ 0.00145038 ,  30.1169    ,  2.97851e-46,  5.84338e-39,  7.43406e-07])
159288  , -78683.5    , array([ 0.00145017 ,  30.1167    ,  2.97851e-46,  5.84338e-39,  7.42778e-07])
159289  , -78683.5    , array([ 0.00145017 ,  30.1167    ,  2.97851e-46,  5.84338e-39,  7.42778e-07])
159290  , -78683.9    , array([ 0.00145162 ,  30.1167    ,  2.97851e-46,  5.84338e-39,  7.42778e-07])
159291  , -78683.5    , array([ 0.00145017 ,  30.1468    ,  2.97851e-46,  5.84338e-39,  7.42778e-07])
159292  , -78683.5    , array([ 0.00145017 ,  30.1167    ,  2.98149e-46,  5.84338e-39,  7.42778e-07])
159293  , -78683.5    , array([ 0.00145017 ,  30.1167    ,  2.97851e-46,  5.84922e-39,  7.42778e-07])
159294  , -78683.1    , array([ 0.00145017 ,  30.1167    ,  2.97851e-46,  5.84338e-39,  7.43522e-07])
159302  , -78683.5    , array([ 0.00145012 ,  30.1166    ,  2.97851e-46,  5.84338e-39,  7.42807e-07])
159303  , -78683.5    , array([ 0.00145012 ,  30.1166    ,  2.97851e-46,  5.84338e-39,  7.42807e-07])
159304  , -78683.9    , array([ 0.00145157 ,  30.1166    ,  2.97851e-46,  5.84338e-39,  7.42807e-07])
159305  , -78683.5    , array([ 0.00145012 ,  30.1468    ,  2.97851e-46,  5.84338e-39,  7.42807e-07])
159306  , -78683.5    , array([ 0.00145012 ,  30.1166    ,  2.98149e-46,  5.84338e-39,  7.42807e-07])
159307  , -78683.5    , array([ 0.00145012 ,  30.1166    ,  2.97851e-46,  5.84922e-39,  7.42807e-07])
159308  , -78683.1    , array([ 0.00145012 ,  30.1166    ,  2.97851e-46,  5.84338e-39,  7.4355e-07 ])
159309  , -78683.4    , array([ 0.00145006 ,  30.1166    ,  2.97851e-46,  5.84338e-39,  7.42836e-07])
159310  , -78683.4    , array([ 0.00145006 ,  30.1166    ,  2.97851e-46,  5.84338e-39,  7.42836e-07])
159311  , -78683.8    , array([ 0.00145151 ,  30.1166    ,  2.97851e-46,  5.84338e-39,  7.42836e-07])
159312  , -78683.4    , array([ 0.00145006 ,  30.1467    ,  2.97851e-46,  5.84338e-39,  7.42836e-07])
159313  , -78683.4    , array([ 0.00145006 ,  30.1166    ,  2.98149e-46,  5.84338e-39,  7.42836e-07])
159314  , -78683.4    , array([ 0.00145006 ,  30.1166    ,  2.97851e-46,  5.84922e-39,  7.42836e-07])
