19734   , -79089.4    , array([ 0.424299   ,  3.24647    ,  0.0487433  ,  1.99012e-17,  9.11418e-15])
19735   , -79089.4    , array([ 0.424299   ,  3.24647    ,  0.0487433  ,  1.99012e-17,  9.11418e-15])
19736   , -79089.4    , array([ 1.4243     ,  3.24647    ,  0.0487433  ,  1.99012e-17,  9.11418e-15])
19738   , -79089.4    , array([ 0.424299   ,  3.24647    ,  0.0487433  ,  1.99012e-17,  9.11418e-15])
19740   , -79089.4    , array([ 0.806265   ,  3.24647    ,  0.0487433  ,  1.99012e-17,  9.11418e-15])
19741   , -79089.4    , array([ 0.615282   ,  3.24647    ,  0.0487433  ,  1.99012e-17,  9.11418e-15])
19742   , -79089.4    , array([ 0.188231   ,  3.24647    ,  0.0487433  ,  1.99012e-17,  9.11418e-15])
19743   , -79089.4    , array([ 0.0423334  ,  3.24647    ,  0.0487433  ,  1.99012e-17,  9.11418e-15])
19745   , -79089.4    , array([ 0.0980615  ,  3.24647    ,  0.0487433  ,  1.99012e-17,  9.11418e-15])
19747   , -79089.4    , array([ 0.0636197  ,  3.24647    ,  0.0487433  ,  1.99012e-17,  9.11418e-15])
19748   , -79089.4    , array([ 0.0291778  ,  3.24647    ,  0.0487433  ,  1.99012e-17,  9.11418e-15])
19749   , -79089.4    , array([ 0.0210472  ,  3.24647    ,  0.0487433  ,  1.99012e-17,  9.11418e-15])
19750   , -79089.4    , array([ 0.0160222  ,  3.24647    ,  0.0487433  ,  1.99012e-17,  9.11418e-15])
19751   , -79089.4    , array([ 0.0160222  ,  3.24647    ,  0.0487433  ,  1.99012e-17,  9.11418e-15])
19752   , -79089.4    , array([ 0.0160222  ,  4.24647    ,  0.0487433  ,  1.99012e-17,  9.11418e-15])
19753   , -79089.4    , array([ 0.0160222  ,  1.62844    ,  0.0487433  ,  1.99012e-17,  9.11418e-15])
19755   , -79089.4    , array([ 0.0160222  ,  1.62844    ,  0.0487433  ,  1.99012e-17,  9.11418e-15])
19756   , -79089.4    , array([ 0.0160222  ,  0.628438   ,  0.0487433  ,  1.99012e-17,  9.11418e-15])
19757   , -79089.4    , array([ 0.0160222  ,  0.0104043  ,  0.0487433  ,  1.99012e-17,  9.11418e-15])
19759   , -79089.4    , array([ 0.0160222  ,  0.246472   ,  0.0487433  ,  1.99012e-17,  9.11418e-15])
19761   , -79089.4    , array([ 0.0160222  ,  0.100574   ,  0.0487433  ,  1.99012e-17,  9.11418e-15])
19763   , -79089.4    , array([ 0.0160222  ,  0.0448462  ,  0.0487433  ,  1.99012e-17,  9.11418e-15])
19764   , -79089.4    , array([ 0.0160222  ,  0.0104043  ,  0.0487433  ,  1.99012e-17,  9.11418e-15])
19765   , -79089.4    , array([ 0.0160222  ,  0.0104043  ,  1.04874    ,  1.99012e-17,  9.11418e-15])
19766   , -79089.4    , array([ 0.0160222  ,  0.0104043  ,  2.66678    ,  1.99012e-17,  9.11418e-15])
19767   , -79089.4    , array([ 0.0160222  ,  0.0104043  ,  1.04874    ,  1.99012e-17,  9.11418e-15])
19768   , -79089.4    , array([ 0.0160222  ,  0.0104043  ,  1.66678    ,  1.99012e-17,  9.11418e-15])
19769   , -79089.4    , array([ 0.0160222  ,  0.0104043  ,  0.666777   ,  1.99012e-17,  9.11418e-15])
19770   , -79089.4    , array([ 0.0160222  ,  0.0104043  ,  1.32563    ,  1.99012e-17,  9.11418e-15])
19771   , -79089.4    , array([ 0.0160222  ,  0.0104043  ,  1.18719    ,  1.99012e-17,  9.11418e-15])
19772   , -79089.4    , array([ 0.0160222  ,  0.0104043  ,  1.19857    ,  1.99012e-17,  9.11418e-15])
19773   , -79089.4    , array([ 0.0160222  ,  0.0104043  ,  1.13431    ,  1.99012e-17,  9.11418e-15])
19774   , -79089.4    , array([ 0.0160222  ,  0.0104043  ,  1.17247    ,  1.99012e-17,  9.11418e-15])
19775   , -79089.4    , array([ 0.0160222  ,  0.0104043  ,  1.16123    ,  1.99012e-17,  9.11418e-15])
19776   , -79089.4    , array([ 0.0160222  ,  0.0104043  ,  1.17247    ,  1.99012e-17,  9.11418e-15])
19777   , -79089.4    , array([ 0.0160222  ,  0.0104043  ,  1.17247    ,  1          ,  9.11418e-15])
19779   , -79089.4    , array([ 0.0160222  ,  0.0104043  ,  1.17247    ,  1.99012e-17,  9.11418e-15])
19781   , -79089.4    , array([ 0.0160222  ,  0.0104043  ,  1.17247    ,  0.381966   ,  9.11418e-15])
19782   , -79089.4    , array([ 0.0160222  ,  0.0104043  ,  1.17247    ,  0.190983   ,  9.11418e-15])
19785   , -79089.4    , array([ 0.0160222  ,  0.0104043  ,  1.17247    ,  0.072949   ,  9.11418e-15])
19787   , -79089.4    , array([ 0.0160222  ,  0.0104043  ,  1.17247    ,  0.027864   ,  9.11418e-15])
19789   , -79089.4    , array([ 0.0160222  ,  0.0104043  ,  1.17247    ,  0.0106431  ,  9.11418e-15])
19791   , -79089.4    , array([ 0.0160222  ,  0.0104043  ,  1.17247    ,  0.00406531 ,  9.11418e-15])
19792   , -79089.4    , array([ 0.0160222  ,  0.0104043  ,  1.17247    ,  0.00203265 ,  9.11418e-15])
19793   , -79089.4    , array([ 0.0160222  ,  0.0104043  ,  1.17247    ,  0.00657781 ,  9.11418e-15])
19794   , -79089.4    , array([ 0.0160222  ,  0.0104043  ,  1.17247    ,  0.00813062 ,  9.11418e-15])
