2027    , -2336.33    , array([ 0.135717   ,  11.6444    ,  3.8492e-06 ,  5.2242e-15 ])
2028    , -2336.33    , array([ 0.135853   ,  11.6444    ,  3.8492e-06 ,  5.2242e-15 ])
2029    , -2336.33    , array([ 0.135717   ,  11.6561    ,  3.8492e-06 ,  5.2242e-15 ])
2030    , -2336.33    , array([ 0.135717   ,  11.6444    ,  3.85305e-06,  5.2242e-15 ])
2031    , -2336.33    , array([ 0.135717   ,  11.6444    ,  3.8492e-06 ,  5.22942e-15])
2032    , -2336.33    , array([ 0.135717   ,  11.6444    ,  3.8492e-06 ,  5.2242e-15 ])
2033    , -2335.42    , array([ 0.0787543  ,  11.6444    ,  6.16393e-06,  5.2242e-15 ])
2034    , -2335.42    , array([ 0.0787543  ,  11.6444    ,  6.16393e-06,  5.2242e-15 ])
2035    , -2335.42    , array([ 0.0788331  ,  11.6444    ,  6.16393e-06,  5.2242e-15 ])
2036    , -2335.42    , array([ 0.0787543  ,  11.6561    ,  6.16393e-06,  5.2242e-15 ])
2037    , -2335.42    , array([ 0.0787543  ,  11.6444    ,  6.1701e-06 ,  5.2242e-15 ])
2038    , -2335.42    , array([ 0.0787543  ,  11.6444    ,  6.16393e-06,  5.22942e-15])
2039    , -2256.06    , array([ 0.00892961 ,  11.6444    ,  4.05328e-05,  5.2242e-15 ])
2040    , -2256.06    , array([ 0.00892961 ,  11.6444    ,  4.05328e-05,  5.2242e-15 ])
2041    , -2256.14    , array([ 0.00893854 ,  11.6444    ,  4.05328e-05,  5.2242e-15 ])
2042    , -2256.06    , array([ 0.00892961 ,  11.6561    ,  4.05328e-05,  5.2242e-15 ])
2043    , -2255.99    , array([ 0.00892961 ,  11.6444    ,  4.05733e-05,  5.2242e-15 ])
2044    , -2256.06    , array([ 0.00892961 ,  11.6444    ,  4.05328e-05,  5.22942e-15])
2051    , -2256.06    , array([ 0.00892945 ,  11.6444    ,  4.05334e-05,  5.2242e-15 ])
2052    , -2256.06    , array([ 0.00892945 ,  11.6444    ,  4.05334e-05,  5.2242e-15 ])
2053    , -2256.13    , array([ 0.00893838 ,  11.6444    ,  4.05334e-05,  5.2242e-15 ])
2054    , -2256.06    , array([ 0.00892945 ,  11.6561    ,  4.05334e-05,  5.2242e-15 ])
2055    , -2255.98    , array([ 0.00892945 ,  11.6444    ,  4.05739e-05,  5.2242e-15 ])
2056    , -2256.06    , array([ 0.00892945 ,  11.6444    ,  4.05334e-05,  5.22942e-15])
2057    , -2256.06    , array([ 0.00892929 ,  11.6444    ,  4.0534e-05 ,  5.2242e-15 ])
2058    , -2256.06    , array([ 0.00892929 ,  11.6444    ,  4.0534e-05 ,  5.2242e-15 ])
2059    , -2256.13    , array([ 0.00893822 ,  11.6444    ,  4.0534e-05 ,  5.2242e-15 ])
2060    , -2256.06    , array([ 0.00892929 ,  11.6561    ,  4.0534e-05 ,  5.2242e-15 ])
2061    , -2255.98    , array([ 0.00892929 ,  11.6444    ,  4.05746e-05,  5.2242e-15 ])
2062    , -2256.06    , array([ 0.00892929 ,  11.6444    ,  4.0534e-05 ,  5.22942e-15])
2069    , -2256.06    , array([ 0.00892925 ,  11.6444    ,  4.05342e-05,  5.2242e-15 ])
2070    , -2256.06    , array([ 0.00892925 ,  11.6444    ,  4.05342e-05,  5.2242e-15 ])
2071    , -2256.13    , array([ 0.00893818 ,  11.6444    ,  4.05342e-05,  5.2242e-15 ])
2072    , -2256.06    , array([ 0.00892925 ,  11.6561    ,  4.05342e-05,  5.2242e-15 ])
2073    , -2255.98    , array([ 0.00892925 ,  11.6444    ,  4.05747e-05,  5.2242e-15 ])
2074    , -2256.06    , array([ 0.00892925 ,  11.6444    ,  4.05342e-05,  5.22942e-15])
2075    , -2256.05    , array([ 0.00892921 ,  11.6444    ,  4.05343e-05,  5.2242e-15 ])
2076    , -2256.05    , array([ 0.00892921 ,  11.6444    ,  4.05343e-05,  5.2242e-15 ])
2077    , -2256.13    , array([ 0.00893815 ,  11.6444    ,  4.05343e-05,  5.2242e-15 ])
