Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-395.66	799.32	601.95	11105.13	30.0,0.6674,6.2142,1.6803
our_model	Round_1_Replicate_2	-394.36	796.72	598.86	69466.11	0.6359,0.1072,0.3519,0.2472
our_model	Round_1_Replicate_3	-397.51	803.02	605.38	40557.28	0.7636,0.1823,0.01,0.3379
our_model	Round_1_Replicate_4	-396.86	801.72	603.45	43189.78	0.9871,0.1719,0.223,0.3329
our_model	Round_1_Replicate_5	-398.8	805.6	607.73	27857.17	30.0,0.2651,0.8129,0.5547
our_model	Round_1_Replicate_6	-396.9	801.8	603.73	42837.77	0.9994,0.1731,0.0324,0.3339
our_model	Round_1_Replicate_7	-395.51	799.02	600.78	47262.85	2.0075,0.1575,0.427,0.3556
our_model	Round_1_Replicate_8	-394.66	797.32	599.43	43603.32	1.3619,0.1707,29.988,0.3957
our_model	Round_1_Replicate_9	-395.04	798.08	599.85	46243.66	4.1579,0.1611,0.64,0.3958
our_model	Round_1_Replicate_10	-393.84	795.68	598.08	79844.54	0.7175,0.0933,0.2417,0.2385
our_model	Round_2_Replicate_1	-119.56	247.12	61.41	21636.49	0.1388,0.724,0.0951,0.037
our_model	Round_2_Replicate_2	-393.04	794.08	597.02	301011.42	0.4366,0.0247,0.5263,0.0873
our_model	Round_2_Replicate_3	-393.81	795.62	597.9	177054.9	0.117,0.0421,0.1975,0.0889
our_model	Round_2_Replicate_4	-394.88	797.76	599.62	165527.67	0.1022,0.045,0.2072,0.0782
our_model	Round_2_Replicate_5	-396.94	801.88	604.32	41119.3	30.0,0.18,0.1693,0.3701
our_model	Round_2_Replicate_6	-396.1	800.2	602.78	36602.69	30.0,0.2024,0.6786,0.471
our_model	Round_2_Replicate_7	-112.92	233.84	48.54	20920.68	0.0629,0.692,0.0354,0.0487
our_model	Round_2_Replicate_8	-399.04	806.08	608.19	16774.35	30.0,0.4402,2.3183,0.9559
our_model	Round_2_Replicate_9	-130.08	268.16	81.78	21014.71	0.0939,0.631,0.0556,0.0499
our_model	Round_2_Replicate_10	-398.82	805.64	607.78	27504.4	30.0,0.2685,0.8411,0.5625
our_model	Round_3_Replicate_1	-88.63	185.26	0.14	20102.97	0.0301,1.0288,0.0156,0.0473
our_model	Round_3_Replicate_2	-88.95	185.9	0.78	20261.4	0.0538,1.0676,0.0293,0.0438
our_model	Round_3_Replicate_3	-88.79	185.58	0.46	20194.76	0.0445,1.0488,0.0238,0.0452
our_model	Round_3_Replicate_4	-89.3	186.6	1.47	20292.86	0.0581,1.0365,0.0319,0.0434
our_model	Round_3_Replicate_5	-88.82	185.64	0.51	20206.01	0.0432,1.0324,0.0231,0.0454
our_model	Round_3_Replicate_6	-88.72	185.44	0.32	20150.47	0.0386,1.0461,0.0204,0.0459
our_model	Round_3_Replicate_7	-89.16	186.32	1.19	20325.63	0.0627,1.0893,0.0349,0.0424
our_model	Round_3_Replicate_8	-88.83	185.66	0.54	20213.27	0.0471,1.0563,0.0253,0.0448
our_model	Round_3_Replicate_9	-89.15	186.3	1.17	20303.15	0.0616,1.0761,0.0341,0.0427
our_model	Round_3_Replicate_10	-89.02	186.04	0.92	20318.08	0.0565,1.0729,0.0311,0.0432
our_model	Round_3_Replicate_11	-88.97	185.94	0.83	20179.58	0.0412,1.012,0.0218,0.0458
our_model	Round_3_Replicate_12	-88.9	185.8	0.67	20302.79	0.0486,1.051,0.0264,0.0444
our_model	Round_3_Replicate_13	-90.39	188.78	3.65	20814.29	0.0775,1.05,0.046,0.04
our_model	Round_3_Replicate_14	-88.76	185.52	0.4	20184.08	0.0424,1.047,0.0226,0.0455
our_model	Round_3_Replicate_15	-89.94	187.88	2.75	20289.54	0.0193,0.9034,0.01,0.0506
our_model	Round_3_Replicate_16	-89.05	186.1	0.97	20323.22	0.0491,1.0231,0.0267,0.0445
our_model	Round_3_Replicate_17	-88.79	185.58	0.45	20198.36	0.0443,1.0525,0.0237,0.0452
our_model	Round_3_Replicate_18	-88.72	185.44	0.33	20168.1	0.0395,1.0424,0.0209,0.0459
our_model	Round_3_Replicate_19	-90.56	189.12	3.99	20613.73	0.0966,1.1817,0.0582,0.0371
our_model	Round_3_Replicate_20	-89.84	187.68	2.56	20522.47	0.0822,1.1309,0.048,0.0393
