280363  , -3044.23    , array([ 10.601     ,  0.162365   ,  3.04922e-53,  0.0471449  ,  0.0583963  ])
280473  , -1592.13    , array([ 1.41225    ,  0.0668566  ,  3.04922e-53,  1.52167    ,  0.0247925  ])
280474  , -1591.44    , array([ 1.41225    ,  0.0668566  ,  3.04922e-53,  1.52015    ,  0.0248173  ])
280475  , -1576.72    , array([ 1.41132    ,  0.0608445  ,  3.04922e-53,  2.49991    ,  0.0233557  ])
280476  , -1576.72    , array([ 1.41132    ,  0.0608445  ,  3.04922e-53,  2.49991    ,  0.0233557  ])
280477  , -1576.72    , array([ 1.41274    ,  0.0608445  ,  3.04922e-53,  2.49991    ,  0.0233557  ])
280478  , -1577.29    , array([ 1.41132    ,  0.0609054  ,  3.04922e-53,  2.49991    ,  0.0233557  ])
280479  , -1576.72    , array([ 1.41132    ,  0.0608445  ,  3.05227e-53,  2.49991    ,  0.0233557  ])
280480  , -1576.73    , array([ 1.41132    ,  0.0608445  ,  3.04922e-53,  2.50242    ,  0.0233557  ])
280481  , -1576.11    , array([ 1.41132    ,  0.0608445  ,  3.04922e-53,  2.49991    ,  0.0233791  ])
280482  , -1565.85    , array([ 1.43484    ,  0.0570799  ,  3.04922e-53,  3.37146    ,  0.0228322  ])
280483  , -1565.85    , array([ 1.43484    ,  0.0570799  ,  3.04922e-53,  3.37146    ,  0.0228322  ])
280484  , -1565.86    , array([ 1.43627    ,  0.0570799  ,  3.04922e-53,  3.37146    ,  0.0228322  ])
280485  , -1566.01    , array([ 1.43484    ,  0.057137   ,  3.04922e-53,  3.37146    ,  0.0228322  ])
280486  , -1565.85    , array([ 1.43484    ,  0.0570799  ,  3.05227e-53,  3.37146    ,  0.0228322  ])
280487  , -1565.84    , array([ 1.43484    ,  0.0570799  ,  3.04922e-53,  3.37483    ,  0.0228322  ])
280488  , -1565.59    , array([ 1.43484    ,  0.0570799  ,  3.04922e-53,  3.37146    ,  0.0228551  ])
280489  , -1574.99    , array([ 1.43458    ,  0.0550965  ,  3.04922e-53,  5.41836    ,  0.023007   ])
280490  , -1574.99    , array([ 1.43458    ,  0.0550965  ,  3.04922e-53,  5.41836    ,  0.023007   ])
280491  , -1575.01    , array([ 1.43602    ,  0.0550965  ,  3.04922e-53,  5.41836    ,  0.023007   ])
280492  , -1575.83    , array([ 1.43458    ,  0.0551516  ,  3.04922e-53,  5.41836    ,  0.023007   ])
280493  , -1574.99    , array([ 1.43458    ,  0.0550965  ,  3.05227e-53,  5.41836    ,  0.023007   ])
280494  , -1575.16    , array([ 1.43458    ,  0.0550965  ,  3.04922e-53,  5.42378    ,  0.023007   ])
280495  , -1574.25    , array([ 1.43458    ,  0.0550965  ,  3.04922e-53,  5.41836    ,  0.0230301  ])
280496  , -1563.59    , array([ 1.43475    ,  0.0564142  ,  3.04922e-53,  3.94607    ,  0.0228901  ])
280497  , -1563.59    , array([ 1.43475    ,  0.0564142  ,  3.04922e-53,  3.94607    ,  0.0228901  ])
280498  , -1563.6     , array([ 1.43619    ,  0.0564142  ,  3.04922e-53,  3.94607    ,  0.0228901  ])
280499  , -1563.89    , array([ 1.43475    ,  0.0564706  ,  3.04922e-53,  3.94607    ,  0.0228901  ])
280500  , -1563.59    , array([ 1.43475    ,  0.0564142  ,  3.05227e-53,  3.94607    ,  0.0228901  ])
280501  , -1563.61    , array([ 1.43475    ,  0.0564142  ,  3.04922e-53,  3.95002    ,  0.0228901  ])
280502  , -1563.22    , array([ 1.43475    ,  0.0564142  ,  3.04922e-53,  3.94607    ,  0.022913   ])
280503  , -1559.67    , array([ 1.43996    ,  0.0565961  ,  3.04922e-53,  4.19103    ,  0.0233407  ])
280504  , -1559.67    , array([ 1.43996    ,  0.0565961  ,  3.04922e-53,  4.19103    ,  0.0233407  ])
280505  , -1559.68    , array([ 1.4414     ,  0.0565961  ,  3.04922e-53,  4.19103    ,  0.0233407  ])
280506  , -1559.83    , array([ 1.43996    ,  0.0566528  ,  3.04922e-53,  4.19103    ,  0.0233407  ])
280507  , -1559.67    , array([ 1.43996    ,  0.0565961  ,  3.05227e-53,  4.19103    ,  0.0233407  ])
280508  , -1559.68    , array([ 1.43996    ,  0.0565961  ,  3.04922e-53,  4.19523    ,  0.0233407  ])
280509  , -1559.45    , array([ 1.43996    ,  0.0565961  ,  3.04922e-53,  4.19103    ,  0.023364   ])
280510  , -1555.55    , array([ 1.44053    ,  0.0583474  ,  3.04922e-53,  4.34278    ,  0.0245582  ])
280511  , -1555.55    , array([ 1.44053    ,  0.0583474  ,  3.04922e-53,  4.34278    ,  0.0245582  ])
280512  , -1555.56    , array([ 1.44197    ,  0.0583474  ,  3.04922e-53,  4.34278    ,  0.0245582  ])
280513  , -1555.53    , array([ 1.44053    ,  0.0584057  ,  3.04922e-53,  4.34278    ,  0.0245582  ])
280514  , -1555.55    , array([ 1.44053    ,  0.0583474  ,  3.05227e-53,  4.34278    ,  0.0245582  ])
280515  , -1555.55    , array([ 1.44053    ,  0.0583474  ,  3.04922e-53,  4.34713    ,  0.0245582  ])
280516  , -1555.55    , array([ 1.44053    ,  0.0583474  ,  3.04922e-53,  4.34278    ,  0.0245828  ])
280517  , -1555.04    , array([ 1.43751    ,  0.0590794  ,  3.04922e-53,  4.37521    ,  0.0249424  ])
280518  , -1555.04    , array([ 1.43751    ,  0.0590794  ,  3.04922e-53,  4.37521    ,  0.0249424  ])
280519  , -1555.04    , array([ 1.43895    ,  0.0590794  ,  3.04922e-53,  4.37521    ,  0.0249424  ])
280520  , -1555.03    , array([ 1.43751    ,  0.0591385  ,  3.04922e-53,  4.37521    ,  0.0249424  ])
280521  , -1555.04    , array([ 1.43751    ,  0.0590794  ,  3.05227e-53,  4.37521    ,  0.0249424  ])
280522  , -1555.04    , array([ 1.43751    ,  0.0590794  ,  3.04922e-53,  4.37959    ,  0.0249424  ])
280523  , -1555.04    , array([ 1.43751    ,  0.0590794  ,  3.04922e-53,  4.37521    ,  0.0249673  ])
280524  , -1554.89    , array([ 1.43645    ,  0.0594722  ,  3.04922e-53,  4.27348    ,  0.0250544  ])
280525  , -1554.89    , array([ 1.43645    ,  0.0594722  ,  3.04922e-53,  4.27348    ,  0.0250544  ])
280526  , -1554.89    , array([ 1.43788    ,  0.0594722  ,  3.04922e-53,  4.27348    ,  0.0250544  ])
280527  , -1554.86    , array([ 1.43645    ,  0.0595317  ,  3.04922e-53,  4.27348    ,  0.0250544  ])
280528  , -1554.89    , array([ 1.43645    ,  0.0594722  ,  3.05227e-53,  4.27348    ,  0.0250544  ])
280529  , -1554.88    , array([ 1.43645    ,  0.0594722  ,  3.04922e-53,  4.27776    ,  0.0250544  ])
280530  , -1554.91    , array([ 1.43645    ,  0.0594722  ,  3.04922e-53,  4.27348    ,  0.0250795  ])
280531  , -1554.89    , array([ 1.43676    ,  0.059466   ,  3.04922e-53,  4.27617    ,  0.0250341  ])
280532  , -1554.89    , array([ 1.43676    ,  0.059466   ,  3.04922e-53,  4.27617    ,  0.0250341  ])
280533  , -1554.89    , array([ 1.4382     ,  0.059466   ,  3.04922e-53,  4.27617    ,  0.0250341  ])
280534  , -1554.88    , array([ 1.43676    ,  0.0595255  ,  3.04922e-53,  4.27617    ,  0.0250341  ])
280535  , -1554.89    , array([ 1.43676    ,  0.059466   ,  3.05227e-53,  4.27617    ,  0.0250341  ])
280536  , -1554.89    , array([ 1.43676    ,  0.059466   ,  3.04922e-53,  4.28045    ,  0.0250341  ])
280537  , -1554.89    , array([ 1.43676    ,  0.059466   ,  3.04922e-53,  4.27617    ,  0.0250592  ])
280538  , -1554.89    , array([ 1.43654    ,  0.0594703  ,  3.04922e-53,  4.2743     ,  0.0250483  ])
280539  , -1554.89    , array([ 1.43654    ,  0.0594703  ,  3.04922e-53,  4.2743     ,  0.0250483  ])
280540  , -1554.88    , array([ 1.43798    ,  0.0594703  ,  3.04922e-53,  4.2743     ,  0.0250483  ])
280541  , -1554.87    , array([ 1.43654    ,  0.0595298  ,  3.04922e-53,  4.2743     ,  0.0250483  ])
280542  , -1554.89    , array([ 1.43654    ,  0.0594703  ,  3.05227e-53,  4.2743     ,  0.0250483  ])
280543  , -1554.88    , array([ 1.43654    ,  0.0594703  ,  3.04922e-53,  4.27857    ,  0.0250483  ])
280544  , -1554.9     , array([ 1.43654    ,  0.0594703  ,  3.04922e-53,  4.2743     ,  0.0250733  ])
280545  , -1554.88    , array([ 1.43664    ,  0.0594717  ,  3.04922e-53,  4.27366    ,  0.0250438  ])
280546  , -1554.88    , array([ 1.43664    ,  0.0594717  ,  3.04922e-53,  4.27366    ,  0.0250438  ])
280547  , -1554.88    , array([ 1.43808    ,  0.0594717  ,  3.04922e-53,  4.27366    ,  0.0250438  ])
280548  , -1554.87    , array([ 1.43664    ,  0.0595312  ,  3.04922e-53,  4.27366    ,  0.0250438  ])
280549  , -1554.88    , array([ 1.43664    ,  0.0594717  ,  3.05227e-53,  4.27366    ,  0.0250438  ])
280550  , -1554.88    , array([ 1.43664    ,  0.0594717  ,  3.04922e-53,  4.27794    ,  0.0250438  ])
280551  , -1554.9     , array([ 1.43664    ,  0.0594717  ,  3.04922e-53,  4.27366    ,  0.0250688  ])
280552  , -1554.88    , array([ 1.43673    ,  0.0594732  ,  3.04922e-53,  4.273      ,  0.0250399  ])
280553  , -1554.88    , array([ 1.43673    ,  0.0594732  ,  3.04922e-53,  4.273      ,  0.0250399  ])
280554  , -1554.88    , array([ 1.43816    ,  0.0594732  ,  3.04922e-53,  4.273      ,  0.0250399  ])
280555  , -1554.88    , array([ 1.43673    ,  0.0595327  ,  3.04922e-53,  4.273      ,  0.0250399  ])
280556  , -1554.88    , array([ 1.43673    ,  0.0594732  ,  3.05227e-53,  4.273      ,  0.0250399  ])
280557  , -1554.88    , array([ 1.43673    ,  0.0594732  ,  3.04922e-53,  4.27728    ,  0.0250399  ])
280558  , -1554.89    , array([ 1.43673    ,  0.0594732  ,  3.04922e-53,  4.273      ,  0.025065   ])
280559  , -1554.88    , array([ 1.43676    ,  0.0594739  ,  3.04922e-53,  4.27273    ,  0.0250383  ])
280560  , -1554.88    , array([ 1.43676    ,  0.0594739  ,  3.04922e-53,  4.27273    ,  0.0250383  ])
280561  , -1554.88    , array([ 1.4382     ,  0.0594739  ,  3.04922e-53,  4.27273    ,  0.0250383  ])
280562  , -1554.88    , array([ 1.43676    ,  0.0595334  ,  3.04922e-53,  4.27273    ,  0.0250383  ])
280563  , -1554.88    , array([ 1.43676    ,  0.0594739  ,  3.05227e-53,  4.27273    ,  0.0250383  ])
280564  , -1554.88    , array([ 1.43676    ,  0.0594739  ,  3.04922e-53,  4.277      ,  0.0250383  ])
280565  , -1554.89    , array([ 1.43676    ,  0.0594739  ,  3.04922e-53,  4.27273    ,  0.0250633  ])
280566  , -1554.88    , array([ 1.43673    ,  0.0594734  ,  3.04922e-53,  4.27295    ,  0.0250396  ])
280567  , -1554.88    , array([ 1.43673    ,  0.0594734  ,  3.04922e-53,  4.27295    ,  0.0250396  ])
280568  , -1554.88    , array([ 1.43817    ,  0.0594734  ,  3.04922e-53,  4.27295    ,  0.0250396  ])
280569  , -1554.88    , array([ 1.43673    ,  0.0595329  ,  3.04922e-53,  4.27295    ,  0.0250396  ])
280570  , -1554.88    , array([ 1.43673    ,  0.0594734  ,  3.05227e-53,  4.27295    ,  0.0250396  ])
280571  , -1554.88    , array([ 1.43673    ,  0.0594734  ,  3.04922e-53,  4.27722    ,  0.0250396  ])
280572  , -1554.89    , array([ 1.43673    ,  0.0594734  ,  3.04922e-53,  4.27295    ,  0.0250646  ])
280573  , -1554.88    , array([ 1.43673    ,  0.0594733  ,  3.04922e-53,  4.27299    ,  0.0250398  ])
280574  , -1554.88    , array([ 1.43673    ,  0.0594733  ,  3.04922e-53,  4.27299    ,  0.0250398  ])
280575  , -1554.88    , array([ 1.43817    ,  0.0594733  ,  3.04922e-53,  4.27299    ,  0.0250398  ])
280576  , -1554.88    , array([ 1.43673    ,  0.0595328  ,  3.04922e-53,  4.27299    ,  0.0250398  ])
280577  , -1554.88    , array([ 1.43673    ,  0.0594733  ,  3.05227e-53,  4.27299    ,  0.0250398  ])
280578  , -1554.88    , array([ 1.43673    ,  0.0594733  ,  3.04922e-53,  4.27727    ,  0.0250398  ])
280579  , -1554.89    , array([ 1.43673    ,  0.0594733  ,  3.04922e-53,  4.27299    ,  0.0250649  ])
280580  , -1554.88    , array([ 1.43673    ,  0.0594733  ,  3.04922e-53,  4.27296    ,  0.0250397  ])
280581  , -1554.88    , array([ 1.43673    ,  0.0594733  ,  3.04922e-53,  4.27296    ,  0.0250397  ])
280582  , -1554.88    , array([ 1.43817    ,  0.0594733  ,  3.04922e-53,  4.27296    ,  0.0250397  ])
280583  , -1554.88    , array([ 1.43673    ,  0.0595328  ,  3.04922e-53,  4.27296    ,  0.0250397  ])
280584  , -1554.88    , array([ 1.43673    ,  0.0594733  ,  3.05227e-53,  4.27296    ,  0.0250397  ])
280585  , -1554.88    , array([ 1.43673    ,  0.0594733  ,  3.04922e-53,  4.27724    ,  0.0250397  ])
280586  , -1554.89    , array([ 1.43673    ,  0.0594733  ,  3.04922e-53,  4.27296    ,  0.0250647  ])
280587  , -1554.88    , array([ 1.43673    ,  0.0594733  ,  3.04922e-53,  4.27299    ,  0.0250398  ])
280588  , -1554.88    , array([ 1.43673    ,  0.0594733  ,  3.04922e-53,  4.27299    ,  0.0250398  ])
280589  , -1554.88    , array([ 1.43817    ,  0.0594733  ,  3.04922e-53,  4.27299    ,  0.0250398  ])
280590  , -1554.88    , array([ 1.43673    ,  0.0595328  ,  3.04922e-53,  4.27299    ,  0.0250398  ])
280591  , -1554.88    , array([ 1.43673    ,  0.0594733  ,  3.05227e-53,  4.27299    ,  0.0250398  ])
280592  , -1554.88    , array([ 1.43673    ,  0.0594733  ,  3.04922e-53,  4.27726    ,  0.0250398  ])
280593  , -1554.89    , array([ 1.43673    ,  0.0594733  ,  3.04922e-53,  4.27299    ,  0.0250649  ])
280594  , -1554.88    , array([ 1.43673    ,  0.0594733  ,  3.04922e-53,  4.27299    ,  0.0250398  ])
280595  , -1554.88    , array([ 1.43673    ,  0.0594733  ,  3.04922e-53,  4.27299    ,  0.0250398  ])
280596  , -1554.88    , array([ 1.43817    ,  0.0594733  ,  3.04922e-53,  4.27299    ,  0.0250398  ])
280597  , -1554.88    , array([ 1.43673    ,  0.0595328  ,  3.04922e-53,  4.27299    ,  0.0250398  ])
280598  , -1554.88    , array([ 1.43673    ,  0.0594733  ,  3.05227e-53,  4.27299    ,  0.0250398  ])
280599  , -1554.88    , array([ 1.43673    ,  0.0594733  ,  3.04922e-53,  4.27727    ,  0.0250398  ])
280600  , -1554.89    , array([ 1.43673    ,  0.0594733  ,  3.04922e-53,  4.27299    ,  0.0250649  ])
280601  , -1554.88    , array([ 1.43673    ,  0.0594733  ,  3.04922e-53,  4.27299    ,  0.0250398  ])
280602  , -1554.88    , array([ 1.43673    ,  0.0594733  ,  3.04922e-53,  4.27299    ,  0.0250398  ])
280603  , -1554.88    , array([ 1.43817    ,  0.0594733  ,  3.04922e-53,  4.27299    ,  0.0250398  ])
280604  , -1554.88    , array([ 1.43673    ,  0.0595328  ,  3.04922e-53,  4.27299    ,  0.0250398  ])
280605  , -1554.88    , array([ 1.43673    ,  0.0594733  ,  3.05227e-53,  4.27299    ,  0.0250398  ])
280606  , -1554.88    , array([ 1.43673    ,  0.0594733  ,  3.04922e-53,  4.27726    ,  0.0250398  ])
280607  , -1554.89    , array([ 1.43673    ,  0.0594733  ,  3.04922e-53,  4.27299    ,  0.0250649  ])
280608  , -1554.88    , array([ 1.43673    ,  0.0594733  ,  3.04922e-53,  4.27299    ,  0.0250398  ])
280609  , -1554.88    , array([ 1.43673    ,  0.0594733  ,  3.04922e-53,  4.27299    ,  0.0250398  ])
