217042  , -78700.5    , array([ 0.0103069  ,  0.143681   ,  2.10387e-22,  0.560675   ,  4.56982e-06])
217043  , -78700.9    , array([ 0.0103172  ,  0.143681   ,  2.10387e-22,  0.560675   ,  4.56982e-06])
217044  , -78700.6    , array([ 0.0103069  ,  0.143824   ,  2.10387e-22,  0.560675   ,  4.56982e-06])
217045  , -78700.5    , array([ 0.0103069  ,  0.143681   ,  2.10597e-22,  0.560675   ,  4.56982e-06])
217046  , -78700.5    , array([ 0.0103069  ,  0.143681   ,  2.10387e-22,  0.561236   ,  4.56982e-06])
217047  , -78700.1    , array([ 0.0103069  ,  0.143681   ,  2.10387e-22,  0.560675   ,  4.57439e-06])
217048  , -78700.5    , array([ 0.0103069  ,  0.143681   ,  2.10387e-22,  0.560675   ,  4.56982e-06])
217049  , -77577.6    , array([ 0.00524713 ,  0.133734   ,  2.10387e-22,  0.560669   ,  9.65269e-06])
217050  , -77577.6    , array([ 0.00524713 ,  0.133734   ,  2.10387e-22,  0.560669   ,  9.65269e-06])
217051  , -77579      , array([ 0.00525238 ,  0.133734   ,  2.10387e-22,  0.560669   ,  9.65269e-06])
217052  , -77577.7    , array([ 0.00524713 ,  0.133868   ,  2.10387e-22,  0.560669   ,  9.65269e-06])
217053  , -77577.6    , array([ 0.00524713 ,  0.133734   ,  2.10597e-22,  0.560669   ,  9.65269e-06])
217054  , -77577.6    , array([ 0.00524713 ,  0.133734   ,  2.10387e-22,  0.56123    ,  9.65269e-06])
217055  , -77576.2    , array([ 0.00524713 ,  0.133734   ,  2.10387e-22,  0.560669   ,  9.66235e-06])
217063  , -77577.5    , array([ 0.00524694 ,  0.133734   ,  2.10387e-22,  0.560669   ,  9.65309e-06])
217064  , -77577.5    , array([ 0.00524694 ,  0.133734   ,  2.10387e-22,  0.560669   ,  9.65309e-06])
217065  , -77578.9    , array([ 0.00525219 ,  0.133734   ,  2.10387e-22,  0.560669   ,  9.65309e-06])
217066  , -77577.6    , array([ 0.00524694 ,  0.133868   ,  2.10387e-22,  0.560669   ,  9.65309e-06])
217067  , -77577.5    , array([ 0.00524694 ,  0.133734   ,  2.10597e-22,  0.560669   ,  9.65309e-06])
217068  , -77577.5    , array([ 0.00524694 ,  0.133734   ,  2.10387e-22,  0.56123    ,  9.65309e-06])
217069  , -77576.1    , array([ 0.00524694 ,  0.133734   ,  2.10387e-22,  0.560669   ,  9.66275e-06])
217070  , -77577.4    , array([ 0.00524674 ,  0.133733   ,  2.10387e-22,  0.560669   ,  9.65348e-06])
217071  , -77577.4    , array([ 0.00524674 ,  0.133733   ,  2.10387e-22,  0.560669   ,  9.65348e-06])
217072  , -77578.8    , array([ 0.00525199 ,  0.133733   ,  2.10387e-22,  0.560669   ,  9.65348e-06])
217073  , -77577.5    , array([ 0.00524674 ,  0.133867   ,  2.10387e-22,  0.560669   ,  9.65348e-06])
217074  , -77577.4    , array([ 0.00524674 ,  0.133733   ,  2.10597e-22,  0.560669   ,  9.65348e-06])
217075  , -77577.4    , array([ 0.00524674 ,  0.133733   ,  2.10387e-22,  0.56123    ,  9.65348e-06])
217076  , -77575.9    , array([ 0.00524674 ,  0.133733   ,  2.10387e-22,  0.560669   ,  9.66314e-06])
217077  , -62330.4    , array([ 0.00135986 ,  0.115859   ,  2.10387e-22,  0.560658   ,  4.3069e-05 ])
217078  , -62330.4    , array([ 0.00135986 ,  0.115859   ,  2.10387e-22,  0.560658   ,  4.3069e-05 ])
217079  , -62340.3    , array([ 0.00136122 ,  0.115859   ,  2.10387e-22,  0.560658   ,  4.3069e-05 ])
217080  , -62330.7    , array([ 0.00135986 ,  0.115975   ,  2.10387e-22,  0.560658   ,  4.3069e-05 ])
217081  , -62330.4    , array([ 0.00135986 ,  0.115859   ,  2.10597e-22,  0.560658   ,  4.3069e-05 ])
217082  , -62330.4    , array([ 0.00135986 ,  0.115859   ,  2.10387e-22,  0.561219   ,  4.3069e-05 ])
217083  , -62320.2    , array([ 0.00135986 ,  0.115859   ,  2.10387e-22,  0.560658   ,  4.31121e-05])
217084  , -62329      , array([ 0.00135977 ,  0.115858   ,  2.10387e-22,  0.560658   ,  4.30721e-05])
217085  , -62329      , array([ 0.00135977 ,  0.115858   ,  2.10387e-22,  0.560658   ,  4.30721e-05])
217086  , -62338.9    , array([ 0.00136113 ,  0.115858   ,  2.10387e-22,  0.560658   ,  4.30721e-05])
217087  , -62329.3    , array([ 0.00135977 ,  0.115974   ,  2.10387e-22,  0.560658   ,  4.30721e-05])
217088  , -62329      , array([ 0.00135977 ,  0.115858   ,  2.10597e-22,  0.560658   ,  4.30721e-05])
217089  , -62329      , array([ 0.00135977 ,  0.115858   ,  2.10387e-22,  0.561219   ,  4.30721e-05])
217090  , -62318.8    , array([ 0.00135977 ,  0.115858   ,  2.10387e-22,  0.560658   ,  4.31152e-05])
217091  , -62327.7    , array([ 0.00135968 ,  0.115858   ,  2.10387e-22,  0.560658   ,  4.30751e-05])
217092  , -62327.7    , array([ 0.00135968 ,  0.115858   ,  2.10387e-22,  0.560658   ,  4.30751e-05])
217093  , -62337.6    , array([ 0.00136104 ,  0.115858   ,  2.10387e-22,  0.560658   ,  4.30751e-05])
