Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-1421.43	2852.86	223.68	19865.03	0.9577,0.1356,5.6015,0.6727,0.0606
our_model	Round_1_Replicate_2	-2484.07	4978.14	2221.47	4788.7	3.7079,0.6241,0.713,1.2677,30.0
our_model	Round_1_Replicate_3	-1372.84	2755.68	124.63	20270.68	0.8408,0.1184,5.9449,1.2764,0.0559
our_model	Round_1_Replicate_4	-2153.2	4316.4	1620.69	4649.24	4.0313,0.4854,0.6893,1.6937,30.0
our_model	Round_1_Replicate_5	-1313.56	2637.12	5.29	19994.62	0.9917,0.1041,5.1128,2.0891,0.0507
our_model	Round_1_Replicate_6	-1312.93	2635.86	4.01	19940.04	1.0233,0.103,4.9821,2.1593,0.0503
our_model	Round_1_Replicate_7	-2202.38	4414.76	1713.44	3529.63	5.272,0.674,0.5218,1.2124,30.0
our_model	Round_1_Replicate_8	-1368.68	2747.36	116.61	19933.07	0.9612,0.1282,5.6294,1.1855,0.0612
our_model	Round_1_Replicate_9	-2036.53	4083.06	1395.5	5946.67	3.2518,0.312,0.8925,2.6919,30.0
our_model	Round_1_Replicate_10	-2433.35	4876.7	2131.43	4763.62	3.7527,0.6071,0.7077,1.3097,30.0
our_model	Round_2_Replicate_1	-1312.21	2634.42	2.56	19950.17	1.0171,0.1033,5.0206,2.469,0.0524
our_model	Round_2_Replicate_2	-1311.05	2632.1	0.24	20007.45	0.9916,0.1008,5.0048,2.4811,0.0505
our_model	Round_2_Replicate_3	-1362.21	2734.42	105.23	20203.99	0.9794,0.0729,4.7017,3.6798,0.0348
our_model	Round_2_Replicate_4	-1311.17	2632.34	0.48	19993.47	0.9952,0.1018,5.0043,2.4119,0.0508
our_model	Round_2_Replicate_5	-1322.19	2654.38	22.72	20081.52	0.9983,0.087,4.8242,3.0282,0.0426
our_model	Round_2_Replicate_6	-1312.19	2634.38	2.51	20010.02	0.9853,0.1018,5.0193,2.6516,0.052
our_model	Round_2_Replicate_7	-1315.45	2640.9	9.0	19989.24	0.9791,0.1085,5.1606,2.1768,0.0545
our_model	Round_2_Replicate_8	-1316.73	2643.46	11.71	19995.07	1.0393,0.0915,4.8542,2.7221,0.0447
our_model	Round_2_Replicate_9	-1313.59	2637.18	5.31	19922.04	1.0504,0.0985,4.902,2.7378,0.0498
our_model	Round_2_Replicate_10	-1343.09	2696.18	65.2	20187.27	0.9742,0.0793,5.0429,3.6758,0.0389
our_model	Round_2_Replicate_11	-1311.4	2632.8	0.93	20017.5	1.0001,0.0981,5.0269,2.6815,0.0495
our_model	Round_2_Replicate_12	-1312.53	2635.06	3.2	19942.23	1.0334,0.0996,4.9473,2.6979,0.0504
our_model	Round_2_Replicate_13	-1336.22	2682.44	51.27	19983.05	0.9786,0.1114,5.3271,1.3101,0.0512
our_model	Round_2_Replicate_14	-1330.93	2671.86	39.62	20024.12	1.0091,0.0854,4.4139,3.5536,0.0423
our_model	Round_2_Replicate_15	-1310.95	2631.9	0.05	19997.73	1.0032,0.0995,4.9924,2.5271,0.0498
our_model	Round_2_Replicate_16	-1313.05	2636.1	4.23	19881.91	1.0442,0.1024,4.765,2.4435,0.0508
our_model	Round_2_Replicate_17	-1313.33	2636.66	4.8	19950.27	1.0014,0.106,4.9906,2.1718,0.0525
our_model	Round_2_Replicate_18	-1325.92	2661.84	30.24	20175.3	0.9517,0.0862,5.0328,3.0481,0.0422
our_model	Round_2_Replicate_19	-1332.1	2674.2	41.82	19848.64	1.008,0.1193,5.1128,1.8803,0.0602
our_model	Round_2_Replicate_20	-1376.16	2762.32	134.13	20182.18	1.0001,0.0711,4.6449,3.5347,0.0327
