52827   , -79089      , array([ 25.3212    ,  0.750202   ,  3.00297e-57,  5.27477e-78,  2.93342e-07])
52828   , -79089      , array([ 25.3465    ,  0.750202   ,  3.00297e-57,  5.27477e-78,  2.93342e-07])
52829   , -79089      , array([ 25.3212    ,  0.750953   ,  3.00297e-57,  5.27477e-78,  2.93342e-07])
52830   , -79089      , array([ 25.3212    ,  0.750202   ,  3.00598e-57,  5.27477e-78,  2.93342e-07])
52831   , -79089      , array([ 25.3212    ,  0.750202   ,  3.00297e-57,  5.28004e-78,  2.93342e-07])
52832   , -79089      , array([ 25.3212    ,  0.750202   ,  3.00297e-57,  5.27477e-78,  2.93635e-07])
52833   , -79089      , array([ 25.3212    ,  0.750202   ,  3.00297e-57,  5.27477e-78,  2.93342e-07])
52834   , -79088.3    , array([ 25.0881    ,  0.47397    ,  3.00297e-57,  5.27477e-78,  4.71124e-07])
52835   , -79088.3    , array([ 25.0881    ,  0.47397    ,  3.00297e-57,  5.27477e-78,  4.71124e-07])
52836   , -79088.3    , array([ 25.1132    ,  0.47397    ,  3.00297e-57,  5.27477e-78,  4.71124e-07])
52837   , -79088.3    , array([ 25.0881    ,  0.474444   ,  3.00297e-57,  5.27477e-78,  4.71124e-07])
52838   , -79088.3    , array([ 25.0881    ,  0.47397    ,  3.00598e-57,  5.27477e-78,  4.71124e-07])
52839   , -79088.3    , array([ 25.0881    ,  0.47397    ,  3.00297e-57,  5.28004e-78,  4.71124e-07])
52840   , -79088.3    , array([ 25.0881    ,  0.47397    ,  3.00297e-57,  5.27477e-78,  4.71596e-07])
52841   , -79040.5    , array([ 24.1771    ,  0.0755164  ,  3.00297e-57,  5.27477e-78,  3.13461e-06])
52842   , -79040.5    , array([ 24.1771    ,  0.0755164  ,  3.00297e-57,  5.27477e-78,  3.13461e-06])
52843   , -79040.5    , array([ 24.2013    ,  0.0755164  ,  3.00297e-57,  5.27477e-78,  3.13461e-06])
52844   , -79040.6    , array([ 24.1771    ,  0.0755919  ,  3.00297e-57,  5.27477e-78,  3.13461e-06])
52845   , -79040.5    , array([ 24.1771    ,  0.0755164  ,  3.00598e-57,  5.27477e-78,  3.13461e-06])
52846   , -79040.5    , array([ 24.1771    ,  0.0755164  ,  3.00297e-57,  5.28004e-78,  3.13461e-06])
52847   , -79040.5    , array([ 24.1771    ,  0.0755164  ,  3.00297e-57,  5.27477e-78,  3.13774e-06])
52855   , -79040.5    , array([ 24.1771    ,  0.0755157  ,  3.00297e-57,  5.27477e-78,  3.13464e-06])
52856   , -79040.5    , array([ 24.1771    ,  0.0755157  ,  3.00297e-57,  5.27477e-78,  3.13464e-06])
52857   , -79040.5    , array([ 24.2013    ,  0.0755157  ,  3.00297e-57,  5.27477e-78,  3.13464e-06])
52858   , -79040.6    , array([ 24.1771    ,  0.0755913  ,  3.00297e-57,  5.27477e-78,  3.13464e-06])
52859   , -79040.5    , array([ 24.1771    ,  0.0755157  ,  3.00598e-57,  5.27477e-78,  3.13464e-06])
52860   , -79040.5    , array([ 24.1771    ,  0.0755157  ,  3.00297e-57,  5.28004e-78,  3.13464e-06])
52861   , -79040.5    , array([ 24.1771    ,  0.0755157  ,  3.00297e-57,  5.27477e-78,  3.13777e-06])
52862   , -79040.5    , array([ 24.1771    ,  0.075515   ,  3.00297e-57,  5.27477e-78,  3.13466e-06])
52863   , -79040.5    , array([ 24.1771    ,  0.075515   ,  3.00297e-57,  5.27477e-78,  3.13466e-06])
52864   , -79040.5    , array([ 24.2013    ,  0.075515   ,  3.00297e-57,  5.27477e-78,  3.13466e-06])
52865   , -79040.6    , array([ 24.1771    ,  0.0755906  ,  3.00297e-57,  5.27477e-78,  3.13466e-06])
52866   , -79040.5    , array([ 24.1771    ,  0.075515   ,  3.00598e-57,  5.27477e-78,  3.13466e-06])
52867   , -79040.5    , array([ 24.1771    ,  0.075515   ,  3.00297e-57,  5.28004e-78,  3.13466e-06])
52868   , -79040.5    , array([ 24.1771    ,  0.075515   ,  3.00297e-57,  5.27477e-78,  3.1378e-06 ])
52869   , -30579.7    , array([ 22.4531    ,  0.00191698 ,  3.00297e-57,  5.27477e-78,  0.000138766])
52870   , -30579.7    , array([ 22.4531    ,  0.00191698 ,  3.00297e-57,  5.27477e-78,  0.000138766])
52871   , -30579.7    , array([ 22.4756    ,  0.00191698 ,  3.00297e-57,  5.27477e-78,  0.000138766])
52872   , -30606.5    , array([ 22.4531    ,  0.0019189  ,  3.00297e-57,  5.27477e-78,  0.000138766])
52873   , -30579.7    , array([ 22.4531    ,  0.00191698 ,  3.00598e-57,  5.27477e-78,  0.000138766])
52874   , -30579.7    , array([ 22.4531    ,  0.00191698 ,  3.00297e-57,  5.28004e-78,  0.000138766])
52875   , -30553      , array([ 22.4531    ,  0.00191698 ,  3.00297e-57,  5.27477e-78,  0.000138904])
52876   , -30513.3    , array([ 22.4525    ,  0.00191464 ,  3.00297e-57,  5.27477e-78,  0.000138941])
52877   , -30513.3    , array([ 22.4525    ,  0.00191464 ,  3.00297e-57,  5.27477e-78,  0.000138941])
52878   , -30513.3    , array([ 22.475     ,  0.00191464 ,  3.00297e-57,  5.27477e-78,  0.000138941])
52879   , -30540      , array([ 22.4525    ,  0.00191656 ,  3.00297e-57,  5.27477e-78,  0.000138941])
52880   , -30513.3    , array([ 22.4525    ,  0.00191464 ,  3.00598e-57,  5.27477e-78,  0.000138941])
52881   , -30513.3    , array([ 22.4525    ,  0.00191464 ,  3.00297e-57,  5.28004e-78,  0.000138941])
52882   , -30486.5    , array([ 22.4525    ,  0.00191464 ,  3.00297e-57,  5.27477e-78,  0.00013908 ])
52883   , -30446.8    , array([ 22.452     ,  0.0019123  ,  3.00297e-57,  5.27477e-78,  0.000139116])
52884   , -30446.8    , array([ 22.452     ,  0.0019123  ,  3.00297e-57,  5.27477e-78,  0.000139116])
52885   , -30446.8    , array([ 22.4744    ,  0.0019123  ,  3.00297e-57,  5.27477e-78,  0.000139116])
52886   , -30473.6    , array([ 22.452     ,  0.00191422 ,  3.00297e-57,  5.27477e-78,  0.000139116])
52887   , -30446.8    , array([ 22.452     ,  0.0019123  ,  3.00598e-57,  5.27477e-78,  0.000139116])
52888   , -30446.8    , array([ 22.452     ,  0.0019123  ,  3.00297e-57,  5.28004e-78,  0.000139116])
52889   , -30420.1    , array([ 22.452     ,  0.0019123  ,  3.00297e-57,  5.27477e-78,  0.000139255])
52897   , -30430.2    , array([ 22.4518    ,  0.00191172 ,  3.00297e-57,  5.27477e-78,  0.00013916 ])
