73526   , -7708.07    , array([ 33.6958    ,  0.1429     ,  7.5462e-13 ,  3.53251e-09,  0.0277675  ])
73527   , -7708.14    , array([ 33.7295    ,  0.1429     ,  7.5462e-13 ,  3.53251e-09,  0.0277675  ])
73528   , -7725.16    , array([ 33.6958    ,  0.143043   ,  7.5462e-13 ,  3.53251e-09,  0.0277675  ])
73529   , -7708.07    , array([ 33.6958    ,  0.1429     ,  7.55375e-13,  3.53251e-09,  0.0277675  ])
73530   , -7708.07    , array([ 33.6958    ,  0.1429     ,  7.5462e-13 ,  3.53605e-09,  0.0277675  ])
73531   , -7692.16    , array([ 33.6958    ,  0.1429     ,  7.5462e-13 ,  3.53251e-09,  0.0277953  ])
73532   , -7708.07    , array([ 33.6958    ,  0.1429     ,  7.5462e-13 ,  3.53251e-09,  0.0277675  ])
73533   , -13083.6    , array([ 33.5859    ,  0.0682319  ,  7.5462e-13 ,  3.53251e-09,  0.0552611  ])
73534   , -13083.6    , array([ 33.5859    ,  0.0682319  ,  7.5462e-13 ,  3.53251e-09,  0.0552611  ])
73535   , -13083.7    , array([ 33.6195    ,  0.0682319  ,  7.5462e-13 ,  3.53251e-09,  0.0552611  ])
73536   , -13056.8    , array([ 33.5859    ,  0.0683001  ,  7.5462e-13 ,  3.53251e-09,  0.0552611  ])
73537   , -13083.6    , array([ 33.5859    ,  0.0682319  ,  7.55375e-13,  3.53251e-09,  0.0552611  ])
73538   , -13083.6    , array([ 33.5859    ,  0.0682319  ,  7.5462e-13 ,  3.53605e-09,  0.0552611  ])
73539   , -13112.3    , array([ 33.5859    ,  0.0682319  ,  7.5462e-13 ,  3.53251e-09,  0.0553164  ])
73540   , -2278.07    , array([ 33.6495    ,  0.104695   ,  7.5462e-13 ,  3.53251e-09,  0.0370953  ])
73541   , -2278.07    , array([ 33.6495    ,  0.104695   ,  7.5462e-13 ,  3.53251e-09,  0.0370953  ])
73542   , -2278.13    , array([ 33.6832    ,  0.104695   ,  7.5462e-13 ,  3.53251e-09,  0.0370953  ])
73543   , -2279.37    , array([ 33.6495    ,  0.104799   ,  7.5462e-13 ,  3.53251e-09,  0.0370953  ])
73544   , -2278.07    , array([ 33.6495    ,  0.104695   ,  7.55375e-13,  3.53251e-09,  0.0370953  ])
73545   , -2278.07    , array([ 33.6495    ,  0.104695   ,  7.5462e-13 ,  3.53605e-09,  0.0370953  ])
