27962   , -2336.8     , array([ 0.0359648  ,  0.0333186  ,  2.21161    ,  0.482517   ])
27963   , -2336.8     , array([ 0.0360008  ,  0.0333186  ,  2.21161    ,  0.482517   ])
27964   , -2336.8     , array([ 0.0359648  ,  0.0333519  ,  2.21161    ,  0.482517   ])
27965   , -2336.8     , array([ 0.0359648  ,  0.0333186  ,  2.21382    ,  0.482517   ])
27966   , -2336.8     , array([ 0.0359648  ,  0.0333186  ,  2.21161    ,  0.482999   ])
27967   , -2336.8     , array([ 0.0359648  ,  0.0333186  ,  2.21161    ,  0.482517   ])
27968   , -2336.8     , array([ 0.0361431  ,  0.0333285  ,  2.21161    ,  0.479994   ])
27969   , -2336.8     , array([ 0.0361431  ,  0.0333285  ,  2.21161    ,  0.479994   ])
27970   , -2336.8     , array([ 0.0361793  ,  0.0333285  ,  2.21161    ,  0.479994   ])
27971   , -2336.8     , array([ 0.0361431  ,  0.0333618  ,  2.21161    ,  0.479994   ])
27972   , -2336.8     , array([ 0.0361431  ,  0.0333285  ,  2.21382    ,  0.479994   ])
27973   , -2336.8     , array([ 0.0361431  ,  0.0333285  ,  2.21161    ,  0.480474   ])
27974   , -2336.8     , array([ 0.0368652  ,  0.0333682  ,  2.21161    ,  0.470034   ])
27975   , -2336.8     , array([ 0.0368652  ,  0.0333682  ,  2.21161    ,  0.470034   ])
27976   , -2336.8     , array([ 0.0369021  ,  0.0333682  ,  2.21161    ,  0.470034   ])
27977   , -2336.8     , array([ 0.0368652  ,  0.0334016  ,  2.21161    ,  0.470034   ])
27978   , -2336.8     , array([ 0.0368652  ,  0.0333682  ,  2.21382    ,  0.470034   ])
27979   , -2336.8     , array([ 0.0368652  ,  0.0333682  ,  2.21161    ,  0.470504   ])
27980   , -2336.8     , array([ 0.0399008  ,  0.0335275  ,  2.21161    ,  0.432217   ])
27981   , -2336.8     , array([ 0.0399008  ,  0.0335275  ,  2.21161    ,  0.432217   ])
27982   , -2336.8     , array([ 0.0399407  ,  0.0335275  ,  2.21161    ,  0.432217   ])
27983   , -2336.8     , array([ 0.0399008  ,  0.033561   ,  2.21161    ,  0.432217   ])
27984   , -2336.8     , array([ 0.0399008  ,  0.0335275  ,  2.21382    ,  0.432217   ])
27985   , -2336.8     , array([ 0.0399008  ,  0.0335275  ,  2.21161    ,  0.43265    ])
27986   , -2336.15    , array([ 0.0547572  ,  0.0341724  ,  2.21161    ,  0.309025   ])
27987   , -2336.15    , array([ 0.0547572  ,  0.0341724  ,  2.21161    ,  0.309025   ])
27988   , -2336.15    , array([ 0.054812   ,  0.0341724  ,  2.21161    ,  0.309025   ])
27989   , -2336.15    , array([ 0.0547572  ,  0.0342066  ,  2.21161    ,  0.309025   ])
27990   , -2336.15    , array([ 0.0547572  ,  0.0341724  ,  2.21382    ,  0.309025   ])
27991   , -2336.16    , array([ 0.0547572  ,  0.0341724  ,  2.21161    ,  0.309335   ])
27992   , -490.872    , array([ 0.194214   ,  0.0368783  ,  2.21161    ,  0.0807538  ])
27993   , -490.872    , array([ 0.194214   ,  0.0368783  ,  2.21161    ,  0.0807538  ])
27994   , -490.291    , array([ 0.194408   ,  0.0368783  ,  2.21161    ,  0.0807538  ])
27995   , -490.458    , array([ 0.194214   ,  0.0369152  ,  2.21161    ,  0.0807538  ])
