210852  , -29874      , array([ 0.804935   ,  0.645181   ,  4.6688e-12 ,  5.32448e-59,  0.0357704  ])
210853  , -29878.3    , array([ 0.80574    ,  0.645181   ,  4.6688e-12 ,  5.32448e-59,  0.0357704  ])
210854  , -29892.4    , array([ 0.804935   ,  0.645826   ,  4.6688e-12 ,  5.32448e-59,  0.0357704  ])
210855  , -29874      , array([ 0.804935   ,  0.645181   ,  4.67347e-12,  5.32448e-59,  0.0357704  ])
210856  , -29874      , array([ 0.804935   ,  0.645181   ,  4.6688e-12 ,  5.32981e-59,  0.0357704  ])
210857  , -29851.8    , array([ 0.804935   ,  0.645181   ,  4.6688e-12 ,  5.32448e-59,  0.0358062  ])
210858  , -29874      , array([ 0.804935   ,  0.645181   ,  4.6688e-12 ,  5.32448e-59,  0.0357704  ])
210859  , -8444.16    , array([ 0.694113   ,  0.341428   ,  4.6688e-12 ,  5.32448e-59,  0.0772688  ])
210860  , -8444.16    , array([ 0.694113   ,  0.341428   ,  4.6688e-12 ,  5.32448e-59,  0.0772688  ])
210861  , -8437.55    , array([ 0.694808   ,  0.341428   ,  4.6688e-12 ,  5.32448e-59,  0.0772688  ])
210862  , -8453.93    , array([ 0.694113   ,  0.341769   ,  4.6688e-12 ,  5.32448e-59,  0.0772688  ])
210863  , -8444.16    , array([ 0.694113   ,  0.341428   ,  4.67347e-12,  5.32448e-59,  0.0772688  ])
210864  , -8444.16    , array([ 0.694113   ,  0.341428   ,  4.6688e-12 ,  5.32981e-59,  0.0772688  ])
210865  , -8442.43    , array([ 0.694113   ,  0.341428   ,  4.6688e-12 ,  5.32448e-59,  0.0773461  ])
210866  , -129714     , array([ 7.13714    ,  0.0198325  ,  4.6688e-12 ,  5.32448e-59,  0.0807852  ])
210867  , -129714     , array([ 7.13714    ,  0.0198325  ,  4.6688e-12 ,  5.32448e-59,  0.0807852  ])
210868  , -129715     , array([ 7.14428    ,  0.0198325  ,  4.6688e-12 ,  5.32448e-59,  0.0807852  ])
210869  , -129569     , array([ 7.13714    ,  0.0198523  ,  4.6688e-12 ,  5.32448e-59,  0.0807852  ])
210870  , -129714     , array([ 7.13714    ,  0.0198325  ,  4.67347e-12,  5.32448e-59,  0.0807852  ])
210871  , -129714     , array([ 7.13714    ,  0.0198325  ,  4.6688e-12 ,  5.32981e-59,  0.0807852  ])
210872  , -129860     , array([ 7.13714    ,  0.0198325  ,  4.6688e-12 ,  5.32448e-59,  0.0808661  ])
210873  , -3984.6     , array([ 1.09959    ,  0.194676   ,  4.6688e-12 ,  5.32448e-59,  0.0779507  ])
