Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-395.75	799.5	602.12	19215.25	2.5157,0.3857,30.0,0.7989
our_model	Round_1_Replicate_2	-397.98	803.96	606.25	2437.51	30.0,3.0322,30.0,6.1759
our_model	Round_1_Replicate_3	-397.39	802.78	605.16	40935.96	0.3718,0.1807,0.01,0.3339
our_model	Round_1_Replicate_4	-394.35	796.7	598.69	30082.95	3.6022,0.2477,3.124,0.6416
our_model	Round_1_Replicate_5	-393.99	795.98	598.82	4494.73	29.8034,1.6531,29.9778,4.5225
our_model	Round_1_Replicate_6	-396.76	801.52	604.01	22933.45	1.8825,0.3227,30.0,0.6243
our_model	Round_1_Replicate_7	-396.85	801.7	604.16	11862.62	30.0,0.6238,4.7929,1.4778
our_model	Round_1_Replicate_8	-395.56	799.12	600.87	46022.87	1.7077,0.1617,0.5706,0.3614
our_model	Round_1_Replicate_9	-393.31	794.62	597.53	7213.88	29.9988,1.0312,29.6833,3.3437
our_model	Round_1_Replicate_10	-393.27	794.54	597.45	7621.42	29.6922,0.9761,29.7303,3.2182
our_model	Round_2_Replicate_1	-394.62	797.24	600.01	3684.9	30.0,2.0143,30.0,5.0727
our_model	Round_2_Replicate_2	-396.57	801.14	603.65	4432.52	10.8194,1.6701,30.0,3.3251
our_model	Round_2_Replicate_3	-397.55	803.1	605.45	2554.99	30.0,2.8941,29.3649,6.0173
our_model	Round_2_Replicate_4	-398.17	804.34	606.59	4231.34	30.0,1.7464,14.848,3.7639
our_model	Round_2_Replicate_5	-395.41	798.82	600.76	3357.38	25.3143,2.2154,29.9117,5.156
our_model	Round_2_Replicate_6	-399.73	807.46	609.43	2209.56	30.0,3.3396,30.0,6.4005
our_model	Round_2_Replicate_7	-399.37	806.74	608.78	2248.08	30.0,3.2833,30.0,6.3629
our_model	Round_2_Replicate_8	-396.98	801.96	604.4	3539.66	14.3243,2.0904,30.0,4.1412
our_model	Round_2_Replicate_9	-393.26	794.52	597.43	29655.88	4.3705,0.2509,13.1222,0.7852
our_model	Round_2_Replicate_10	-395.97	799.94	602.53	10756.51	4.3753,0.6887,29.9275,1.4039
our_model	Round_3_Replicate_1	-396.54	801.08	603.59	24718.56	1.7854,0.2995,29.9999,0.5874
our_model	Round_3_Replicate_2	-393.44	794.88	597.81	16901.04	8.1909,0.44,12.0959,1.321
our_model	Round_3_Replicate_3	-393.07	794.14	597.08	39691.14	29.6201,0.1875,6.8073,0.7401
our_model	Round_3_Replicate_4	-396.22	800.44	603.01	8628.32	5.3084,0.8583,30.0,1.7193
our_model	Round_3_Replicate_5	-393.78	795.56	598.43	34185.54	2.3068,0.2174,30.0,0.5726
our_model	Round_3_Replicate_6	-395.44	798.88	601.55	9760.59	5.194,0.7596,30.0,1.6142
our_model	Round_3_Replicate_7	-394.5	797.0	598.88	36658.06	1.7084,0.2033,29.9996,0.4841
our_model	Round_3_Replicate_8	-395.36	798.72	600.41	45928.6	1.1381,0.1621,28.6525,0.3521
our_model	Round_3_Replicate_9	-397.53	803.06	605.43	2517.18	30.0,2.9376,30.0,6.0973
our_model	Round_3_Replicate_10	-392.96	793.92	596.86	33389.94	29.522,0.2229,29.9755,1.0735
our_model	Round_4_Replicate_1	-398.17	804.34	606.6	3997.57	30.0,1.8485,15.8816,3.9638
our_model	Round_4_Replicate_2	-398.02	804.04	606.32	3613.84	30.0,2.0451,18.1484,4.3642
our_model	Round_4_Replicate_3	-394.26	796.52	598.66	36277.18	1.8322,0.2053,29.9996,0.5024
our_model	Round_4_Replicate_4	-394.89	797.78	600.49	35506.42	1.5685,0.209,30.0,0.4679
our_model	Round_4_Replicate_5	-393.13	794.26	597.19	47132.86	3.2844,0.1579,30.0,0.5303
our_model	Round_4_Replicate_6	-394.57	797.14	599.29	50712.33	1.1945,0.1468,29.0142,0.3435
our_model	Round_4_Replicate_7	-393.44	794.88	597.78	7987.89	30.0,0.931,21.8056,2.9373
our_model	Round_4_Replicate_8	-393.23	794.46	597.39	11294.71	29.8347,0.6587,19.2045,2.2602
