239355  , -79089.4    , array([ 1.8614     ,  5.08599    ,  2.45896e-31,  0.207896   ,  2.4706e-10 ])
239356  , -79089.4    , array([ 1.86326    ,  5.08599    ,  2.45896e-31,  0.207896   ,  2.4706e-10 ])
239357  , -79089.4    , array([ 1.8614     ,  5.09108    ,  2.45896e-31,  0.207896   ,  2.4706e-10 ])
239358  , -79089.4    , array([ 1.8614     ,  5.08599    ,  2.46142e-31,  0.207896   ,  2.4706e-10 ])
239359  , -79089.4    , array([ 1.8614     ,  5.08599    ,  2.45896e-31,  0.208104   ,  2.4706e-10 ])
239360  , -79089.4    , array([ 1.8614     ,  5.08599    ,  2.45896e-31,  0.207896   ,  2.47307e-10])
239361  , -79089.4    , array([ 1.8614     ,  5.08599    ,  2.45896e-31,  0.207896   ,  2.4706e-10 ])
239362  , -79089.4    , array([ 1.8612     ,  5.0857     ,  2.45896e-31,  0.207896   ,  2.47101e-10])
239363  , -79089.4    , array([ 1.8612     ,  5.0857     ,  2.45896e-31,  0.207896   ,  2.47101e-10])
239364  , -79089.4    , array([ 1.86306    ,  5.0857     ,  2.45896e-31,  0.207896   ,  2.47101e-10])
239365  , -79089.4    , array([ 1.8612     ,  5.09079    ,  2.45896e-31,  0.207896   ,  2.47101e-10])
239366  , -79089.4    , array([ 1.8612     ,  5.0857     ,  2.46142e-31,  0.207896   ,  2.47101e-10])
239367  , -79089.4    , array([ 1.8612     ,  5.0857     ,  2.45896e-31,  0.208104   ,  2.47101e-10])
239368  , -79089.4    , array([ 1.8612     ,  5.0857     ,  2.45896e-31,  0.207896   ,  2.47349e-10])
239369  , -79089.4    , array([ 1.86041    ,  5.08453    ,  2.45896e-31,  0.207896   ,  2.47267e-10])
239370  , -79089.4    , array([ 1.86041    ,  5.08453    ,  2.45896e-31,  0.207896   ,  2.47267e-10])
239371  , -79089.4    , array([ 1.86227    ,  5.08453    ,  2.45896e-31,  0.207896   ,  2.47267e-10])
239372  , -79089.4    , array([ 1.86041    ,  5.08962    ,  2.45896e-31,  0.207896   ,  2.47267e-10])
239373  , -79089.4    , array([ 1.86041    ,  5.08453    ,  2.46142e-31,  0.207896   ,  2.47267e-10])
239374  , -79089.4    , array([ 1.86041    ,  5.08453    ,  2.45896e-31,  0.208104   ,  2.47267e-10])
239375  , -79089.4    , array([ 1.86041    ,  5.08453    ,  2.45896e-31,  0.207896   ,  2.47514e-10])
239376  , -79089.4    , array([ 1.85726    ,  5.07987    ,  2.45896e-31,  0.207896   ,  2.47931e-10])
239377  , -79089.4    , array([ 1.85726    ,  5.07987    ,  2.45896e-31,  0.207896   ,  2.47931e-10])
239378  , -79089.4    , array([ 1.85912    ,  5.07987    ,  2.45896e-31,  0.207896   ,  2.47931e-10])
239379  , -79089.4    , array([ 1.85726    ,  5.08495    ,  2.45896e-31,  0.207896   ,  2.47931e-10])
239380  , -79089.4    , array([ 1.85726    ,  5.07987    ,  2.46142e-31,  0.207896   ,  2.47931e-10])
239381  , -79089.4    , array([ 1.85726    ,  5.07987    ,  2.45896e-31,  0.208104   ,  2.47931e-10])
239382  , -79089.4    , array([ 1.85726    ,  5.07987    ,  2.45896e-31,  0.207896   ,  2.48179e-10])
239383  , -79089.4    , array([ 1.84471    ,  5.06128    ,  2.45896e-31,  0.207896   ,  2.50603e-10])
239384  , -79089.4    , array([ 1.84471    ,  5.06128    ,  2.45896e-31,  0.207896   ,  2.50603e-10])
239385  , -79089.4    , array([ 1.84656    ,  5.06128    ,  2.45896e-31,  0.207896   ,  2.50603e-10])
239386  , -79089.4    , array([ 1.84471    ,  5.06634    ,  2.45896e-31,  0.207896   ,  2.50603e-10])
