4513    , -79089.4    , array([ 0.745214   ,  0.246968   ,  7.87381e-13,  1.16949e-74,  2.2678e-09 ])
4514    , -79089.4    , array([ 0.74596    ,  0.246968   ,  7.87381e-13,  1.16949e-74,  2.2678e-09 ])
4515    , -79089.4    , array([ 0.745214   ,  0.247215   ,  7.87381e-13,  1.16949e-74,  2.2678e-09 ])
4516    , -79089.4    , array([ 0.745214   ,  0.246968   ,  7.88169e-13,  1.16949e-74,  2.2678e-09 ])
4517    , -79089.4    , array([ 0.745214   ,  0.246968   ,  7.87381e-13,  1.17066e-74,  2.2678e-09 ])
4518    , -79089.4    , array([ 0.745214   ,  0.246968   ,  7.87381e-13,  1.16949e-74,  2.27007e-09])
4519    , -79089.4    , array([ 0.745214   ,  0.246968   ,  7.87381e-13,  1.16949e-74,  2.2678e-09 ])
4520    , -79089.4    , array([ 0.743406   ,  0.244319   ,  7.87381e-13,  1.16949e-74,  2.29808e-09])
4521    , -79089.4    , array([ 0.743406   ,  0.244319   ,  7.87381e-13,  1.16949e-74,  2.29808e-09])
4522    , -79089.4    , array([ 0.74415    ,  0.244319   ,  7.87381e-13,  1.16949e-74,  2.29808e-09])
4523    , -79089.4    , array([ 0.743406   ,  0.244563   ,  7.87381e-13,  1.16949e-74,  2.29808e-09])
4524    , -79089.4    , array([ 0.743406   ,  0.244319   ,  7.88169e-13,  1.16949e-74,  2.29808e-09])
4525    , -79089.4    , array([ 0.743406   ,  0.244319   ,  7.87381e-13,  1.17066e-74,  2.29808e-09])
4526    , -79089.4    , array([ 0.743406   ,  0.244319   ,  7.87381e-13,  1.16949e-74,  2.30038e-09])
4527    , -79089.4    , array([ 0.736217   ,  0.234004   ,  7.87381e-13,  1.16949e-74,  2.42329e-09])
4528    , -79089.4    , array([ 0.736217   ,  0.234004   ,  7.87381e-13,  1.16949e-74,  2.42329e-09])
4529    , -79089.4    , array([ 0.736954   ,  0.234004   ,  7.87381e-13,  1.16949e-74,  2.42329e-09])
4530    , -79089.4    , array([ 0.736217   ,  0.234238   ,  7.87381e-13,  1.16949e-74,  2.42329e-09])
4531    , -79089.4    , array([ 0.736217   ,  0.234004   ,  7.88169e-13,  1.16949e-74,  2.42329e-09])
4532    , -79089.4    , array([ 0.736217   ,  0.234004   ,  7.87381e-13,  1.17066e-74,  2.42329e-09])
4533    , -79089.4    , array([ 0.736217   ,  0.234004   ,  7.87381e-13,  1.16949e-74,  2.42572e-09])
4534    , -79089.4    , array([ 0.708151   ,  0.196919   ,  7.87381e-13,  1.16949e-74,  2.9962e-09 ])
4535    , -79089.4    , array([ 0.708151   ,  0.196919   ,  7.87381e-13,  1.16949e-74,  2.9962e-09 ])
4536    , -79089.4    , array([ 0.708859   ,  0.196919   ,  7.87381e-13,  1.16949e-74,  2.9962e-09 ])
4537    , -79089.4    , array([ 0.708151   ,  0.197116   ,  7.87381e-13,  1.16949e-74,  2.9962e-09 ])
4538    , -79089.4    , array([ 0.708151   ,  0.196919   ,  7.88169e-13,  1.16949e-74,  2.9962e-09 ])
4539    , -79089.4    , array([ 0.708151   ,  0.196919   ,  7.87381e-13,  1.17066e-74,  2.9962e-09 ])
4540    , -79089.4    , array([ 0.708151   ,  0.196919   ,  7.87381e-13,  1.16949e-74,  2.9992e-09 ])
4541    , -79089.4    , array([ 0.606184   ,  0.0987533  ,  7.87381e-13,  1.16949e-74,  7.00213e-09])
4542    , -79089.4    , array([ 0.606184   ,  0.0987533  ,  7.87381e-13,  1.16949e-74,  7.00213e-09])
4543    , -79089.4    , array([ 0.606791   ,  0.0987533  ,  7.87381e-13,  1.16949e-74,  7.00213e-09])
4544    , -79089.4    , array([ 0.606184   ,  0.0988521  ,  7.87381e-13,  1.16949e-74,  7.00213e-09])
4545    , -79089.4    , array([ 0.606184   ,  0.0987533  ,  7.88169e-13,  1.16949e-74,  7.00213e-09])
4546    , -79089.4    , array([ 0.606184   ,  0.0987533  ,  7.87381e-13,  1.17066e-74,  7.00213e-09])
4547    , -79089.4    , array([ 0.606184   ,  0.0987533  ,  7.87381e-13,  1.16949e-74,  7.00914e-09])
4548    , -79049.7    , array([ 0.325477   ,  0.00624603 ,  7.87381e-13,  1.16949e-74,  2.08866e-07])
4549    , -79049.7    , array([ 0.325477   ,  0.00624603 ,  7.87381e-13,  1.16949e-74,  2.08866e-07])
4550    , -79049.7    , array([ 0.325803   ,  0.00624603 ,  7.87381e-13,  1.16949e-74,  2.08866e-07])
4551    , -79049.7    , array([ 0.325477   ,  0.00625228 ,  7.87381e-13,  1.16949e-74,  2.08866e-07])
