80861   , -79089.4    , array([ 13.6123    ,  1.6171     ,  0.00239972 ,  8.87366e-23,  7.86629e-29])
80862   , -79089.4    , array([ 13.6123    ,  1.6171     ,  0.00239972 ,  8.87366e-23,  7.86629e-29])
80863   , -79089.4    , array([ 14.6123    ,  1.6171     ,  0.00239972 ,  8.87366e-23,  7.86629e-29])
80864   , -79089.4    , array([ 16.2303    ,  1.6171     ,  0.00239972 ,  8.87366e-23,  7.86629e-29])
80865   , -79089.4    , array([ 14.6123    ,  1.6171     ,  0.00239972 ,  8.87366e-23,  7.86629e-29])
80866   , -79089.4    , array([ 15.2303    ,  1.6171     ,  0.00239972 ,  8.87366e-23,  7.86629e-29])
80867   , -79089.4    , array([ 15.6123    ,  1.6171     ,  0.00239972 ,  8.87366e-23,  7.86629e-29])
80868   , -79089.4    , array([ 15.8483    ,  1.6171     ,  0.00239972 ,  8.87366e-23,  7.86629e-29])
80869   , -79089.4    , array([ 15.9942    ,  1.6171     ,  0.00239972 ,  8.87366e-23,  7.86629e-29])
80870   , -79089.4    , array([ 16.0844    ,  1.6171     ,  0.00239972 ,  8.87366e-23,  7.86629e-29])
80871   , -79089.4    , array([ 16.1401    ,  1.6171     ,  0.00239972 ,  8.87366e-23,  7.86629e-29])
80872   , -79089.4    , array([ 16.1746    ,  1.6171     ,  0.00239972 ,  8.87366e-23,  7.86629e-29])
80873   , -79089.4    , array([ 16.2002    ,  1.6171     ,  0.00239972 ,  8.87366e-23,  7.86629e-29])
80874   , -79089.4    , array([ 16.2002    ,  1.6171     ,  0.00239972 ,  8.87366e-23,  7.86629e-29])
80875   , -79089.4    , array([ 16.2002    ,  2.6171     ,  0.00239972 ,  8.87366e-23,  7.86629e-29])
80876   , -79089.4    , array([ 16.2002    ,  4.23514    ,  0.00239972 ,  8.87366e-23,  7.86629e-29])
80877   , -79089.4    , array([ 16.2002    ,  2.6171     ,  0.00239972 ,  8.87366e-23,  7.86629e-29])
80878   , -79089.4    , array([ 16.2002    ,  3.23514    ,  0.00239972 ,  8.87366e-23,  7.86629e-29])
80879   , -79089.4    , array([ 16.2002    ,  3.6171     ,  0.00239972 ,  8.87366e-23,  7.86629e-29])
80880   , -79089.4    , array([ 16.2002    ,  3.85317    ,  0.00239972 ,  8.87366e-23,  7.86629e-29])
80881   , -79089.4    , array([ 16.2002    ,  3.99907    ,  0.00239972 ,  8.87366e-23,  7.86629e-29])
80882   , -79089.4    , array([ 16.2002    ,  4.08924    ,  0.00239972 ,  8.87366e-23,  7.86629e-29])
80883   , -79089.4    , array([ 16.2002    ,  4.14497    ,  0.00239972 ,  8.87366e-23,  7.86629e-29])
80884   , -79089.4    , array([ 16.2002    ,  4.17941    ,  0.00239972 ,  8.87366e-23,  7.86629e-29])
80885   , -79089.4    , array([ 16.2002    ,  4.20503    ,  0.00239972 ,  8.87366e-23,  7.86629e-29])
80886   , -79089.4    , array([ 16.2002    ,  4.20503    ,  0.00239972 ,  8.87366e-23,  7.86629e-29])
80887   , -79089.4    , array([ 16.2002    ,  4.20503    ,  1.0024     ,  8.87366e-23,  7.86629e-29])
