219564  , -76672.6    , array([ 0.261826   ,  15.7496    ,  3.50572e-41,  1.82621e-09,  0.000802213])
219565  , -76674.9    , array([ 0.262088   ,  15.7496    ,  3.50572e-41,  1.82621e-09,  0.000802213])
219566  , -76672.7    , array([ 0.261826   ,  15.7653    ,  3.50572e-41,  1.82621e-09,  0.000802213])
219567  , -76672.6    , array([ 0.261826   ,  15.7496    ,  3.50923e-41,  1.82621e-09,  0.000802213])
219568  , -76672.6    , array([ 0.261826   ,  15.7496    ,  3.50572e-41,  1.82804e-09,  0.000802213])
219569  , -76670.3    , array([ 0.261826   ,  15.7496    ,  3.50572e-41,  1.82621e-09,  0.000803015])
219570  , -76672.6    , array([ 0.261826   ,  15.7496    ,  3.50572e-41,  1.82621e-09,  0.000802213])
219571  , -70387.7    , array([ 0.129824   ,  15.4703    ,  3.50572e-41,  1.82621e-09,  0.00165869 ])
219572  , -70387.7    , array([ 0.129824   ,  15.4703    ,  3.50572e-41,  1.82621e-09,  0.00165869 ])
219573  , -70394.7    , array([ 0.129954   ,  15.4703    ,  3.50572e-41,  1.82621e-09,  0.00165869 ])
219574  , -70387.8    , array([ 0.129824   ,  15.4857    ,  3.50572e-41,  1.82621e-09,  0.00165869 ])
219575  , -70387.7    , array([ 0.129824   ,  15.4703    ,  3.50923e-41,  1.82621e-09,  0.00165869 ])
219576  , -70387.7    , array([ 0.129824   ,  15.4703    ,  3.50572e-41,  1.82804e-09,  0.00165869 ])
219577  , -70380.4    , array([ 0.129824   ,  15.4703    ,  3.50572e-41,  1.82621e-09,  0.00166035 ])
219578  , -288584     , array([ 0.00784724 ,  14.4017    ,  3.50572e-41,  1.82621e-09,  0.0303158  ])
219579  , -288584     , array([ 0.00784724 ,  14.4017    ,  3.50572e-41,  1.82621e-09,  0.0303158  ])
219580  , -288398     , array([ 0.00785509 ,  14.4017    ,  3.50572e-41,  1.82621e-09,  0.0303158  ])
219581  , -288585     , array([ 0.00784724 ,  14.4161    ,  3.50572e-41,  1.82621e-09,  0.0303158  ])
219582  , -288584     , array([ 0.00784724 ,  14.4017    ,  3.50923e-41,  1.82621e-09,  0.0303158  ])
219583  , -288584     , array([ 0.00784724 ,  14.4017    ,  3.50572e-41,  1.82804e-09,  0.0303158  ])
219584  , -288746     , array([ 0.00784724 ,  14.4017    ,  3.50572e-41,  1.82621e-09,  0.0303462  ])
219585  , -57550.1    , array([ 0.0665471  ,  15.2088    ,  3.50572e-41,  1.82621e-09,  0.00331356 ])
219586  , -57550.1    , array([ 0.0665471  ,  15.2088    ,  3.50572e-41,  1.82621e-09,  0.00331356 ])
219587  , -57559.3    , array([ 0.0666137  ,  15.2088    ,  3.50572e-41,  1.82621e-09,  0.00331356 ])
219588  , -57550.3    , array([ 0.0665471  ,  15.224     ,  3.50572e-41,  1.82621e-09,  0.00331356 ])
219589  , -57550.1    , array([ 0.0665471  ,  15.2088    ,  3.50923e-41,  1.82621e-09,  0.00331356 ])
219590  , -57550.1    , array([ 0.0665471  ,  15.2088    ,  3.50572e-41,  1.82804e-09,  0.00331356 ])
219591  , -57540.3    , array([ 0.0665471  ,  15.2088    ,  3.50572e-41,  1.82621e-09,  0.00331687 ])
219592  , -53919      , array([ 0.0426347  ,  15.037     ,  3.50572e-41,  1.82621e-09,  0.00525444 ])
219593  , -53919      , array([ 0.0426347  ,  15.037     ,  3.50572e-41,  1.82621e-09,  0.00525444 ])
219594  , -53913.4    , array([ 0.0426773  ,  15.037     ,  3.50572e-41,  1.82621e-09,  0.00525444 ])
219595  , -53919.2    , array([ 0.0426347  ,  15.0521    ,  3.50572e-41,  1.82621e-09,  0.00525444 ])
219596  , -53919      , array([ 0.0426347  ,  15.037     ,  3.50923e-41,  1.82621e-09,  0.00525444 ])
219597  , -53919      , array([ 0.0426347  ,  15.037     ,  3.50572e-41,  1.82804e-09,  0.00525444 ])
219598  , -53922.8    , array([ 0.0426347  ,  15.037     ,  3.50572e-41,  1.82621e-09,  0.0052597  ])
