49064   , -78713.9    , array([ 1.26049    ,  0.610686   ,  1.8662e-41 ,  5.3998e-06 ,  0.000146414])
49065   , -78714      , array([ 1.26175    ,  0.610686   ,  1.8662e-41 ,  5.3998e-06 ,  0.000146414])
49066   , -78714.2    , array([ 1.26049    ,  0.611297   ,  1.8662e-41 ,  5.3998e-06 ,  0.000146414])
49067   , -78713.9    , array([ 1.26049    ,  0.610686   ,  1.86807e-41,  5.3998e-06 ,  0.000146414])
49068   , -78713.9    , array([ 1.26049    ,  0.610686   ,  1.8662e-41 ,  5.4052e-06 ,  0.000146414])
49069   , -78713.5    , array([ 1.26049    ,  0.610686   ,  1.8662e-41 ,  5.3998e-06 ,  0.00014656 ])
49070   , -78713.9    , array([ 1.26049    ,  0.610686   ,  1.8662e-41 ,  5.3998e-06 ,  0.000146414])
49071   , -77724.3    , array([ 1.03714    ,  0.337477   ,  1.8662e-41 ,  5.3998e-06 ,  0.000323875])
49072   , -77724.3    , array([ 1.03714    ,  0.337477   ,  1.8662e-41 ,  5.3998e-06 ,  0.000323875])
49073   , -77724.5    , array([ 1.03817    ,  0.337477   ,  1.8662e-41 ,  5.3998e-06 ,  0.000323875])
49074   , -77725.4    , array([ 1.03714    ,  0.337815   ,  1.8662e-41 ,  5.3998e-06 ,  0.000323875])
49075   , -77724.3    , array([ 1.03714    ,  0.337477   ,  1.86807e-41,  5.3998e-06 ,  0.000323875])
49076   , -77724.3    , array([ 1.03714    ,  0.337477   ,  1.8662e-41 ,  5.4052e-06 ,  0.000323875])
49077   , -77722.9    , array([ 1.03714    ,  0.337477   ,  1.8662e-41 ,  5.3998e-06 ,  0.000324199])
49078   , -3769.92    , array([ 0.475356   ,  0.031474   ,  1.8662e-41 ,  5.3998e-06 ,  0.00775462 ])
49079   , -3769.92    , array([ 0.475356   ,  0.031474   ,  1.8662e-41 ,  5.3998e-06 ,  0.00775462 ])
49080   , -3769.91    , array([ 0.475832   ,  0.031474   ,  1.8662e-41 ,  5.3998e-06 ,  0.00775462 ])
49081   , -3779.56    , array([ 0.475356   ,  0.0315054  ,  1.8662e-41 ,  5.3998e-06 ,  0.00775462 ])
49082   , -3769.92    , array([ 0.475356   ,  0.031474   ,  1.86807e-41,  5.3998e-06 ,  0.00775462 ])
49083   , -3769.92    , array([ 0.475356   ,  0.031474   ,  1.8662e-41 ,  5.4052e-06 ,  0.00775462 ])
49084   , -3760.04    , array([ 0.475356   ,  0.031474   ,  1.8662e-41 ,  5.3998e-06 ,  0.00776237 ])
49092   , -3692.39    , array([ 0.474821   ,  0.0313663  ,  1.8662e-41 ,  5.3998e-06 ,  0.00779027 ])
49093   , -3692.39    , array([ 0.474821   ,  0.0313663  ,  1.8662e-41 ,  5.3998e-06 ,  0.00779027 ])
49094   , -3692.36    , array([ 0.475296   ,  0.0313663  ,  1.8662e-41 ,  5.3998e-06 ,  0.00779027 ])
49095   , -3701.82    , array([ 0.474821   ,  0.0313976  ,  1.8662e-41 ,  5.3998e-06 ,  0.00779027 ])
49096   , -3692.39    , array([ 0.474821   ,  0.0313663  ,  1.86807e-41,  5.3998e-06 ,  0.00779027 ])
49097   , -3692.39    , array([ 0.474821   ,  0.0313663  ,  1.8662e-41 ,  5.4052e-06 ,  0.00779027 ])
49098   , -3682.71    , array([ 0.474821   ,  0.0313663  ,  1.8662e-41 ,  5.3998e-06 ,  0.00779807 ])
49099   , -2502.88    , array([ 0.464261   ,  0.0292928  ,  1.8662e-41 ,  5.3998e-06 ,  0.00853713 ])
49100   , -2502.88    , array([ 0.464261   ,  0.0292928  ,  1.8662e-41 ,  5.3998e-06 ,  0.00853713 ])
49101   , -2502.68    , array([ 0.464725   ,  0.0292928  ,  1.8662e-41 ,  5.3998e-06 ,  0.00853713 ])
