105966  , -33527.6    , array([ 3.82422    ,  0.627383   ,  1.39903e-61,  1.8666e-98 ,  0.0387482  ])
105967  , -33530.3    , array([ 3.82805    ,  0.627383   ,  1.39903e-61,  1.8666e-98 ,  0.0387482  ])
105968  , -33551.9    , array([ 3.82422    ,  0.628011   ,  1.39903e-61,  1.8666e-98 ,  0.0387482  ])
105969  , -33527.6    , array([ 3.82422    ,  0.627383   ,  1.40043e-61,  1.8666e-98 ,  0.0387482  ])
105970  , -33527.6    , array([ 3.82422    ,  0.627383   ,  1.39903e-61,  1.86847e-98,  0.0387482  ])
105971  , -33503.1    , array([ 3.82422    ,  0.627383   ,  1.39903e-61,  1.8666e-98 ,  0.0387869  ])
105972  , -33527.6    , array([ 3.82422    ,  0.627383   ,  1.39903e-61,  1.8666e-98 ,  0.0387482  ])
105973  , -5423.91    , array([ 3.5373     ,  0.308952   ,  1.39903e-61,  1.8666e-98 ,  0.0792641  ])
105974  , -5423.91    , array([ 3.5373     ,  0.308952   ,  1.39903e-61,  1.8666e-98 ,  0.0792641  ])
105975  , -5424.89    , array([ 3.54084    ,  0.308952   ,  1.39903e-61,  1.8666e-98 ,  0.0792641  ])
105976  , -5433.97    , array([ 3.5373     ,  0.309261   ,  1.39903e-61,  1.8666e-98 ,  0.0792641  ])
105977  , -5423.91    , array([ 3.5373     ,  0.308952   ,  1.40043e-61,  1.8666e-98 ,  0.0792641  ])
105978  , -5423.91    , array([ 3.5373     ,  0.308952   ,  1.39903e-61,  1.86847e-98,  0.0792641  ])
105979  , -5417.76    , array([ 3.5373     ,  0.308952   ,  1.39903e-61,  1.8666e-98 ,  0.0793434  ])
105987  , -5418.57    , array([ 3.53711    ,  0.30864    ,  1.39903e-61,  1.8666e-98 ,  0.0792018  ])
105988  , -5418.57    , array([ 3.53711    ,  0.30864    ,  1.39903e-61,  1.8666e-98 ,  0.0792018  ])
105989  , -5419.55    , array([ 3.54065    ,  0.30864    ,  1.39903e-61,  1.8666e-98 ,  0.0792018  ])
105990  , -5428.62    , array([ 3.53711    ,  0.308949   ,  1.39903e-61,  1.8666e-98 ,  0.0792018  ])
