Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-395.32	798.64	600.53	24505.65	2.5856,0.3036,4.1536,0.6804
our_model	Round_1_Replicate_2	-393.34	794.68	597.6	109440.08	1.5901,0.068,0.0263,0.204
our_model	Round_1_Replicate_3	-393.27	794.54	597.45	7605.83	29.8446,0.9781,29.7761,3.2258
our_model	Round_1_Replicate_4	-394.23	796.46	598.46	57623.34	1.8594,0.1293,0.8336,0.3351
our_model	Round_1_Replicate_5	-394.53	797.06	599.09	14861.99	5.0134,0.5012,9.4762,1.218
our_model	Round_1_Replicate_6	-398.76	805.52	607.67	17018.99	30.0,0.4339,2.3243,0.9508
our_model	Round_1_Replicate_7	-396.7	801.4	603.89	15960.95	2.7205,0.4637,30.0,0.9004
our_model	Round_1_Replicate_8	-120.49	248.98	63.09	21663.58	0.1431,0.7225,0.0995,0.0373
our_model	Round_1_Replicate_9	-394.18	796.36	598.71	69586.53	0.785,0.107,0.3056,0.2584
our_model	Round_1_Replicate_10	-395.2	798.4	600.31	48655.27	1.097,0.1529,28.429,0.3357
our_model	Round_2_Replicate_1	-89.4	186.8	1.69	20195.74	0.028,0.9563,0.0145,0.0478
our_model	Round_2_Replicate_2	-395.15	798.3	600.24	53931.48	0.2723,0.138,0.029,0.2922
our_model	Round_2_Replicate_3	-98.28	204.56	19.48	20526.86	0.0236,0.7849,0.0123,0.0507
our_model	Round_2_Replicate_4	-396.89	801.78	603.02	47316.59	0.6853,0.1573,0.4343,0.2926
our_model	Round_2_Replicate_5	-130.01	268.02	81.59	21041.99	0.096,0.6319,0.0573,0.0497
our_model	Round_2_Replicate_6	-148.84	305.68	118.66	21385.84	0.0557,0.5495,0.0315,0.0605
our_model	Round_2_Replicate_7	-395.28	798.56	601.26	51791.34	0.8287,0.1432,0.014,0.3078
our_model	Round_2_Replicate_8	-117.22	242.44	57.0	24117.33	0.1962,30.0,0.1895,0.0144
our_model	Round_2_Replicate_9	-174.13	356.26	168.27	47023.21	0.0979,1.0485,0.171,0.01
our_model	Round_2_Replicate_10	-393.42	794.84	597.74	101490.38	0.0837,0.0733,0.0116,0.2032
our_model	Round_3_Replicate_1	-88.58	185.16	0.03	20049.64	0.0196,1.0153,0.01,0.0486
our_model	Round_3_Replicate_2	-88.69	185.38	0.27	20037.59	0.0247,1.0373,0.0126,0.0474
our_model	Round_3_Replicate_3	-226.49	460.98	273.86	25869.96	0.0218,0.3932,0.0155,0.0639
our_model	Round_3_Replicate_4	-99.47	206.94	21.83	20983.8	0.0312,0.7738,0.0172,0.0492
our_model	Round_3_Replicate_5	-92.07	192.14	7.02	20605.15	0.0482,0.8875,0.0266,0.0462
our_model	Round_3_Replicate_6	-88.76	185.52	0.39	20190.73	0.0419,1.0427,0.0223,0.0456
our_model	Round_3_Replicate_7	-103.45	214.9	29.64	21450.44	0.1676,6.666,0.1233,0.0206
our_model	Round_3_Replicate_8	-103.69	215.38	30.12	21096.25	0.0786,0.7604,0.0468,0.0447
our_model	Round_3_Replicate_9	-394.56	797.12	599.9	59716.66	0.1141,0.1243,0.0489,0.2343
our_model	Round_3_Replicate_10	-396.4	800.8	603.33	44473.37	0.0587,0.1665,0.01,0.2958
our_model	Round_4_Replicate_1	-88.59	185.18	0.05	20067.82	0.0225,1.0163,0.0115,0.0483
our_model	Round_4_Replicate_2	-89.1	186.2	1.08	20324.25	0.0603,1.0754,0.0334,0.0428
our_model	Round_4_Replicate_3	-88.61	185.22	0.09	20004.69	0.0201,1.0273,0.0102,0.0484
our_model	Round_4_Replicate_4	-94.94	197.88	12.71	20862.6	0.0184,0.8077,0.01,0.0521
our_model	Round_4_Replicate_5	-88.8	185.6	0.47	20090.25	0.0346,1.0566,0.018,0.0459
our_model	Round_4_Replicate_6	-88.87	185.74	0.61	20229.39	0.0492,1.0626,0.0266,0.0444
our_model	Round_4_Replicate_7	-88.69	185.38	0.26	20157.47	0.0281,1.0044,0.0146,0.0475
our_model	Round_4_Replicate_8	-88.69	185.38	0.25	20036.81	0.0243,1.0362,0.0124,0.0475
our_model	Round_4_Replicate_9	-88.6	185.2	0.08	20052.22	0.0196,1.0018,0.01,0.0491
our_model	Round_4_Replicate_10	-88.77	185.54	0.42	20188.15	0.0432,1.0493,0.0231,0.0454
our_model	Round_5_Replicate_1	-88.58	185.16	0.04	20053.93	0.0204,1.0124,0.0104,0.0486
our_model	Round_5_Replicate_2	-88.65	185.3	0.19	19991.7	0.0201,1.034,0.0101,0.0481
our_model	Round_5_Replicate_3	-89.28	186.56	1.43	20319.12	0.0192,0.9378,0.01,0.0498
our_model	Round_5_Replicate_4	-88.58	185.16	0.04	20063.25	0.0211,1.0138,0.0108,0.0485
our_model	Round_5_Replicate_5	-88.62	185.24	0.12	20049.27	0.0249,1.0311,0.0128,0.0477
our_model	Round_5_Replicate_6	-88.66	185.32	0.2	20144.34	0.0195,0.9852,0.01,0.0491
our_model	Round_5_Replicate_7	-91.74	191.48	6.33	20439.9	0.0191,0.8539,0.01,0.0515
our_model	Round_5_Replicate_8	-88.82	185.64	0.51	20206.56	0.0194,0.9678,0.01,0.0492
our_model	Round_5_Replicate_9	-88.71	185.42	0.29	20160.57	0.0381,1.0407,0.0201,0.0461
our_model	Round_5_Replicate_10	-88.65	185.3	0.18	20129.66	0.032,1.0289,0.0167,0.0469
our_model	Round_5_Replicate_11	-88.58	185.16	0.04	20054.32	0.021,1.0159,0.0107,0.0484
our_model	Round_5_Replicate_12	-88.61	185.22	0.11	20096.38	0.0202,1.0004,0.0103,0.0486
our_model	Round_5_Replicate_13	-88.59	185.18	0.06	20024.53	0.0204,1.0218,0.0104,0.0484
our_model	Round_5_Replicate_14	-88.58	185.16	0.04	20038.54	0.0199,1.0174,0.0101,0.0486
our_model	Round_5_Replicate_15	-90.08	188.16	3.03	20313.12	0.0193,0.8984,0.01,0.0506
our_model	Round_5_Replicate_16	-88.58	185.16	0.04	20074.56	0.0196,1.0055,0.01,0.0488
our_model	Round_5_Replicate_17	-88.58	185.16	0.03	20051.59	0.0196,1.0121,0.01,0.0487
our_model	Round_5_Replicate_18	-88.58	185.16	0.03	20054.44	0.0201,1.013,0.0103,0.0486
our_model	Round_5_Replicate_19	-88.59	185.18	0.05	20027.53	0.0198,1.0216,0.0101,0.0485
our_model	Round_5_Replicate_20	-88.93	185.86	0.73	20242.38	0.0193,0.9591,0.01,0.0494
