97619   , -53193.9    , array([ 0.0613212  ,  0.70075    ,  1.7081e-67 ,  7.21334e-65,  0.00351288 ])
97620   , -53201      , array([ 0.0613825  ,  0.70075    ,  1.7081e-67 ,  7.21334e-65,  0.00351288 ])
97621   , -53197      , array([ 0.0613212  ,  0.701451   ,  1.7081e-67 ,  7.21334e-65,  0.00351288 ])
97622   , -53193.9    , array([ 0.0613212  ,  0.70075    ,  1.70981e-67,  7.21334e-65,  0.00351288 ])
97623   , -53193.9    , array([ 0.0613212  ,  0.70075    ,  1.7081e-67 ,  7.22056e-65,  0.00351288 ])
97624   , -53183.1    , array([ 0.0613212  ,  0.70075    ,  1.7081e-67 ,  7.21334e-65,  0.00351639 ])
97625   , -53193.9    , array([ 0.0613212  ,  0.70075    ,  1.7081e-67 ,  7.21334e-65,  0.00351288 ])
97626   , -55793.8    , array([ 0.0357877  ,  0.552693   ,  1.7081e-67 ,  7.21334e-65,  0.0079826  ])
97627   , -55793.8    , array([ 0.0357877  ,  0.552693   ,  1.7081e-67 ,  7.21334e-65,  0.0079826  ])
97628   , -55768.2    , array([ 0.0358235  ,  0.552693   ,  1.7081e-67 ,  7.21334e-65,  0.0079826  ])
97629   , -55799.2    , array([ 0.0357877  ,  0.553246   ,  1.7081e-67 ,  7.21334e-65,  0.0079826  ])
97630   , -55793.8    , array([ 0.0357877  ,  0.552693   ,  1.70981e-67,  7.21334e-65,  0.0079826  ])
97631   , -55793.8    , array([ 0.0357877  ,  0.552693   ,  1.7081e-67 ,  7.22056e-65,  0.0079826  ])
97632   , -55810.7    , array([ 0.0357877  ,  0.552693   ,  1.7081e-67 ,  7.21334e-65,  0.00799059 ])
97633   , -49426.8    , array([ 0.0481015  ,  0.629631   ,  1.7081e-67 ,  7.21334e-65,  0.00508622 ])
97634   , -49426.8    , array([ 0.0481015  ,  0.629631   ,  1.7081e-67 ,  7.21334e-65,  0.00508622 ])
97635   , -49424      , array([ 0.0481496  ,  0.629631   ,  1.7081e-67 ,  7.21334e-65,  0.00508622 ])
97636   , -49430.8    , array([ 0.0481015  ,  0.630261   ,  1.7081e-67 ,  7.21334e-65,  0.00508622 ])
97637   , -49426.8    , array([ 0.0481015  ,  0.629631   ,  1.70981e-67,  7.21334e-65,  0.00508622 ])
97638   , -49426.8    , array([ 0.0481015  ,  0.629631   ,  1.7081e-67 ,  7.22056e-65,  0.00508622 ])
97639   , -49424.4    , array([ 0.0481015  ,  0.629631   ,  1.7081e-67 ,  7.21334e-65,  0.00509131 ])
97640   , -34252.1    , array([ 0.0857157  ,  0.224776   ,  1.7081e-67 ,  7.21334e-65,  0.0111403  ])
97641   , -34252.1    , array([ 0.0857157  ,  0.224776   ,  1.7081e-67 ,  7.21334e-65,  0.0111403  ])
97642   , -34241.7    , array([ 0.0858015  ,  0.224776   ,  1.7081e-67 ,  7.21334e-65,  0.0111403  ])
97643   , -34265.8    , array([ 0.0857157  ,  0.225001   ,  1.7081e-67 ,  7.21334e-65,  0.0111403  ])
97644   , -34252.1    , array([ 0.0857157  ,  0.224776   ,  1.70981e-67,  7.21334e-65,  0.0111403  ])
97645   , -34252.1    , array([ 0.0857157  ,  0.224776   ,  1.7081e-67 ,  7.22056e-65,  0.0111403  ])
97646   , -34246.9    , array([ 0.0857157  ,  0.224776   ,  1.7081e-67 ,  7.21334e-65,  0.0111514  ])
97647   , -1.25643e+06, array([ 0.864305   ,  0.00365096 ,  1.7081e-67 ,  7.21334e-65,  0.256385   ])
97648   , -1.25643e+06, array([ 0.864305   ,  0.00365096 ,  1.7081e-67 ,  7.21334e-65,  0.256385   ])
97649   , -1.25643e+06, array([ 0.86517    ,  0.00365096 ,  1.7081e-67 ,  7.21334e-65,  0.256385   ])
97650   , -1.19437e+06, array([ 0.864305   ,  0.00365461 ,  1.7081e-67 ,  7.21334e-65,  0.256385   ])
97651   , -1.25643e+06, array([ 0.864305   ,  0.00365096 ,  1.70981e-67,  7.21334e-65,  0.256385   ])
97652   , -1.25643e+06, array([ 0.864305   ,  0.00365096 ,  1.7081e-67 ,  7.22056e-65,  0.256385   ])
97653   , -1.20374e+06, array([ 0.864305   ,  0.00365096 ,  1.7081e-67 ,  7.21334e-65,  0.256641   ])
97654   , -14433.2    , array([ 0.191095   ,  0.0538219  ,  1.7081e-67 ,  7.21334e-65,  0.0330692  ])
97655   , -14433.2    , array([ 0.191095   ,  0.0538219  ,  1.7081e-67 ,  7.21334e-65,  0.0330692  ])
97656   , -14420      , array([ 0.191286   ,  0.0538219  ,  1.7081e-67 ,  7.21334e-65,  0.0330692  ])
97657   , -14419.4    , array([ 0.191095   ,  0.0538758  ,  1.7081e-67 ,  7.21334e-65,  0.0330692  ])
97658   , -14433.2    , array([ 0.191095   ,  0.0538219  ,  1.70981e-67,  7.21334e-65,  0.0330692  ])
97659   , -14433.2    , array([ 0.191095   ,  0.0538219  ,  1.7081e-67 ,  7.22056e-65,  0.0330692  ])
97660   , -14458.2    , array([ 0.191095   ,  0.0538219  ,  1.7081e-67 ,  7.21334e-65,  0.0331023  ])
97661   , -16693.1    , array([ 0.125926   ,  0.113215   ,  1.7081e-67 ,  7.21334e-65,  0.0187762  ])
97662   , -16693.1    , array([ 0.125926   ,  0.113215   ,  1.7081e-67 ,  7.21334e-65,  0.0187762  ])
97663   , -16678.2    , array([ 0.126052   ,  0.113215   ,  1.7081e-67 ,  7.21334e-65,  0.0187762  ])
97664   , -16706.8    , array([ 0.125926   ,  0.113328   ,  1.7081e-67 ,  7.21334e-65,  0.0187762  ])
97665   , -16693.1    , array([ 0.125926   ,  0.113215   ,  1.70981e-67,  7.21334e-65,  0.0187762  ])
97666   , -16693.1    , array([ 0.125926   ,  0.113215   ,  1.7081e-67 ,  7.22056e-65,  0.0187762  ])
97667   , -16692.4    , array([ 0.125926   ,  0.113215   ,  1.7081e-67 ,  7.21334e-65,  0.018795   ])
97668   , -10855.7    , array([ 0.161956   ,  0.0722878  ,  1.7081e-67 ,  7.21334e-65,  0.0264188  ])
97669   , -10855.7    , array([ 0.161956   ,  0.0722878  ,  1.7081e-67 ,  7.21334e-65,  0.0264188  ])
97670   , -10840.9    , array([ 0.162118   ,  0.0722878  ,  1.7081e-67 ,  7.21334e-65,  0.0264188  ])
97671   , -10856.5    , array([ 0.161956   ,  0.0723601  ,  1.7081e-67 ,  7.21334e-65,  0.0264188  ])
97672   , -10855.7    , array([ 0.161956   ,  0.0722878  ,  1.70981e-67,  7.21334e-65,  0.0264188  ])
97673   , -10855.7    , array([ 0.161956   ,  0.0722878  ,  1.7081e-67 ,  7.22056e-65,  0.0264188  ])
97674   , -10867.7    , array([ 0.161956   ,  0.0722878  ,  1.7081e-67 ,  7.21334e-65,  0.0264452  ])
97682   , -10845.1    , array([ 0.163643   ,  0.0731348  ,  1.7081e-67 ,  7.21334e-65,  0.0267129  ])
97683   , -10845.1    , array([ 0.163643   ,  0.0731348  ,  1.7081e-67 ,  7.21334e-65,  0.0267129  ])
97684   , -10830.4    , array([ 0.163806   ,  0.0731348  ,  1.7081e-67 ,  7.21334e-65,  0.0267129  ])
97685   , -10846      , array([ 0.163643   ,  0.073208   ,  1.7081e-67 ,  7.21334e-65,  0.0267129  ])
97686   , -10845.1    , array([ 0.163643   ,  0.0731348  ,  1.70981e-67,  7.21334e-65,  0.0267129  ])
97687   , -10845.1    , array([ 0.163643   ,  0.0731348  ,  1.7081e-67 ,  7.22056e-65,  0.0267129  ])
97688   , -10857.2    , array([ 0.163643   ,  0.0731348  ,  1.7081e-67 ,  7.21334e-65,  0.0267396  ])
97689   , -10834.6    , array([ 0.16535    ,  0.0739934  ,  1.7081e-67 ,  7.21334e-65,  0.0270108  ])
97690   , -10834.6    , array([ 0.16535    ,  0.0739934  ,  1.7081e-67 ,  7.21334e-65,  0.0270108  ])
97691   , -10819.8    , array([ 0.165515   ,  0.0739934  ,  1.7081e-67 ,  7.21334e-65,  0.0270108  ])
97692   , -10835.4    , array([ 0.16535    ,  0.0740674  ,  1.7081e-67 ,  7.21334e-65,  0.0270108  ])
97693   , -10834.6    , array([ 0.16535    ,  0.0739934  ,  1.70981e-67,  7.21334e-65,  0.0270108  ])
97694   , -10834.6    , array([ 0.16535    ,  0.0739934  ,  1.7081e-67 ,  7.22056e-65,  0.0270108  ])
97695   , -10846.6    , array([ 0.16535    ,  0.0739934  ,  1.7081e-67 ,  7.21334e-65,  0.0270379  ])
97703   , -10831.9    , array([ 0.16578    ,  0.07421    ,  1.7081e-67 ,  7.21334e-65,  0.027086   ])
97704   , -10831.9    , array([ 0.16578    ,  0.07421    ,  1.7081e-67 ,  7.21334e-65,  0.027086   ])
97705   , -10817.1    , array([ 0.165946   ,  0.07421    ,  1.7081e-67 ,  7.21334e-65,  0.027086   ])
97706   , -10832.8    , array([ 0.16578    ,  0.0742843  ,  1.7081e-67 ,  7.21334e-65,  0.027086   ])
97707   , -10831.9    , array([ 0.16578    ,  0.07421    ,  1.70981e-67,  7.21334e-65,  0.027086   ])
97708   , -10831.9    , array([ 0.16578    ,  0.07421    ,  1.7081e-67 ,  7.22056e-65,  0.027086   ])
97709   , -10843.9    , array([ 0.16578    ,  0.07421    ,  1.7081e-67 ,  7.21334e-65,  0.0271131  ])
97710   , -10829.3    , array([ 0.166211   ,  0.0744273  ,  1.7081e-67 ,  7.21334e-65,  0.0271613  ])
97711   , -10829.3    , array([ 0.166211   ,  0.0744273  ,  1.7081e-67 ,  7.21334e-65,  0.0271613  ])
97712   , -10814.5    , array([ 0.166378   ,  0.0744273  ,  1.7081e-67 ,  7.21334e-65,  0.0271613  ])
97713   , -10830.1    , array([ 0.166211   ,  0.0745018  ,  1.7081e-67 ,  7.21334e-65,  0.0271613  ])
97714   , -10829.3    , array([ 0.166211   ,  0.0744273  ,  1.70981e-67,  7.21334e-65,  0.0271613  ])
97715   , -10829.3    , array([ 0.166211   ,  0.0744273  ,  1.7081e-67 ,  7.22056e-65,  0.0271613  ])
97716   , -10841.3    , array([ 0.166211   ,  0.0744273  ,  1.7081e-67 ,  7.21334e-65,  0.0271885  ])
97724   , -10828.6    , array([ 0.16632    ,  0.0744818  ,  1.7081e-67 ,  7.21334e-65,  0.0271802  ])
97725   , -10828.6    , array([ 0.16632    ,  0.0744818  ,  1.7081e-67 ,  7.21334e-65,  0.0271802  ])
97726   , -10813.8    , array([ 0.166486   ,  0.0744818  ,  1.7081e-67 ,  7.21334e-65,  0.0271802  ])
